Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,,0.25,0.28,0.22,0.43,0.36,0.26,0.2,0.16,0.15,0.39,0.23,0.15,0.25,0.2,0.24,0.3,0.23,0.22,0.23,0.17,0.33,0.28,0.23,0.28,0.24,0.24,0.27,0.18,0.25,0.24,0.22,0.28,0.21,0.38,0.45,0.51,0.44,0.26,0.22,0.24,0.16,0.25,0.25,0.32,0.14,0.3,0.11,0.34,0.4,0.31,0.32,0.15,0.34,0.13,0.3,0.19
,,,b,,bcdefhi,cdefhi,defhi,efi,,,cdefhi,efi,,h,,h,abcefgh,h,h,h,,abcefgh,b,,bcefg,e,e,e,,e,e,,a,,a,a,ab,a,bd,d,d,,,,b,,b,,e,acde,e,e,,b,,b,
,Young people in my community are able to influence decision making,1494,778,707,341,383,257,184,151,178,724,441,330,197,55,150,164,109,133,220,140,325,562,932,382,463,309,214,125,845,649,750,723,1035,54,242,104,51,984,485,305,182,1312,138,1148,312,1285,193,1052,394,391,267,301,1152,308,1036,431
,,0.24,0.26,0.22,0.41,0.37,0.26,0.18,0.16,0.13,0.39,0.22,0.14,0.24,0.19,0.25,0.25,0.2,0.21,0.21,0.2,0.34,0.26,0.23,0.27,0.22,0.25,0.23,0.23,0.24,0.24,0.21,0.28,0.2,0.41,0.43,0.43,0.39,0.25,0.22,0.25,0.17,0.23,0.28,0.3,0.14,0.29,0.12,0.34,0.4,0.32,0.3,0.13,0.32,0.13,0.3,0.17
,,,b,,bcdefhi,cdefhi,defhi,fi,f,,cdefhi,defi,,,,b,beh,,,,,abcdefgh,b,,bdfg,,,,,,,,a,,a,a,a,a,d,d,d,,,a,b,,b,,de,acde,e,e,,b,,b,
,The voices of young people in my community are listened to,1394,749,639,323,361,248,156,129,178,684,403,306,165,46,141,172,114,129,210,113,303,523,871,387,443,275,206,82,830,563,669,710,942,45,234,105,59,931,441,258,163,1222,122,1138,232,1253,129,1023,406,371,247,272,1160,214,942,428
,,0.22,0.25,0.2,0.39,0.35,0.25,0.15,0.13,0.13,0.37,0.2,0.13,0.2,0.16,0.23,0.27,0.21,0.2,0.2,0.16,0.31,0.24,0.21,0.27,0.21,0.22,0.22,0.15,0.24,0.21,0.19,0.27,0.18,0.34,0.42,0.43,0.45,0.23,0.2,0.21,0.15,0.22,0.25,0.3,0.11,0.28,0.08,0.33,0.41,0.3,0.27,0.12,0.32,0.09,0.27,0.17
,,,b,,bcdefhi,cdefhi,defhi,,,,cdefhi,defi,,,,bh,abefgh,h,,h,,abcdefgh,b,,bcdefg,e,e,e,,beg,e,,a,,a,ab,ab,a,bd,d,d,,,,b,,b,,de,acde,e,e,,b,,b,
,I would like to be a young person in the UK today,1318,778,533,332,341,227,150,107,161,673,377,267,154,56,119,173,101,118,189,108,300,507,810,354,419,239,206,100,773,545,632,668,864,44,247,105,51,871,430,257,180,1167,109,1016,271,1131,177,935,359,344,231,272,1018,278,908,389
,,0.21,0.26,0.17,0.4,0.33,0.23,0.15,0.11,0.11,0.36,0.19,0.11,0.19,0.19,0.19,0.27,0.19,0.18,0.18,0.16,0.31,0.24,0.2,0.25,0.2,0.19,0.22,0.18,0.22,0.2,0.18,0.26,0.17,0.33,0.44,0.43,0.39,0.22,0.2,0.21,0.17,0.21,0.22,0.27,0.12,0.25,0.11,0.3,0.37,0.28,0.26,0.12,0.28,0.12,0.26,0.16
,,,b,,bcdefhi,cdefhi,defhi,efi,,,cdefhi,defi,,,,,abcefgh,,,,,abcefgh,b,,bcefg,,,,,c,,,a,,a,ab,ab,a,d,d,d,,,,b,,b,,de,acde,e,e,,b,,b,
,Young people in my community can easily find affordable housing,985,567,416,258,283,180,100,68,96,542,280,164,106,47,101,136,75,77,132,69,243,400,585,269,284,206,158,69,552,433,470,503,649,33,180,77,42,649,326,198,121,869,80,778,188,864,115,749,307,268,173,181,794,175,696,277
,,0.16,0.19,0.13,0.31,0.27,0.18,0.1,0.07,0.07,0.29,0.14,0.07,0.13,0.16,0.16,0.21,0.14,0.12,0.13,0.1,0.25,0.19,0.14,0.19,0.14,0.17,0.17,0.13,0.16,0.16,0.13,0.19,0.13,0.25,0.32,0.32,0.32,0.16,0.15,0.16,0.11,0.15,0.16,0.2,0.09,0.19,0.07,0.24,0.31,0.22,0.19,0.08,0.22,0.07,0.2,0.11
,,,b,,cdefhi,cdefhi,defhi,efi,,,cdefhi,defi,,,h,fgh,acefgh,h,,,,abcefgh,b,,befg,,b,b,,b,b,,a,,a,a,a,a,d,d,d,,,,b,,b,,de,acde,e,e,,b,,b,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
