Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,0.17,0.17,0.17,0.21,0.25,0.19,0.14,0.14,0.13,0.24,0.16,0.13,0.18,0.17,0.19,0.17,0.19,0.16,0.15,0.18,0.17,0.16,0.19,0.16,0.24,0.26,0.32,0.18,0.17,0.18,0.19,0.17,0.17,0.19,0.24,0.07,0.22,0.04,0.25,0.33,0.22,0.22,0.08,0.25,0.06,0.21,0.13
,,,,,defhi,acdefhi,defhi,,,,cdefhi,defi,,,,bdeg,,e,,,,,,a,,a,a,abce,,,,a,,,,b,,b,,cde,acde,e,e,,b,,b,
,Tend to agree,4076,1902,2159,472,646,668,655,660,975,1118,1323,1635,1313,2763,985,1368,808,633,283,2353,1723,2230,1825,3492,62,301,127,75,2738,1307,698,643,3706,307,2882,1086,3345,696,2216,609,949,657,1322,2761,1217,2402,1561
,,0.45,0.44,0.47,0.4,0.43,0.47,0.45,0.47,0.48,0.42,0.46,0.48,0.42,0.47,0.49,0.46,0.45,0.46,0.34,0.47,0.43,0.44,0.48,0.46,0.37,0.42,0.42,0.47,0.48,0.42,0.39,0.42,0.46,0.43,0.52,0.35,0.52,0.29,0.5,0.43,0.53,0.52,0.39,0.52,0.36,0.48,0.43
,,,,a,,,abg,ag,abg,abg,,ag,abg,,a,bceg,eg,e,e,,ceg,e,,a,b,,,,,bcd,,,,,,b,,b,,be,e,abe,be,,b,,b,
,Neither agree nor disagree,1987,992,982,226,259,281,357,339,525,485,638,864,686,1301,384,661,420,278,245,1045,942,1248,713,1737,37,135,42,34,1237,720,394,368,1815,132,922,944,1120,823,693,201,281,211,1003,820,1071,924,947
,,0.22,0.23,0.21,0.19,0.17,0.2,0.25,0.24,0.26,0.18,0.22,0.25,0.22,0.22,0.19,0.22,0.23,0.2,0.29,0.21,0.24,0.24,0.19,0.23,0.22,0.19,0.14,0.21,0.22,0.23,0.22,0.24,0.22,0.19,0.17,0.3,0.17,0.35,0.16,0.14,0.16,0.17,0.3,0.16,0.32,0.18,0.26
,,,,,,,,abcg,abcg,abcgh,,bcg,abcgh,,,,a,a,,abcdfg,a,adf,b,,cd,d,d,,,,,,,b,,,a,,a,,,,,abcd,,a,,a
,Tend to disagree,618,333,281,101,99,106,94,93,124,201,200,217,252,366,133,198,119,103,65,331,287,353,259,524,11,51,16,16,362,243,155,133,553,54,223,368,289,323,224,77,82,65,327,208,395,289,306
,,0.07,0.08,0.06,0.09,0.07,0.07,0.07,0.07,0.06,0.08,0.07,0.06,0.08,0.06,0.07,0.07,0.07,0.08,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.05,0.1,0.06,0.08,0.09,0.09,0.07,0.08,0.04,0.12,0.04,0.14,0.05,0.05,0.05,0.05,0.1,0.04,0.12,0.06,0.08
,,,b,,fi,,,,,,,,,b,,,,,,,,,,,,,,,,,a,a,a,,,,a,,a,,,,,abcd,,a,,a
,Strongly disagree,295,158,134,59,44,48,55,40,50,102,103,89,148,146,54,85,53,48,55,139,156,181,109,257,9,13,9,6,151,132,91,53,250,33,68,215,102,184,105,30,45,30,173,80,197,138,139
,,0.03,0.04,0.03,0.05,0.03,0.03,0.04,0.03,0.02,0.04,0.04,0.03,0.05,0.02,0.03,0.03,0.03,0.03,0.07,0.03,0.04,0.04,0.03,0.03,0.05,0.02,0.03,0.04,0.03,0.04,0.05,0.03,0.03,0.05,0.01,0.07,0.02,0.08,0.02,0.02,0.03,0.02,0.05,0.02,0.06,0.03,0.04
,,,b,,bcefi,,,fi,,,fi,fi,,b,,,,,,abcdfg,,abf,,,,c,,,,,a,ad,,,a,,a,,a,,,,,abcd,,a,,a
,Don't know,408,177,227,61,54,51,79,65,98,115,130,163,134,274,59,146,73,75,56,205,203,268,135,364,8,23,10,0,246,151,88,80,352,40,101,263,142,238,82,17,38,28,254,79,254,177,183
,,0.05,0.04,0.05,0.05,0.04,0.04,0.05,0.05,0.05,0.04,0.05,0.05,0.04,0.05,0.03,0.05,0.04,0.05,0.07,0.04,0.05,0.05,0.04,0.05,0.05,0.03,0.03,0,0.04,0.05,0.05,0.05,0.04,0.06,0.02,0.08,0.02,0.1,0.02,0.01,0.02,0.02,0.08,0.02,0.08,0.04,0.05
,,,,,c,,,bc,,,,,,,,,a,,a,acf,a,af,b,,,,,,,,,,,,,,a,,a,,,b,b,abcd,,a,,a
,Not applicable,31,7,25,4,9,3,5,5,6,12,8,11,16,15,4,8,3,13,4,12,20,22,9,28,0,3,1,0,19,13,3,5,23,5,6,19,14,16,2,0,1,*,24,8,18,13,13
,,*%,*%,0.01,*%,0.01,*%,*%,*%,*%,*%,*%,*%,0.01,*%,*%,*%,*%,0.01,*%,*%,*%,*%,*%,*%,0,*%,*%,0,*%,*%,*%,*%,*%,0.01,*%,0.01,*%,0.01,*%,0,*%,*%,0.01,*%,0.01,*%,*%
,,,,a,,,,,,,,,,b,,,,,abcf,,,af,,,,,,,,,,,,,a,,a,,a,,,,,abcd,,a,,
,NET: Agree,5636,2649,2965,724,1023,937,857,857,1238,1746,1794,2096,1861,3775,1371,1864,1144,851,406,3235,2401,3055,2548,4688,102,489,225,104,3710,1878,1044,907,5091,444,4197,1308,4798,796,3352,1079,1335,938,1592,4084,1431,3454,2036
,,0.63,0.61,0.64,0.62,0.69,0.66,0.59,0.61,0.61,0.66,0.62,0.61,0.6,0.64,0.68,0.63,0.63,0.62,0.49,0.65,0.6,0.6,0.68,0.62,0.61,0.69,0.74,0.65,0.65,0.6,0.59,0.59,0.63,0.63,0.76,0.42,0.74,0.33,0.75,0.77,0.75,0.74,0.47,0.77,0.43,0.69,0.56
,,,,a,,acdefghi,adefhi,,,,adefhi,d,,,a,bcdefg,eg,eg,e,,beg,e,,a,,,ab,ab,,bcd,,,,,,b,,b,,e,e,e,e,,b,,b,
,NET: Disagree,913,491,415,160,143,154,149,132,174,303,304,306,400,512,187,283,173,150,119,470,443,534,368,781,20,64,26,22,513,376,246,186,803,88,291,583,392,506,329,107,127,95,500,288,592,427,445
,,0.1,0.11,0.09,0.14,0.1,0.11,0.1,0.09,0.09,0.11,0.11,0.09,0.13,0.09,0.09,0.1,0.1,0.11,0.14,0.09,0.11,0.1,0.1,0.1,0.12,0.09,0.08,0.14,0.09,0.12,0.14,0.12,0.1,0.12,0.05,0.19,0.06,0.21,0.07,0.08,0.07,0.07,0.15,0.05,0.18,0.09,0.12
,,,b,,bcdefhi,,fi,,,,efi,fi,,b,,,,,,abcdfg,,af,,,,,,,,,a,a,a,,a,,a,,a,,,,,abcd,,a,,a
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
