<< Contents,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
,0.32,0.31,0.32,0.38,0.38,0.34,0.24,0.3,0.26,0.37,0.36,0.27,0.4,0.3,0.24,0.33,0.33,0.32,0.26,0.28,0.38,0.32,0.33,0.36,0.3,0.29,0.15,0.27,0.41,0.31,0.34,0.28,0.36,0.52,0.33,0.4,0.36,0.31
,,,, df, df, d,,,,,,,,,,,,,,, cfj, f, f, f, f, f,,, f,,,, a, abd,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agree (4.00),651,332,317,73,131,110,120,82,136,16,40,81,28,58,36,54,46,47,100,51,95,48,50,26,31,37,31,28,19,450,200,497,68,47,33,6,56,595
,0.49,0.51,0.47,0.44,0.47,0.47,0.54,0.47,0.55,0.42,0.4,0.5,0.55,0.51,0.59,0.45,0.49,0.46,0.57,0.45,0.49,0.48,0.51,0.47,0.47,0.51,0.51,0.58,0.38,0.51,0.45,0.51,0.48,0.38,0.46,0.4,0.48,0.49
,,,,,,,,, a,,,,,, b,,,, bg,,,,,,,,, h,, b,, c,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neither agree nor disagree (3.00),163,75,89,16,21,29,30,30,37,6,16,18,2,18,5,14,10,19,17,23,16,9,6,5,11,11,11,4,5,105,58,128,11,9,12,3,8,155
,0.12,0.12,0.13,0.1,0.08,0.12,0.13,0.17,0.15,0.14,0.16,0.11,0.04,0.16,0.09,0.12,0.11,0.18,0.1,0.2,0.08,0.09,0.06,0.09,0.17,0.15,0.18,0.08,0.1,0.12,0.13,0.13,0.08,0.07,0.17,0.19,0.07,0.13
,,,,,,, b, b, b,, dl,,, dl,,,, dl,, cdjl,,,,, b, b, b,,,,,,,, c,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Disagree (2.00),66,31,34,8,14,11,16,9,8,1,6,15,0,2,3,10,5,3,8,5,6,9,6,4,3,2,9,3,5,42,23,53,8,3,3,0,7,59
,0.05,0.05,0.05,0.05,0.05,0.05,0.07,0.05,0.03,0.03,0.06,0.09,0,0.02,0.05,0.08,0.06,0.03,0.05,0.05,0.03,0.09,0.06,0.08,0.05,0.03,0.15,0.06,0.1,0.05,0.05,0.05,0.05,0.02,0.04,0,0.06,0.05
,,,,,,,,,,,, deil,,,, de,,,,,,,,,,, bde,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Strongly disagree (1.00),22,7,16,5,4,4,5,2,1,1,2,5,0,1,2,2,1,1,3,1,3,2,4,0,1,1,1,1,1,9,13,18,3,1,1,0,3,20
,0.02,0.01,0.02,0.03,0.02,0.02,0.02,0.01,0,0.03,0.02,0.03,0,0.01,0.03,0.02,0.01,0.01,0.02,0.01,0.02,0.02,0.04,0,0.01,0.01,0.01,0.02,0.02,0.01,0.03,0.02,0.02,0.01,0.01,0,0.02,0.02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, a,,,,,,,
NETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agree/Strongly Agree,1070,534,533,137,236,189,172,135,201,30,75,124,48,93,50,94,76,81,146,82,169,80,83,46,51,58,40,41,39,721,348,771,120,110,57,13,98,972
,0.81,0.83,0.79,0.82,0.86,0.81,0.77,0.77,0.81,0.79,0.76,0.77,0.96,0.81,0.83,0.78,0.82,0.78,0.84,0.74,0.87,0.8,0.84,0.83,0.77,0.81,0.66,0.84,0.79,0.82,0.79,0.8,0.85,0.9,0.78,0.81,0.85,0.81
,,,,, de,,,,,,,, abcefghijk,,,,,,,, bcik, f, f, f,, f,, f,,,,,, ad,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Disagree/Strongly Disagree,88,38,50,13,19,15,21,11,10,2,9,20,0,3,5,12,6,4,11,7,9,11,10,4,4,3,10,4,6,52,36,70,10,4,4,0,10,79
,0.07,0.06,0.07,0.08,0.07,0.07,0.09,0.06,0.04,0.06,0.09,0.12,0,0.03,0.08,0.1,0.07,0.04,0.06,0.06,0.05,0.11,0.1,0.08,0.06,0.04,0.16,0.08,0.11,0.06,0.08,0.07,0.07,0.03,0.05,0,0.08,0.07
,,,,,,, f,,,, de, deijl,,, d, de,,,,,,,,,,, e,,,,,,,,,,,
Mean score,4.04,4.07,4.02,4.1,4.15,4.07,3.89,3.99,4.03,4.08,4,3.88,4.36,4.08,3.97,4,4.07,4.06,4.02,3.95,4.19,3.98,4.03,4.1,4,4.04,3.63,4.02,4.07,4.06,4.01,3.99,4.12,4.38,4.05,4.21,4.1,4.04
,,,, d, d, d,,,,,,, bcefghijk,,,,,,,, ck, f, f, f, f, f,, f, f,,,,, abd,,,,
Standard deviation,0.889,0.842,0.932,0.967,0.888,0.908,0.918,0.89,0.771,0.961,1,1.005,0.568,0.785,0.879,0.979,0.869,0.845,0.837,0.891,0.838,0.988,1.004,0.876,0.892,0.834,0.965,0.867,1.032,0.845,0.968,0.893,0.909,0.784,0.873,0.768,0.935,0.885
95% lower case or +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
