Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,0.49,0.5,0.49,0.45,0.48,0.47,0.49,0.49,0.5,0.46,0.51,0.48,0.55,0.43,0.37,0.5,0.49,0.52,0.53,0.44,0.53,0.5,0.46,0.48,0.49,0.49,0.46,0.52,0.43,0.18,0.46,0.51,0.46,0.48,0.59,0.5,0.52,0.48
,Social media use,515,175,515,194,386,376,141,373,1,250,264,24,36,61,22,42,22,43,35,33,65,47,83,300,215,433,18,27,36,1,82,260,242,502,13,58,140,308
,,0.54,0.54,0.54,0.49,0.52,0.54,0.53,0.54,0.5,0.52,0.56,0.72,0.56,0.51,0.58,0.58,0.65,0.48,0.52,0.49,0.59,0.53,0.5,0.56,0.51,0.54,0.48,0.56,0.62,0.18,0.55,0.56,0.51,0.53,0.87,0.5,0.56,0.54
,Accessing inappropriate content online,455,164,455,172,350,328,130,324,1,216,238,15,37,49,19,41,17,40,37,35,50,46,69,260,195,382,19,21,31,2,73,235,209,444,11,52,124,272
,,0.48,0.5,0.48,0.44,0.47,0.47,0.48,0.47,0.5,0.45,0.5,0.45,0.57,0.41,0.51,0.56,0.48,0.44,0.55,0.53,0.45,0.51,0.42,0.49,0.47,0.47,0.51,0.43,0.53,0.39,0.49,0.5,0.44,0.47,0.73,0.44,0.5,0.48
,,,,,,,,,,,,,,cl,,,cl,,,,,,,,,,,,,,,,,,,,,,
,Sexual abuse,370,136,370,153,285,268,113,257,1,193,177,15,26,37,13,26,17,39,21,24,39,30,83,204,167,302,18,18,32,1,69,177,188,365,5,59,101,204
,,0.39,0.42,0.39,0.39,0.38,0.39,0.42,0.37,0.5,0.4,0.37,0.45,0.4,0.31,0.35,0.36,0.51,0.43,0.31,0.36,0.35,0.33,0.5,0.38,0.4,0.37,0.48,0.38,0.54,0.18,0.46,0.38,0.4,0.39,0.34,0.5,0.41,0.36
,,,,,,,,,,,,,,,,,,c,,,,,,cehijk,,,,,,a,,a,,,,,c,,
,Excessive screen time,532,183,532,212,411,387,135,396,1,260,271,15,43,56,22,45,18,47,39,41,73,50,83,312,220,443,18,29,39,2,89,270,252,522,10,61,153,310
,,0.56,0.56,0.56,0.54,0.55,0.56,0.5,0.58,0.5,0.54,0.57,0.45,0.65,0.47,0.58,0.62,0.54,0.51,0.58,0.61,0.67,0.55,0.5,0.58,0.53,0.55,0.51,0.6,0.67,0.38,0.6,0.58,0.54,0.56,0.66,0.52,0.62,0.55
,,,,,,,,,a,,,,,cl,,,c,,,,,cgl,,,,,,,,,,,,,,,,,
,Violence in the community,380,140,380,146,294,272,113,266,1,198,181,13,26,42,13,30,17,46,28,22,44,30,67,209,171,318,15,22,25,0,62,182,192,375,5,44,110,219
,,0.4,0.43,0.4,0.37,0.4,0.39,0.42,0.39,0.5,0.41,0.38,0.38,0.4,0.35,0.35,0.42,0.51,0.51,0.42,0.33,0.4,0.33,0.41,0.39,0.41,0.39,0.4,0.46,0.42,0,0.42,0.39,0.41,0.4,0.33,0.37,0.45,0.39
,,,,,,,,,,,,,,,,,,,cik,,,,,,,,,,,,,,,,,,,,
,Inappropriate contact from adults online,416,150,416,164,322,305,110,304,2,219,195,15,32,48,17,40,17,38,26,30,47,35,70,231,184,350,16,18,31,1,66,192,213,405,11,48,121,242
,,0.44,0.46,0.44,0.42,0.43,0.44,0.41,0.44,1,0.46,0.41,0.45,0.49,0.4,0.45,0.55,0.49,0.42,0.39,0.44,0.43,0.39,0.43,0.43,0.44,0.43,0.43,0.38,0.53,0.18,0.44,0.41,0.45,0.43,0.73,0.41,0.49,0.43
,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,
,Other,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1
,,*%,*%,*%,0,*%,*%,0,*%,0,*%,0,0,0,0,0,0,0,0,0,0,0,0.01,0,*%,0,0,0,0.02,0,0,0.01,0,*%,*%,0,0,0,*%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,a,,,,,,,
,"Columns Tested: a,b,c - a,b - a,b,c - a,b - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f - a,b,c,d - a,b,c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
