Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,,,,,,,,,,,a,,,,bcl,,bcl,l,,cl,l,bcl,,,,,,,,,,,,,,,,
,Stranger danger,220,64,220,72,162,150,63,156,1,101,118,7,13,22,9,14,11,25,19,19,22,26,33,119,101,190,7,12,11,0,30,115,97,212,8,26,63,129
,,0.23,0.2,0.23,0.18,0.22,0.21,0.24,0.23,0.5,0.21,0.25,0.21,0.2,0.18,0.24,0.2,0.32,0.27,0.29,0.28,0.2,0.29,0.2,0.22,0.24,0.24,0.19,0.25,0.19,0,0.2,0.25,0.21,0.23,0.53,0.23,0.25,0.23
,Social media use,236,73,236,87,172,171,64,172,0,116,120,9,16,27,13,24,9,18,15,16,25,24,41,140,97,202,6,12,16,0,34,118,111,229,7,29,64,140
,,0.25,0.22,0.25,0.22,0.23,0.25,0.24,0.25,0,0.24,0.25,0.28,0.24,0.23,0.34,0.33,0.25,0.2,0.23,0.23,0.23,0.27,0.25,0.26,0.23,0.25,0.16,0.25,0.27,0,0.23,0.25,0.23,0.24,0.49,0.25,0.26,0.25
,Accessing inappropriate content online,188,61,188,77,146,137,43,145,0,92,96,7,14,21,6,16,5,18,13,17,17,24,29,105,84,160,7,6,14,1,28,95,89,183,5,15,56,116
,,0.2,0.19,0.2,0.2,0.2,0.2,0.16,0.21,0,0.19,0.2,0.21,0.22,0.18,0.16,0.22,0.14,0.2,0.19,0.26,0.15,0.27,0.17,0.2,0.2,0.2,0.19,0.12,0.24,0.21,0.19,0.2,0.19,0.2,0.33,0.12,0.22,0.2
,,,,,,,,,,,,,,,,,,,,,,,j,,,,,,,,,,,,,,,a,a
,Sexual abuse,119,44,119,58,91,97,38,81,0,60,60,8,7,8,1,8,7,11,5,7,7,10,40,69,51,90,7,6,15,1,29,61,59,119,0,24,31,62
,,0.13,0.13,0.13,0.15,0.12,0.14,0.14,0.12,0,0.12,0.13,0.24,0.1,0.07,0.03,0.1,0.2,0.13,0.08,0.11,0.06,0.11,0.24,0.13,0.12,0.11,0.19,0.13,0.25,0.18,0.2,0.13,0.12,0.13,0,0.2,0.13,0.11
,,,,,,,,,,,,,,,,,,cdj,,,,,,bcdeghijk,,,,,,a,,a,,,,,c,,
,Excessive screen time,257,86,257,112,195,194,57,201,0,131,127,5,30,24,13,16,6,27,20,21,39,22,35,155,102,217,9,12,19,1,41,125,126,251,6,26,70,157
,,0.27,0.26,0.27,0.28,0.26,0.28,0.21,0.29,0,0.27,0.27,0.14,0.46,0.2,0.34,0.22,0.17,0.29,0.31,0.32,0.36,0.25,0.21,0.29,0.24,0.27,0.24,0.25,0.32,0.2,0.27,0.27,0.27,0.27,0.4,0.22,0.28,0.28
,,,,,,,,,a,,,,,cefgkl,,,,,,,,cefl,,,,,,,,,,,,,,,,,
,Violence in the community,130,49,130,46,105,81,40,89,1,74,55,5,8,15,5,5,5,20,10,7,14,10,27,72,57,109,6,7,7,0,20,58,72,130,0,20,37,69
,,0.14,0.15,0.14,0.12,0.14,0.12,0.15,0.13,0.5,0.16,0.12,0.14,0.12,0.13,0.13,0.07,0.14,0.22,0.14,0.1,0.13,0.11,0.16,0.14,0.14,0.14,0.17,0.15,0.12,0,0.14,0.12,0.15,0.14,0,0.17,0.15,0.12
,,,,,,,,,,,,,,,,,,,ei,,,,,e,,,,,,,,,,,,,,,
,Inappropriate contact from adults online,153,59,153,60,113,122,35,117,1,77,76,9,13,14,5,14,4,16,5,10,22,13,27,83,71,135,5,6,7,0,18,74,76,150,3,16,45,90
,,0.16,0.18,0.16,0.15,0.15,0.17,0.13,0.17,0.5,0.16,0.16,0.28,0.2,0.12,0.13,0.2,0.11,0.18,0.08,0.14,0.21,0.14,0.16,0.15,0.17,0.17,0.14,0.13,0.12,0,0.12,0.16,0.16,0.16,0.21,0.14,0.18,0.16
,,,,,,,,,,,,,,,,,,,,,,h,,,,,,,,,,,,,,,,,
,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,"Columns Tested: a,b,c - a,b - a,b,c - a,b - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f - a,b,c,d - a,b,c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
