Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,0.44,0.45,0.41,0.44,0.42,0.44,0.34,0.45,0.44,0.43,0.44,0.57,0.53,0.4,0.49,0.38,0.4,0.4,0.54,0.48,0.47,0.41,0.36,0.47,0.4,0.44,0.39,0.53,0.43,0.29,0.45,0.44,0.43,0.44,0.56,0.38,0.48,0.44
,,,,,,,,,a,,,,,l,,,,,,cel,,,,,b,,,,,,,,,,,,,,
,Accessing inappropriate content online,333,58,144,333,239,236,37,291,5,171,161,12,19,48,14,28,15,18,32,33,42,23,49,201,132,282,14,20,16,1,50,161,164,325,9,33,107,192
,,0.32,0.36,0.37,0.32,0.32,0.34,0.3,0.33,0.37,0.31,0.34,0.36,0.31,0.33,0.26,0.33,0.4,0.18,0.36,0.45,0.33,0.29,0.33,0.37,0.27,0.32,0.43,0.36,0.36,0.16,0.36,0.34,0.3,0.32,0.57,0.26,0.37,0.32
,,,,,,,,,,,,,,,g,,g,g,,g,dgk,g,,g,b,,,,,,,,,,,,,a,
,Sexual harassment from adults,258,51,109,258,180,193,37,215,5,139,118,9,14,39,16,19,11,20,18,20,32,14,44,146,111,218,10,19,8,2,38,120,132,252,5,32,95,129
,,0.25,0.31,0.28,0.25,0.24,0.28,0.3,0.24,0.37,0.25,0.25,0.28,0.23,0.27,0.29,0.23,0.3,0.21,0.2,0.27,0.25,0.18,0.29,0.27,0.23,0.25,0.3,0.34,0.18,0.29,0.28,0.26,0.24,0.25,0.33,0.25,0.33,0.21
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,
,Excessive screen time,448,69,163,448,312,296,34,407,7,232,217,16,34,60,22,35,15,41,41,33,62,27,61,262,187,380,13,29,20,6,65,213,225,438,11,48,135,261
,,0.43,0.43,0.41,0.43,0.41,0.42,0.27,0.46,0.51,0.42,0.46,0.5,0.57,0.41,0.41,0.42,0.41,0.43,0.47,0.44,0.48,0.35,0.4,0.48,0.38,0.43,0.39,0.51,0.45,0.86,0.47,0.45,0.41,0.43,0.69,0.38,0.47,0.43
,,,,,,,,,a,,,,,ckl,,,,,,,,,,,b,,,,,,,,,,,,,,
,Violence in the community,312,55,123,312,231,207,35,271,6,157,156,7,17,46,22,28,13,27,28,23,37,19,44,170,142,260,12,19,19,1,51,151,152,303,9,34,100,179
,,0.3,0.34,0.31,0.3,0.31,0.3,0.28,0.3,0.43,0.28,0.33,0.21,0.28,0.32,0.41,0.33,0.35,0.28,0.32,0.31,0.29,0.25,0.29,0.31,0.29,0.29,0.38,0.33,0.43,0.16,0.37,0.32,0.28,0.3,0.57,0.26,0.35,0.3
,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,
,Sexual abuse,263,57,112,263,178,200,38,218,7,139,124,7,15,36,18,22,10,22,22,22,30,18,40,146,117,212,11,19,19,1,49,123,132,256,7,35,88,136
,,0.25,0.35,0.28,0.25,0.24,0.29,0.3,0.24,0.5,0.25,0.26,0.22,0.25,0.25,0.32,0.26,0.27,0.22,0.25,0.3,0.23,0.23,0.26,0.27,0.24,0.24,0.33,0.34,0.41,0.16,0.35,0.26,0.24,0.25,0.44,0.28,0.31,0.23
,,,c,,,,a,,,,,,,,,,,,,,,,,,,,,,,a,,a,,,,,,c,
,Inappropriate contact from adults online,305,49,121,305,209,215,34,265,5,155,150,12,20,41,20,21,11,24,30,27,35,20,43,174,131,255,12,18,15,4,47,146,152,299,6,38,97,169
,,0.3,0.3,0.31,0.3,0.28,0.31,0.27,0.3,0.36,0.28,0.32,0.36,0.33,0.28,0.36,0.25,0.3,0.25,0.35,0.36,0.27,0.26,0.29,0.32,0.27,0.29,0.36,0.32,0.34,0.58,0.34,0.31,0.28,0.29,0.37,0.29,0.34,0.28
,Sexual harassment from adults,274,61,129,274,196,206,40,231,3,143,131,6,22,39,12,21,10,18,25,22,30,17,51,152,121,232,11,16,14,1,41,130,137,267,7,42,94,136
,,0.27,0.38,0.33,0.27,0.26,0.3,0.32,0.26,0.22,0.26,0.28,0.18,0.36,0.27,0.22,0.24,0.27,0.19,0.29,0.3,0.23,0.22,0.34,0.28,0.25,0.26,0.33,0.29,0.31,0.16,0.3,0.28,0.25,0.26,0.45,0.33,0.33,0.23
,,,c,c,,,,,,,,,,g,,,,,,,,,,gj,,,,,,,,,,,,,c,c,
,Sexual harassment from peers,286,70,134,286,195,226,43,239,4,153,133,6,18,44,19,22,10,26,22,21,30,20,48,161,125,233,14,20,15,2,51,134,146,280,6,43,100,140
,,0.28,0.43,0.34,0.28,0.26,0.32,0.34,0.27,0.29,0.27,0.28,0.18,0.3,0.3,0.34,0.26,0.25,0.27,0.25,0.28,0.23,0.26,0.32,0.3,0.26,0.26,0.43,0.36,0.33,0.31,0.37,0.29,0.27,0.28,0.38,0.34,0.35,0.23
,,,bc,c,,,a,,,,,,,,,,,,,,,,,,,,,a,,,,a,,,,,c,c,
,Educational attainment/exams,349,66,134,349,248,246,35,310,4,171,178,13,25,48,17,30,13,23,36,26,42,29,46,217,133,290,16,24,16,3,57,178,166,344,5,40,106,201
,,0.34,0.41,0.34,0.34,0.33,0.35,0.28,0.35,0.29,0.31,0.38,0.39,0.41,0.33,0.32,0.36,0.35,0.24,0.41,0.35,0.33,0.37,0.31,0.4,0.27,0.33,0.47,0.43,0.36,0.44,0.41,0.38,0.3,0.34,0.32,0.31,0.37,0.33
,,,,,,,,,,,,a,,g,,,,,,g,,,,,b,,,,,,,a,b,,,,,,
,Drugs/alcohol,407,70,152,407,301,261,42,357,7,216,191,14,31,61,27,34,15,26,36,32,47,25,58,228,178,352,12,27,14,1,52,191,208,400,7,44,133,227
,,0.39,0.43,0.39,0.39,0.4,0.37,0.34,0.4,0.51,0.39,0.4,0.43,0.51,0.41,0.5,0.41,0.4,0.28,0.41,0.43,0.36,0.32,0.38,0.42,0.37,0.4,0.35,0.47,0.31,0.16,0.38,0.41,0.38,0.39,0.44,0.34,0.46,0.38
,,,,,,,,,,,,,,gk,g,gk,,,,,g,,,,,,,,,,,,,,,,,ac,
,Involvement in gangs,263,55,109,263,212,168,42,218,4,139,124,8,17,40,13,19,9,17,29,18,31,15,46,137,126,217,13,17,16,0,46,126,132,257,6,37,78,148
,,0.26,0.34,0.28,0.26,0.28,0.24,0.33,0.24,0.28,0.25,0.26,0.25,0.28,0.27,0.23,0.23,0.23,0.18,0.34,0.25,0.24,0.2,0.31,0.25,0.26,0.24,0.4,0.3,0.35,0,0.33,0.27,0.24,0.25,0.38,0.29,0.27,0.25
,,,c,,,,,b,,,,,,,,,,,,gk,,,,g,,,,a,,,,a,,,,,,,
,Sexual/romantic relationships,315,64,143,315,219,231,35,275,4,160,155,14,24,43,17,30,12,26,25,27,32,21,44,176,139,266,14,21,11,2,47,153,155,308,7,31,107,174
,,0.31,0.4,0.36,0.31,0.29,0.33,0.28,0.31,0.29,0.29,0.33,0.43,0.4,0.29,0.31,0.36,0.33,0.27,0.29,0.36,0.25,0.27,0.29,0.32,0.29,0.3,0.41,0.37,0.25,0.31,0.34,0.33,0.28,0.3,0.43,0.24,0.37,0.29
,,,c,c,,,,,,,,,,j,,,,,,,,,,,,,,,,,,,,,,,,ac,
,Homophobia/transphobia,205,51,101,205,149,148,28,174,3,119,86,5,13,29,11,16,10,14,19,14,22,9,43,121,84,171,9,14,9,1,32,86,114,200,5,33,71,99
,,0.2,0.32,0.26,0.2,0.2,0.21,0.22,0.19,0.22,0.21,0.18,0.14,0.22,0.2,0.2,0.18,0.28,0.14,0.22,0.19,0.17,0.12,0.28,0.22,0.17,0.19,0.28,0.25,0.2,0.16,0.23,0.18,0.21,0.2,0.32,0.26,0.25,0.17
,,,c,c,,,,,,,,,,,,,,k,,,,,,gjk,,,,,,,,,,,,,c,c,
,Sexism/misogyny,225,44,103,225,155,175,30,189,5,128,96,7,16,33,12,17,10,18,24,15,25,13,33,131,94,182,9,19,13,1,41,98,123,221,4,23,95,106
,,0.22,0.28,0.26,0.22,0.21,0.25,0.24,0.21,0.36,0.23,0.2,0.21,0.27,0.23,0.22,0.2,0.25,0.19,0.28,0.21,0.19,0.17,0.22,0.24,0.19,0.21,0.27,0.34,0.29,0.16,0.3,0.21,0.22,0.22,0.26,0.18,0.33,0.18
,,,,,,,a,,,,,,,,,,,,,,,,,,,,,,a,,,a,,,,,,ac,
,Other,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1
,,*%,0,0,*%,0,*%,0,*%,0,0,*%,0,0,0,0,0.01,0,0,0,0,0,0,0,*%,0,*%,0,0,0,0,0,*%,0,*%,0,0,0,*%
,"Columns Tested: a,b,c - a,b - a,b,c - a,b - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f - a,b,c,d - a,b,c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
