Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,Tend to disagree,707,385,314,89,107,113,109,103,187,195,222,290,94,34,69,67,55,83,113,80,111,243,464,173,233,148,98,55,406,301,388,315,599,18,54,20,16,441,262,158,130,621,66,381,307,452,244,321,95,139,87,308,344,345,291,392
,,0.11,0.13,0.1,0.11,0.1,0.11,0.11,0.11,0.13,0.1,0.11,0.12,0.12,0.12,0.11,0.1,0.1,0.13,0.11,0.12,0.11,0.11,0.11,0.12,0.11,0.12,0.11,0.1,0.12,0.11,0.11,0.12,0.12,0.14,0.1,0.08,0.12,0.11,0.12,0.13,0.12,0.11,0.14,0.1,0.14,0.1,0.15,0.1,0.1,0.11,0.1,0.13,0.09,0.15,0.08,0.16
,,,b,,,,,,,bg,,,,,,,,,,,,,,,,,,,,,,,,d,d,,,,,,,,,,,a,,a,,,,,abd,,a,,a
,Strongly disagree,324,210,112,37,38,38,58,62,90,75,96,152,33,18,41,20,29,42,41,39,60,112,211,75,109,66,36,38,184,140,183,140,287,8,15,10,3,206,113,61,58,279,35,155,156,180,142,121,43,44,35,170,142,166,89,222
,,0.05,0.07,0.03,0.04,0.04,0.04,0.06,0.06,0.06,0.04,0.05,0.06,0.04,0.06,0.07,0.03,0.05,0.07,0.04,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.04,0.07,0.05,0.05,0.05,0.05,0.06,0.06,0.03,0.04,0.02,0.05,0.05,0.05,0.05,0.05,0.07,0.04,0.07,0.04,0.09,0.04,0.04,0.04,0.04,0.07,0.04,0.07,0.03,0.09
,,,b,,,,,bcg,bcgh,bcg,,,bcgh,,d,adg,,,adg,,d,adg,,,,,,,d,,,,,c,c,,,,,,,,,a,,a,,a,,,,,abcd,,a,,a
,Don't know,309,104,204,57,55,60,52,40,45,112,112,85,53,13,35,26,27,17,50,39,49,115,194,40,96,48,69,56,136,173,205,94,257,8,31,8,3,174,125,85,51,272,24,129,139,157,132,92,33,38,20,156,130,131,130,120
,,0.05,0.03,0.06,0.07,0.05,0.06,0.05,0.04,0.03,0.06,0.06,0.04,0.06,0.05,0.06,0.04,0.05,0.03,0.05,0.06,0.05,0.05,0.05,0.03,0.05,0.04,0.07,0.1,0.04,0.06,0.06,0.04,0.05,0.06,0.06,0.03,0.02,0.04,0.06,0.07,0.05,0.05,0.05,0.03,0.06,0.04,0.08,0.03,0.03,0.03,0.02,0.07,0.04,0.06,0.04,0.05
,,,,a,efi,fi,efi,fi,,,efi,fi,,df,,f,,f,,f,f,f,,,,a,,abcf,abcfg,a,abcf,b,,,,,,,,a,ad,,,,,a,,a,,,,,abcd,,a,,a
,NET: Agree,3185,1484,1684,432,581,516,505,463,688,1013,1021,1151,407,137,297,345,269,327,558,340,505,1063,2122,777,1088,633,465,221,1866,1319,1730,1441,2550,72,326,149,72,2065,1088,607,531,2892,241,2149,953,2525,634,1821,592,703,526,1011,2122,988,2138,978
,,0.51,0.49,0.53,0.52,0.56,0.51,0.5,0.48,0.49,0.54,0.51,0.49,0.5,0.47,0.49,0.53,0.5,0.51,0.54,0.49,0.52,0.49,0.52,0.54,0.52,0.51,0.5,0.4,0.53,0.48,0.48,0.55,0.49,0.55,0.58,0.61,0.55,0.52,0.5,0.5,0.5,0.51,0.5,0.56,0.43,0.56,0.38,0.59,0.6,0.57,0.59,0.43,0.58,0.42,0.61,0.39
,,,,a,,cdefhi,,,,,defhi,,,,,,,,,bch,,,,,deg,eg,e,e,,eg,e,,a,,,a,a,,,,,,,,b,,b,,e,e,e,e,,b,,b,
,NET: Disagree,1031,595,426,126,145,151,167,165,276,271,318,441,127,51,110,87,84,125,155,120,171,355,676,248,341,213,135,93,590,441,572,455,885,26,69,29,19,647,376,219,189,900,101,537,463,631,386,443,137,183,122,478,485,511,380,614
,,0.17,0.2,0.13,0.15,0.14,0.15,0.17,0.17,0.2,0.15,0.16,0.19,0.16,0.18,0.18,0.13,0.16,0.2,0.15,0.17,0.18,0.16,0.17,0.17,0.16,0.17,0.14,0.17,0.17,0.16,0.16,0.17,0.17,0.2,0.12,0.12,0.14,0.16,0.17,0.18,0.18,0.16,0.21,0.14,0.21,0.14,0.23,0.14,0.14,0.15,0.14,0.2,0.13,0.22,0.11,0.25
,,,b,,,,,,bg,abcgh,,,abcgh,,,d,,,adg,,,d,,,,,,,,,,,,cd,cd,,,,,,,,,a,,a,,a,,,,,abcd,,a,,a
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
