Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,3,847,401,443,111,121,138,126,133,218,233,263,351,266,581,182,295,165,116,88,478,370,475,372,739,14,55,29,9,510,333,189,178,753,80,536,293,641,202,430,129,178,123,327,521,290,503,313
,,0.09,0.09,0.1,0.09,0.08,0.1,0.09,0.1,0.11,0.09,0.09,0.1,0.09,0.1,0.09,0.1,0.09,0.09,0.11,0.1,0.09,0.09,0.1,0.1,0.09,0.08,0.1,0.05,0.09,0.11,0.11,0.12,0.09,0.11,0.1,0.09,0.1,0.09,0.1,0.09,0.1,0.1,0.1,0.1,0.09,0.1,0.09
,,,,,,,,,,bg,,,b,,a,,,,,,,,,,,,,,,,a,a,a,,,,,,,,,,,,,,b,
,4,867,406,456,92,146,130,160,133,207,238,290,340,281,586,211,304,153,115,84,515,352,464,397,758,17,55,24,11,560,294,182,135,768,78,501,336,600,254,356,122,145,89,388,497,345,461,368
,,0.1,0.09,0.1,0.08,0.1,0.09,0.11,0.09,0.1,0.09,0.1,0.1,0.09,0.1,0.11,0.1,0.08,0.08,0.1,0.1,0.09,0.09,0.11,0.1,0.1,0.08,0.08,0.07,0.1,0.09,0.1,0.09,0.1,0.11,0.09,0.11,0.09,0.11,0.08,0.09,0.08,0.07,0.12,0.09,0.1,0.09,0.1
,,,,,,,,ag,,,,a,,,,cg,cg,,,,cg,,,a,,,,,,,,,,,,,a,,,,,,,abcd,,,,
,5,874,381,490,89,125,133,137,155,235,215,270,390,294,580,206,284,182,113,89,491,384,486,386,768,14,57,27,6,560,311,167,175,808,57,477,356,566,292,361,121,145,95,386,477,363,472,377
,,0.1,0.09,0.11,0.08,0.08,0.09,0.09,0.11,0.12,0.08,0.09,0.11,0.1,0.1,0.1,0.1,0.1,0.08,0.11,0.1,0.1,0.09,0.1,0.1,0.08,0.08,0.09,0.03,0.1,0.1,0.09,0.11,0.1,0.08,0.09,0.11,0.09,0.12,0.08,0.09,0.08,0.07,0.11,0.09,0.11,0.09,0.1
,,,,a,,,,,abg,abcgh,,,abcgh,,,,,,,,,,,,,,,,,,,,,,,,a,,a,,,,,abcd,,a,,
,6,854,382,468,92,134,142,140,137,210,226,281,347,281,573,201,272,184,123,73,473,380,520,332,746,9,59,18,16,565,277,154,135,781,63,501,316,612,228,331,105,128,97,368,470,332,450,373
,,0.1,0.09,0.1,0.08,0.09,0.1,0.1,0.1,0.1,0.08,0.1,0.1,0.09,0.1,0.1,0.09,0.1,0.09,0.09,0.1,0.09,0.1,0.09,0.1,0.06,0.08,0.06,0.1,0.1,0.09,0.09,0.09,0.1,0.09,0.09,0.1,0.09,0.1,0.07,0.07,0.07,0.08,0.11,0.09,0.1,0.09,0.1
,,,,a,,,,,,a,,,ag,,,,,,,,,,b,,bd,,,,,,,,,,,,,,,,,,,abcd,,,,a
,7,622,299,322,77,111,97,89,98,149,189,186,247,199,423,136,214,120,98,53,350,271,383,239,534,13,45,15,14,391,227,137,107,572,47,371,222,453,159,293,105,102,86,240,371,239,344,246
,,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.07,0.07,0.07,0.06,0.07,0.06,0.07,0.07,0.07,0.07,0.07,0.06,0.07,0.07,0.07,0.06,0.07,0.08,0.06,0.05,0.08,0.07,0.07,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.07,0.07,0.07,0.07,0.07,0.07
,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,,,,,,,,,,,,,c,,,,,,,
,NET: Rank 1,593,278,309,95,111,97,89,105,96,206,186,201,220,372,140,218,118,64,53,358,235,295,295,491,14,50,23,14,359,227,138,100,503,70,400,176,455,131,335,103,137,95,187,374,203,378,194
,,0.07,0.06,0.07,0.08,0.07,0.07,0.06,0.08,0.05,0.08,0.06,0.06,0.07,0.06,0.07,0.07,0.06,0.05,0.06,0.07,0.06,0.06,0.08,0.06,0.08,0.07,0.07,0.09,0.06,0.07,0.08,0.06,0.06,0.1,0.07,0.06,0.07,0.05,0.08,0.07,0.08,0.07,0.06,0.07,0.06,0.08,0.05
,,,,,fi,fi,f,,fi,,fi,f,,,,d,dg,,,,dg,,,a,,,,,,,,a,,,a,b,,b,,e,e,e,e,,,,b,
,NET: Rank 1-3,2244,1062,1163,305,378,345,343,378,495,683,689,873,722,1523,529,778,427,309,202,1307,938,1214,1018,1910,44,165,79,43,1361,861,484,436,1982,214,1461,720,1735,487,1224,376,511,337,764,1427,745,1351,815
,,0.25,0.25,0.25,0.26,0.25,0.24,0.24,0.27,0.24,0.26,0.24,0.25,0.23,0.26,0.26,0.26,0.24,0.23,0.24,0.26,0.23,0.24,0.27,0.25,0.26,0.23,0.26,0.27,0.24,0.27,0.27,0.28,0.25,0.3,0.26,0.23,0.27,0.2,0.27,0.27,0.29,0.26,0.23,0.27,0.22,0.27,0.22
,,,,,,,,,dh,,,,,,a,cdg,cdg,,,,cdg,,,a,,,,,,,a,a,a,,a,b,,b,,e,e,e,e,,b,,b,
,NET: Rank 1-5,3986,1849,2109,486,649,608,640,666,937,1135,1248,1603,1297,2689,946,1367,762,537,375,2312,1674,2164,1802,3436,74,277,130,60,2481,1466,833,746,3558,349,2440,1412,2902,1034,1941,619,801,521,1538,2401,1454,2284,1560
,,0.44,0.43,0.46,0.41,0.44,0.43,0.44,0.48,0.46,0.43,0.43,0.47,0.42,0.46,0.47,0.46,0.42,0.39,0.45,0.47,0.42,0.42,0.48,0.45,0.44,0.39,0.43,0.37,0.43,0.47,0.47,0.48,0.44,0.49,0.44,0.45,0.45,0.43,0.44,0.44,0.45,0.41,0.46,0.45,0.43,0.46,0.43
,,,,a,,,,,abcgh,a,,,abcgh,,a,cdg,cdg,,,d,cdg,,,a,c,,,,,,a,a,a,,a,,,,,,,d,,d,b,,b,
,NET: Rank 1-7,5461,2531,2899,656,894,847,868,901,1296,1550,1715,2197,1777,3685,1283,1853,1067,757,501,3136,2325,3066,2373,4716,97,380,163,90,3437,1970,1124,987,4911,459,3312,1950,3967,1421,2564,829,1031,704,2146,3243,2025,3078,2179
,,0.61,0.59,0.63,0.56,0.6,0.59,0.6,0.64,0.63,0.58,0.6,0.64,0.57,0.63,0.64,0.63,0.59,0.55,0.6,0.63,0.58,0.6,0.63,0.62,0.58,0.53,0.54,0.56,0.6,0.63,0.63,0.64,0.61,0.65,0.6,0.63,0.61,0.6,0.58,0.59,0.58,0.55,0.64,0.61,0.6,0.62,0.6
,,,,a,,a,,a,abcdgh,acgh,,a,abcdgh,,a,cdg,cdg,,,d,cdg,,,a,cd,,,,,,a,a,a,,a,,a,,,,d,,,abcd,,,,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
