Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140
,,0.14,0.19,0.12,0.09,0.14,0.14,0.14,0.19,0.15,0.09,0.16,0.11,0.09,0.11,0.15,0.18,0.11,0.16,0.13,0.18,0.18,0.13,0.14,0.16,0.15,0.13,0.15,0.14,0.12,0.14,0.14,0.27,0.1,0.21,0.15,0.13,0.31,0.2,0.12,0.15,0.17,0.1,0.14,0.15,0.17,0.14,0.15,0.11,0.1,0.17,0.2,0.09,0.14,0.08,0,0.14,0,0.15,0.12,0.12,0.25,0.23,0.2,0.09,0.11,0.27,0,0.12,0.3,0.3,0.25,0.16,0.06,0.42,0.26,0,0.17,0.26,0.14,0.19,0.13,0,0.14,0.16,0.11,0.12,0.19,0.18,0.24,0.1,0.1,0.1,0,0.1,0.14,0.16,0.13,0.08,0.21,0.17,0.18,0.19,0.18,0.24,0.17,0.19,0.18,0.17,0.17,0.2,0.18,0.23,0.19,0.21,0.19,0.15,0.07,0.16,0.17,0.19,0.2,0.13,0.18,0.06,0.17,0.14,0.19,0.13,0.15,0.12,0.11,0.17,0.13,0.16,0.1,0.26,0.04,0.13,0.2
,,,bc,,,,,,,b,,b,,,,,b,,a,,a,a,,,a,,,,,,,,,,d,,,,,,,,,,,,,,,,e,ceg,,,,,,,,,,a,a,,,,,,,,,,,,,,,,,,,,,,,,,del,del,,,,,,,,l,,,,,,,,,,,,,,,,,,,,b,,,,,,,,,,,,,,,,d,,,,b,,,
,We had this debt before November 2022 and the size of it has increased since November 2022,82,40,21,21,82,82,82,12,64,17,39,4,8,10,16,35,22,60,25,23,12,20,62,60,8,62,21,35,27,7,12,1,18,9,25,10,0,5,2,3,3,14,6,7,12,5,15,8,3,18,29,21,10,3,1,81,1,40,43,61,7,7,6,2,59,0,0,2,1,0,2,4,4,1,1,0,1,2,4,0,0,2,52,6,13,16,41,41,1,11,9,2,1,2,10,44,24,9,82,82,77,72,52,18,38,57,46,64,67,63,82,20,57,68,45,81,2,80,73,34,33,39,31,10,13,11,16,12,8,12,0,10,25,31,16,58,21,51,15
,,0.11,0.14,0.1,0.08,0.11,0.11,0.11,0.13,0.12,0.09,0.09,0.03,0.07,0.17,0.1,0.16,0.07,0.14,0.13,0.14,0.13,0.07,0.13,0.14,0.09,0.11,0.12,0.1,0.12,0.08,0.18,0.11,0.1,0.22,0.12,0.07,0,0.09,0.05,0.18,0.06,0.14,0.08,0.11,0.16,0.09,0.2,0.08,0.04,0.19,0.14,0.12,0.07,0.03,0.06,0.11,0.06,0.08,0.17,0.1,0.15,0.19,0.12,0.32,0.1,0,0,0.08,0.1,0,0.13,0.31,0.29,0.12,0.1,0,0.18,0.07,0.21,0,0,1,0.13,0.06,0.13,0.09,0.19,0.21,0.03,0.07,0.06,0.09,0.44,0.22,0.06,0.15,0.08,0.07,0.16,0.13,0.16,0.17,0.18,0.15,0.2,0.17,0.18,0.18,0.18,0.19,0.14,0.14,0.17,0.2,0.2,0.12,0.02,0.15,0.16,0.16,0.2,0.11,0.12,0.36,0.17,0.1,0.15,0.07,0.13,0.06,0,0.05,0.1,0.18,0.11,0.17,0.05,0.09,0.18
,,,c,,,,,,,,,,,,ab,a,ab,,af,af,af,,,af,af,,,,,,,g,,,adg,,,,,,,,l,,,l,,bdfkl,,,deg,de,e,,,,e,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,deikl,deikl,,,,,,,,deikl,,,,,,,,,,,,,,k,,,,k,k,b,,,,,,,,bcdefg,eg,,eg,,,,,,,abd,,b,,,a
,We had this debt before November 2022 and the size of it has not increased (stayed the same or decreased) since November 2022,101,43,32,26,101,101,101,10,71,29,53,16,10,9,17,38,35,67,22,27,17,32,69,67,11,82,19,56,27,8,8,3,22,5,33,22,0,10,7,2,9,16,6,9,12,4,10,9,6,19,29,26,18,9,0,101,0,66,35,79,9,2,8,2,74,2,0,4,3,2,3,1,0,1,0,0,1,4,2,3,2,0,60,13,9,23,30,26,5,22,18,5,0,2,22,43,37,17,78,101,83,76,53,26,33,60,46,64,69,59,86,29,62,60,40,95,6,79,68,30,33,52,36,5,11,12,14,22,9,26,1,30,29,26,15,76,24,76,18
,,0.13,0.15,0.15,0.1,0.13,0.13,0.13,0.11,0.13,0.15,0.12,0.12,0.08,0.15,0.11,0.17,0.11,0.15,0.12,0.17,0.19,0.11,0.15,0.15,0.11,0.14,0.11,0.16,0.12,0.09,0.12,0.24,0.12,0.12,0.16,0.15,0,0.21,0.21,0.11,0.21,0.16,0.09,0.14,0.16,0.07,0.12,0.09,0.1,0.2,0.14,0.15,0.12,0.08,0,0.14,0,0.13,0.14,0.13,0.2,0.04,0.17,0.28,0.13,0.15,0,0.16,0.2,0.35,0.25,0.09,0,0.06,0,0,0.2,0.18,0.08,0.49,0.41,0,0.14,0.14,0.09,0.13,0.14,0.13,0.2,0.14,0.12,0.22,0,0.2,0.15,0.14,0.13,0.13,0.15,0.16,0.17,0.18,0.18,0.21,0.17,0.18,0.18,0.18,0.18,0.18,0.15,0.2,0.19,0.18,0.18,0.14,0.07,0.14,0.15,0.14,0.21,0.14,0.15,0.19,0.14,0.11,0.13,0.14,0.14,0.13,0.08,0.16,0.12,0.16,0.09,0.23,0.06,0.13,0.22
,,,,,,,,,,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,ik,,,ik,,,,,,,,,e,,,,,,,,,,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,,,,,,,,,,,,,,,b,,,a
,Not relevant - do not hold this debt,438,131,135,172,438,438,438,46,310,123,250,91,86,28,97,104,205,233,110,81,42,187,251,233,56,341,91,203,138,53,35,3,121,17,110,93,6,24,18,9,24,57,43,37,40,38,36,71,41,35,100,110,93,83,16,422,16,310,127,381,14,18,21,2,363,6,0,13,5,1,4,5,8,4,4,0,2,10,10,2,2,0,231,54,60,107,98,86,12,112,102,11,1,4,88,159,168,84,226,323,219,176,124,41,79,138,99,150,162,126,280,54,136,125,87,363,75,288,217,101,54,216,128,10,36,70,54,102,35,123,8,104,144,77,104,107,318,377,28
,,0.58,0.46,0.61,0.68,0.58,0.58,0.58,0.49,0.56,0.63,0.59,0.71,0.69,0.48,0.62,0.47,0.66,0.53,0.59,0.49,0.47,0.66,0.53,0.53,0.57,0.59,0.55,0.57,0.62,0.61,0.51,0.28,0.66,0.43,0.53,0.63,0.69,0.5,0.52,0.51,0.52,0.56,0.63,0.57,0.51,0.66,0.47,0.71,0.68,0.37,0.48,0.61,0.63,0.76,0.89,0.57,0.89,0.62,0.51,0.62,0.33,0.49,0.45,0.31,0.62,0.51,0,0.57,0.34,0.13,0.29,0.44,0.58,0.33,0.64,0,0.45,0.45,0.47,0.32,0.46,0,0.56,0.57,0.62,0.61,0.45,0.44,0.53,0.69,0.71,0.54,0.56,0.38,0.58,0.53,0.6,0.66,0.45,0.51,0.45,0.42,0.42,0.34,0.41,0.42,0.39,0.43,0.43,0.39,0.49,0.37,0.41,0.38,0.38,0.55,0.77,0.52,0.48,0.46,0.34,0.59,0.51,0.34,0.47,0.61,0.51,0.63,0.55,0.64,0.81,0.56,0.61,0.47,0.67,0.32,0.8,0.64,0.33
,,,,a,a,,,,,,,,ce,ce,,e,,bdegh,,,,,bdegh,,,,,,,,,,,bef,,,e,,,,,,,j,,,j,,abdehj,ahj,,,ab,ab,abcdg,,ab,,b,,bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abij,abijk,,,,ab,b,ab,abj,,a,dn,,,,,,,,,,bdfgjlmno,,,,,,a,d,d,d,,b,,,,ab,,ab,,abd,,,c,,ac,,a,b,
,Don't know,29,13,5,10,29,29,29,8,21,7,17,4,9,5,3,6,17,12,6,3,3,7,23,12,8,18,12,12,5,7,4,1,5,1,9,3,0,0,4,1,2,4,4,2,1,2,5,0,4,7,6,6,5,5,1,28,1,14,16,22,3,2,3,0,20,1,0,1,1,1,1,0,1,1,0,0,0,1,2,0,0,0,12,6,3,8,10,10,0,2,1,1,0,1,10,8,14,7,13,17,21,18,12,7,11,13,13,14,15,11,20,9,15,11,12,21,8,17,15,10,8,12,11,2,4,6,2,6,2,9,0,9,7,5,4,9,17,11,6
,,0.04,0.05,0.02,0.04,0.04,0.04,0.04,0.08,0.04,0.04,0.04,0.03,0.07,0.09,0.02,0.03,0.06,0.03,0.03,0.02,0.03,0.02,0.05,0.03,0.08,0.03,0.07,0.03,0.02,0.08,0.06,0.09,0.03,0.02,0.04,0.02,0,0,0.1,0.04,0.04,0.04,0.06,0.04,0.01,0.04,0.06,0,0.07,0.07,0.03,0.03,0.03,0.05,0.06,0.04,0.06,0.03,0.06,0.04,0.07,0.05,0.06,0,0.03,0.07,0,0.07,0.05,0.22,0.08,0,0.07,0.07,0,0,0,0.03,0.1,0,0,0,0.03,0.07,0.04,0.04,0.04,0.05,0,0.01,0.01,0.05,0,0.1,0.07,0.03,0.05,0.05,0.03,0.03,0.04,0.04,0.04,0.06,0.06,0.04,0.05,0.04,0.04,0.03,0.04,0.06,0.04,0.03,0.05,0.03,0.08,0.03,0.03,0.05,0.05,0.03,0.04,0.06,0.05,0.05,0.02,0.03,0.03,0.05,0,0.05,0.03,0.03,0.03,0.03,0.04,0.02,0.07
,,,,,,,,,abc,,,,,d,de,,,bfh,,,,,,,,be,,be,,,dg,,,,,,,,,ahk,,k,k,k,,,,k,,ahk,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,de,,,,,,,dej,,de,de,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,,a
,"Columns Tested: a,b,c - a,b,c,d - a,b,c - a,b,c,d,e - a,b,c,d,e,f,g,h - a,b,c,d,e - a,b,c,d,e,f,g,h - a,b,c,d,e,f,g,h,i,j,k,l - a,b,c,d,e,f,g,h - a,b - a,b,c,d,e - a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r - a,b,c,d - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f,g,h,i,j,k,l,m,n,o - a,b - a,b,c,d - a,b - a,b,c,d,e,f,g,h - a,b,c,d - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
