Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,Reducing loneliness and isolation,2945,1279,1651,289,462,457,464,488,785,752,921,1273,937,2008,679,923,652,437,254,1602,1343,1717,1219,2612,38,163,81,44,1817,1080,597,588,2664,229,1849,987,2194,698,1480,442,611,427,1075,1761,1099,1658,1174
,,0.33,0.3,0.36,0.25,0.31,0.32,0.32,0.35,0.38,0.28,0.32,0.37,0.3,0.34,0.34,0.31,0.36,0.32,0.31,0.32,0.34,0.33,0.32,0.34,0.22,0.23,0.27,0.28,0.32,0.34,0.34,0.38,0.33,0.32,0.34,0.32,0.34,0.29,0.33,0.32,0.34,0.34,0.32,0.33,0.33,0.33,0.32
,,,,a,,ag,ag,ag,abgh,abcdegh,a,ag,abcdgh,,a,b,,bdef,,,,b,,,bcd,,,,,,a,,abc,,,,,b,,,,,,,,,,
,People caring and looking out for each other,2937,1389,1533,269,381,385,492,534,876,650,877,1409,901,2035,686,988,595,431,237,1674,1263,1679,1244,2568,46,186,79,48,1902,1008,511,549,2701,188,2015,823,2335,557,1483,481,574,429,1056,1879,985,1595,1241
,,0.33,0.32,0.33,0.23,0.26,0.27,0.34,0.38,0.43,0.24,0.31,0.41,0.29,0.35,0.34,0.33,0.33,0.32,0.29,0.34,0.32,0.33,0.33,0.34,0.27,0.26,0.26,0.3,0.33,0.32,0.29,0.36,0.33,0.26,0.37,0.26,0.36,0.23,0.33,0.34,0.32,0.34,0.31,0.36,0.29,0.32,0.34
,,,,,,,a,abcgh,abcdgh,abcdegh,,abcg,abcdgh,,a,eg,e,e,,,eg,,,,bcd,,,,,c,c,,bc,b,,b,,b,,,e,,,,b,,,a
,Preventing youth violence,2461,1196,1251,416,418,378,410,359,480,833,788,839,965,1496,492,803,534,404,226,1296,1165,1538,897,2051,64,205,92,45,1551,869,493,435,2223,192,1416,959,1691,744,1172,317,452,403,978,1317,1071,1336,1029
,,0.27,0.28,0.27,0.35,0.28,0.26,0.28,0.26,0.24,0.31,0.27,0.24,0.31,0.25,0.25,0.27,0.29,0.3,0.27,0.26,0.29,0.3,0.24,0.27,0.38,0.29,0.3,0.28,0.27,0.28,0.28,0.28,0.27,0.27,0.26,0.31,0.26,0.31,0.26,0.23,0.25,0.32,0.29,0.25,0.32,0.27,0.28
,,,,,bcdefghi,fi,,fi,,,bcefhi,fi,,b,,,a,af,af,,,af,b,,,acd,,,,,,,,,,,a,,a,b,,,abc,abc,,a,,
,Helping the local economy,2358,1235,1117,255,359,382,400,386,576,615,782,961,738,1619,570,791,481,341,175,1361,997,1347,1004,2012,30,187,67,50,1613,724,362,376,2157,162,1456,819,1691,635,1098,326,440,332,958,1407,871,1282,999
,,0.26,0.29,0.24,0.22,0.24,0.27,0.28,0.28,0.28,0.23,0.27,0.28,0.24,0.28,0.28,0.27,0.27,0.25,0.21,0.27,0.25,0.26,0.27,0.26,0.18,0.26,0.22,0.31,0.28,0.23,0.2,0.24,0.27,0.23,0.26,0.26,0.26,0.27,0.25,0.23,0.25,0.26,0.28,0.27,0.26,0.26,0.28
,,,b,,,,ag,abg,abg,abg,,abg,abg,,a,deg,e,e,,,eg,e,,,bd,,b,,b,bcd,c,,c,b,,,,,,,,,,abc,,,,a
,Providing services for mental health,2352,915,1422,371,487,400,429,328,337,858,829,665,864,1488,458,803,461,378,253,1261,1091,1364,975,2032,51,142,67,52,1346,967,694,418,2058,253,1334,943,1615,704,1179,314,506,359,862,1344,939,1401,872
,,0.26,0.21,0.31,0.32,0.33,0.28,0.3,0.23,0.16,0.32,0.29,0.19,0.28,0.25,0.23,0.27,0.25,0.28,0.3,0.25,0.27,0.27,0.26,0.27,0.3,0.2,0.22,0.33,0.24,0.31,0.39,0.27,0.25,0.36,0.24,0.3,0.25,0.3,0.26,0.22,0.28,0.28,0.26,0.25,0.28,0.28,0.24
,,,,a,cefi,cefhi,efi,efi,fi,,cefhi,efi,f,b,,,a,,a,acf,a,a,,,cd,cd,,,c,,ad,abd,a,,a,,a,,a,b,,be,b,b,,a,b,
,Helping people to live healthily and well,2333,1153,1169,291,383,350,332,379,598,674,683,977,742,1591,534,763,487,372,177,1297,1036,1313,1003,1998,27,183,72,46,1505,791,433,402,2117,180,1489,769,1745,554,1129,341,451,337,870,1405,877,1365,902
,,0.26,0.27,0.25,0.25,0.26,0.25,0.23,0.27,0.29,0.25,0.24,0.28,0.24,0.27,0.27,0.26,0.27,0.27,0.21,0.26,0.26,0.26,0.27,0.26,0.16,0.26,0.24,0.29,0.26,0.25,0.24,0.26,0.26,0.25,0.27,0.25,0.27,0.23,0.25,0.24,0.25,0.26,0.26,0.27,0.26,0.27,0.25
,,,,,,,,,dh,abcdgh,,,abcdgh,,a,e,e,e,e,,e,e,,,b,,b,b,b,,,,,,,b,,b,,,,,,,,,b,
,Bringing people together from across the community,1835,931,897,212,246,293,327,291,466,458,620,757,593,1242,483,624,358,228,143,1106,728,976,850,1557,34,141,62,36,1218,596,308,318,1700,115,1334,448,1531,280,1060,383,405,272,548,1244,543,1091,683
,,0.2,0.22,0.19,0.18,0.17,0.21,0.23,0.21,0.23,0.17,0.22,0.22,0.19,0.21,0.24,0.21,0.2,0.17,0.17,0.22,0.18,0.19,0.23,0.2,0.2,0.2,0.21,0.23,0.21,0.19,0.17,0.21,0.21,0.16,0.24,0.14,0.24,0.12,0.24,0.27,0.23,0.21,0.16,0.24,0.16,0.22,0.19
,,,b,,,,bg,abg,bg,abg,,abg,abg,,a,bcdeg,deg,d,,,cdeg,,,a,,,,,,bc,,,c,b,,b,,b,,e,acde,e,e,,b,,b,
,Providing opportunities for people to have a say in what happens locally,1761,869,881,157,237,236,251,307,571,395,487,879,512,1248,495,583,332,220,131,1078,683,971,779,1540,20,125,47,24,1159,585,283,334,1617,113,1139,559,1320,427,849,318,333,198,668,1066,641,927,790
,,0.2,0.2,0.19,0.13,0.16,0.17,0.17,0.22,0.28,0.15,0.17,0.26,0.17,0.21,0.25,0.2,0.18,0.16,0.16,0.22,0.17,0.19,0.21,0.2,0.12,0.18,0.15,0.15,0.2,0.19,0.16,0.22,0.2,0.16,0.21,0.18,0.2,0.18,0.19,0.23,0.19,0.16,0.2,0.2,0.19,0.19,0.22
,,,,,,,a,ag,abcdgh,abcdegh,,ag,abcdegh,,a,bcdefg,deg,,,,bcdeg,,,a,bd,,b,,,c,c,,bc,b,,b,,b,,d,acde,d,,d,,,,a
,Support for community projects and charities,1559,793,759,169,237,243,209,268,434,406,451,702,496,1063,417,556,277,193,116,973,586,807,744,1330,26,132,52,13,1032,514,250,278,1412,113,1096,419,1243,303,903,324,364,215,473,1023,504,913,604
,,0.17,0.18,0.16,0.14,0.16,0.17,0.14,0.19,0.21,0.15,0.16,0.2,0.16,0.18,0.21,0.19,0.15,0.14,0.14,0.2,0.15,0.16,0.2,0.18,0.15,0.19,0.17,0.08,0.18,0.16,0.14,0.18,0.17,0.16,0.2,0.13,0.19,0.13,0.2,0.23,0.2,0.17,0.14,0.19,0.15,0.18,0.17
,,,b,,,,d,,abdgh,abcdgh,,,abcdgh,,a,cdeg,cdeg,,,,cdeg,,,a,,,,,,c,c,,c,,,b,,b,,de,ade,de,e,,b,,,
,Providing services to support better ageing,1556,804,750,135,174,218,218,300,510,309,436,810,499,1057,370,514,289,233,150,884,672,903,649,1365,22,97,48,20,975,564,260,322,1432,109,1011,494,1137,405,720,251,277,192,636,954,546,832,665
,,0.17,0.19,0.16,0.12,0.12,0.15,0.15,0.21,0.25,0.12,0.15,0.24,0.16,0.18,0.18,0.17,0.16,0.17,0.18,0.18,0.17,0.18,0.17,0.18,0.13,0.14,0.16,0.13,0.17,0.18,0.15,0.21,0.18,0.15,0.18,0.16,0.18,0.17,0.16,0.18,0.16,0.15,0.19,0.18,0.16,0.17,0.18
,,,b,,,,abg,abg,abcdgh,abcdegh,,abg,abcdgh,,a,c,,,,,,,,,bc,,,,,c,c,,abc,,,b,,,,,d,,,acd,b,,,a
,Providing support services for homelessness,1550,660,880,291,312,247,237,221,241,604,484,462,586,964,314,519,298,243,176,832,718,903,634,1249,35,167,66,29,905,627,376,276,1360,155,900,583,1104,429,799,229,357,213,538,897,592,963,543
,,0.17,0.15,0.19,0.25,0.21,0.17,0.16,0.16,0.12,0.23,0.17,0.13,0.19,0.16,0.16,0.18,0.16,0.18,0.21,0.17,0.18,0.18,0.17,0.16,0.21,0.23,0.22,0.18,0.16,0.2,0.21,0.18,0.17,0.22,0.16,0.19,0.17,0.18,0.18,0.16,0.2,0.17,0.16,0.17,0.18,0.19,0.15
,,,,a,bcdefhi,cdefhi,fi,fi,fi,,cdefhi,fi,,b,,,,,,abcfg,,a,,,,,a,a,,,a,ad,,,a,,a,,,e,,abde,,,,,b,
,Supporting people to find new employment opportunities,1440,675,752,235,317,251,200,207,231,552,450,438,569,871,327,482,294,226,111,810,631,748,680,1128,34,173,74,26,937,481,288,216,1272,139,866,532,1026,399,782,241,320,220,475,873,530,825,567
,,0.16,0.16,0.16,0.2,0.21,0.18,0.14,0.15,0.11,0.21,0.16,0.13,0.18,0.15,0.16,0.16,0.16,0.17,0.13,0.16,0.16,0.15,0.18,0.15,0.2,0.24,0.24,0.17,0.16,0.15,0.16,0.14,0.16,0.2,0.16,0.17,0.16,0.17,0.18,0.17,0.18,0.17,0.14,0.17,0.16,0.17,0.16
,,,,,defhi,cdefhi,defi,f,fi,,cdefhi,fi,,b,,,,,,,,,,a,,a,a,a,,d,,,,,a,,,,,e,e,e,e,,,,,
,Connecting people together on shared interests,1416,711,701,171,230,225,211,228,351,401,436,579,454,961,347,484,265,209,111,831,584,736,671,1174,23,110,64,38,951,449,234,221,1285,117,988,394,1139,263,789,263,315,211,456,920,452,780,599
,,0.16,0.16,0.15,0.15,0.15,0.16,0.15,0.16,0.17,0.15,0.15,0.17,0.15,0.16,0.17,0.16,0.15,0.15,0.13,0.17,0.15,0.14,0.18,0.15,0.14,0.15,0.21,0.24,0.17,0.14,0.13,0.14,0.16,0.16,0.18,0.13,0.18,0.11,0.18,0.19,0.18,0.17,0.14,0.17,0.13,0.16,0.17
,,,,,,,,,,,,,,,a,ceg,,,,,ceg,,,a,,,,abc,,bcd,,,,,,b,,b,,e,e,e,e,,b,,,
,Providing opportunities for people to learn/develop new skills,1371,648,716,171,282,260,215,194,249,453,475,444,479,892,330,439,295,191,116,769,602,721,635,1094,34,129,76,32,881,469,275,231,1251,101,849,481,1016,333,729,216,298,215,469,826,496,777,553
,,0.15,0.15,0.16,0.15,0.19,0.18,0.15,0.14,0.12,0.17,0.17,0.13,0.15,0.15,0.16,0.15,0.16,0.14,0.14,0.15,0.15,0.14,0.17,0.14,0.2,0.18,0.25,0.2,0.15,0.15,0.16,0.15,0.15,0.14,0.15,0.15,0.16,0.14,0.16,0.15,0.17,0.17,0.14,0.16,0.15,0.16,0.15
,,,,,,adefhi,adefi,f,,,efi,efi,,,,,,,,,,,,a,,a,a,ac,,,,,,,,,,,,e,,e,e,,,,,
,Providing support services for people affected by domestic abuse,1305,516,778,234,282,241,164,166,218,516,405,384,500,805,287,417,270,204,127,703,602,736,564,1063,28,133,57,21,762,529,338,230,1141,138,802,461,963,332,732,232,299,202,415,777,488,779,474
,,0.15,0.12,0.17,0.2,0.19,0.17,0.11,0.12,0.11,0.19,0.14,0.11,0.16,0.14,0.14,0.14,0.15,0.15,0.15,0.14,0.15,0.14,0.15,0.14,0.17,0.19,0.19,0.13,0.13,0.17,0.19,0.15,0.14,0.19,0.15,0.15,0.15,0.14,0.16,0.17,0.17,0.16,0.12,0.15,0.15,0.16,0.13
,,,,a,cdefhi,defhi,defhi,,,,cdefhi,defi,,b,,,,,,,,,,,,,a,a,,,a,ad,,,a,,,,,e,e,e,e,,,,b,
,Providing support services for substance abuse,938,413,517,197,215,145,137,108,136,412,282,244,427,511,196,299,199,137,108,494,444,531,401,724,32,116,37,27,550,380,246,168,813,104,530,369,673,255,534,159,220,155,304,559,345,592,322
,,0.1,0.1,0.11,0.17,0.14,0.1,0.09,0.08,0.07,0.15,0.1,0.07,0.14,0.09,0.1,0.1,0.11,0.1,0.13,0.1,0.11,0.1,0.11,0.1,0.19,0.16,0.12,0.17,0.1,0.12,0.14,0.11,0.1,0.15,0.1,0.12,0.1,0.11,0.12,0.11,0.12,0.12,0.09,0.11,0.1,0.12,0.09
,,,,a,cdefhi,cdefhi,efi,fi,,,cdefhi,efi,,b,,,,,,abf,,,,,,ad,a,a,,,a,ad,,,a,,a,,,e,e,e,e,,,,b,
,"Integrating people, such as refugees, into the community",815,397,413,195,176,132,116,94,102,371,248,196,329,486,206,298,146,106,59,504,311,373,439,617,26,111,29,28,506,300,180,129,687,109,537,254,640,165,528,171,227,130,211,513,283,570,228
,,0.09,0.09,0.09,0.17,0.12,0.09,0.08,0.07,0.05,0.14,0.09,0.06,0.11,0.08,0.1,0.1,0.08,0.08,0.07,0.1,0.08,0.07,0.12,0.08,0.15,0.16,0.1,0.17,0.09,0.1,0.1,0.08,0.09,0.15,0.1,0.08,0.1,0.07,0.12,0.12,0.13,0.1,0.06,0.1,0.08,0.11,0.06
,,,,,bcdefghi,cdefhi,efi,fi,f,,bcdefhi,efi,,b,,cdeg,cdeg,,,,cdeg,,,a,,ad,ad,,a,,,,,,a,b,,b,,e,e,de,e,,b,,b,
,Other,39,23,14,0,4,1,8,4,21,4,9,26,9,29,13,13,3,6,3,26,13,22,16,36,0,0,0,2,27,11,4,5,37,1,14,24,17,21,6,1,5,*,30,9,23,9,29
,,*%,0.01,*%,0,*%,*%,0.01,*%,0.01,*%,*%,0.01,*%,*%,0.01,*%,*%,*%,*%,0.01,*%,*%,*%,*%,0,0,0,0.02,*%,*%,*%,*%,*%,*%,*%,0.01,*%,0.01,*%,*%,*%,*%,0.01,*%,0.01,*%,0.01
,,,,,,,,acg,,abcegh,,,abcgh,,,c,,,,,,,,,,,,,bcd,,,,,,,,a,,a,,,,,abcd,,a,,a
,Don't know,363,196,164,24,49,63,67,65,95,74,129,160,113,249,55,114,60,63,70,169,193,242,111,327,6,21,5,3,237,118,80,54,310,30,119,197,146,191,66,30,20,16,234,127,165,120,184
,,0.04,0.05,0.04,0.02,0.03,0.04,0.05,0.05,0.05,0.03,0.04,0.05,0.04,0.04,0.03,0.04,0.03,0.05,0.08,0.03,0.05,0.05,0.03,0.04,0.03,0.03,0.02,0.02,0.04,0.04,0.05,0.04,0.04,0.04,0.02,0.06,0.02,0.08,0.01,0.02,0.01,0.01,0.07,0.02,0.05,0.02,0.05
,,,b,,,,ag,ag,abg,ag,,abg,abg,,,,a,,a,abcdfg,,acf,b,,d,,,,,,,,,,,,a,,a,,c,,,abcd,,a,,a
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
