Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140
,,0.26,0.16,0.39,0.55,0.74,0.55,0.32,0.56,0.23,0.28,0.26,0,0,0.07,0,0,0.07,0.82,1,0,0,0,0.26,0.82,0.72,0.08,0.54,0,0.08,1,0.33,0,0.15,0,0,0,0,0,0,0,0,1,0,0,0.54,0,0,0,0.31,0.31,0.13,0,0.58,0,0,0.26,0,0.31,0,0.13,0,0.44,1,0,0.16,0,0,0,0,0,0,0,0.34,0,1,0,0,1,0,0,0,0,0.22,0,0,0.46,0,0,0,0.66,0.66,0,0,1,0,0.5,0,0,0.2,0.16,0.18,0.22,0.25,0,0,0.19,0,0.2,0.16,0.09,0.17,0,0.14,0.09,0.3,0.29,0,0.36,0.34,0.26,0,0.28,0.3,1,0.25,0,0.33,1,0,0,0,0,0.76,0.25,0,0.21,0.46,0,0.33
,Self-employed full time - working 30 hours per week or more,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
,,0.06,0.08,0,0,0,0,0.09,0,0.1,0,0,0,0,0.07,0,0,0.07,0,0,0,0,0,0.06,0,0,0.09,0,0,0.09,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,1,0,0,0,0.06,0,0,0.32,0.09,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.08,0.1,0,0,0,0,0,0,0,0.09,0.07,0,0.14,0.09,0,0.06,0,0.08,0.09,0,0,0.09,0,0,0,0.35,0,0,0,0,0,0,0,0.12,0,0.2,0,0,0
,Working for an employer part time - working up to 29 hours per week,2,1,1,0,0,0,1,0,2,0,1,0,0,2,0,0,2,0,0,0,0,0,2,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,2,2,2,1,0,0,0,0,0,0,0,2,2,0,0,2,1,2,0,2,2,1,0,2,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0
,,0.11,0.08,0.29,0,0,0,0.09,0,0.2,0,0.19,0,0,0.15,0,0,0.15,0,0,0,0,0,0.11,0,0.28,0.09,0.15,0,0.09,0,0,1,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0.26,0,0,0,0.29,0,0,0,0,0.11,0,0.14,0,0.19,0,0,0,0,0.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0.34,0.39,0,0,0,0,0,0,0,0.5,0,0,0.18,0.14,0.16,0.1,0,0,0,0,0,0,0,0.18,0.15,0,0,0.18,0.13,0.13,0,0.16,0.19,0.26,0,0.18,0,0,0.18,0,0.32,0,0,0,0,0.49,0,0.13,0,0.21,0,0.37,0
,Self-employed part time - working up to 29 hours per week,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Not working but seeking work or temporarily unemployed or sick,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
,,0.05,0.08,0,0,0.26,0.14,0.08,0,0.09,0,0.17,0,0,0.07,0,0,0.07,0,0,0,0,0,0.05,0,0,0.08,0,0,0.08,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0.42,0,0,0.05,0,0.06,0,0.09,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0.45,0,0.22,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0.08,0,0,0,0,0,0,0,1,0,0,0,0.12,0,0,0,0.33,0
,Not working and not seeking work,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Student,6,4,1,1,0,1,2,0,2,4,1,0,0,6,0,0,6,0,0,0,0,0,6,0,0,5,1,0,5,0,1,0,3,3,0,0,0,0,1,0,0,0,0,0,1,1,1,2,1,3,3,0,0,0,0,6,0,4,2,4,1,1,0,0,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,1,0,3,3,3,0,0,0,0,0,0,1,0,3,1,4,5,4,3,2,2,2,3,3,2,3,4,5,2,3,4,3,4,2,3,2,1,1,3,2,0,2,0,1,0,0,0,3,1,0,2,4,1,2,0,1
,,0.42,0.45,0.32,0.45,0,0.17,0.27,0,0.2,0.72,0.19,0,0,0.56,0,0,0.56,0,0,0,0,0,0.42,0,0,0.58,0.16,0,0.58,0,0.35,0,0.53,0.65,0,0,0,0,1,0,0,0,0,0,0.25,0.52,0.28,1,0.35,0.56,0.46,0,0,0,0,0.42,0,0.37,0.68,0.51,1,0.2,0,0,0.51,0,0,1,0,0,0,1,0.34,0,0,0,0,0,0,0,0,0,0.35,0.55,0,0.41,0.53,0.61,0,0,0,0,0,0,0.55,0,0.78,1,0.47,0.45,0.43,0.41,0.51,1,0.68,0.61,0.81,0.61,0.68,0.48,0.48,1,0.46,0.48,0.43,0.34,1,0.26,0.2,0.28,0.36,0.38,0.48,0,0.57,0,0.35,0,0,0,1,0.51,0,0.26,1,0.21,0.37,0,0.35
,Retired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,House-wife / house-husband (Looking after the home),1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
,,0.05,0.07,0,0,0,0,0.07,0.44,0.08,0,0,0,0,0,0,0,0,0.18,0,1,0,0,0.05,0.18,0,0.07,0,0,0.07,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0.12,0,0,0,0,0.05,0,0.06,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.09,0,0,0,0.14,0,1,0,0,0,0,0,0,0,0,0,0.07,0.06,0.07,0.08,0,0,0,0,0,0,0,0.07,0.06,0,0.12,0.07,0,0.05,0,0.06,0.08,0.21,0.29,0,0,0,0,0.29,0,0,0,0,0,0,0.24,0,0,0.17,0,0.3,0
,Full time carer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Permanently sick/ disabled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Temporarily sick (no job to go to),1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
,,0.06,0.08,0,0,0,0.15,0.09,0,0.1,0,0.19,0,0,0.08,0,0,0.08,0,0,0,0,0,0.06,0,0,0,0.15,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0.13,0,0,0,0,0,0.06,0,0.07,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0.34,0.34,0,0,0,0,0,0,0,0.09,0.07,0.08,0.1,0.24,0,0.32,0.19,0.19,0.19,0.16,0.09,0.07,0,0.14,0.09,0.13,0.06,0,0.08,0.09,0,0.35,0,0.22,0,0,0.36,0,0,0,0,0,0,0,0.13,0,0,0.17,0,0.32
,Agency work or temporary contact,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
