Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,0.04,0.03,0.03,0.04,0.04,0.04,0.05,0.04,0.07,0.05,0.03,0.11,0.07,0.03,0.05,0.01,0.08,0.02,0.05,0.07,0.02,0.06,0.06,0.05,0.04,0.05,0,0.02,0,0,0.01,0.04,0.05,0.04,0.06,0.02,0.03,0.05
,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,,,,,,,,,,,
,2,34,2,9,34,27,18,5,29,0,23,10,1,2,6,0,2,2,3,2,0,8,1,6,15,19,32,0,0,1,1,2,10,23,34,0,5,11,18
,,0.03,0.01,0.02,0.03,0.04,0.03,0.04,0.03,0,0.04,0.02,0.04,0.04,0.04,0,0.02,0.05,0.03,0.02,0,0.06,0.01,0.04,0.03,0.04,0.04,0,0,0.02,0.15,0.02,0.02,0.04,0.03,0,0.04,0.04,0.03
,,,,,,,,,,,,,,,,,,i,,,,i,,,,,,,,,,,,,,,,,
,3,30,8,11,30,27,19,3,25,2,18,12,1,2,4,0,3,3,3,1,1,1,3,8,20,10,25,2,1,1,1,5,12,17,29,1,5,12,13
,,0.03,0.05,0.03,0.03,0.04,0.03,0.02,0.03,0.15,0.03,0.03,0.04,0.03,0.03,0,0.03,0.07,0.03,0.01,0.01,0.01,0.04,0.05,0.04,0.02,0.03,0.07,0.02,0.02,0.13,0.04,0.03,0.03,0.03,0.06,0.04,0.04,0.02
,,,,,,,,,,,,,,,,,,dj,,,,,,j,,,,,,,,,,,,,,,
,4,23,5,7,23,15,15,2,21,0,13,10,0,0,4,0,4,1,2,1,3,3,2,3,11,12,22,0,0,1,0,1,10,13,23,0,2,10,11
,,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,0.02,0,0,0.03,0,0.05,0.02,0.02,0.01,0.04,0.02,0.03,0.02,0.02,0.02,0.02,0,0,0.02,0,0.01,0.02,0.02,0.02,0,0.02,0.03,0.02
,5,17,3,4,17,11,12,2,15,0,7,9,0,1,2,1,2,0,1,1,1,3,0,5,11,6,14,1,1,1,0,3,9,7,17,0,3,3,11
,,0.02,0.02,0.01,0.02,0.01,0.02,0.02,0.02,0,0.01,0.02,0,0.02,0.01,0.02,0.02,0,0.01,0.01,0.01,0.02,0,0.03,0.02,0.01,0.02,0.03,0.02,0.02,0,0.02,0.02,0.01,0.02,0,0.02,0.01,0.02
,6,14,2,3,14,8,8,1,13,0,6,8,0,0,2,0,1,1,0,2,1,2,1,4,10,4,13,0,0,1,0,1,8,6,14,0,3,6,5
,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.02,0,0,0.01,0,0.01,0.02,0,0.03,0.01,0.02,0.01,0.03,0.02,0.01,0.01,0,0,0.02,0,0.01,0.02,0.01,0.01,0,0.02,0.02,0.01
,7,12,1,4,12,9,8,1,11,0,6,6,0,3,0,1,2,1,0,1,0,2,1,1,9,3,12,0,0,0,0,0,5,6,11,1,0,3,9
,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0,0.05,0,0.02,0.02,0.02,0,0.01,0,0.02,0.01,0.01,0.02,0.01,0.01,0,0,0,0,0,0.01,0.01,0.01,0.06,0,0.01,0.01
,,,,,,,,,,,,,,cgl,,,,,,,,,,,,,,,,,,,,,,,,,
,8,12,3,5,12,9,9,0,12,0,5,7,1,0,0,0,0,1,1,2,1,3,1,2,8,4,12,0,0,0,0,0,7,5,12,0,3,2,7
,,0.01,0.02,0.01,0.01,0.01,0.01,0,0.01,0,0.01,0.01,0.04,0,0,0,0,0.02,0.01,0.03,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0,0,0,0,0,0.01,0.01,0.01,0,0.03,0.01,0.01
,9,12,1,3,12,5,7,0,11,1,4,8,0,1,3,0,1,0,0,2,1,2,1,1,5,7,9,0,1,1,1,2,8,4,12,0,0,5,6
,,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.07,0.01,0.02,0,0.02,0.02,0,0.01,0,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.02,0.02,0.16,0.01,0.02,0.01,0.01,0,0,0.02,0.01
,10,4,1,3,4,3,3,1,3,0,3,1,0,0,0,0,0,0,1,1,0,1,0,1,2,2,2,0,1,1,0,2,1,3,4,0,0,2,2
,,*%,0.01,0.01,*%,*%,*%,0.01,*%,0,0.01,*%,0,0,0,0,0,0,0.01,0.01,0,0.01,0,0.01,*%,*%,*%,0,0.02,0.02,0,0.02,*%,0.01,*%,0,0,0.01,*%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,a,,a,,,,,,,
,11,4,1,3,4,3,3,1,3,0,2,2,0,1,1,0,0,0,0,0,0,1,0,1,2,2,4,0,0,0,0,0,2,2,4,0,0,1,3
,,*%,0.01,0.01,*%,*%,*%,0.01,*%,0,*%,*%,0,0.02,0.01,0,0,0,0,0,0,0.01,0,0.01,*%,*%,*%,0,0,0,0,0,*%,*%,*%,0,0,*%,*%
,12,6,0,2,6,3,5,0,6,0,2,4,1,1,1,1,1,0,0,0,1,0,0,0,5,1,5,0,1,0,0,1,4,2,6,0,0,3,3
,,0.01,0,0.01,0.01,*%,0.01,0,0.01,0,*%,0.01,0.03,0.02,0.01,0.02,0.01,0,0,0,0.01,0,0,0,0.01,*%,0.01,0,0.02,0,0,0.01,0.01,*%,0.01,0,0,0.01,0.01
,13,11,6,7,11,8,9,3,8,0,3,8,1,1,0,0,0,0,1,0,2,2,1,3,6,5,7,2,1,1,0,4,8,3,11,0,1,8,2
,,0.01,0.04,0.02,0.01,0.01,0.01,0.02,0.01,0,0.01,0.02,0.03,0.02,0,0,0,0,0.01,0,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.06,0.02,0.02,0,0.03,0.02,0.01,0.01,0,0.01,0.03,*%
,,,c,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,a,,,,,,c,
,14,12,1,5,12,12,8,2,10,0,7,5,0,0,2,2,0,2,1,0,2,1,1,1,5,7,10,1,1,0,0,2,5,5,10,2,3,2,7
,,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0,0.01,0.01,0,0,0.01,0.04,0,0.05,0.01,0,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.02,0,0,0.01,0.01,0.01,0.01,0.13,0.02,0.01,0.01
,,,,,,,,,,,,,,,,,,ehl,,,,,,,,,,,,,,,,,,,,,
,15,7,4,5,7,5,7,2,5,0,3,4,0,0,1,0,0,1,1,0,1,0,2,1,2,5,7,0,0,0,0,0,4,3,7,0,0,3,4
,,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0,0.01,0.01,0,0,0.01,0,0,0.02,0.01,0,0.01,0,0.03,0.01,*%,0.01,0.01,0,0,0,0,0,0.01,0.01,0.01,0,0,0.01,0.01
,,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,9,2,4,9,6,8,1,7,1,4,5,0,1,0,0,2,0,0,3,1,0,0,2,6,3,6,1,2,0,0,3,5,3,8,1,0,3,6
,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.08,0.01,0.01,0,0.02,0,0,0.02,0,0,0.04,0.01,0,0,0.01,0.01,0.01,0.01,0.03,0.03,0,0,0.02,0.01,0.01,0.01,0.07,0,0.01,0.01
,,,,,,,,,,,,,,,,,,,,cj,,,,,,,,,a,,,,,,,,,,
,17,8,1,5,8,8,6,1,7,0,6,2,0,0,2,0,0,1,0,1,0,2,2,0,5,3,6,1,0,1,0,2,1,6,7,1,1,2,5
,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,*%,0,0,0.01,0,0,0.03,0,0.01,0,0.01,0.03,0,0.01,0.01,0.01,0.03,0,0.02,0,0.01,*%,0.01,0.01,0.06,0.01,0.01,0.01
,,,,,,,,,,,,,,,,,,l,,,,,l,,,,,,,,,,,,,,,,
,18,7,2,3,7,5,5,1,6,0,3,4,0,0,2,0,1,0,2,0,0,1,0,1,3,4,5,0,1,1,0,2,4,3,7,0,0,4,3
,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0,0,0.01,0,0.01,0,0.02,0,0,0.01,0,0.01,0.01,0.01,0.01,0,0.02,0.02,0,0.02,0.01,0.01,0.01,0,0,0.01,*%
,19,6,1,1,6,3,4,0,6,0,2,4,0,1,0,0,1,0,0,1,1,2,0,0,4,2,6,0,0,0,0,0,4,2,6,0,0,0,6
,,0.01,0.01,*%,0.01,*%,0.01,0,0.01,0,*%,0.01,0,0.02,0,0,0.01,0,0,0.01,0.01,0.01,0,0,0.01,*%,0.01,0,0,0,0,0,0.01,*%,0.01,0,0,0,0.01
,20,12,1,4,12,5,10,3,9,0,7,5,0,1,3,2,2,0,2,0,0,1,1,0,6,6,9,0,2,1,0,3,5,7,12,0,2,3,7
,,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0,0.01,0.01,0,0.02,0.02,0.04,0.02,0,0.02,0,0,0.01,0.01,0,0.01,0.01,0.01,0,0.03,0.02,0,0.02,0.01,0.01,0.01,0,0.01,0.01,0.01
,,,,,,,,,,,,,,,,l,,,,,,,,,,,,,,,,,,,,,,,
,21,5,1,1,5,2,4,0,4,1,2,3,0,0,1,3,0,0,0,1,0,0,0,0,2,3,4,1,0,0,0,1,3,2,5,0,0,3,2
,,*%,0.01,*%,*%,*%,0.01,0,*%,0.07,*%,0.01,0,0,0.01,0.05,0,0,0,0.01,0,0,0,0,*%,0.01,*%,0.03,0,0,0,0.01,0.01,*%,*%,0,0,0.01,*%
,,,,,,,,,,,,,,,,cegijkl,,,,,,,,,,,,,,,,,,,,,,,
,22,8,2,5,8,6,6,1,7,0,5,3,0,2,1,1,1,1,0,0,0,0,0,2,4,4,8,0,0,0,0,0,3,5,8,0,2,1,5
,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0,0.03,0.01,0.02,0.01,0.02,0,0,0,0,0,0.01,0.01,0.01,0.01,0,0,0,0,0,0.01,0.01,0.01,0,0.02,*%,0.01
,,,,,,,,,,,,,,j,,,,,,,,,,,,,,,,,,,,,,,,,
,23,10,2,6,10,9,6,0,10,0,7,3,0,1,2,1,0,0,2,2,0,1,0,1,7,3,5,0,4,1,0,5,4,6,10,0,1,3,6
,,0.01,0.01,0.02,0.01,0.01,0.01,0,0.01,0,0.01,0.01,0,0.02,0.01,0.02,0,0,0.02,0.03,0,0.01,0,0.01,0.01,0.01,0.01,0,0.07,0.02,0,0.04,0.01,0.01,0.01,0,0.01,0.01,0.01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,a,,,,,,,
,Don't know,17,3,6,17,14,14,0,17,0,7,9,0,2,5,1,1,3,2,1,0,1,0,1,7,10,12,1,2,1,1,4,9,6,16,1,4,5,5
,,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,0,0.01,0.02,0,0.04,0.04,0.02,0.01,0.07,0.02,0.01,0,0.01,0,0.01,0.01,0.02,0.01,0.03,0.03,0.02,0.14,0.03,0.02,0.01,0.02,0.07,0.03,0.02,0.01
,,,,,,,,,,,,,,,,,,ijkl,,,,,,,,,,,,,,,,,,,c,,
,None of these,54,1,36,54,48,41,30,23,1,41,13,0,1,30,2,3,4,3,2,2,2,3,2,8,46,48,0,5,1,0,6,14,40,54,0,4,4,43
,,0.05,0.01,0.09,0.05,0.06,0.06,0.24,0.03,0.06,0.07,0.03,0,0.02,0.21,0.03,0.03,0.1,0.03,0.02,0.03,0.02,0.04,0.01,0.01,0.09,0.05,0,0.09,0.02,0,0.04,0.03,0.07,0.05,0,0.03,0.01,0.07
,,,,ac,a,,,b,,,b,,,,bdeghijkl,,,jl,,,,,,,,a,,,,,,,,a,a,,,,b
,Not Ranked,651,102,238,651,472,432,59,585,7,335,315,23,35,69,37,57,15,70,56,52,88,53,97,355,296,561,23,33,32,3,88,308,335,643,8,85,179,380
,,0.63,0.63,0.6,0.63,0.63,0.62,0.47,0.66,0.5,0.6,0.67,0.71,0.58,0.47,0.67,0.68,0.4,0.72,0.65,0.7,0.68,0.68,0.64,0.65,0.61,0.63,0.69,0.57,0.69,0.42,0.63,0.66,0.61,0.63,0.49,0.66,0.62,0.63
,,,,,,,,,a,,,a,,,,cf,cf,,cf,cf,cf,cf,cf,cf,,,,,,,,,,,,,,,
,NET: 1-3,110,15,33,110,85,67,14,93,3,72,39,6,8,15,3,6,8,8,8,6,12,9,23,61,50,102,2,2,2,2,8,41,67,109,2,14,33,63
,,0.11,0.1,0.08,0.11,0.11,0.1,0.11,0.1,0.22,0.13,0.08,0.18,0.14,0.1,0.05,0.07,0.2,0.08,0.09,0.08,0.09,0.11,0.15,0.11,0.1,0.11,0.07,0.04,0.05,0.29,0.06,0.09,0.12,0.11,0.13,0.11,0.11,0.1
,,,,,,,,,,,b,,,,,,,degi,,,,,,,,,,,,,,,,,,,,,
,NET: 1-23,310,55,114,310,220,211,37,267,6,174,136,9,22,43,15,23,16,22,27,20,38,22,52,174,136,268,9,17,12,3,40,137,166,303,7,35,100,172
,,0.3,0.34,0.29,0.3,0.29,0.3,0.29,0.3,0.44,0.31,0.29,0.29,0.37,0.29,0.27,0.28,0.43,0.22,0.31,0.27,0.3,0.28,0.34,0.32,0.28,0.3,0.28,0.3,0.26,0.44,0.29,0.29,0.3,0.3,0.44,0.27,0.35,0.29
,,,,,,,,,,,,,,,,,,g,,,,,,g,,,,,,,,,,,,,,,
,"Columns Tested: a,b,c - a,b - a,b,c - a,b - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f - a,b,c,d - a,b,c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
