Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140
,,0.04,0.06,0.05,0.03,0.05,0.06,0.06,0.02,0.05,0.03,0.04,0.01,0.02,0.03,0.03,0.09,0.02,0.08,0.08,0.06,0.09,0.02,0.05,0.08,0.05,0.04,0.03,0.04,0.05,0.04,0.03,0.21,0.04,0.07,0.05,0.02,0.02,0.03,0.05,0.04,0.03,0.02,0.04,0.03,0.03,0.04,0.08,0.04,0.02,0.1,0.08,0.06,0.04,0.01,*%,0.05,*%,0.03,0.05,0.03,0.09,0.09,0.08,0.12,0.03,0.11,0,0.03,0.07,0.18,0.04,0.08,0.05,0.2,0.07,0.06,0,0.1,0.05,0,0.09,0.2,0.06,0.03,0.01,0.03,0.07,0.08,0.06,0.04,0.03,0.06,0,0,0.03,0.07,0.01,0.02,0.09,0.06,0.08,0.1,0.09,0.13,0.1,0.1,0.1,0.09,0.09,0.1,0.07,0.11,0.1,0.11,0.11,0.06,*%,0.07,0.09,0.1,0.12,0.05,0.05,0.14,0.04,0.02,0.05,0.03,0.04,0.03,0.04,0.03,0.05,0.09,0.02,0.11,0.04,0.04,0.15
,,,c,c,,d,d,d,,b,,,,,a,ab,abcd,,afg,afg,af,afg,,af,afg,c,,,,,,,abdefgh,b,bg,bg,,,,el,,,,,,,l,adefghkl,,,cdefgh,defgh,efh,efh,,,efh,,,a,,a,a,a,,,a,,,,adgim,,a,,adegimno,,,,ad,,,,,cd,c,,c,deikl,deikl,kl,k,k,kl,,,k,deikl,,k,b,,,k,,ahk,,k,k,,,k,,k,k,ak,k,b,,,a,a,ab,,,bcdefg,,,c,,,,,,ad,abd,,b,,,a
,We had this debt before November 2022 and the size of it has increased since November 2022,232,101,46,85,63,87,177,48,152,77,71,13,31,19,28,120,63,169,75,71,24,41,191,169,80,93,138,49,44,68,58,12,32,12,38,11,1,17,9,1,10,25,23,21,18,23,54,18,12,44,91,68,23,3,3,229,3,93,139,140,24,36,30,1,129,5,2,3,10,7,6,2,15,7,8,2,3,19,5,6,1,0,203,4,5,20,177,155,23,24,21,3,0,2,7,186,20,16,232,232,214,203,131,42,73,150,99,148,164,181,229,64,171,183,102,227,5,210,205,92,108,118,63,27,53,44,49,42,2,12,3,14,58,107,53,99,66,72,41
,,0.06,0.1,0.05,0.04,0.08,0.09,0.08,0.03,0.07,0.04,0.06,0.01,0.02,0.05,0.09,0.14,0.02,0.12,0.11,0.13,0.11,0.03,0.07,0.12,0.1,0.06,0.06,0.05,0.06,0.09,0.04,0.19,0.06,0.1,0.07,0.03,0.03,0.05,0.05,0.02,0.05,0.05,0.06,0.06,0.05,0.06,0.14,0.04,0.03,0.12,0.15,0.11,0.04,*%,*%,0.08,*%,0.04,0.07,0.04,0.15,0.14,0.15,0.04,0.04,0.1,0.38,0.04,0.21,0.22,0.12,0.05,0.15,0.11,0.34,0.06,0.11,0.15,0.1,0.32,0.05,0,0.1,0.02,*%,0.04,0.12,0.12,0.13,0.04,0.04,0.03,0,0.07,0.02,0.11,0.01,0.03,0.13,0.1,0.14,0.16,0.15,0.15,0.15,0.16,0.15,0.15,0.15,0.17,0.11,0.16,0.17,0.16,0.16,0.09,*%,0.11,0.15,0.13,0.21,0.07,0.08,0.17,0.07,0.04,0.07,0.06,0.02,0.03,0.06,0.03,0.09,0.14,0.03,0.16,0.04,0.07,0.19
,,,bc,,,d,d,d,,b,,,,,ab,abc,abcd,,afg,afg,afg,afg,,af,afg,bcde,,,,,bdg,,abdfgh,g,bg,bg,,,,,,,,k,,,,abcdefghikl,,,defgh,cdefgh,defgh,efh,,,defh,,,a,,a,a,a,,,a,,,adh,adh,a,,ad,a,,,,ad,a,,,,bcd,c,,c,defikl,defikl,defikl,k,k,,,,,defikl,,k,b,,k,k,k,,k,k,k,k,k,ak,,k,ak,ak,k,b,,,a,,abc,,,bcdefg,cfg,,cfg,,,,,,ad,abd,,b,,,a
,We had this debt before November 2022 and the size of it has not increased (stayed the same or decreased) since November 2022,195,82,48,65,51,72,153,38,121,70,52,13,29,21,21,85,63,131,58,49,25,34,161,131,56,88,107,42,46,47,51,8,38,8,28,15,0,12,9,6,10,15,13,15,14,16,51,25,9,55,54,52,25,2,7,188,7,90,104,123,21,21,26,3,110,4,3,6,5,5,7,4,6,5,2,3,4,15,8,3,3,0,155,7,9,30,129,115,14,26,22,4,1,2,11,141,27,16,173,195,173,158,100,43,51,118,75,118,129,138,180,52,133,148,77,187,8,169,152,79,69,103,49,17,44,46,34,34,2,15,3,17,42,84,49,85,63,60,34
,,0.05,0.08,0.05,0.03,0.07,0.08,0.07,0.02,0.06,0.04,0.04,0.01,0.02,0.06,0.07,0.1,0.02,0.09,0.09,0.09,0.11,0.03,0.06,0.09,0.07,0.05,0.05,0.04,0.07,0.06,0.03,0.14,0.07,0.06,0.05,0.03,0,0.04,0.04,0.08,0.05,0.03,0.04,0.04,0.04,0.04,0.13,0.05,0.02,0.15,0.09,0.08,0.04,*%,0.01,0.06,0.01,0.04,0.06,0.04,0.13,0.08,0.13,0.12,0.03,0.08,0.48,0.07,0.11,0.15,0.15,0.11,0.06,0.08,0.07,0.11,0.13,0.12,0.16,0.18,0.17,0,0.07,0.04,0.01,0.07,0.09,0.09,0.08,0.04,0.04,0.04,0.14,0.07,0.04,0.09,0.02,0.03,0.1,0.08,0.11,0.12,0.12,0.15,0.1,0.12,0.11,0.12,0.12,0.13,0.09,0.13,0.13,0.13,0.12,0.07,0.01,0.09,0.11,0.12,0.13,0.06,0.06,0.11,0.06,0.04,0.05,0.05,0.02,0.04,0.06,0.04,0.06,0.11,0.02,0.14,0.04,0.06,0.16
,,,bc,c,,d,d,d,,b,,,,,ab,ab,abc,,afg,afg,afg,afg,,af,afg,cd,,,,cd,bg,,abfgh,bg,,,,,,,el,,,,,,,abdefghikl,,,bcdefgh,defgh,defh,efh,,,defh,,,,,a,a,a,,,a,,,a,a,a,a,,a,,a,a,a,a,,,,c,c,,c,defikl,defikl,deikl,k,k,,,,k,deikl,,,,,k,k,k,aek,,k,,k,k,k,,k,k,k,k,b,,,,,a,,,bcdefg,,,,,,,,,d,abd,,b,,,a
,Not relevant - do not hold this debt,3353,736,845,1772,583,693,1716,1445,1712,1610,1065,850,1238,303,240,556,2391,962,455,358,149,1090,2263,962,589,1380,1939,843,536,562,1350,27,449,87,466,377,34,272,167,67,171,425,307,305,304,306,250,450,329,205,397,467,517,702,1065,2288,1065,1830,1518,2954,96,158,119,18,2850,35,1,69,27,12,28,28,65,38,11,23,21,76,34,9,11,6,1602,153,1287,373,976,856,120,560,466,97,9,18,257,1171,1480,536,1181,1761,994,736,506,147,301,557,379,608,652,616,1382,219,569,620,347,1897,1456,1314,844,426,244,1335,605,87,613,961,606,620,111,320,35,372,527,487,1834,358,1319,864,99
,,0.84,0.73,0.84,0.89,0.77,0.74,0.77,0.91,0.8,0.88,0.85,0.95,0.93,0.83,0.79,0.64,0.92,0.68,0.69,0.68,0.67,0.91,0.81,0.68,0.74,0.83,0.84,0.85,0.79,0.77,0.89,0.44,0.81,0.72,0.82,0.9,0.95,0.85,0.83,0.84,0.85,0.89,0.85,0.85,0.84,0.85,0.62,0.86,0.91,0.57,0.66,0.73,0.86,0.97,0.98,0.78,0.98,0.86,0.81,0.88,0.59,0.63,0.61,0.69,0.89,0.69,0.14,0.81,0.57,0.39,0.59,0.76,0.65,0.56,0.45,0.76,0.69,0.6,0.67,0.5,0.63,0.8,0.75,0.87,0.98,0.83,0.69,0.68,0.71,0.87,0.87,0.86,0.86,0.78,0.88,0.71,0.95,0.91,0.66,0.74,0.63,0.58,0.6,0.52,0.6,0.58,0.58,0.61,0.6,0.57,0.69,0.54,0.56,0.56,0.55,0.75,0.98,0.7,0.61,0.62,0.48,0.8,0.78,0.54,0.82,0.88,0.81,0.85,0.9,0.88,0.76,0.88,0.78,0.62,0.93,0.57,0.86,0.81,0.46
,,,,a,ab,,,b,abc,,ac,a,bcde,cde,e,e,,bcdegh,,,,,bcdegh,bcdeh,,,ae,ae,ae,a,c,acdef,,ace,c,ace,acdef,acdef,j,j,j,j,j,j,j,j,j,,j,abcdfghijk,,a,ab,abcg,abcdg,abcdg,abc,abcdg,b,,bcd,,,,,bdefghijlmno,f,,efgijn,,,,fj,f,,,fj,f,f,f,,,,,a,abd,a,,,,abcj,abcj,abcj,,,abcj,,abcdefijl,abcdej,,a,bdfgjlmno,,dl,,d,d,,dlmno,dlno,,abcdefghijlmno,,,,,,a,bcd,d,d,,,,,a,abdh,a,a,abdh,abdh,a,bc,c,,abc,,a,b,
,Don't know,73,27,17,29,24,29,51,27,43,25,21,7,15,12,3,29,33,39,19,17,4,10,63,39,28,36,37,19,16,27,9,1,10,7,11,9,0,8,4,2,3,5,3,7,13,0,13,9,5,20,13,15,14,7,4,69,4,39,33,43,8,15,5,1,37,1,0,5,2,2,5,0,8,3,2,0,2,5,1,0,1,0,50,6,5,15,38,36,2,11,8,3,0,2,10,43,13,6,44,49,54,50,33,16,28,38,35,40,43,38,54,27,40,39,37,59,14,50,49,25,26,32,21,8,11,15,19,8,2,6,3,9,17,34,10,16,30,23,10
,,0.02,0.03,0.02,0.01,0.03,0.03,0.02,0.02,0.02,0.01,0.02,0.01,0.01,0.03,0.01,0.03,0.01,0.03,0.03,0.03,0.02,0.01,0.02,0.03,0.04,0.02,0.02,0.02,0.02,0.04,0.01,0.02,0.02,0.05,0.02,0.02,0,0.02,0.02,0.03,0.02,0.01,0.01,0.02,0.04,0,0.03,0.02,0.01,0.05,0.02,0.02,0.02,0.01,*%,0.02,*%,0.02,0.02,0.01,0.05,0.06,0.03,0.03,0.01,0.02,0,0.06,0.04,0.06,0.1,0,0.08,0.05,0.08,0,0.07,0.04,0.02,0,0.05,0,0.02,0.04,*%,0.03,0.03,0.03,0.01,0.02,0.01,0.03,0,0.08,0.03,0.03,0.01,0.01,0.02,0.02,0.03,0.04,0.04,0.05,0.06,0.04,0.05,0.04,0.04,0.03,0.03,0.07,0.04,0.04,0.06,0.02,0.01,0.03,0.04,0.04,0.05,0.02,0.03,0.05,0.01,0.01,0.03,0.01,0.02,0.02,0.08,0.02,0.02,0.04,0.01,0.03,0.02,0.02,0.05
,,,c,,,d,d,,,,,,,,abd,,abd,,af,af,af,,,af,af,bcd,,,,,bd,,,b,bdfg,b,b,,i,i,i,i,,,i,efi,,efi,i,i,bcdefgh,fh,efh,fh,,,efh,,,,,a,a,,,,,,a,,a,ah,,a,a,,,a,a,,,,,c,c,,c,kl,kl,,,,,,,kl,kl,,,,,,k,,k,ajkn,,ajkn,,,,,abcfhijkmn,,,ajkn,b,,,,,a,,,bceg,,,,,,,bcdeg,d,d,abd,,,,,a
,"Columns Tested: a,b,c - a,b,c,d - a,b,c - a,b,c,d,e - a,b,c,d,e,f,g,h - a,b,c,d,e - a,b,c,d,e,f,g,h - a,b,c,d,e,f,g,h,i,j,k,l - a,b,c,d,e,f,g,h - a,b - a,b,c,d,e - a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r - a,b,c,d - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f,g,h,i,j,k,l,m,n,o - a,b - a,b,c,d - a,b - a,b,c,d,e,f,g,h - a,b,c,d - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
