Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,0.51,0.53,0.51,0.58,0.53,0.5,0.55,0.5,0,0.62,0.39,0.33,0.36,0.55,0.43,0.54,0.36,0.48,0.37,0.57,0.42,0.61,0.66,0.49,0.55,0.52,0.25,0.48,0.57,0.54,0.45,0.39,0.62,0.52,0.41,0.77,0.57,0.43
,,,,,,,,,,,b,,,,,,,,,,,,,j,,,,,,,,,,ac,a,,bc,c,
,Bullying,354,118,354,144,275,249,94,259,1,170,183,15,27,37,15,27,13,29,27,30,44,35,56,211,142,296,12,20,24,1,57,177,169,347,7,40,94,212
,,0.62,0.59,0.62,0.68,0.63,0.63,0.62,0.62,0.5,0.65,0.6,0.68,0.59,0.67,0.54,0.52,0.56,0.54,0.71,0.61,0.63,0.63,0.71,0.62,0.62,0.62,0.52,0.65,0.66,0.47,0.62,0.6,0.65,0.62,0.64,0.7,0.6,0.62
,,,,,,,,,,,,,,,,,,,,,,,,e,,,,,,,,,,,,,,,
,Stranger danger,330,111,330,125,255,240,97,232,1,161,168,14,23,40,9,25,12,32,27,21,42,36,49,182,148,281,11,19,19,0,49,168,157,325,5,39,91,197
,,0.71,0.68,0.71,0.71,0.72,0.73,0.75,0.7,1,0.73,0.7,0.86,0.65,0.78,0.64,0.69,0.7,0.67,0.76,0.71,0.72,0.8,0.64,0.71,0.72,0.71,0.65,0.76,0.76,0,0.72,0.71,0.73,0.72,0.57,0.66,0.71,0.73
,Social media use,349,115,349,127,270,251,96,253,1,175,175,17,21,41,13,36,15,23,25,24,47,28,60,205,145,296,10,16,27,0,53,171,174,344,5,42,94,209
,,0.68,0.66,0.68,0.66,0.7,0.67,0.68,0.68,1,0.7,0.66,0.71,0.58,0.67,0.6,0.84,0.66,0.53,0.72,0.73,0.72,0.59,0.72,0.68,0.67,0.68,0.56,0.59,0.75,0,0.65,0.66,0.72,0.69,0.38,0.72,0.68,0.68
,,,,,,,,,,,,,,,,,bcgk,,,,,g,,g,,,,,,,,,,,,,,,
,Accessing inappropriate content online,309,102,309,121,243,226,82,226,1,156,152,10,24,35,14,27,14,26,25,28,35,29,44,184,125,258,9,14,27,1,51,153,153,306,3,36,87,182
,,0.68,0.62,0.68,0.7,0.69,0.69,0.63,0.7,1,0.72,0.64,0.69,0.64,0.71,0.74,0.66,0.83,0.63,0.68,0.78,0.69,0.62,0.64,0.71,0.64,0.67,0.48,0.67,0.87,0.54,0.71,0.65,0.73,0.69,0.28,0.7,0.7,0.67
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,
,Sexual abuse,241,88,241,100,192,172,84,155,1,136,104,10,13,28,8,14,9,25,16,15,24,19,60,136,105,196,10,10,25,0,45,103,135,239,2,45,67,124
,,0.65,0.65,0.65,0.65,0.67,0.64,0.75,0.61,1,0.71,0.59,0.69,0.5,0.75,0.6,0.54,0.5,0.63,0.79,0.65,0.61,0.64,0.72,0.67,0.63,0.65,0.56,0.55,0.78,0,0.65,0.58,0.72,0.65,0.4,0.77,0.67,0.61
,,,,,,,,b,,,b,,,,,,,,,,,,,,,,,,,,,,,a,,,c,,
,Excessive screen time,378,131,378,151,295,281,93,284,1,190,188,10,28,38,15,31,16,29,26,30,54,38,63,230,148,321,11,17,29,1,58,186,187,373,6,46,99,230
,,0.71,0.71,0.71,0.71,0.72,0.73,0.69,0.72,1,0.73,0.7,0.69,0.66,0.67,0.69,0.69,0.84,0.62,0.66,0.74,0.74,0.77,0.76,0.74,0.67,0.72,0.59,0.58,0.74,0.53,0.65,0.69,0.74,0.71,0.58,0.75,0.65,0.74
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b
,Violence in the community,201,71,201,86,164,141,60,140,1,118,83,5,12,29,9,17,6,19,12,12,17,19,45,112,89,169,5,12,15,0,32,84,114,198,3,33,60,107
,,0.53,0.51,0.53,0.59,0.56,0.52,0.53,0.53,1,0.6,0.46,0.37,0.47,0.68,0.7,0.57,0.33,0.41,0.43,0.53,0.38,0.62,0.67,0.54,0.52,0.53,0.33,0.55,0.61,0,0.52,0.46,0.59,0.53,0.62,0.75,0.54,0.49
,,,,,,,,,,,b,,,,gj,,,,,,,,j,gj,,,,,,,,,,a,,,bc,,
,Inappropriate contact from adults online,280,97,280,113,219,204,67,211,2,158,122,12,23,32,14,25,10,19,19,17,32,27,51,162,118,233,11,11,24,1,47,120,153,274,6,37,79,162
,,0.67,0.65,0.67,0.69,0.68,0.67,0.61,0.69,1,0.72,0.63,0.77,0.73,0.66,0.82,0.63,0.59,0.49,0.71,0.58,0.67,0.77,0.72,0.7,0.64,0.67,0.69,0.63,0.77,1,0.72,0.63,0.72,0.68,0.56,0.76,0.65,0.67
,,,,,,,,,,,b,,,,,,,,,,,,g,g,,,,,,,,,,a,,,,,
,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,"Columns Tested: a,b,c - a,b - a,b,c - a,b - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f - a,b,c,d - a,b,c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
