Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140
,,0.09,0.09,0.11,0.07,0.1,0.1,0.09,0.09,0.11,0.05,0.11,0.13,0.04,0.09,0.06,0.09,0.07,0.09,0.09,0.09,0.13,0.08,0.09,0.09,0.07,0.1,0.07,0.07,0.14,0.05,0.07,0.14,0.19,0,0.1,0,0,0.16,0,0.33,0.23,0,0.07,0.08,0,0,0.11,0.2,0,0.09,0.11,0.05,0.06,0.5,0,0.09,0,0.12,0.07,0.1,0.12,0,0.08,0,0.1,0,0,0.22,0.11,0.15,0.26,0,0,0,0,0,0,0.07,0.12,0,0,0,0.09,0.17,0,0,0.1,0.08,0.2,0.05,0.06,0,0,0,0.11,0.1,0.08,0.05,0.09,0.09,0.09,0.09,0.1,0.09,0.11,0.1,0.1,0.09,0.1,0.09,0.09,0.12,0.1,0.09,0.09,0.09,0,0.09,0.1,0.14,0.1,0.08,0.08,0.04,0.07,0.15,0.14,0,0,0.16,0,0.06,0.2,0.05,0.09,0.08,0.12,0.1,0.1
,£50 - £99,17,8,3,6,7,8,14,5,11,6,6,0,6,1,3,8,7,11,4,5,2,3,15,11,3,7,9,4,3,1,6,2,2,1,1,3,1,1,1,0,1,4,1,2,1,2,2,1,1,2,7,3,4,0,1,16,1,6,12,13,2,1,1,1,12,0,1,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,12,1,1,4,9,9,0,2,2,1,0,0,4,10,5,3,17,17,17,16,8,2,7,10,10,14,15,17,17,2,12,17,8,17,0,16,14,6,6,7,4,3,5,3,4,0,0,3,0,4,3,7,3,9,5,8,4
,,0.13,0.16,0.08,0.13,0.17,0.14,0.12,0.11,0.12,0.17,0.13,0,0.3,0.1,0.18,0.1,0.19,0.11,0.11,0.11,0.11,0.12,0.13,0.11,0.11,0.11,0.14,0.13,0.1,0.06,0.16,0.23,0.1,0.09,0.04,0.31,0.43,0.15,0.15,0,0.23,0.26,0.08,0.19,0.11,0.28,0.05,0.07,0.2,0.07,0.15,0.07,0.26,0,1,0.12,1,0.1,0.15,0.17,0.09,0.06,0.05,1,0.17,0,0.38,0,0,0.34,0,0,0,0.19,0,0,0,0,0.21,0,1,0,0.1,0.21,0.53,0.41,0.08,0.09,0,0.19,0.15,0.37,0,0,0.51,0.1,0.48,0.17,0.13,0.13,0.13,0.12,0.1,0.06,0.12,0.1,0.12,0.13,0.14,0.13,0.13,0.05,0.11,0.13,0.1,0.13,0,0.13,0.11,0.09,0.1,0.12,0.09,0.12,0.15,0.09,0.17,0,0,0.67,0,0.36,0.13,0.11,0.09,0.12,0.13,0.19,0.11
,£100 - £199,28,8,10,10,8,12,25,9,25,3,12,3,2,2,2,17,7,21,8,10,3,5,24,21,7,13,16,8,5,7,8,1,2,3,4,4,0,2,1,0,0,2,2,5,0,1,12,3,1,8,11,8,1,0,0,28,0,15,13,17,4,2,5,0,14,2,1,0,1,0,1,2,0,2,0,0,0,4,1,0,0,0,24,3,0,2,22,21,2,2,2,0,0,0,3,22,2,4,28,28,28,28,22,9,13,23,18,26,26,28,28,12,25,28,15,28,0,26,26,14,11,10,10,8,7,7,3,1,2,1,0,1,4,19,4,20,6,10,8
,,0.21,0.15,0.29,0.21,0.2,0.2,0.22,0.21,0.26,0.07,0.26,0.38,0.09,0.28,0.12,0.22,0.2,0.21,0.21,0.22,0.19,0.21,0.21,0.21,0.25,0.19,0.23,0.23,0.15,0.32,0.22,0.09,0.06,0.38,0.18,0.32,0,0.27,0.13,0,0,0.14,0.17,0.37,0,0.12,0.27,0.22,0.21,0.31,0.23,0.19,0.04,0,0,0.21,0,0.26,0.17,0.21,0.21,0.18,0.21,0,0.21,0.52,0.27,0,0.2,0,0.3,0.39,0,0.58,0,0,0,0.27,0.12,0,0,0,0.2,0.62,0,0.2,0.21,0.22,0.16,0.13,0.15,0,0,0,0.38,0.2,0.21,0.31,0.21,0.21,0.21,0.22,0.26,0.23,0.21,0.23,0.22,0.26,0.24,0.21,0.21,0.24,0.23,0.21,0.19,0.21,0,0.21,0.21,0.22,0.19,0.17,0.24,0.34,0.19,0.22,0.14,0.06,0.74,0.17,0,0.1,0.15,0.29,0.13,0.26,0.14,0.23,0.21
,,,,,,,,,,b,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,£200 - £299,18,6,3,9,5,7,18,3,14,4,5,0,4,1,4,8,5,13,8,4,1,4,13,13,4,11,7,2,8,3,3,1,7,1,1,1,0,0,0,1,1,2,1,0,2,0,8,2,1,4,5,5,3,0,0,18,0,6,11,9,1,4,4,0,8,0,0,1,1,0,0,0,2,0,2,0,0,2,0,2,0,0,18,0,0,0,16,13,2,2,1,1,0,0,0,17,0,0,18,18,18,15,10,3,7,11,9,10,11,18,18,6,14,18,9,18,0,17,16,10,6,9,6,1,5,4,3,3,1,0,0,0,5,11,1,10,7,4,7
,,0.13,0.12,0.08,0.18,0.11,0.11,0.15,0.08,0.14,0.1,0.11,0,0.21,0.12,0.28,0.1,0.14,0.12,0.18,0.09,0.06,0.18,0.12,0.12,0.13,0.16,0.1,0.07,0.24,0.13,0.09,0.13,0.27,0.17,0.06,0.11,0,0,0,0.35,0.25,0.12,0.1,0,0.29,0,0.19,0.15,0.17,0.14,0.11,0.13,0.2,0,0,0.13,0,0.11,0.15,0.12,0.04,0.28,0.17,0,0.12,0,0,0.3,0.13,0,0,0,0.36,0,0.63,0,0,0.14,0,1,0,0,0.15,0,0,0,0.15,0.14,0.2,0.12,0.08,0.33,0,0,0,0.16,0,0,0.13,0.13,0.13,0.12,0.12,0.09,0.11,0.11,0.11,0.1,0.1,0.13,0.13,0.13,0.13,0.13,0.11,0.13,0,0.13,0.13,0.15,0.1,0.16,0.13,0.06,0.14,0.13,0.13,0.2,0.26,0,0,0,0.2,0.16,0.05,0.13,0.2,0.1,0.18
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,£300 - £399,19,10,5,5,8,12,16,8,13,6,2,2,3,0,0,12,5,14,5,7,2,2,18,14,3,6,13,1,6,1,10,2,5,1,1,0,0,1,2,0,1,4,1,1,2,1,7,1,0,4,5,8,3,0,0,19,0,6,13,11,3,2,4,0,10,0,0,1,1,1,1,1,0,1,0,0,1,3,1,0,0,0,18,0,0,1,16,16,0,1,1,1,0,0,0,15,1,2,19,19,19,19,15,6,9,17,11,16,17,19,19,6,18,19,17,19,0,19,19,12,12,9,7,5,5,2,4,3,0,0,0,0,2,12,6,10,6,6,7
,,0.14,0.18,0.16,0.09,0.19,0.2,0.14,0.19,0.13,0.16,0.04,0.23,0.17,0,0,0.16,0.15,0.14,0.13,0.15,0.17,0.08,0.16,0.14,0.1,0.1,0.2,0.03,0.17,0.04,0.27,0.26,0.19,0.09,0.04,0,0,0.11,0.26,0,0.28,0.22,0.07,0.07,0.25,0.14,0.16,0.07,0,0.13,0.1,0.2,0.19,0,0,0.15,0,0.11,0.17,0.14,0.17,0.13,0.16,0,0.15,0,0,0.21,0.16,0.19,0.18,0.14,0,0.23,0,0,1,0.18,0.13,0,0,0,0.15,0,0,0.07,0.15,0.17,0,0.11,0.07,0.3,0,0,0,0.14,0.12,0.11,0.15,0.14,0.14,0.15,0.17,0.15,0.15,0.17,0.14,0.16,0.16,0.14,0.15,0.12,0.16,0.14,0.21,0.14,0,0.15,0.15,0.18,0.2,0.14,0.16,0.22,0.16,0.05,0.19,0.19,0,0,0,0,0.06,0.18,0.21,0.13,0.15,0.13,0.18
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,£400 - £499,14,7,2,4,2,6,11,5,7,7,5,1,0,1,1,10,2,12,5,6,1,2,12,12,3,10,5,6,4,3,2,0,2,2,5,1,0,0,1,0,0,1,0,3,2,2,3,1,1,3,4,8,0,0,0,14,0,5,9,8,1,2,3,0,7,1,0,0,1,0,0,0,1,0,1,0,0,2,2,0,0,0,12,0,1,1,12,8,4,1,1,0,0,0,0,12,1,0,12,14,14,14,5,7,6,8,9,7,9,14,14,7,10,14,9,14,0,13,14,7,6,6,4,2,3,6,1,2,0,0,0,0,2,7,5,8,4,5,4
,,0.11,0.14,0.07,0.09,0.05,0.1,0.1,0.11,0.07,0.19,0.11,0.14,0,0.1,0.08,0.13,0.05,0.12,0.13,0.13,0.08,0.1,0.11,0.12,0.1,0.15,0.07,0.17,0.12,0.13,0.05,0,0.1,0.18,0.21,0.09,0,0,0.18,0,0,0.06,0,0.28,0.35,0.21,0.06,0.07,0.18,0.1,0.08,0.19,0,0,0,0.11,0,0.09,0.12,0.1,0.06,0.15,0.13,0,0.1,0.28,0,0,0.2,0,0,0,0.18,0,0.37,0,0,0.1,0.26,0,0,0,0.1,0,0.47,0.08,0.11,0.09,0.3,0.06,0.07,0,0,0,0,0.12,0.11,0,0.09,0.11,0.11,0.11,0.06,0.17,0.1,0.08,0.11,0.07,0.08,0.11,0.11,0.14,0.09,0.11,0.12,0.11,0,0.1,0.12,0.1,0.1,0.11,0.1,0.07,0.1,0.19,0.04,0.13,0,0,0,0,0.08,0.1,0.19,0.1,0.09,0.11,0.1
,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,£500 - £749,5,3,0,2,2,2,5,2,1,4,1,0,0,1,0,4,1,4,2,1,1,0,5,4,0,2,2,2,0,0,2,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,2,2,0,0,0,5,0,3,2,2,2,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,4,3,1,1,1,0,0,0,0,3,0,1,5,5,5,5,4,2,3,5,4,4,5,5,5,2,4,5,4,5,0,5,5,2,2,4,0,0,1,1,1,2,0,0,0,1,0,3,1,3,2,1,1
,,0.03,0.05,0,0.04,0.04,0.03,0.04,0.05,0.01,0.1,0.02,0,0,0.11,0,0.05,0.03,0.04,0.04,0.02,0.07,0,0.04,0.04,0,0.03,0.02,0.06,0,0,0.04,0,0,0,0.05,0.08,0.57,0,0.16,0,0,0,0.08,0,0,0,0.02,0.06,0.23,0.04,0.04,0.04,0,0,0,0.03,0,0.05,0.02,0.02,0.09,0,0.04,0,0.03,0,0,0,0,0.16,0.26,0,0,0,0,0,0,0.06,0,0,0,0,0.04,0,0,0,0.03,0.03,0.08,0.08,0.09,0,0,0,0,0.03,0,0.06,0.03,0.03,0.03,0.04,0.04,0.05,0.04,0.05,0.05,0.04,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0,0.04,0.04,0.03,0.03,0.06,0,0,0.03,0.03,0.04,0.11,0,0,0,0.09,0,0.04,0.03,0.04,0.04,0.02,0.02
,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,£750 - £999,11,3,5,3,3,4,8,1,9,2,5,0,2,2,2,5,4,7,1,4,3,2,9,7,4,6,6,4,1,4,2,0,1,0,3,1,0,0,0,1,0,2,3,0,0,1,3,1,0,2,4,3,1,1,0,11,0,5,7,8,1,1,2,0,7,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,10,0,0,1,8,7,1,3,3,0,0,0,0,7,0,4,10,11,11,8,8,1,7,8,7,8,8,11,10,3,8,11,7,11,0,8,9,3,6,3,7,2,3,2,2,3,0,0,0,3,3,2,3,4,3,2,2
,,0.08,0.06,0.15,0.06,0.07,0.06,0.07,0.02,0.09,0.06,0.1,0,0.12,0.2,0.13,0.07,0.11,0.07,0.03,0.08,0.18,0.09,0.08,0.07,0.13,0.08,0.08,0.13,0.04,0.18,0.05,0,0.05,0,0.14,0.1,0,0,0,0.32,0,0.12,0.3,0,0,0.13,0.08,0.07,0,0.08,0.08,0.07,0.09,0.5,0,0.08,0,0.08,0.08,0.1,0.05,0.05,0.08,0,0.1,0.2,0,0,0,0,0,0.21,0.13,0,0,0,0,0.12,0,0,0,0,0.09,0,0,0.09,0.07,0.07,0.06,0.2,0.24,0,0,0,0,0.06,0,0.25,0.08,0.08,0.08,0.07,0.09,0.02,0.11,0.08,0.08,0.08,0.07,0.08,0.07,0.06,0.08,0.08,0.08,0.08,0,0.07,0.07,0.04,0.1,0.05,0.15,0.07,0.08,0.05,0.09,0.19,0,0,0,0.22,0.13,0.02,0.1,0.05,0.07,0.05,0.04
,"£1,000 - £1,449",2,0,0,2,1,2,2,1,2,0,2,0,0,0,1,1,0,2,1,1,0,1,1,2,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,2,2,2,2,1,2,0,2,2,1,2,2,2,2,2,2,0,2,0,2,2,1,1,0,1,0,1,0,0,1,0,0,0,0,0,2,0,2,0,1,1
,,0.02,0,0,0.04,0.03,0.04,0.02,0.03,0.02,0,0.05,0,0,0,0.08,0.01,0,0.02,0.03,0.02,0,0.05,0.01,0.02,0.04,0.01,0.02,0.03,0,0,0,0.14,0,0,0.04,0,0,0.15,0,0,0,0.07,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0.02,0,0.02,0.01,0,0.06,0.08,0,0,0,0,0,0,0.2,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0.02,0,0,0.02,0.02,0.02,0.02,0.01,0.05,0,0.02,0.03,0.01,0.02,0.02,0.02,0.04,0.02,0.02,0,0.02,0,0.02,0.02,0.01,0.02,0,0.03,0,0.03,0,0,0.07,0,0,0,0,0,0.03,0,0.03,0,0.02,0.03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,,,,,,,,o,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"£1,450 - £1,999",3,2,1,0,0,0,3,2,1,1,0,0,0,0,0,2,0,3,2,1,0,0,3,3,1,0,3,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0,0,3,0,1,2,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,3,3,3,3,1,0,0,1,0,1,1,3,3,0,2,3,1,3,0,3,3,0,3,3,0,1,1,0,1,0,0,0,0,0,0,1,2,2,1,2,0
