Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140
,,0.12,0.14,0.11,0.1,0.12,0.12,0.12,0.09,0.1,0.15,0.09,0.09,0.07,0.11,0.09,0.17,0.09,0.15,0.18,0.12,0.14,0.09,0.13,0.15,0.14,0.1,0.13,0.1,0.11,0.13,0.12,0.27,0.12,0.07,0.1,0.1,0.29,0.11,0.1,0.03,0.17,0.12,0.1,0.04,0.15,0.06,0.15,0.14,0.13,0.22,0.11,0.16,0.12,0.05,0.02,0.13,0.02,0.1,0.14,0.1,0.2,0.2,0.25,0.21,0.09,0.2,0,0.11,0.18,0.4,0.06,0.27,0.23,0.2,0.16,0,0.22,0.2,0.34,0.3,0,0.44,0.14,0.12,0.03,0.1,0.17,0.17,0.17,0.08,0.08,0.11,0,0,0.11,0.15,0.07,0.08,0.13,0.12,0.16,0.17,0.18,0.14,0.2,0.17,0.18,0.18,0.17,0.17,0.14,0.16,0.18,0.17,0.2,0.12,0.04,0.12,0.13,0.12,0.18,0.12,0.09,0.14,0.14,0.11,0.13,0.1,0.14,0.09,0.2,0.07,0.15,0.16,0.08,0.14,0.11,0.11,0.22
,,,,,,,,,,,ac,,,,,,abd,,af,af,,,,a,af,,,,,,,,,,,,,,,,,cg,,,,cg,,cg,g,,bdefgh,efh,efh,efh,,,efh,,,,,a,a,a,,,,,,,,,,,,,,,,,,,,c,c,,c,dekl,dekl,k,,,,,,,dekl,,,,,,,,,k,,,,,,,,,,k,,,,,,a,,,,,,,,,,,,ad,ad,,,,,a
,"I/we were already experiencing this before the last two years, and it has stayed about the same",182,73,42,68,63,79,140,30,132,48,101,40,38,16,17,58,94,88,39,36,13,57,125,88,41,101,78,58,43,37,37,4,30,13,34,24,3,12,8,5,8,26,15,19,15,12,27,20,15,21,42,42,38,27,11,171,11,106,76,148,6,17,9,1,138,5,2,4,1,1,3,2,7,5,3,1,1,6,3,1,1,0,118,12,23,34,82,76,7,32,28,4,0,0,24,95,51,27,118,150,116,101,65,22,45,73,57,84,89,81,132,31,73,85,53,170,12,150,124,58,47,89,67,12,24,42,30,38,7,27,2,33,42,57,43,67,68,78,17
,,0.19,0.25,0.16,0.18,0.19,0.21,0.21,0.19,0.19,0.2,0.18,0.18,0.2,0.2,0.12,0.25,0.19,0.2,0.2,0.21,0.16,0.16,0.22,0.2,0.19,0.18,0.21,0.17,0.21,0.19,0.23,0.28,0.18,0.32,0.17,0.18,0.27,0.15,0.19,0.19,0.13,0.22,0.19,0.24,0.18,0.19,0.3,0.15,0.2,0.22,0.22,0.2,0.19,0.18,0.15,0.2,0.15,0.18,0.23,0.19,0.14,0.28,0.22,0.22,0.19,0.25,1,0.2,0.07,0.17,0.22,0.12,0.28,0.32,0.42,0.18,0.13,0.22,0.19,0.36,0.42,0,0.2,0.17,0.16,0.19,0.22,0.22,0.21,0.18,0.17,0.19,0,0,0.21,0.22,0.17,0.18,0.2,0.2,0.21,0.22,0.21,0.2,0.23,0.2,0.22,0.22,0.22,0.22,0.2,0.21,0.21,0.22,0.23,0.19,0.25,0.2,0.21,0.18,0.23,0.2,0.19,0.44,0.17,0.2,0.2,0.2,0.15,0.16,0.27,0.17,0.15,0.28,0.18,0.25,0.17,0.19,0.28
,,,bc,,,,,,,,,,,,,,d,,,,,,,f,,,,,,,,,,,adfg,,,,,,,,,,,,,adk,,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcdefg,,,,,,,,,,abd,,b,,,
,"I/we were already experiencing this before the last two years, and it has worsened",249,77,71,101,100,110,181,33,206,42,172,69,44,23,49,50,137,112,42,47,24,118,131,112,46,161,85,102,59,43,39,3,49,11,50,52,3,17,9,8,14,37,17,22,27,14,23,36,26,21,58,59,50,53,8,241,8,159,89,213,11,13,9,4,203,5,0,6,3,0,3,4,6,5,1,1,1,5,4,0,2,2,147,21,26,67,87,75,13,53,49,6,1,6,38,114,91,34,158,192,142,122,79,32,53,95,69,96,108,90,181,40,95,91,65,235,14,195,164,93,62,107,117,6,33,51,32,51,13,63,1,67,75,46,53,73,102,127,15
,,0.27,0.27,0.27,0.26,0.31,0.29,0.27,0.21,0.3,0.18,0.32,0.32,0.23,0.29,0.36,0.21,0.28,0.25,0.22,0.28,0.28,0.33,0.23,0.25,0.22,0.29,0.23,0.3,0.29,0.21,0.24,0.24,0.29,0.27,0.25,0.38,0.25,0.22,0.23,0.3,0.22,0.31,0.22,0.28,0.31,0.23,0.25,0.26,0.34,0.22,0.31,0.28,0.24,0.34,0.1,0.28,0.1,0.26,0.27,0.27,0.25,0.21,0.2,0.57,0.27,0.23,0,0.29,0.36,0,0.23,0.31,0.22,0.3,0.12,0.19,0.1,0.17,0.32,0,0.58,0.56,0.25,0.3,0.19,0.37,0.24,0.22,0.4,0.29,0.3,0.24,1,0.79,0.34,0.26,0.31,0.22,0.27,0.26,0.26,0.27,0.25,0.29,0.27,0.27,0.27,0.25,0.26,0.24,0.27,0.27,0.27,0.24,0.28,0.27,0.28,0.26,0.28,0.29,0.3,0.24,0.33,0.2,0.23,0.24,0.21,0.27,0.29,0.38,0.11,0.34,0.28,0.23,0.22,0.28,0.25,0.31,0.24
,,,,,,d,d,,,b,,b,be,,,be,,g,,,,,bcgh,,,,ac,,ac,,,,,,,,abf,,,,,,,,,,,,,,,fh,fh,fh,adfh,,fh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac,,,abl,,b,,,,abl,,abl,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,bcde,,cd,,,,,,,
,This is a new experience for me/us in the last two years,395,99,120,175,125,141,279,83,280,112,224,88,99,31,59,87,218,176,77,64,36,147,248,176,97,230,163,146,83,94,66,3,70,14,99,47,2,41,19,13,30,42,39,34,31,33,27,63,25,34,70,78,92,66,55,340,55,278,115,344,17,18,14,0,330,6,0,8,4,2,7,4,7,3,2,3,4,11,2,1,0,0,234,28,85,61,137,130,7,82,71,11,0,2,39,160,132,81,239,302,206,154,112,42,59,130,82,130,144,138,260,53,121,142,69,374,20,327,221,132,62,198,134,6,63,94,67,80,18,63,4,82,116,65,125,88,188,156,17
,,0.42,0.34,0.46,0.46,0.38,0.37,0.41,0.52,0.41,0.47,0.41,0.4,0.51,0.4,0.43,0.37,0.44,0.4,0.4,0.38,0.42,0.41,0.43,0.4,0.45,0.42,0.43,0.43,0.4,0.47,0.41,0.21,0.41,0.35,0.49,0.34,0.19,0.52,0.48,0.48,0.48,0.35,0.49,0.43,0.36,0.52,0.3,0.46,0.33,0.34,0.37,0.37,0.45,0.43,0.73,0.4,0.73,0.46,0.35,0.44,0.4,0.31,0.33,0,0.45,0.32,0,0.4,0.4,0.43,0.5,0.3,0.26,0.19,0.29,0.63,0.55,0.42,0.16,0.35,0,0,0.4,0.41,0.61,0.34,0.37,0.39,0.23,0.45,0.44,0.47,0,0.21,0.34,0.37,0.45,0.52,0.4,0.41,0.37,0.34,0.36,0.38,0.3,0.36,0.32,0.35,0.35,0.37,0.39,0.36,0.34,0.37,0.3,0.42,0.42,0.43,0.38,0.41,0.3,0.44,0.38,0.21,0.45,0.44,0.45,0.42,0.42,0.38,0.42,0.42,0.42,0.32,0.52,0.33,0.47,0.39,0.26
,,,,a,a,,,,abc,,,,,ae,,,,,,,,,,,,,,,,,g,,,,,g,,,ehjl,j,,j,,ejl,,,ehjl,,j,,,,,,,abcdeg,,abcdeg,b,,c,,,,,,,,,,,,,,,,,,,,,,,,,abd,,,,,c,c,,,,,,acij,abcij,,,o,,,,,,,,,o,eo,,,o,,,,bd,d,d,,,,,a,a,a,a,,,,c,c,,abc,,a,,
,"Columns Tested: a,b,c - a,b,c,d - a,b,c - a,b,c,d,e - a,b,c,d,e,f,g,h - a,b,c,d,e - a,b,c,d,e,f,g,h - a,b,c,d,e,f,g,h,i,j,k,l - a,b,c,d,e,f,g,h - a,b - a,b,c,d,e - a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r - a,b,c,d - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f,g,h,i,j,k,l,m,n,o - a,b - a,b,c,d - a,b - a,b,c,d,e,f,g,h - a,b,c,d - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
