Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140
,,0.29,0.31,0.33,0.26,0.36,0.34,0.32,0.27,0.33,0.24,0.37,0.35,0.28,0.24,0.37,0.25,0.3,0.28,0.27,0.28,0.32,0.35,0.27,0.28,0.27,0.33,0.26,0.36,0.29,0.27,0.26,0.23,0.3,0.25,0.37,0.35,0.22,0.29,0.3,0.34,0.3,0.32,0.3,0.28,0.28,0.28,0.26,0.29,0.32,0.19,0.25,0.28,0.36,0.37,0.27,0.3,0.27,0.32,0.27,0.3,0.29,0.24,0.16,0.32,0.3,0.23,0.14,0.29,0.23,0.16,0.35,0.39,0.23,0.28,0.15,0.25,0.28,0.17,0.16,0.13,0.28,0.4,0.28,0.4,0.28,0.35,0.27,0.27,0.24,0.29,0.29,0.28,0,0.28,0.37,0.27,0.32,0.29,0.31,0.31,0.3,0.31,0.32,0.29,0.34,0.32,0.31,0.33,0.32,0.28,0.31,0.27,0.3,0.29,0.32,0.36,0.18,0.37,0.37,0.44,0.4,0.3,0.43,0.3,0.28,0.26,0.24,0.31,0.45,0.45,0.07,0.43,0.36,0.26,0.26,0.34,0.32,0.35,0.26
,,,c,c,,cd,d,d,,b,,ab,bce,,,bce,,g,,,,,abcdgh,,,,ac,,ace,,,,,,,abcde,abe,,,,,,j,,,,,,,j,,a,a,abcfgh,abcfgh,a,abfh,a,b,,cd,d,d,,,no,,,n,,,no,fino,,n,,,,,,,,,,ac,,ac,,,,,,,,,abcdejl,,abcj,,,,,,jl,,jln,jl,,jl,jl,,,,,,l,b,,,,ab,,,a,h,h,h,h,cdh,abcdeh,abcdeh,,bcd,cd,,,,,b,
,Tried this in the last six months (since November 2022),798,223,203,372,157,206,468,273,455,334,274,149,222,76,83,216,448,350,163,140,48,232,565,350,178,328,466,181,147,163,288,15,124,23,109,72,4,62,38,11,38,86,78,76,76,80,93,94,63,78,145,154,127,124,170,628,170,469,326,647,36,59,46,8,617,14,1,16,9,8,11,8,27,16,6,6,4,26,14,6,5,3,496,21,207,87,332,299,33,154,128,27,0,4,44,419,247,100,454,568,398,322,208,73,116,234,157,245,267,303,487,105,254,306,155,612,185,480,338,169,124,386,160,29,125,241,165,149,21,56,11,76,142,196,360,161,294,225,58
,,0.2,0.22,0.2,0.19,0.21,0.22,0.21,0.17,0.21,0.18,0.22,0.17,0.17,0.21,0.28,0.25,0.17,0.25,0.25,0.26,0.21,0.19,0.2,0.25,0.22,0.2,0.2,0.18,0.22,0.22,0.19,0.25,0.22,0.19,0.19,0.17,0.11,0.19,0.19,0.14,0.19,0.18,0.22,0.21,0.21,0.22,0.23,0.18,0.18,0.22,0.24,0.24,0.21,0.17,0.16,0.21,0.16,0.22,0.17,0.19,0.22,0.23,0.23,0.32,0.19,0.28,0.15,0.18,0.19,0.26,0.23,0.22,0.27,0.23,0.23,0.2,0.15,0.2,0.27,0.34,0.28,0.42,0.23,0.12,0.16,0.19,0.23,0.24,0.2,0.24,0.24,0.24,0,0.18,0.15,0.25,0.16,0.17,0.25,0.24,0.25,0.25,0.25,0.26,0.23,0.24,0.24,0.24,0.25,0.28,0.24,0.26,0.25,0.27,0.25,0.24,0.12,0.26,0.25,0.24,0.24,0.23,0.21,0.18,0.17,0.22,0.22,0.2,0.17,0.15,0.25,0.18,0.21,0.25,0.18,0.26,0.19,0.21,0.27
,,,c,,,d,d,d,,b,,b,,,,abc,ab,,afg,afg,afg,,,a,afg,d,,,,,g,,,g,,,,,,,,,,,,,,cel,,,fh,efh,efh,fh,,,efh,,b,,,,,,,,,,,,,,,a,,,,,,,,,,bc,,,b,ikl,ikl,,ikl,ikl,ik,,,,ikl,,,,,,,,,,,,,,ek,,,,,,b,,,,,,,,,,bg,bg,g,,,,,,ad,,b,,,
,Planning to do this in the upcoming month(s),328,116,71,141,75,107,217,77,207,118,117,34,66,33,31,136,133,195,86,76,34,66,263,195,97,145,181,73,72,83,84,14,52,19,46,27,3,29,21,5,17,34,28,31,31,16,54,43,18,67,81,84,39,26,30,298,30,159,170,223,23,37,37,5,201,8,1,13,6,9,5,3,9,12,5,6,5,23,10,4,5,0,238,16,49,32,181,162,20,54,46,8,3,2,21,202,57,51,238,273,239,205,120,51,71,141,105,146,161,181,259,75,166,187,99,287,42,245,208,94,84,178,72,24,62,78,69,57,7,24,7,23,66,130,103,95,114,91,41
,,0.08,0.12,0.07,0.07,0.1,0.11,0.1,0.05,0.1,0.06,0.09,0.04,0.05,0.09,0.1,0.16,0.05,0.14,0.13,0.14,0.15,0.05,0.09,0.14,0.12,0.09,0.08,0.07,0.11,0.11,0.06,0.22,0.09,0.16,0.08,0.06,0.07,0.09,0.11,0.06,0.09,0.07,0.08,0.09,0.09,0.05,0.14,0.08,0.05,0.19,0.14,0.13,0.06,0.04,0.03,0.1,0.03,0.07,0.09,0.07,0.14,0.15,0.19,0.18,0.06,0.16,0.18,0.15,0.12,0.29,0.1,0.09,0.09,0.18,0.22,0.18,0.16,0.18,0.2,0.2,0.25,0,0.11,0.09,0.04,0.07,0.13,0.13,0.12,0.08,0.09,0.07,0.23,0.07,0.07,0.12,0.04,0.09,0.13,0.11,0.15,0.16,0.14,0.18,0.14,0.15,0.16,0.15,0.15,0.17,0.13,0.18,0.16,0.17,0.16,0.11,0.03,0.13,0.15,0.14,0.16,0.11,0.09,0.15,0.08,0.07,0.09,0.08,0.06,0.07,0.15,0.05,0.1,0.17,0.05,0.15,0.07,0.09,0.19
,,,bc,,,d,d,d,,b,,b,,,ab,ab,abcd,,afg,afg,afg,afg,,af,afg,bcd,,,,cd,bg,,abdfg,b,bdfg,b,,,il,il,,,,,i,i,,cefghikl,i,,bcdefgh,defgh,defgh,efh,,,defh,,,,,a,a,a,,,a,,a,,aghi,,,,a,,a,a,ai,ai,,,,cd,c,,c,deikl,deikl,k,k,k,,,,k,deikl,,k,,,k,k,,k,,,k,,,k,,ck,k,k,,b,,,,,a,,,bcdefg,,,,,,,cg,,ad,abd,,b,,,a
,"Not done so far, nor are we planning to do this",1416,256,333,826,190,234,663,713,615,793,320,339,571,131,59,240,1041,375,181,139,55,399,1017,375,242,500,898,290,209,231,656,12,169,41,150,140,18,106,63,29,68,168,121,137,128,147,112,194,144,110,162,172,180,257,536,880,536,670,745,1242,37,69,61,3,1198,13,3,27,14,5,9,9,33,11,7,9,9,42,14,5,2,1,633,55,616,136,404,348,56,212,173,40,8,8,92,437,652,235,405,646,316,240,167,48,94,182,122,195,208,205,465,74,192,208,112,536,880,329,207,84,67,493,146,42,294,420,273,251,29,90,17,104,177,177,898,111,539,301,42
,,0.35,0.26,0.33,0.41,0.25,0.25,0.3,0.45,0.29,0.43,0.25,0.38,0.43,0.36,0.2,0.28,0.4,0.27,0.27,0.26,0.25,0.33,0.36,0.27,0.31,0.3,0.39,0.29,0.31,0.32,0.43,0.19,0.31,0.33,0.26,0.33,0.5,0.33,0.32,0.36,0.34,0.35,0.33,0.38,0.35,0.41,0.28,0.37,0.4,0.31,0.27,0.27,0.3,0.36,0.5,0.3,0.5,0.32,0.4,0.37,0.22,0.27,0.31,0.12,0.37,0.27,0.52,0.31,0.29,0.17,0.19,0.23,0.33,0.16,0.28,0.3,0.3,0.33,0.28,0.27,0.1,0.17,0.3,0.31,0.47,0.3,0.28,0.28,0.33,0.33,0.32,0.35,0.77,0.37,0.31,0.27,0.42,0.4,0.23,0.27,0.2,0.19,0.2,0.17,0.19,0.19,0.19,0.19,0.19,0.19,0.23,0.18,0.19,0.19,0.18,0.21,0.59,0.18,0.15,0.12,0.13,0.3,0.19,0.26,0.39,0.39,0.37,0.34,0.23,0.25,0.36,0.25,0.26,0.23,0.45,0.18,0.35,0.28,0.19
,,,,a,ab,,,ab,abc,c,ac,,de,acde,de,,d,bcdefgh,,,,,bcdeh,bcdeh,,,,abde,,,cf,acdefg,,,c,,cf,acdfg,,,,,j,,j,j,abfj,,j,j,,,,,bcdg,abcdeg,,abcdeg,,a,bc,,,,,fgj,,,j,,,,,j,,,,,j,,,,,,,abd,,,,,abj,bj,j,,,,,abcdeij,abdeij,,a,,,,,,,,,,,abcdefghijlmno,,,,,,a,cd,,,,b,,,afg,afg,afg,afg,,,,,,,abc,,a,b,
,Not aware of this option,207,60,44,102,38,46,105,78,102,103,56,43,74,25,11,38,143,64,38,18,8,53,153,64,42,96,109,60,36,38,67,4,31,5,40,20,1,19,8,5,14,27,22,8,20,14,27,26,15,23,42,34,27,35,46,161,46,105,102,163,13,16,15,0,156,2,0,4,5,2,3,2,3,6,3,2,2,11,3,1,0,0,121,7,57,24,85,72,13,27,24,4,0,1,14,91,79,24,93,121,96,76,46,17,29,53,42,54,61,61,111,28,61,63,34,124,83,92,73,24,20,76,43,10,42,44,46,35,6,19,6,21,31,47,96,34,63,53,8
,,0.05,0.06,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.04,0.05,0.06,0.07,0.04,0.04,0.06,0.05,0.06,0.03,0.03,0.04,0.05,0.05,0.05,0.06,0.05,0.06,0.05,0.05,0.04,0.06,0.06,0.04,0.07,0.05,0.04,0.06,0.04,0.06,0.07,0.06,0.06,0.02,0.06,0.04,0.07,0.05,0.04,0.06,0.07,0.05,0.04,0.05,0.04,0.05,0.04,0.05,0.05,0.05,0.08,0.06,0.08,0,0.05,0.05,0,0.05,0.11,0.08,0.07,0.05,0.03,0.09,0.12,0.06,0.07,0.09,0.06,0.06,0,0,0.06,0.04,0.04,0.05,0.06,0.06,0.08,0.04,0.04,0.03,0,0.06,0.05,0.05,0.05,0.04,0.05,0.05,0.06,0.06,0.05,0.06,0.06,0.06,0.06,0.05,0.06,0.06,0.06,0.07,0.06,0.06,0.05,0.05,0.06,0.05,0.05,0.03,0.04,0.05,0.06,0.06,0.06,0.04,0.06,0.05,0.05,0.05,0.13,0.05,0.05,0.06,0.05,0.05,0.04,0.05,0.04
,,,,,,,,,,,,,,,d,,,d,,,,,,d,,,,,,,,,,,,b,,,g,,g,g,g,g,,g,,g,,,,fh,,,,,,,,,,,,,,,,,,i,,,,,,,,,a,,,,,,,,,,,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,,,,,,,c,,,,bceg,,,,,,,,
,Don't know,87,34,18,35,20,28,50,24,39,41,23,19,25,12,6,19,56,31,15,8,8,25,62,31,20,46,39,33,13,17,19,3,10,3,17,16,2,9,9,3,4,12,5,8,6,3,11,12,3,15,19,19,9,15,10,77,10,48,39,63,8,10,6,2,61,1,0,1,3,1,3,1,5,3,0,0,1,4,2,0,2,0,55,6,15,16,40,34,5,14,11,3,0,1,12,48,28,6,37,48,46,40,34,11,21,35,28,36,37,28,50,17,36,29,25,51,36,36,37,16,12,35,21,7,16,20,14,11,4,13,2,17,16,28,17,14,33,21,10
,,0.02,0.03,0.02,0.02,0.03,0.03,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.04,0.02,0.02,0.02,0.03,0.03,0.02,0.03,0.02,0.02,0.01,0.05,0.02,0.03,0.03,0.04,0.06,0.03,0.05,0.04,0.02,0.03,0.01,0.02,0.02,0.01,0.03,0.02,0.01,0.04,0.03,0.03,0.02,0.02,0.01,0.03,0.01,0.02,0.02,0.02,0.05,0.04,0.03,0.06,0.02,0.01,0,0.01,0.06,0.03,0.06,0.03,0.05,0.05,0,0,0.04,0.03,0.04,0,0.09,0,0.03,0.03,0.01,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0,0.04,0.04,0.03,0.02,0.01,0.02,0.02,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.04,0.04,0.03,0.04,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.04,0.02,0.02,0.02,0.02,0.03,0.04,0.04,0.04,0.02,0.04,0.01,0.02,0.02,0.02,0.04
,,,bc,,,d,d,,,,,,,,,,,,,,,d,,,,,c,,c,,,,b,,,b,b,b,,fhil,l,,,,,,,,,,dfh,fh,fh,,,,fh,,,,,a,a,,,,,,,a,,a,,a,a,,,,,,,,,c,c,,c,l,l,l,,,,,,kl,kl,,,,,,,k,,k,,kn,,,,,,,,,,,,,,,,,ce,,,,,,e,,d,d,d,,,,,a
,"Columns Tested: a,b,c - a,b,c,d - a,b,c - a,b,c,d,e - a,b,c,d,e,f,g,h - a,b,c,d,e - a,b,c,d,e,f,g,h - a,b,c,d,e,f,g,h,i,j,k,l - a,b,c,d,e,f,g,h - a,b - a,b,c,d,e - a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r - a,b,c,d - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f,g,h,i,j,k,l,m,n,o - a,b - a,b,c,d - a,b - a,b,c,d,e,f,g,h - a,b,c,d - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
