Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,Tend to agree,747,427,316,133,166,141,125,71,111,299,266,182,87,30,84,78,65,63,120,68,151,294,453,176,218,159,131,63,395,353,404,334,561,24,98,27,36,496,247,146,107,666,68,512,215,587,156,470,160,184,127,212,501,231,414,321
,,0.12,0.14,0.1,0.16,0.16,0.14,0.12,0.07,0.08,0.16,0.13,0.08,0.11,0.1,0.14,0.12,0.12,0.1,0.12,0.1,0.16,0.14,0.11,0.12,0.1,0.13,0.14,0.11,0.11,0.13,0.11,0.13,0.11,0.19,0.18,0.11,0.28,0.12,0.11,0.12,0.1,0.12,0.14,0.13,0.1,0.13,0.09,0.15,0.16,0.15,0.14,0.09,0.14,0.1,0.12,0.13
,,,b,,defi,defhi,efi,efi,,,defhi,efi,,,,fh,,,,,,abdfgh,b,,,,b,bf,,,bf,,,,ad,ad,,ad,d,,,,,,b,,b,,e,e,e,e,,b,,,
,Neither agree nor disagree,1028,493,528,171,166,181,161,154,196,336,343,349,141,59,84,121,106,97,157,95,168,437,592,197,297,226,175,133,494,534,644,373,815,19,108,50,29,645,359,196,183,932,70,613,367,707,298,494,143,208,142,394,558,427,406,553
,,0.16,0.16,0.16,0.21,0.16,0.18,0.16,0.16,0.14,0.18,0.17,0.15,0.17,0.2,0.14,0.19,0.19,0.15,0.15,0.14,0.17,0.2,0.14,0.14,0.14,0.18,0.19,0.24,0.14,0.2,0.18,0.14,0.16,0.15,0.19,0.21,0.22,0.16,0.17,0.16,0.17,0.17,0.14,0.16,0.17,0.16,0.18,0.16,0.15,0.17,0.16,0.17,0.15,0.18,0.12,0.22
,,,,,bdefhi,,fi,,,,fi,fi,,,cgh,,ch,cfgh,,,,h,b,,,,abf,abf,abcdfg,,abf,b,,,,,a,,,,,,,,,,,,,,,,,,a,,a
,Tend to disagree,1321,587,732,141,203,200,202,241,333,344,402,574,176,54,142,127,107,134,228,180,172,415,905,291,445,291,195,98,736,584,803,504,1113,21,120,47,12,902,408,211,213,1222,80,811,457,946,355,608,166,252,190,540,750,518,608,661
,,0.21,0.2,0.23,0.17,0.2,0.2,0.2,0.25,0.24,0.18,0.2,0.24,0.22,0.19,0.23,0.2,0.2,0.21,0.22,0.26,0.18,0.19,0.22,0.2,0.21,0.23,0.21,0.18,0.21,0.21,0.22,0.19,0.22,0.16,0.21,0.19,0.1,0.23,0.19,0.17,0.2,0.22,0.16,0.21,0.21,0.21,0.21,0.2,0.17,0.2,0.21,0.23,0.21,0.22,0.17,0.27
,,,,a,,,,,abcdgh,abcgh,,,abcdgh,i,,i,,,,i,bdefi,,,a,,,ae,,,,,b,,b,,,,,bc,,,,b,,,,,,,,b,b,ab,,,,a
,Strongly disagree,2471,1120,1334,236,388,372,414,424,637,624,786,1061,320,106,243,243,207,292,432,289,340,750,1721,640,878,424,341,187,1518,953,1339,1122,2132,44,156,89,40,1556,892,504,461,2210,211,1450,954,1765,677,1183,334,474,374,949,1415,976,1765,630
,,0.4,0.37,0.42,0.29,0.37,0.37,0.41,0.44,0.45,0.34,0.39,0.45,0.39,0.36,0.4,0.37,0.38,0.46,0.42,0.41,0.35,0.35,0.42,0.45,0.42,0.34,0.37,0.34,0.43,0.35,0.37,0.43,0.41,0.34,0.28,0.37,0.3,0.39,0.41,0.41,0.43,0.39,0.43,0.38,0.43,0.39,0.41,0.38,0.34,0.39,0.42,0.4,0.39,0.41,0.51,0.25
,,,,a,,ag,ag,acg,abcgh,abcgh,a,ag,abcgh,,,,,,abcdei,i,i,,,a,cdeg,cdeg,,,,cdeg,,,a,bc,,,c,,,,,a,,,,a,,,b,,b,ab,b,,,b,
,Don't know,159,50,107,39,36,29,26,12,17,76,55,29,17,13,17,11,21,9,22,19,31,54,105,12,66,29,23,29,78,81,110,44,124,5,23,6,0,95,61,42,21,134,17,64,65,81,62,52,16,23,13,71,70,64,61,61
,,0.03,0.02,0.03,0.05,0.03,0.03,0.03,0.01,0.01,0.04,0.03,0.01,0.02,0.04,0.03,0.02,0.04,0.01,0.02,0.03,0.03,0.03,0.03,0.01,0.03,0.02,0.03,0.05,0.02,0.03,0.03,0.02,0.02,0.04,0.04,0.03,0,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.03,0.02,0.04,0.02,0.02,0.02,0.01,0.03,0.02,0.03,0.02,0.02
,,,,a,cdefhi,efi,efi,efi,,,efhi,efi,,,adfg,,,dfg,,,,f,,,,af,a,a,abcdfg,a,a,b,,,,a,,,,,ad,,,,,a,,a,,,,,abcd,,,,
,NET: Agree,1262,756,500,235,247,223,203,130,224,482,425,354,162,61,125,146,101,108,189,114,255,500,761,285,400,272,198,106,685,576,681,567,969,40,150,51,49,806,437,264,189,1124,108,868,356,978,276,772,320,272,180,391,842,392,648,589
,,0.2,0.25,0.16,0.29,0.24,0.22,0.2,0.13,0.16,0.26,0.21,0.15,0.2,0.21,0.2,0.23,0.19,0.17,0.18,0.16,0.26,0.23,0.19,0.2,0.19,0.22,0.21,0.19,0.2,0.21,0.19,0.22,0.19,0.31,0.27,0.21,0.38,0.2,0.2,0.22,0.18,0.2,0.22,0.23,0.16,0.22,0.17,0.25,0.33,0.22,0.2,0.17,0.23,0.16,0.19,0.24
,,,b,,bcdefhi,defi,efi,efi,,,cdefhi,efi,,,,,fgh,,,,,acefgh,b,,,,,,,,,,a,,ad,ad,,ad,,,d,,,,b,,b,,de,acde,e,e,,b,,,a
,NET: Disagree,3791,1707,2065,377,592,571,616,666,970,969,1187,1635,497,160,385,370,314,426,660,469,512,1165,2626,931,1323,715,536,285,2254,1537,2143,1626,3244,66,276,136,52,2457,1300,715,673,3432,291,2261,1410,2710,1032,1790,501,725,564,1489,2165,1494,2372,1292
,,0.61,0.57,0.65,0.46,0.57,0.57,0.61,0.69,0.69,0.52,0.59,0.69,0.61,0.55,0.63,0.57,0.58,0.67,0.64,0.67,0.53,0.54,0.64,0.65,0.63,0.58,0.58,0.52,0.64,0.56,0.6,0.62,0.63,0.5,0.5,0.56,0.4,0.61,0.6,0.59,0.63,0.61,0.6,0.59,0.64,0.61,0.62,0.58,0.51,0.59,0.63,0.63,0.6,0.63,0.68,0.52
,,,,a,,ag,ag,abcg,abcdgh,abcdgh,a,ag,abcdgh,i,,bdi,,,abdei,bdei,abdei,,,a,cdeg,cdeg,e,,,cdeg,,,a,bcde,,,e,,,,,c,,,,a,,,b,,b,ab,abc,,a,b,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
