Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,,0.21,0.22,0.21,0.29,0.25,0.18,0.21,0.2,0.18,0.27,0.2,0.19,0.21,0.19,0.23,0.23,0.19,0.19,0.23,0.2,0.23,0.23,0.2,0.22,0.24,0.19,0.2,0.2,0.23,0.2,0.19,0.25,0.21,0.3,0.23,0.25,0.26,0.2,0.24,0.26,0.24,0.2,0.29,0.22,0.22,0.23,0.18,0.24,0.29,0.22,0.22,0.19,0.23,0.2,0.3,0.1
,,,,,cdefhi,cdefhi,,,,,cdefhi,,,,,,,,,f,,,b,,,cg,,,,cg,,,a,,ac,,a,,,a,a,a,,a,,,b,,e,acde,e,e,,,,b,
,Somewhat agree,2234,1069,1158,272,371,379,382,328,502,643,761,830,301,108,200,234,183,235,373,248,352,696,1538,544,740,442,341,168,1284,951,1261,957,1843,47,217,82,37,1467,739,410,353,2047,156,1440,726,1681,537,1168,347,458,364,800,1391,783,1444,737
,,0.36,0.36,0.36,0.33,0.36,0.38,0.38,0.34,0.36,0.35,0.38,0.35,0.37,0.37,0.33,0.36,0.34,0.37,0.36,0.36,0.36,0.32,0.38,0.38,0.35,0.36,0.37,0.3,0.37,0.35,0.35,0.37,0.36,0.36,0.39,0.34,0.29,0.37,0.34,0.34,0.33,0.36,0.32,0.38,0.33,0.38,0.32,0.38,0.35,0.37,0.4,0.34,0.38,0.33,0.41,0.3
,,,,,,,a,a,,,,aeg,,,,,,,,,,,,a,eg,e,,e,,e,,,,,,,,,d,,,,,,b,,b,,e,,,be,,b,,b,
,Neither agree nor disagree,1519,712,805,177,241,261,237,249,355,417,498,604,207,62,138,155,159,156,240,185,218,562,957,321,464,331,254,149,785,735,945,559,1268,25,132,60,31,994,508,280,256,1395,103,887,565,1037,454,690,202,296,192,611,830,631,633,795
,,0.24,0.24,0.25,0.21,0.23,0.26,0.24,0.26,0.25,0.22,0.25,0.26,0.25,0.21,0.23,0.24,0.29,0.24,0.23,0.27,0.23,0.26,0.23,0.23,0.22,0.27,0.27,0.27,0.22,0.27,0.26,0.21,0.25,0.19,0.24,0.25,0.24,0.25,0.24,0.23,0.24,0.25,0.21,0.23,0.26,0.23,0.27,0.22,0.21,0.24,0.21,0.26,0.23,0.27,0.18,0.32
,,,,,,,ag,,ag,,,,ag,,,,,bcdgi,,,,,b,,,,abf,abf,abf,,abf,b,,b,,,,,,,,,,,,a,,a,,,,,abd,,a,,a
,Somewhat disagree,494,264,225,76,82,85,69,72,111,158,153,183,58,28,54,47,43,54,84,54,73,175,319,113,163,113,69,36,276,218,292,197,405,7,41,17,21,309,178,93,88,442,38,309,167,354,132,249,67,107,75,188,283,202,177,311
,,0.08,0.09,0.07,0.09,0.08,0.08,0.07,0.07,0.08,0.08,0.08,0.08,0.07,0.1,0.09,0.07,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.09,0.07,0.07,0.08,0.08,0.08,0.08,0.08,0.05,0.07,0.07,0.16,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.07,0.09,0.08,0.08,0.08,0.09,0.05,0.12
,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abcd,,,,,,,,,,,,,,,,,,,a
,Strongly disagree,306,181,124,29,29,42,59,60,87,58,102,147,36,20,34,32,12,38,46,31,56,103,204,74,106,61,30,35,180,126,186,119,260,6,19,16,3,206,94,44,50,279,21,164,129,197,102,137,39,59,40,141,156,138,76,222
,,0.05,0.06,0.04,0.04,0.03,0.04,0.06,0.06,0.06,0.03,0.05,0.06,0.04,0.07,0.06,0.05,0.02,0.06,0.05,0.05,0.06,0.05,0.05,0.05,0.05,0.05,0.03,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.03,0.06,0.02,0.05,0.04,0.04,0.05,0.05,0.04,0.04,0.06,0.04,0.06,0.04,0.04,0.05,0.04,0.06,0.04,0.06,0.02,0.09
,,,b,,,,,abg,abcg,abcg,,bg,abcg,e,e,e,e,,e,e,e,e,,,d,d,,,d,d,,,,,,,c,,c,,,,,,,a,,a,,,,,ab,,a,,a
,Don't know,347,132,214,33,54,54,48,61,98,87,102,158,44,19,44,32,41,35,44,39,50,117,230,66,122,54,50,55,188,159,224,115,304,7,23,7,3,221,123,73,61,308,26,171,132,193,136,105,38,39,28,161,157,136,103,173
,,0.06,0.04,0.07,0.04,0.05,0.05,0.05,0.06,0.07,0.05,0.05,0.07,0.05,0.06,0.07,0.05,0.08,0.05,0.04,0.06,0.05,0.05,0.06,0.05,0.06,0.04,0.05,0.1,0.05,0.06,0.06,0.04,0.06,0.05,0.04,0.03,0.02,0.06,0.06,0.06,0.06,0.05,0.05,0.04,0.06,0.04,0.08,0.03,0.04,0.03,0.03,0.07,0.04,0.06,0.03,0.07
,,,,a,,,,,ag,adgh,,,adgh,,,g,,g,,,,,,,,,,,abcdfg,,,b,,d,,,,,,,,,,,,a,,a,,,,,abcd,,a,,a
,NET: Agree,3574,1716,1834,508,636,563,593,520,755,1144,1156,1275,472,165,342,381,287,357,612,388,570,1200,2375,853,1232,683,529,278,2084,1490,1931,1620,2915,87,343,142,72,2275,1254,727,611,3199,298,2276,1205,2694,844,1928,634,730,564,1245,2210,1269,2497,995
,,0.57,0.57,0.57,0.62,0.61,0.56,0.59,0.54,0.54,0.61,0.57,0.54,0.58,0.56,0.56,0.59,0.53,0.56,0.6,0.56,0.59,0.56,0.58,0.6,0.59,0.55,0.57,0.5,0.59,0.55,0.54,0.62,0.57,0.66,0.61,0.59,0.55,0.57,0.58,0.6,0.57,0.57,0.61,0.6,0.55,0.6,0.51,0.62,0.65,0.59,0.63,0.53,0.61,0.53,0.72,0.4
,,,,,cefhi,cefhi,,efi,,,cefhi,fi,,,,,e,,,e,,e,,,ceg,ceg,,e,,ceg,,,a,,ad,a,,,,,,,,,b,,b,,e,ce,e,e,,b,,b,
,NET: Disagree,801,446,349,105,111,127,128,131,199,216,255,330,94,49,88,79,54,92,130,86,129,278,523,187,269,174,99,71,456,344,478,315,665,13,60,33,24,515,272,136,138,722,59,472,295,552,235,387,106,165,115,329,439,341,253,533
,,0.13,0.15,0.11,0.13,0.11,0.13,0.13,0.14,0.14,0.12,0.13,0.14,0.12,0.17,0.14,0.12,0.1,0.14,0.13,0.12,0.13,0.13,0.13,0.13,0.13,0.14,0.11,0.13,0.13,0.13,0.13,0.12,0.13,0.1,0.11,0.13,0.19,0.13,0.13,0.11,0.13,0.13,0.12,0.12,0.13,0.12,0.14,0.12,0.11,0.13,0.13,0.14,0.12,0.14,0.07,0.21
,,,b,,,,,,b,b,,,bg,,ae,e,,,e,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,b,,a,,a
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
