Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,,0.17,0.17,0.17,0.21,0.26,0.19,0.13,0.13,0.13,0.24,0.16,0.13,0.18,0.18,0.15,0.18,0.15,0.17,0.17,0.16,0.2,0.18,0.17,0.19,0.16,0.18,0.16,0.14,0.17,0.17,0.16,0.19,0.15,0.24,0.26,0.31,0.21,0.17,0.17,0.18,0.17,0.17,0.18,0.24,0.07,0.22,0.04,0.25,0.33,0.21,0.22,0.08,0.25,0.06,0.21,0.13
,,,,,defhi,acdefhi,defhi,,,,cdefhi,defi,,,,,,,,,,cegh,,,beg,,e,,,e,,,a,,a,a,a,,,,,,,,b,,b,,ce,acde,e,e,,b,,b,
,Tend to agree,2815,1304,1498,329,455,462,451,458,660,784,913,1118,365,124,296,283,239,303,493,322,390,900,1916,702,960,542,427,184,1662,1154,1543,1258,2355,49,231,103,60,1905,892,479,435,2552,219,1984,762,2307,483,1551,425,664,462,903,1898,853,1677,1062
,,0.45,0.43,0.47,0.4,0.44,0.46,0.45,0.48,0.47,0.42,0.45,0.47,0.45,0.42,0.48,0.44,0.44,0.47,0.48,0.46,0.4,0.42,0.47,0.49,0.46,0.44,0.46,0.33,0.47,0.42,0.43,0.48,0.46,0.37,0.42,0.43,0.47,0.48,0.41,0.39,0.41,0.45,0.45,0.52,0.35,0.52,0.29,0.5,0.43,0.54,0.51,0.38,0.52,0.36,0.48,0.43
,,,,a,,,ag,,abg,ag,,ag,abg,,,i,,,i,i,i,,,a,bceg,eg,e,e,,ceg,e,,a,b,,,,,bcd,,,,,,b,,b,,be,e,abe,be,,b,,b,
,Neither agree nor disagree,1386,695,686,158,172,204,256,231,365,330,460,596,170,71,125,148,143,127,214,165,222,481,904,270,469,290,187,170,738,647,879,487,1189,28,108,34,24,861,501,273,261,1274,82,644,654,785,567,481,146,188,148,701,560,761,640,660
,,0.22,0.23,0.21,0.19,0.16,0.2,0.25,0.24,0.26,0.18,0.23,0.25,0.21,0.24,0.2,0.23,0.26,0.2,0.21,0.24,0.23,0.22,0.22,0.19,0.22,0.23,0.2,0.31,0.21,0.24,0.25,0.19,0.23,0.22,0.19,0.14,0.19,0.22,0.23,0.22,0.24,0.23,0.17,0.17,0.3,0.18,0.34,0.15,0.15,0.15,0.16,0.3,0.15,0.32,0.18,0.26
,,,,,,,b,abcg,abcg,abcg,,abg,abcg,,,,,acfg,,,,,,,,a,a,,abcdfg,,adf,b,,d,d,d,,,,,,a,b,,,a,,a,,,,,abcd,,a,,a
,Tend to disagree,444,239,202,73,70,79,65,66,91,143,144,157,62,26,39,41,33,45,70,51,78,179,265,95,145,87,70,47,240,204,258,182,366,10,40,12,15,260,174,109,96,397,38,156,266,205,234,162,55,57,50,235,151,282,206,220
,,0.07,0.08,0.06,0.09,0.07,0.08,0.06,0.07,0.06,0.08,0.07,0.07,0.08,0.09,0.06,0.06,0.06,0.07,0.07,0.07,0.08,0.08,0.06,0.07,0.07,0.07,0.08,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.05,0.11,0.06,0.08,0.09,0.09,0.07,0.08,0.04,0.12,0.05,0.14,0.05,0.06,0.05,0.06,0.1,0.04,0.12,0.06,0.09
,,,b,,i,,,,,,,,,,,,,,,,,,b,,,,,,,,,,,,,,,,,a,a,a,,,,a,,a,,,,,abcd,,a,,a
,Strongly disagree,210,115,93,40,32,29,42,28,38,72,71,66,31,10,24,29,20,28,24,9,34,109,101,39,60,39,34,38,98,111,126,80,182,6,11,8,3,105,95,67,39,178,23,48,155,72,131,75,22,34,19,123,58,139,96,99
,,0.03,0.04,0.03,0.05,0.03,0.03,0.04,0.03,0.03,0.04,0.04,0.03,0.04,0.03,0.04,0.04,0.04,0.04,0.02,0.01,0.03,0.05,0.02,0.03,0.03,0.03,0.04,0.07,0.03,0.04,0.04,0.03,0.04,0.04,0.02,0.03,0.02,0.03,0.04,0.05,0.04,0.03,0.05,0.01,0.07,0.02,0.08,0.02,0.02,0.03,0.02,0.05,0.02,0.06,0.03,0.04
,,,b,,cefi,,,i,,,,,,h,h,h,gh,h,gh,,,h,b,,,,,,abcdfg,,abf,,,,,,,,,a,ad,,,,,a,,a,,,,,abcd,,a,,a
,Don't know,294,131,158,46,38,39,56,45,70,84,95,115,41,9,34,24,23,31,50,37,45,97,197,44,107,55,52,36,152,142,193,97,258,6,19,8,0,179,109,63,55,251,32,72,190,101,173,60,12,26,22,182,58,179,129,130
,,0.05,0.04,0.05,0.06,0.04,0.04,0.06,0.05,0.05,0.04,0.05,0.05,0.05,0.03,0.06,0.04,0.04,0.05,0.05,0.05,0.05,0.04,0.05,0.03,0.05,0.04,0.06,0.06,0.04,0.05,0.05,0.04,0.05,0.05,0.03,0.03,0,0.04,0.05,0.05,0.05,0.04,0.07,0.02,0.09,0.02,0.1,0.02,0.01,0.02,0.02,0.08,0.02,0.08,0.04,0.05
,,,,,b,,,b,,,,,,,,,,,,,,,,,,a,,a,af,a,a,b,,,,,,,,,,,,a,,a,,a,,,,b,abcd,,a,,a
,Not applicable,22,4,18,3,7,1,4,4,4,10,5,7,1,1,4,4,1,1,5,2,3,12,9,2,6,1,9,3,9,13,17,5,19,0,2,1,0,13,9,1,4,16,4,4,13,9,11,1,0,1,0,17,6,13,9,8
,,*%,*%,0.01,*%,0.01,*%,*%,*%,*%,0.01,*%,*%,*%,*%,0.01,0.01,*%,*%,*%,*%,*%,0.01,*%,*%,*%,*%,0.01,0.01,*%,*%,*%,*%,*%,0,*%,*%,0,*%,*%,*%,*%,*%,0.01,*%,0.01,*%,0.01,*%,0,*%,0,0.01,*%,0.01,*%,*%
,,,,a,,c,,,,,,,,,,,,,,,,,b,,,,,abcf,,,,,,,,,,,,,,,,a,,a,,a,,,,,abcd,,a,,
,NET: Agree,3886,1824,2044,503,723,651,585,587,839,1225,1235,1425,511,176,385,402,321,409,664,433,585,1277,2609,976,1300,771,580,259,2276,1610,2106,1757,3138,81,378,180,88,2587,1268,703,611,3507,307,2881,920,3303,553,2330,746,924,661,1087,2803,1002,2407,1377
,,0.62,0.61,0.64,0.61,0.69,0.65,0.58,0.61,0.6,0.66,0.61,0.6,0.63,0.6,0.63,0.62,0.59,0.64,0.65,0.62,0.61,0.59,0.64,0.68,0.62,0.62,0.62,0.47,0.65,0.59,0.59,0.67,0.61,0.62,0.68,0.74,0.68,0.65,0.59,0.58,0.57,0.62,0.63,0.76,0.42,0.74,0.33,0.75,0.76,0.75,0.73,0.46,0.77,0.42,0.69,0.55
,,,,a,,acdefghi,dfhi,,,,adefhi,,,,,,,,,e,,,,a,bcdefg,eg,e,e,,eg,e,,a,,,a,abc,,bcd,,,,,,b,,b,,e,e,e,e,,b,,b,
,NET: Disagree,654,354,295,113,102,108,107,94,129,215,215,223,93,36,64,69,54,73,95,60,111,288,366,134,204,126,105,85,338,315,384,262,549,15,51,20,18,365,270,176,135,575,61,204,421,278,365,237,77,91,69,358,209,422,302,320
,,0.1,0.12,0.09,0.14,0.1,0.11,0.11,0.1,0.09,0.12,0.11,0.09,0.11,0.12,0.1,0.11,0.1,0.11,0.09,0.09,0.11,0.13,0.09,0.09,0.1,0.1,0.11,0.15,0.1,0.12,0.11,0.1,0.11,0.12,0.09,0.08,0.14,0.09,0.13,0.14,0.13,0.1,0.13,0.05,0.19,0.06,0.22,0.08,0.08,0.07,0.08,0.15,0.06,0.18,0.09,0.13
,,,b,,befhi,,,,,,i,,,,,,,,,,,,b,,,,,,abcdfg,,af,,,,,,,,,a,a,a,,,,a,,a,,,,,abcd,,a,,a
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
