Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,Somewhat agree,3632,1721,1887,451,550,568,579,602,882,1001,1147,1484,1133,2498,900,1253,699,508,271,2153,1478,1995,1618,3135,64,259,113,45,2374,1210,654,640,3264,296,2320,1189,2715,874,1812,557,746,509,1330,2206,1313,2152,1353
,,0.4,0.4,0.41,0.38,0.37,0.4,0.4,0.43,0.43,0.38,0.4,0.43,0.37,0.42,0.45,0.42,0.39,0.37,0.33,0.43,0.37,0.39,0.43,0.41,0.38,0.36,0.37,0.28,0.41,0.39,0.37,0.41,0.4,0.42,0.42,0.38,0.42,0.37,0.41,0.4,0.42,0.4,0.39,0.42,0.39,0.43,0.37
,,,,,,,,,abcgh,abgh,,b,abcgh,,a,bcdeg,cdeg,e,,,cdeg,e,,a,c,,,,,bc,,,c,,,b,,b,,,,,,,b,,b,
,Neither agree nor disagree,1871,896,968,247,318,323,334,296,352,565,658,648,724,1146,321,589,412,340,208,910,961,1182,662,1574,25,175,56,38,1176,665,373,305,1719,121,1075,683,1257,568,833,215,371,247,763,1013,779,802,966
,,0.21,0.21,0.21,0.21,0.21,0.23,0.23,0.21,0.17,0.21,0.23,0.19,0.23,0.19,0.16,0.2,0.23,0.25,0.25,0.18,0.24,0.23,0.18,0.21,0.15,0.25,0.18,0.24,0.21,0.21,0.21,0.2,0.21,0.17,0.19,0.22,0.19,0.24,0.19,0.15,0.21,0.19,0.23,0.19,0.23,0.16,0.27
,,,,,f,fi,fi,fi,fi,,fi,fi,,b,,,a,abf,abf,abf,a,abf,b,,b,,abd,,,,,,,b,,,a,,a,b,,ab,b,abd,,a,,a
,Somewhat disagree,749,370,374,110,148,132,115,88,157,257,247,245,262,487,153,276,158,104,58,429,320,424,322,646,17,43,22,17,481,263,162,128,666,71,401,332,476,265,360,105,141,114,316,395,337,271,457
,,0.08,0.09,0.08,0.09,0.1,0.09,0.08,0.06,0.08,0.1,0.09,0.07,0.08,0.08,0.08,0.09,0.09,0.08,0.07,0.09,0.08,0.08,0.09,0.08,0.1,0.06,0.07,0.11,0.08,0.08,0.09,0.08,0.08,0.1,0.07,0.11,0.07,0.11,0.08,0.07,0.08,0.09,0.09,0.07,0.1,0.05,0.13
,,,,,ei,efi,ei,,,,efi,ei,,,,,a,,,,,,,,,c,,,,,,,,,,,a,,a,,,,,ab,,a,,a
,Strongly disagree,414,269,143,52,48,63,78,70,102,101,141,172,142,272,101,122,103,49,39,223,191,252,156,368,6,16,14,8,253,152,96,62,366,34,204,195,252,158,163,49,73,41,218,186,201,90,310
,,0.05,0.06,0.03,0.04,0.03,0.04,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.04,0.06,0.04,0.05,0.04,0.05,0.05,0.04,0.05,0.04,0.02,0.05,0.05,0.04,0.05,0.05,0.04,0.05,0.05,0.04,0.06,0.04,0.07,0.04,0.04,0.04,0.03,0.06,0.04,0.06,0.02,0.09
,,,b,,,,,bg,bg,b,,bg,bg,,,,,bdf,,,,,,,c,,,c,,,,,,,,,a,,a,,,,,abcd,,a,,a
,Don't know,191,74,116,36,44,37,21,23,30,80,58,53,78,113,19,51,36,43,41,70,121,129,57,156,4,20,3,6,111,77,49,34,176,10,75,91,97,73,54,12,15,27,89,78,80,59,86
,,0.02,0.02,0.03,0.03,0.03,0.03,0.01,0.02,0.01,0.03,0.02,0.02,0.03,0.02,0.01,0.02,0.02,0.03,0.05,0.01,0.03,0.03,0.02,0.02,0.02,0.03,0.01,0.04,0.02,0.02,0.03,0.02,0.02,0.01,0.01,0.03,0.02,0.03,0.01,0.01,0.01,0.02,0.03,0.01,0.02,0.01,0.02
,,,,a,defi,defhi,defi,,,,defhi,,,,,,a,a,abf,abcfg,,abcf,b,,,,d,,,,,a,,,,,a,,a,,,,abc,abc,,a,,a
,NET: Agree,5752,2706,3011,730,930,872,899,921,1402,1659,1770,2323,1892,3860,1411,1925,1102,831,484,3336,2416,3140,2577,4854,116,459,209,90,3705,1980,1094,1017,5156,473,3762,1815,4385,1315,3048,1022,1181,845,1987,3607,1970,3773,1804
,,0.64,0.63,0.65,0.62,0.63,0.61,0.62,0.66,0.69,0.62,0.62,0.68,0.61,0.66,0.7,0.65,0.61,0.61,0.58,0.67,0.6,0.61,0.68,0.64,0.69,0.64,0.69,0.57,0.65,0.63,0.62,0.66,0.64,0.67,0.68,0.58,0.68,0.55,0.68,0.73,0.66,0.66,0.59,0.68,0.59,0.76,0.5
,,,,a,,,,,bcdgh,abcdgh,,,abcdgh,,a,bcdefg,cdeg,,,,bcdeg,,,a,,,,a,,c,,,c,,,b,,b,,e,acde,e,e,,b,,b,
,NET: Disagree,1162,639,517,162,196,195,193,159,258,358,388,417,403,759,254,398,261,153,96,652,510,676,478,1013,24,59,36,25,734,415,257,190,1032,105,606,528,727,423,523,154,214,155,534,582,538,361,767
,,0.13,0.15,0.11,0.14,0.13,0.14,0.13,0.11,0.13,0.13,0.13,0.12,0.13,0.13,0.13,0.13,0.14,0.11,0.12,0.13,0.13,0.13,0.13,0.13,0.14,0.08,0.12,0.16,0.13,0.13,0.15,0.12,0.13,0.15,0.11,0.17,0.11,0.18,0.12,0.11,0.12,0.12,0.16,0.11,0.16,0.07,0.21
,,,b,,,,e,,,,e,e,,,,,,d,,,,,,,c,c,,,,,,,,,,,a,,a,,,,,abcd,,a,,a
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
