Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,,0.28,0.29,0.27,0.28,0.27,0.27,0.3,0.28,0.27,0.28,0.28,0.27,0.26,0.28,0.25,0.27,0.27,0.31,0.28,0.25,0.31,0.29,0.27,0.27,0.26,0.3,0.33,0.25,0.26,0.3,0.28,0.27,0.28,0.3,0.26,0.31,0.34,0.27,0.28,0.28,0.29,0.28,0.29,0.28,0.28,0.29,0.26,0.3,0.28,0.33,0.28,0.25,0.27,0.29,0.29,0.27
,,,,,,,,,,,,,,,,,,,ach,,,ach,b,,,,bf,abef,,,abf,,,,,,,,,,,,,,,,b,,e,,bde,,,,,,
,Neither agree nor disagree,1850,878,963,208,273,331,305,297,435,482,636,732,237,90,187,166,169,189,316,210,286,589,1261,427,635,345,257,185,1063,787,1041,791,1537,29,170,75,31,1231,596,321,300,1683,132,1094,681,1286,534,837,242,324,272,744,1002,776,987,780
,,0.3,0.29,0.3,0.25,0.26,0.33,0.3,0.31,0.31,0.26,0.32,0.31,0.29,0.31,0.31,0.26,0.31,0.3,0.31,0.3,0.3,0.27,0.31,0.3,0.3,0.28,0.28,0.33,0.3,0.29,0.29,0.3,0.3,0.22,0.31,0.31,0.24,0.31,0.28,0.26,0.28,0.3,0.27,0.29,0.31,0.29,0.32,0.27,0.25,0.26,0.3,0.32,0.28,0.33,0.28,0.31
,,,,,,,abg,abg,abg,abg,,abg,abg,,,,,d,,d,,,,a,,,,,cd,,,,,b,,b,b,,bc,,,,,,,,,a,,,,bc,abc,,a,,a
,Tend to disagree,930,435,491,88,134,135,148,162,263,222,283,425,127,34,108,113,81,109,152,112,94,231,699,260,333,172,122,43,593,337,520,406,825,10,65,18,9,649,270,137,139,859,52,679,232,747,178,463,148,190,124,358,682,232,500,409
,,0.15,0.14,0.15,0.11,0.13,0.13,0.15,0.17,0.19,0.12,0.14,0.18,0.16,0.12,0.18,0.18,0.15,0.17,0.15,0.16,0.1,0.11,0.17,0.18,0.16,0.14,0.13,0.08,0.17,0.12,0.15,0.16,0.16,0.07,0.12,0.08,0.07,0.16,0.13,0.11,0.13,0.15,0.11,0.18,0.11,0.17,0.11,0.15,0.15,0.15,0.14,0.15,0.19,0.1,0.14,0.16
,,,,,,,,ag,abcgh,abcdgh,,ag,abcdgh,i,,bi,bi,i,bi,i,i,,,a,cdeg,eg,e,e,,cdeg,e,,,bcd,,d,,,bcd,,,,b,,b,,b,,,,,,,b,,,a
,Strongly disagree,348,169,176,61,60,61,51,52,63,121,112,115,48,20,37,34,37,33,49,49,40,129,219,91,113,66,45,33,204,144,192,154,292,10,34,8,3,210,135,87,60,300,40,268,72,285,59,210,81,75,53,102,280,62,215,121
,,0.06,0.06,0.05,0.07,0.06,0.06,0.05,0.05,0.04,0.06,0.06,0.05,0.06,0.07,0.06,0.05,0.07,0.05,0.05,0.07,0.04,0.06,0.05,0.06,0.05,0.05,0.05,0.06,0.06,0.05,0.05,0.06,0.06,0.08,0.06,0.03,0.02,0.05,0.06,0.07,0.06,0.05,0.08,0.07,0.03,0.06,0.04,0.07,0.08,0.06,0.06,0.04,0.08,0.03,0.06,0.05
,,,,,dfi,,,,,,fi,,,,,,,i,,,i,,,,,,,,,,,,,d,d,,,,,,a,,,a,b,,b,,e,cde,e,,,b,,b,
,Don't know,410,156,252,80,83,64,48,51,84,163,112,135,47,26,39,42,28,42,72,58,56,133,277,84,152,69,59,47,235,174,258,145,345,8,30,18,3,273,131,85,56,359,40,141,230,199,195,130,29,41,60,211,156,189,190,176
,,0.07,0.05,0.08,0.1,0.08,0.06,0.05,0.05,0.06,0.09,0.06,0.06,0.06,0.09,0.06,0.06,0.05,0.07,0.07,0.08,0.06,0.06,0.07,0.06,0.07,0.06,0.06,0.09,0.07,0.06,0.07,0.06,0.07,0.06,0.05,0.08,0.03,0.07,0.06,0.07,0.05,0.06,0.08,0.04,0.1,0.04,0.12,0.04,0.03,0.03,0.07,0.09,0.04,0.08,0.05,0.07
,,,,a,cdefhi,dehi,,,,,cdefhi,,,,e,,,,,,ei,,,,,,,,ac,,,b,,,,,,,,,,,,,,a,,a,,,,abc,abcd,,a,,a
,Not applicable,83,34,46,13,26,7,13,7,17,39,20,24,7,3,6,6,10,4,20,12,15,23,60,20,38,12,7,7,57,26,41,39,64,3,7,5,3,50,31,20,14,66,11,25,49,41,38,35,8,14,13,38,32,39,41,33
,,0.01,0.01,0.01,0.02,0.03,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.02,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.03,0.01,0.02,0.02,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01
,,,,,,cefhi,,,,,cehi,,,,,,,,,af,,,,,,g,,,,g,,,,,,,,,,,,,,a,,a,,a,,,,,,,a,,
,NET: Agree,2620,1334,1273,372,464,406,442,392,544,836,848,936,350,121,234,285,216,263,418,257,476,1051,1568,545,816,578,443,238,1360,1260,1526,1075,2090,70,252,119,81,1590,993,566,497,2354,211,1599,934,1917,666,1434,471,585,378,893,1484,1079,1555,975
,,0.42,0.44,0.4,0.45,0.45,0.4,0.44,0.41,0.39,0.45,0.42,0.4,0.43,0.41,0.38,0.44,0.4,0.41,0.41,0.37,0.49,0.49,0.38,0.38,0.39,0.47,0.47,0.43,0.39,0.46,0.43,0.41,0.41,0.54,0.45,0.49,0.62,0.4,0.46,0.47,0.47,0.42,0.43,0.42,0.42,0.43,0.4,0.46,0.48,0.48,0.42,0.38,0.41,0.45,0.45,0.39
,,,b,,cfi,cfi,,fi,,,cefi,,,h,,,ch,,,,,abcdefgh,b,,,,abf,abf,,,abf,,,,ac,,a,ac,,a,a,a,,,,,b,,de,de,de,e,,,a,b,
,NET: Disagree,1278,605,666,149,194,196,199,214,326,343,394,540,175,53,145,147,119,141,201,161,134,359,918,351,446,238,167,76,797,481,712,559,1118,20,98,26,12,859,405,224,199,1159,91,947,304,1032,237,672,230,265,177,461,962,294,714,530
,,0.2,0.2,0.21,0.18,0.19,0.2,0.2,0.22,0.23,0.18,0.2,0.23,0.21,0.18,0.24,0.23,0.22,0.22,0.2,0.23,0.14,0.17,0.22,0.25,0.21,0.19,0.18,0.14,0.23,0.18,0.2,0.21,0.22,0.15,0.18,0.11,0.09,0.21,0.19,0.18,0.19,0.21,0.19,0.25,0.14,0.23,0.14,0.22,0.23,0.22,0.2,0.2,0.26,0.12,0.2,0.21
,,,,,,,,,abg,abcgh,,,abcgh,i,,gi,i,i,i,i,i,,,a,bcdeg,eg,e,,,cdeg,e,,,bcde,,d,,,bc,,,,,,b,,b,,,de,,,,b,,,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
