Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,0.06,0.07,0.06,0.15,0.12,0.07,0.04,0.03,0.02,0.13,0.05,0.02,0.08,0.05,0.07,0.06,0.05,0.06,0.08,0.06,0.06,0.05,0.08,0.05,0.16,0.13,0.16,0.2,0.06,0.07,0.08,0.05,0.06,0.09,0.08,0.03,0.08,0.03,0.1,0.17,0.08,0.07,0.02,0.09,0.02,0.08,0.04
,,,b,,bcdefhi,cdefhi,defhi,fi,f,,cdefhi,defi,,b,,bcg,,,,bc,,,,a,,a,a,a,a,,ad,ad,,,a,b,,b,,cde,acde,e,e,,b,,b,
,Tend to agree,1565,792,764,315,354,268,213,178,238,669,481,416,532,1034,381,487,347,233,118,868,698,844,702,1186,41,214,81,34,1063,477,294,184,1398,133,1187,345,1347,207,1031,327,423,282,367,1186,353,1041,496
,,0.17,0.18,0.17,0.27,0.24,0.19,0.15,0.13,0.12,0.25,0.17,0.12,0.17,0.18,0.19,0.16,0.19,0.17,0.14,0.17,0.17,0.16,0.19,0.16,0.24,0.3,0.27,0.21,0.19,0.15,0.17,0.12,0.17,0.19,0.22,0.11,0.21,0.09,0.23,0.23,0.24,0.22,0.11,0.22,0.1,0.21,0.14
,,,b,,cdefhi,cdefhi,defi,fi,,,cdefhi,efi,,,,be,,be,,,e,e,,a,,a,a,a,,bd,d,d,,,,b,,b,,e,e,e,e,,b,,b,
,Neither agree nor disagree,2329,1136,1184,249,302,368,377,400,633,552,745,1033,730,1599,494,760,477,396,202,1254,1075,1429,883,2002,34,167,89,31,1490,806,393,400,2135,147,1521,719,1724,572,1152,349,467,336,838,1427,821,1273,947
,,0.26,0.26,0.26,0.21,0.2,0.26,0.26,0.29,0.31,0.21,0.26,0.3,0.24,0.27,0.25,0.26,0.26,0.29,0.24,0.25,0.27,0.28,0.23,0.26,0.2,0.23,0.29,0.19,0.26,0.26,0.22,0.26,0.26,0.21,0.28,0.23,0.27,0.24,0.26,0.25,0.26,0.26,0.25,0.27,0.24,0.25,0.26
,,,,,,,abg,abg,abgh,abcdgh,,abg,abcdgh,,a,,,,abef,,,a,b,,b,,,bc,,c,c,,c,b,,b,,b,,,,,,,b,,,
,Tend to disagree,2286,1051,1221,241,340,351,421,370,563,580,772,934,780,1507,525,776,463,347,175,1301,986,1252,1023,2042,28,118,46,46,1504,764,426,404,2066,195,1364,849,1622,642,1054,268,460,326,953,1262,980,1168,1059
,,0.25,0.24,0.26,0.21,0.23,0.25,0.29,0.26,0.28,0.22,0.27,0.27,0.25,0.26,0.26,0.26,0.26,0.25,0.21,0.26,0.25,0.24,0.27,0.27,0.17,0.17,0.15,0.29,0.26,0.24,0.24,0.26,0.26,0.28,0.25,0.27,0.25,0.27,0.24,0.19,0.26,0.26,0.28,0.24,0.29,0.23,0.29
,,,,a,,,ag,abcg,abg,abg,,abg,abcg,,,e,e,e,e,,e,,,a,bcd,,,,bcd,b,,,,,,,a,,,b,,b,b,ab,,a,,a
,Strongly disagree,1276,579,687,161,230,221,245,196,224,391,465,420,523,754,263,413,278,180,143,676,600,766,501,1145,25,65,25,11,703,566,369,293,1136,118,577,659,774,490,513,134,206,173,609,528,710,709,523
,,0.14,0.13,0.15,0.14,0.15,0.15,0.17,0.14,0.11,0.15,0.16,0.12,0.17,0.13,0.13,0.14,0.15,0.13,0.17,0.14,0.15,0.15,0.13,0.15,0.15,0.09,0.08,0.07,0.12,0.18,0.21,0.19,0.14,0.17,0.1,0.21,0.12,0.21,0.12,0.1,0.12,0.14,0.18,0.1,0.21,0.14,0.14
,,,,a,,fi,fi,aefi,f,,fi,efi,,b,,,,a,,abdf,,a,b,,cd,cd,,,,,a,ab,a,,,,a,,a,b,,,ab,abcd,,a,,
,Don't know,949,445,501,38,87,121,138,214,351,125,259,565,274,675,193,355,152,126,123,548,401,590,351,860,12,54,13,5,631,299,143,180,867,54,406,454,501,406,243,93,88,62,529,396,431,383,459
,,0.11,0.1,0.11,0.03,0.06,0.08,0.1,0.15,0.17,0.05,0.09,0.16,0.09,0.11,0.1,0.12,0.08,0.09,0.15,0.11,0.1,0.12,0.09,0.11,0.07,0.08,0.04,0.03,0.11,0.1,0.08,0.12,0.11,0.08,0.07,0.15,0.08,0.17,0.05,0.07,0.05,0.05,0.16,0.08,0.13,0.08,0.13
,,,,,,a,abg,abg,abcdgh,abcdgh,,abg,abcdgh,,a,,acdg,,,abcdfg,ac,,b,,bcd,,d,,,bc,,,bc,b,,,a,,a,,c,,,abcd,,a,,a
,NET: Agree,2135,1104,1020,485,529,367,266,218,270,1014,632,488,791,1344,531,658,442,317,186,1189,946,1089,1016,1548,68,310,131,66,1397,703,443,269,1880,195,1651,437,1845,269,1497,560,561,376,444,1667,424,1462,635
,,0.24,0.26,0.22,0.41,0.36,0.26,0.18,0.16,0.13,0.38,0.22,0.14,0.26,0.23,0.26,0.22,0.24,0.23,0.22,0.24,0.24,0.21,0.27,0.2,0.41,0.43,0.43,0.41,0.24,0.22,0.25,0.17,0.23,0.27,0.3,0.14,0.29,0.11,0.34,0.4,0.32,0.3,0.13,0.32,0.13,0.29,0.18
,,,b,,bcdefhi,cdefhi,defhi,efi,,,cdefhi,defi,,b,,bdefg,,,,,,,,a,,a,a,a,a,bd,d,bd,,,a,b,,b,,de,acde,e,e,,b,,b,
,NET: Disagree,3563,1630,1908,401,570,572,666,566,788,971,1238,1354,1303,2260,788,1189,741,527,318,1977,1586,2018,1524,3188,53,183,72,58,2207,1330,795,697,3202,314,1940,1507,2397,1132,1567,402,666,499,1562,1790,1691,1877,1582
,,0.4,0.38,0.41,0.34,0.38,0.4,0.46,0.4,0.39,0.36,0.43,0.39,0.42,0.38,0.39,0.4,0.41,0.39,0.38,0.4,0.4,0.39,0.4,0.42,0.32,0.26,0.24,0.36,0.39,0.42,0.45,0.45,0.4,0.44,0.35,0.48,0.37,0.48,0.35,0.29,0.37,0.39,0.46,0.34,0.5,0.38,0.44
,,,,a,,a,ag,abcefgi,ag,a,,abcfgi,ag,b,,,,,,,,,,,bcd,d,,,,,a,a,a,,a,,a,,a,b,,b,ab,abcd,,a,,a
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
