Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140
,,0.09,0.09,0.09,0.09,0.1,0.1,0.09,0.08,0.09,0.09,0.09,0.11,0.1,0.07,0.1,0.08,0.1,0.08,0.07,0.08,0.08,0.11,0.08,0.08,0.06,0.1,0.06,0.13,0.07,0.06,0,0.03,0.06,0.11,0.14,0.11,0,0.11,0.08,0.12,0.13,0.16,0.13,0.11,0.08,0.06,0.04,0.03,0.08,0.06,0.08,0.07,0.12,0.12,0.11,0.09,0.11,0.08,0.1,0.1,0.06,0.04,0.08,0.06,0.1,0.12,0,0.09,0.08,0.12,0.06,0,0.01,0.07,0.04,0.05,0.04,0.08,0.05,0.18,0.07,0,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.08,0.07,0.08,0.38,0,0.1,0.09,0.1,0.09,0.08,0.09,0.08,0.07,0.07,0.06,0.09,0.07,0.08,0.08,0.07,0.07,0.08,0.05,0.08,0.07,0.09,0.09,0.1,0.09,0.08,0.07,0.09,0.08,0.11,0.05,0.09,0.08,0.08,0.11,0.09,0.11,0.13,0.11,0.09,0.07,0.09,0.08,0.09,0.09,0.08
,,,,,,,,,,,,,,,,,,,,,,,bcgh,,,,ace,,ace,,,,,,a,acd,ad,,jk,,jk,ijk,bhijkl,ijk,jk,jk,,,,jk,,,,abcg,abc,a,,a,,,c,,,,,i,hi,,i,,,,,,,,,,i,,,,,,,,,,,,,,,,,,,,,,,,,,,l,,l,,,,l,,l,,l,,,,,,,,,,,,,,,,,c,,,,,,,
,£401 - £450,152,45,35,71,56,61,112,27,93,58,67,35,32,10,27,40,77,75,29,27,18,63,89,75,37,115,37,92,23,36,0,1,19,5,55,36,0,20,10,1,15,24,19,18,12,14,4,8,7,13,32,34,31,27,16,136,16,94,57,134,8,3,7,0,130,1,0,3,2,0,1,5,2,0,1,0,0,4,4,0,0,0,105,7,21,21,65,61,5,35,34,1,0,1,14,82,43,21,95,121,75,66,47,23,32,57,44,56,64,48,104,27,50,51,35,118,34,88,63,31,20,81,30,2,18,47,25,32,9,18,3,28,44,35,44,34,76,70,4
,,0.06,0.07,0.06,0.06,0.08,0.08,0.07,0.05,0.06,0.06,0.07,0.07,0.06,0.04,0.1,0.05,0.06,0.06,0.05,0.06,0.09,0.08,0.05,0.06,0.05,0.07,0.05,0.09,0.03,0.05,0,0.02,0.03,0.04,0.1,0.09,0,0.09,0.08,0.02,0.11,0.08,0.09,0.08,0.05,0.07,0.01,0.02,0.04,0.04,0.06,0.06,0.07,0.08,0.05,0.06,0.05,0.06,0.06,0.07,0.07,0.02,0.04,0,0.07,0.03,0,0.04,0.05,0,0.03,0.16,0.02,0,0.05,0,0,0.03,0.09,0,0,0,0.07,0.06,0.05,0.06,0.06,0.06,0.04,0.08,0.09,0.02,0,0.06,0.06,0.07,0.06,0.05,0.07,0.07,0.06,0.06,0.07,0.08,0.08,0.07,0.08,0.07,0.07,0.06,0.07,0.07,0.06,0.06,0.07,0.06,0.06,0.06,0.06,0.06,0.05,0.07,0.05,0.02,0.04,0.08,0.06,0.06,0.08,0.06,0.07,0.07,0.08,0.06,0.05,0.06,0.07,0.08,0.02
,,,,,,d,,,,,,,,,,bce,,,,,,cg,g,,,,ace,,abce,,,,,,,acde,ad,,cjkl,jk,,chjkl,jkl,cjkl,jk,j,jk,,,,,,,,,,,,,,c,c,,,,j,,,,,,,adijn,,,,,,,j,,,,,,,,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab,,,a,,,,d,,,,,b,
,£451 - £500,231,58,66,107,82,97,168,39,127,100,85,50,60,21,30,52,131,101,53,32,15,80,152,101,59,172,59,111,61,53,0,7,50,11,60,51,0,17,11,5,10,29,21,24,28,18,23,20,25,27,44,54,49,37,20,211,20,143,89,195,9,16,10,0,180,3,0,12,3,1,3,2,6,3,2,3,2,5,5,0,0,0,160,13,34,31,107,100,7,46,39,7,0,1,22,127,52,40,125,170,113,88,58,21,35,62,45,71,76,78,139,29,69,78,42,172,59,125,98,52,37,108,53,5,40,45,31,61,11,33,5,35,58,41,90,54,111,96,17
,,0.09,0.08,0.1,0.09,0.12,0.12,0.1,0.07,0.09,0.1,0.09,0.1,0.11,0.09,0.11,0.07,0.1,0.09,0.1,0.07,0.08,0.1,0.09,0.09,0.07,0.1,0.07,0.11,0.09,0.07,0,0.11,0.09,0.09,0.11,0.12,0,0.08,0.09,0.08,0.08,0.1,0.1,0.11,0.12,0.1,0.08,0.06,0.13,0.09,0.09,0.1,0.1,0.11,0.07,0.1,0.07,0.1,0.09,0.1,0.08,0.08,0.06,0,0.1,0.09,0,0.17,0.1,0.05,0.1,0.06,0.08,0.05,0.11,0.14,0.1,0.05,0.13,0,0,0,0.1,0.1,0.08,0.09,0.1,0.1,0.06,0.1,0.1,0.11,0,0.04,0.1,0.1,0.08,0.1,0.09,0.1,0.09,0.09,0.09,0.07,0.08,0.08,0.08,0.09,0.09,0.09,0.09,0.07,0.09,0.09,0.08,0.09,0.1,0.09,0.09,0.09,0.09,0.09,0.09,0.05,0.1,0.08,0.07,0.12,0.11,0.11,0.13,0.09,0.1,0.07,0.1,0.1,0.1,0.1,0.1
,,,,,,d,d,,,,,,,e,,e,,d,,,,,,,,,ac,,ac,,,,,,,a,a,,,,,,,,k,k,,,,k,,,,,,,,,,,,,,,,,,,ajn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acd,,,,,c,,c,,,,
,£501 - £550,108,14,23,72,36,40,80,23,64,43,38,28,22,8,17,30,57,52,25,20,6,44,64,52,30,78,30,47,31,30,0,1,27,4,26,21,0,5,2,6,10,13,10,9,11,15,9,12,8,9,22,20,20,20,16,92,16,76,32,98,0,4,6,0,93,2,0,3,0,0,0,0,3,0,1,0,1,3,1,2,0,0,74,6,24,6,44,42,2,28,26,2,0,1,6,53,26,24,57,75,51,37,26,10,19,29,23,33,37,35,62,14,26,38,20,69,39,52,40,18,10,46,24,4,13,30,20,28,6,8,0,17,23,20,47,12,65,48,2
,,0.04,0.02,0.04,0.06,0.05,0.05,0.05,0.04,0.04,0.05,0.04,0.06,0.04,0.03,0.06,0.04,0.04,0.04,0.05,0.04,0.03,0.06,0.04,0.04,0.04,0.05,0.04,0.05,0.05,0.04,0,0.01,0.05,0.03,0.05,0.05,0,0.02,0.02,0.09,0.08,0.04,0.05,0.04,0.05,0.08,0.03,0.04,0.04,0.03,0.04,0.04,0.04,0.06,0.05,0.04,0.05,0.05,0.03,0.05,0,0.02,0.04,0,0.05,0.07,0,0.04,0,0,0,0,0.04,0,0.03,0,0.03,0.03,0.03,0.12,0,0,0.05,0.04,0.05,0.02,0.04,0.04,0.02,0.06,0.07,0.03,0,0.06,0.03,0.04,0.04,0.06,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.04,0.04,0.04,0.06,0.04,0.04,0.03,0.02,0.04,0.04,0.04,0.03,0.05,0.05,0.06,0.05,0.03,0,0.05,0.04,0.03,0.05,0.02,0.06,0.05,0.01
,,,,,ab,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,abjk,abj,,,,,abjk,,,,,,,,,,,,b,,b,,,b,,,j,,,,,,,,,,,,,,,,,d,,d,,,,,ci,acijk,,,,,,,i,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,g,,,,,,,,,a,b,
,£551 - £600,175,46,42,87,44,56,117,36,108,65,73,35,31,14,26,56,80,94,48,30,16,61,113,94,64,111,64,54,57,54,0,10,48,9,31,22,0,7,10,4,11,17,12,14,21,19,20,32,8,13,39,44,38,21,20,155,20,100,75,140,7,10,14,4,132,3,0,5,2,0,4,2,3,2,2,2,1,8,4,2,3,1,120,5,30,25,82,74,8,35,29,5,1,1,10,93,44,30,85,119,81,66,46,26,25,55,40,53,59,52,96,34,54,54,30,122,53,99,73,43,25,88,42,5,26,38,39,45,5,16,2,15,41,42,70,34,80,60,11
,,0.07,0.07,0.07,0.08,0.06,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.06,0.1,0.08,0.06,0.08,0.09,0.07,0.08,0.08,0.07,0.08,0.08,0.07,0.08,0.05,0.08,0.07,0,0.17,0.09,0.07,0.06,0.05,0,0.03,0.09,0.07,0.08,0.06,0.06,0.07,0.09,0.1,0.07,0.1,0.04,0.04,0.08,0.08,0.08,0.06,0.07,0.07,0.07,0.07,0.08,0.07,0.06,0.05,0.08,0.22,0.07,0.09,0,0.07,0.05,0,0.12,0.06,0.04,0.04,0.08,0.1,0.03,0.07,0.09,0.13,0.21,0.26,0.08,0.04,0.07,0.07,0.08,0.08,0.07,0.08,0.08,0.09,0.14,0.05,0.05,0.07,0.06,0.08,0.06,0.07,0.07,0.06,0.07,0.09,0.06,0.07,0.07,0.07,0.07,0.06,0.06,0.08,0.07,0.06,0.06,0.07,0.09,0.07,0.07,0.08,0.06,0.08,0.07,0.05,0.06,0.07,0.09,0.09,0.04,0.05,0.05,0.04,0.07,0.07,0.08,0.06,0.07,0.07,0.07
,,,,,,,,,,,,,,,,b,,,,a,,,,,,d,,d,,d,,,adefg,fg,,,,,,a,,a,,,,al,al,,al,,,,a,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,a,a,,,,
,£601 - £650,70,12,21,38,21,23,41,10,38,32,29,7,18,5,14,23,30,40,21,13,6,21,49,40,11,59,11,18,41,11,0,0,37,4,11,8,0,4,3,2,3,5,9,5,6,7,4,16,6,6,17,17,14,7,10,61,10,47,23,59,4,1,5,0,56,1,0,3,2,1,1,0,0,1,0,0,0,5,0,0,0,0,48,4,16,4,29,28,1,19,17,2,0,0,5,42,15,14,43,52,39,31,20,7,12,23,17,27,29,24,46,8,22,25,13,55,15,39,28,16,8,36,21,2,18,18,9,15,3,4,2,13,17,12,27,10,29,25,1
,,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.03,0.01,0.03,0.02,0.05,0.03,0.02,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.01,0.04,0.01,0.02,0.06,0.01,0,0,0.07,0.03,0.02,0.02,0,0.02,0.03,0.03,0.02,0.02,0.05,0.02,0.02,0.04,0.02,0.05,0.03,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.03,0.04,0.01,0.03,0,0.03,0.02,0,0.04,0.06,0.08,0.03,0,0,0.03,0,0,0,0.05,0,0,0,0,0.03,0.03,0.04,0.01,0.03,0.03,0.01,0.04,0.05,0.03,0,0,0.02,0.03,0.02,0.04,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.05,0.03,0.02,0.03,0.02,0.01,0.05,0.03,0.03,0.02,0.03,0.02,0.03,0.03,*%
,,,,a,a,,,,,,,,,,,a,,,,a,,,,,,,acd,,,abcd,,,,acfg,,,,,,,,,,j,,,,,ej,,,,,,,,,,,,,,,,,,,,,i,,,,,,,,,,,,,,d,,d,,,,,k,ck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dg,,,,,,,,,,,,,,
,£651 - £700,94,17,29,48,30,32,59,10,53,41,41,9,18,10,14,36,37,57,22,27,8,23,71,57,31,64,31,23,40,29,0,2,35,6,14,9,0,10,2,2,4,6,10,11,9,7,15,12,6,17,26,17,16,12,7,87,7,61,33,76,5,6,6,1,68,2,0,6,2,1,1,1,2,3,0,0,1,6,1,0,0,1,63,4,19,12,48,40,8,11,10,1,1,1,5,46,21,15,54,76,47,40,29,7,15,32,18,34,36,33,64,15,35,35,18,72,22,53,38,20,10,51,19,6,14,24,17,20,7,4,2,11,24,27,32,19,39,32,6
,,0.04,0.02,0.05,0.04,0.04,0.04,0.03,0.02,0.04,0.04,0.04,0.02,0.03,0.04,0.05,0.05,0.03,0.05,0.04,0.06,0.04,0.03,0.04,0.05,0.04,0.04,0.04,0.02,0.06,0.04,0,0.03,0.06,0.05,0.02,0.02,0,0.05,0.02,0.03,0.03,0.02,0.05,0.05,0.04,0.04,0.05,0.04,0.03,0.06,0.05,0.03,0.04,0.03,0.02,0.04,0.02,0.04,0.03,0.04,0.04,0.03,0.04,0.05,0.04,0.07,0,0.09,0.07,0.05,0.03,0.03,0.03,0.05,0,0,0.04,0.05,0.02,0,0,0.26,0.04,0.03,0.04,0.03,0.04,0.04,0.07,0.02,0.03,0.02,0.13,0.05,0.02,0.04,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.04,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.02,0.05,0.03,0.06,0.04,0.04,0.04,0.04,0.07,0.01,0.05,0.03,0.04,0.05,0.04,0.04,0.03,0.04,0.04
,,,,a,a,d,d,,,,,,,,,a,a,,a,,af,,,,a,,d,,,abcd,,,,afg,,,,,,,,,,,,,,e,,,fh,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,deik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,g,g,g,g,g,,,,,,,,,,
,£701 - £750,47,10,15,23,17,18,28,11,32,14,22,3,16,2,9,12,21,26,9,11,7,12,35,26,13,35,13,14,21,12,0,1,18,2,9,5,0,5,1,1,1,3,9,6,4,2,3,11,1,10,9,14,3,6,5,43,5,37,10,39,1,4,3,0,38,1,0,0,1,0,0,0,0,1,2,0,1,3,0,0,0,0,31,2,10,8,16,15,1,14,13,2,0,2,4,22,12,10,24,34,19,16,13,2,9,13,9,15,15,11,30,4,14,10,10,38,10,29,21,10,6,23,10,3,8,17,4,10,2,3,0,10,13,8,13,7,20,16,2
,,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.03,0.01,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.03,0.02,0,0.02,0.03,0.02,0.02,0.01,0,0.02,0.01,0.02,0.01,0.01,0.04,0.03,0.02,0.01,0.01,0.03,0.01,0.03,0.02,0.03,0.01,0.02,0.02,0.02,0.02,0.03,0.01,0.02,0.01,0.02,0.02,0,0.02,0.04,0,0,0.04,0,0,0,0,0.02,0.08,0,0.04,0.03,0,0,0,0,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.03,0.03,0.03,0,0.11,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.01,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.03,0.02,0.03,0.01,0.02,0.02,0.01,0,0.03,0.02,0.01,0.02,0.01,0.02,0.02,0.01
,,,,,,,,,,,,,,a,,a,,,,,,,,,,,,,,d,,,,ag,,,,,,,,,,dejl,,,,,el,,d,,d,,,,d,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,ab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,
,£751 - £800,106,26,26,54,21,26,60,10,55,46,41,7,27,15,10,38,49,57,24,22,11,17,89,57,43,63,43,24,39,37,0,6,30,9,13,12,0,5,5,1,7,11,7,12,9,5,12,21,11,15,33,28,12,11,9,98,9,65,41,68,1,23,14,0,63,1,1,3,0,0,0,1,12,8,0,1,2,12,2,1,0,0,78,4,17,12,54,48,6,23,23,1,0,0,5,68,16,13,64,81,60,49,32,16,21,37,29,38,42,45,72,22,37,43,28,81,25,58,51,30,21,60,23,4,22,37,22,13,1,6,1,10,21,26,48,18,41,25,6
,,0.04,0.04,0.04,0.05,0.03,0.03,0.04,0.02,0.04,0.05,0.04,0.01,0.05,0.06,0.04,0.05,0.04,0.05,0.04,0.05,0.06,0.02,0.05,0.05,0.05,0.04,0.05,0.02,0.06,0.05,0,0.09,0.05,0.07,0.02,0.03,0,0.02,0.04,0.02,0.05,0.04,0.03,0.05,0.04,0.03,0.04,0.06,0.06,0.05,0.06,0.05,0.02,0.03,0.03,0.05,0.03,0.04,0.04,0.03,0.01,0.12,0.08,0,0.03,0.03,0.41,0.04,0,0,0,0.03,0.18,0.15,0,0.05,0.1,0.1,0.04,0.05,0,0,0.05,0.03,0.04,0.03,0.05,0.05,0.06,0.05,0.06,0.01,0,0,0.02,0.05,0.02,0.03,0.05,0.05,0.05,0.05,0.05,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.04,0.04,0.06,0.06,0.05,0.03,0.01,0.02,0.02,0.03,0.04,0.04,0.05,0.03,0.04,0.03,0.03
,,,,,,,,,,,,,,a,a,,a,,f,f,f,f,,f,f,d,,d,,bd,f,,fg,f,fg,,,,,,,,,,,,,,a,,,defh,d,,,,d,,,,,,ab,ab,,,,,,,,,,abdegho,adeg,,,,ae,,,,,,,,,k,k,k,k,ik,,,,,ik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efg,efg,g,,,,,,,,a,,,,
,£801 - £850,41,8,10,22,8,9,23,10,22,19,14,10,8,5,3,12,22,19,8,9,1,13,28,19,14,27,14,8,19,14,0,0,15,4,3,4,0,2,2,2,1,7,1,3,2,5,6,4,6,3,8,8,8,7,6,35,6,22,19,29,1,6,4,0,28,1,0,1,0,1,0,0,4,0,0,3,0,4,1,0,0,0,33,1,8,0,25,22,3,6,6,0,0,0,1,24,9,5,19,28,14,9,4,2,4,5,5,5,6,13,20,8,6,13,5,27,14,23,15,6,6,19,7,3,12,8,9,6,1,2,0,5,5,11,18,5,16,8,5
,,0.02,0.01,0.02,0.02,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.02,*%,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.03,0.02,0,0,0.03,0.03,0.01,0.01,0,0.01,0.02,0.03,0.01,0.02,0.01,0.01,0.01,0.03,0.02,0.01,0.03,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.03,0.03,0,0.01,0.02,0,0.01,0,0.04,0,0,0.06,0,0,0.12,0,0.03,0.02,0,0,0,0.02,0.01,0.02,0,0.02,0.02,0.03,0.01,0.02,0,0,0,*%,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.02,0.01,0.03,0.03,0.01,0.02,0.01,0.01,0.01,0,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd,f,,,f,f,,,,,,,,,,,,,,,f,,,,,,,,,,,,,a,,,,,,,,,,,a,,,,,,,,,,d,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,cfhi,,,,,,,,,,,,,g,,,,,,,,,,,,,,a
,£851 - £900,60,11,21,28,14,17,36,4,37,24,26,8,13,2,7,24,23,37,16,16,4,15,45,37,21,39,21,16,23,20,0,1,19,3,7,10,0,1,3,1,3,6,3,5,8,13,4,11,4,8,9,22,12,6,3,58,3,36,25,53,0,3,2,2,51,0,0,2,0,0,0,0,2,1,0,1,0,2,0,0,2,0,46,4,6,6,33,29,4,12,8,4,0,0,5,40,12,7,33,46,31,23,18,10,10,21,14,20,23,23,38,12,18,25,11,43,17,34,32,14,12,26,19,1,14,17,10,8,2,7,1,14,13,17,14,10,24,21,2
,,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.03,0.02,0.02,0.01,0.03,0.03,0.02,0.03,0.03,0.04,0.02,0.02,0.03,0.03,0.03,0.02,0.03,0.02,0.03,0.03,0,0.02,0.03,0.03,0.01,0.02,0,*%,0.03,0.01,0.02,0.02,0.01,0.02,0.04,0.07,0.01,0.03,0.02,0.03,0.02,0.04,0.03,0.02,0.01,0.03,0.01,0.02,0.02,0.03,0,0.02,0.01,0.12,0.03,0,0,0.02,0,0,0,0,0.02,0.01,0,0.03,0,0.02,0,0,0.14,0,0.03,0.03,0.01,0.02,0.03,0.03,0.03,0.03,0.02,0.06,0,0,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0.02,0.03,0.02,0.02,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.03,0.03,0.03,0.02,0.03,0.01,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.03,0.02,0.02,0.02,0.02,0.01
,,,,a,,,,d,,,,,,,,,c,,a,,a,,,,a,,,,,d,,,,f,,,,,,,,,,,,a,adefgjl,,a,,,,bfh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,,,,,,,
,£901 - £950,23,4,7,12,11,11,16,5,8,14,7,2,4,2,2,11,8,14,6,6,3,4,18,14,6,17,6,1,16,6,0,0,13,3,0,1,0,0,0,0,1,1,1,1,1,4,3,7,4,4,8,3,2,2,4,19,4,17,6,16,2,1,1,2,16,0,0,0,0,2,0,1,0,1,0,0,0,1,1,0,1,1,15,0,7,1,10,9,1,5,4,1,0,0,0,13,5,3,17,18,13,8,4,2,3,5,6,6,7,8,15,5,4,8,6,16,7,13,8,5,1,12,6,2,5,4,6,4,0,1,0,1,5,4,13,4,8,6,3
,,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.02,0.01,0,0,0.02,0.02,0,*%,0,0,0,0,0.01,*%,*%,*%,*%,0.02,0.01,0.02,0.02,0.01,0.02,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,*%,0.01,0.1,0.01,0,0,0,0,0.08,0,0.03,0,0.02,0,0,0,0.01,0.02,0,0.07,0.26,0.01,0,0.02,*%,0.01,0.01,0.01,0.01,0.01,0.02,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0,*%,0,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.02
,,,,,,,,,,,a,,,,,,,,,,,,,,,d,d,d,,abcd,f,,,afg,fg,,,,,,,,,,,,a,,a,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,£951 - £1000,107,25,27,54,21,30,66,19,60,45,41,5,20,13,6,50,38,68,32,29,8,11,96,68,52,55,52,17,38,48,0,3,31,6,10,8,0,6,3,3,2,11,6,6,9,10,17,17,17,16,34,27,18,6,5,101,5,66,41,71,12,11,12,0,65,2,0,4,3,1,3,6,3,4,1,1,3,9,1,2,0,0,79,8,9,15,56,51,5,22,20,2,0,2,8,64,12,21,70,79,62,47,35,9,14,38,21,39,41,45,75,19,38,46,19,85,22,73,57,24,16,55,24,11,20,22,18,26,2,6,2,8,26,30,38,23,42,24,10
,,0.04,0.04,0.04,0.05,0.03,0.04,0.04,0.04,0.04,0.05,0.04,0.01,0.04,0.06,0.02,0.07,0.03,0.06,0.06,0.06,0.04,0.01,0.06,0.06,0.06,0.03,0.06,0.02,0.06,0.07,0,0.05,0.06,0.05,0.02,0.02,0,0.03,0.03,0.05,0.02,0.04,0.03,0.03,0.04,0.05,0.06,0.05,0.09,0.05,0.07,0.05,0.04,0.02,0.02,0.05,0.02,0.05,0.04,0.04,0.11,0.06,0.07,0,0.03,0.07,0,0.06,0.08,0.03,0.1,0.17,0.04,0.07,0.04,0.03,0.15,0.08,0.04,0.11,0,0,0.05,0.06,0.02,0.04,0.05,0.05,0.05,0.05,0.05,0.03,0,0.11,0.03,0.05,0.02,0.05,0.05,0.04,0.05,0.05,0.05,0.03,0.03,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.04,0.05,0.05,0.04,0.04,0.05,0.04,0.11,0.05,0.04,0.04,0.05,0.02,0.02,0.05,0.02,0.05,0.05,0.04,0.04,0.04,0.03,0.06
,,,,,,,,,,,,,,a,ad,,abd,f,af,af,af,f,,af,af,bd,d,bd,,bd,fg,,,fg,fg,,,,,,,,,,,,,d,,abdefgh,efh,efh,efh,,,,efh,,,,,a,,a,,,,,,,,a,aio,,,,,,a,,,,,c,c,,,k,k,,k,k,,,,,k,,k,,,,,,,,,,,,,,,,,,,,,,,,,,bcdefg,g,,,g,,,,,a,a,a,,,,a
