Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140
,,0.19,0.28,0.22,0.13,1,0.81,0.34,0.06,0.26,0.11,0.34,0.14,0.09,0.16,0.52,0.26,0.12,0.31,0.28,0.31,0.4,0.24,0.17,0.31,0.12,0.35,0.07,0.36,0.33,0.12,0.05,0.18,0.33,0.32,0.36,0.35,0.25,0.15,0.17,0.21,0.23,0.21,0.19,0.18,0.22,0.16,0.19,0.19,0.17,0.26,0.34,0.28,0.25,0.15,0.02,0.25,0.02,0.24,0.13,0.18,0.27,0.14,0.24,0.28,0.18,0.22,0,0.25,0.3,0.17,0.26,0.31,0.14,0.17,0.28,0,0.14,0.17,0.41,0.3,0.28,0.3,0.19,0.54,0.07,0.39,0.15,0.16,0.14,0.25,0.27,0.19,0.15,0.43,0.51,0.18,0.18,0.22,0.28,0.26,0.31,0.33,0.34,0.42,0.38,0.35,0.38,0.35,0.35,0.3,0.29,0.35,0.33,0.3,0.36,0.26,0.07,0.29,0.33,0.32,0.31,0.22,0.32,0.18,0.1,0.11,0.14,0.22,0.51,0.53,0.21,0.44,0.35,0.21,0.08,0.54,0.26,0.56,0.39
,,,bc,c,,bcd,cd,d,,b,,ab,b,,b,abce,abc,,afg,afg,afg,abcdfgh,ag,a,afg,c,ac,,ac,ac,b,,b,abc,abc,abc,abc,ab,,,,ai,a,,,ai,,,,,efh,acdefgh,efh,efh,fh,,efh,,b,,,ac,,ac,,l,l,,il,ailn,l,l,ailn,l,l,,,l,l,abdfijlmn,,,,c,acd,,ac,,,,abcjk,abcjkl,,,,abcdefjkl,a,,abc,,,,k,jkn,abcfhijkmn,abjkmn,jkn,abjkmn,ajkn,ajkn,,,jkn,k,,ajkn,b,,,a,,,,a,bc,,,bc,bcd,abcdeh,abcdeh,bc,bcd,cd,d,,b,,b,
,Child Benefit,707,195,201,310,289,370,707,65,425,278,313,0,1,0,189,406,1,706,308,267,132,189,519,706,247,389,315,225,164,236,68,10,136,28,140,85,3,51,27,21,42,80,65,72,62,68,79,92,49,74,189,256,157,28,3,704,3,520,187,557,36,53,48,11,523,11,2,23,12,2,13,9,17,19,7,3,6,27,15,6,6,5,525,28,103,76,321,290,32,181,163,18,2,8,47,396,123,142,485,613,413,345,238,67,152,264,186,290,306,288,524,109,273,295,183,588,119,453,341,170,119,355,179,30,116,176,120,132,58,69,7,140,181,172,200,225,462,386,57
,,0.18,0.2,0.2,0.16,0.38,0.4,0.32,0.04,0.2,0.15,0.25,0,*%,0,0.62,0.47,*%,0.5,0.46,0.51,0.59,0.16,0.18,0.5,0.31,0.23,0.14,0.23,0.24,0.32,0.05,0.17,0.25,0.23,0.24,0.2,0.09,0.16,0.14,0.26,0.21,0.17,0.18,0.2,0.17,0.19,0.2,0.18,0.14,0.21,0.31,0.4,0.26,0.04,*%,0.24,*%,0.25,0.1,0.17,0.22,0.21,0.25,0.43,0.16,0.21,0.32,0.26,0.25,0.06,0.28,0.24,0.17,0.28,0.29,0.1,0.2,0.21,0.3,0.32,0.35,0.61,0.25,0.16,0.08,0.17,0.23,0.23,0.19,0.28,0.3,0.16,0.16,0.35,0.16,0.24,0.08,0.24,0.27,0.26,0.26,0.27,0.28,0.24,0.3,0.28,0.28,0.29,0.28,0.27,0.26,0.27,0.27,0.26,0.29,0.23,0.08,0.24,0.25,0.25,0.23,0.21,0.23,0.19,0.16,0.16,0.16,0.18,0.47,0.19,0.15,0.33,0.27,0.22,0.1,0.36,0.3,0.36,0.26
,,,c,c,,cd,cd,d,,b,,ab,,,,abce,abc,,afg,afg,afg,abcdfgh,a,af,afg,bcde,c,,c,c,bcdefgh,,b,bh,b,bh,b,,,,abehkl,l,,,l,,,l,,,efh,adefgh,abdefgh,efh,fh,,efh,,b,,,,,a,,,,,af,f,,af,f,,afl,,,,f,afl,,,,bcd,c,,c,ik,ik,k,abcfijk,abcfijkl,k,,,k,fik,,ik,,,,,,,d,,,,,,,,,,,b,,,,,,,,,,,,,abcdegh,,,bcd,cd,d,,b,,b,
,Council Tax Reduction / Rates Rebate,670,178,190,302,210,243,670,287,452,212,296,269,154,40,86,100,462,208,99,75,34,355,315,208,78,430,237,313,117,68,160,10,105,12,164,149,3,63,38,1,43,93,67,40,62,48,67,86,61,39,82,102,106,116,225,446,225,361,306,597,26,14,28,3,573,6,0,18,9,1,9,7,4,6,1,1,2,17,10,2,1,2,273,41,254,125,133,118,15,102,90,13,1,3,74,197,395,59,310,419,298,258,187,64,103,208,137,214,233,185,368,78,204,193,131,473,197,362,262,140,100,277,181,26,87,145,104,111,47,141,10,110,152,114,279,186,474,343,50
,,0.17,0.18,0.19,0.15,0.28,0.26,0.3,0.18,0.21,0.12,0.24,0.3,0.12,0.11,0.28,0.12,0.18,0.15,0.15,0.14,0.15,0.3,0.11,0.15,0.1,0.26,0.1,0.32,0.17,0.09,0.11,0.16,0.19,0.1,0.29,0.36,0.09,0.2,0.19,0.01,0.22,0.19,0.19,0.11,0.17,0.13,0.17,0.16,0.17,0.11,0.14,0.16,0.18,0.16,0.21,0.15,0.21,0.17,0.16,0.18,0.16,0.06,0.14,0.13,0.18,0.13,0,0.21,0.19,0.02,0.2,0.18,0.04,0.09,0.04,0.04,0.06,0.14,0.19,0.09,0.05,0.31,0.13,0.24,0.19,0.28,0.09,0.09,0.09,0.16,0.17,0.11,0.07,0.13,0.25,0.12,0.25,0.1,0.17,0.18,0.19,0.2,0.22,0.23,0.21,0.22,0.21,0.21,0.21,0.17,0.18,0.19,0.2,0.17,0.21,0.19,0.13,0.19,0.19,0.2,0.2,0.17,0.23,0.16,0.12,0.13,0.14,0.15,0.38,0.39,0.21,0.26,0.22,0.15,0.14,0.3,0.31,0.32,0.23
,,,,c,,d,d,bd,,b,,b,bce,,,bce,,bdgh,g,g,g,,abcdegh,,g,,ace,,abce,ac,,,,abe,,abcdeh,abcdefh,,cgi,cg,,cgi,cgi,cg,c,cg,c,cg,cg,cg,,,a,a,a,abceg,a,abceg,,,c,c,,c,,fijl,i,,fijl,fi,,fi,fi,,,,,,i,fi,,,,,a,a,ac,,,,abcjl,abcjl,,,,abcdefjl,ab,abcdefjl,,,,,j,jkn,jn,,jkn,jn,jn,jkn,,,,,,,b,,,,,,,a,,,,,b,abcdeh,abcdeh,,cd,cd,,,,,b,
,"Disability benefit e.g. Disability Living Allowance, Personal Independence Payment, Attendance Allowance, car allowance known as mobility, Industrial Injuries Disablement",633,151,170,313,200,227,633,232,566,65,353,117,239,79,53,99,435,199,95,65,38,169,464,199,95,366,261,286,80,86,166,9,64,16,157,129,6,56,46,16,28,93,61,50,57,39,50,74,63,32,75,102,133,146,146,487,146,375,256,576,17,22,15,2,557,8,1,10,6,1,5,6,10,7,3,2,1,5,6,4,2,0,248,31,192,188,116,101,15,80,70,11,0,0,70,124,350,122,310,424,277,233,165,46,87,181,110,192,205,185,354,62,187,194,110,453,180,345,244,135,92,259,187,23,84,112,108,95,53,157,2,107,137,109,270,173,452,336,34
,,0.16,0.15,0.17,0.16,0.26,0.24,0.29,0.15,0.27,0.04,0.28,0.13,0.18,0.21,0.17,0.11,0.17,0.14,0.14,0.12,0.17,0.14,0.17,0.14,0.12,0.22,0.11,0.29,0.12,0.12,0.11,0.15,0.12,0.13,0.27,0.31,0.17,0.17,0.23,0.2,0.14,0.19,0.17,0.14,0.16,0.11,0.13,0.14,0.17,0.09,0.12,0.16,0.22,0.2,0.14,0.17,0.14,0.18,0.14,0.17,0.11,0.09,0.08,0.07,0.17,0.16,0.14,0.12,0.12,0.03,0.1,0.17,0.1,0.1,0.12,0.06,0.03,0.04,0.13,0.23,0.1,0,0.12,0.18,0.15,0.42,0.08,0.08,0.09,0.12,0.13,0.09,0,0,0.24,0.08,0.23,0.21,0.17,0.18,0.18,0.18,0.19,0.16,0.17,0.19,0.17,0.19,0.19,0.17,0.18,0.15,0.18,0.17,0.17,0.18,0.12,0.18,0.18,0.2,0.18,0.16,0.24,0.14,0.11,0.1,0.14,0.13,0.43,0.43,0.05,0.25,0.2,0.14,0.14,0.28,0.29,0.32,0.16
,,,,,,d,d,bd,,b,,b,,ae,ae,e,,bdfh,,,,,,bdh,,,ace,,abce,,,,,,,abcde,abcde,,i,dghijk,ij,,ijk,i,,,,,,i,,,a,abcfgh,abcfgh,a,abfh,a,b,,bcd,,,,,fmn,fn,,n,n,,,fn,n,,,,,,n,,,,,a,a,abc,,,,abj,abj,,,,abcdefj,,abcdefj,abcdefj,,,,,,,,,,,,,,,,,,b,,,,,,,a,,,,c,,abcdeh,abcdeh,,bcd,cd,,,,,b,
,Housing Benefit,576,200,146,230,240,278,576,170,427,144,298,183,120,32,89,113,335,241,113,70,58,272,304,241,37,495,77,373,122,31,40,6,98,25,196,177,4,47,33,11,32,74,52,40,49,31,87,73,45,61,95,110,93,103,113,463,113,325,249,492,26,25,30,2,463,9,2,18,7,3,9,7,9,9,3,0,4,12,15,3,1,1,226,48,164,149,114,99,15,75,64,11,0,1,87,155,337,63,333,417,329,287,196,70,121,224,157,233,256,215,379,84,222,227,146,464,111,377,296,171,114,247,180,23,59,79,78,98,62,170,6,128,156,126,162,218,344,379,53
,,0.14,0.2,0.15,0.12,0.32,0.3,0.26,0.11,0.2,0.08,0.24,0.21,0.09,0.09,0.29,0.13,0.13,0.17,0.17,0.13,0.26,0.23,0.11,0.17,0.05,0.3,0.03,0.38,0.18,0.04,0.03,0.09,0.18,0.2,0.34,0.42,0.11,0.15,0.17,0.14,0.16,0.15,0.14,0.11,0.13,0.09,0.22,0.14,0.13,0.17,0.16,0.17,0.15,0.14,0.1,0.16,0.1,0.15,0.13,0.15,0.16,0.1,0.15,0.07,0.14,0.18,0.29,0.21,0.15,0.1,0.19,0.19,0.09,0.13,0.11,0,0.14,0.09,0.29,0.18,0.05,0.11,0.11,0.27,0.12,0.33,0.08,0.08,0.09,0.12,0.12,0.1,0,0.05,0.3,0.09,0.22,0.11,0.19,0.17,0.21,0.23,0.23,0.25,0.24,0.23,0.24,0.23,0.24,0.2,0.19,0.21,0.22,0.2,0.23,0.18,0.07,0.2,0.22,0.25,0.22,0.15,0.23,0.14,0.08,0.07,0.11,0.14,0.5,0.47,0.14,0.3,0.23,0.16,0.08,0.35,0.22,0.36,0.25
,,,bc,c,,cd,cd,d,,b,,ab,bce,,,abce,bc,g,adg,ag,,abcdgh,abcdgh,,adg,,ace,,abce,ac,b,,b,ab,ab,abcdeh,abcdefh,b,i,i,,i,i,i,,i,,aefghikl,i,,fh,fh,fh,fh,fh,,fh,,,,c,c,,,,l,l,,iln,l,,l,l,,l,,,l,,afijln,,,,,ac,,ac,,,,ab,ab,,,,abcdefjkl,,abcdefjl,b,,,,k,k,k,jk,jk,jk,jk,jk,,,,,,k,b,,,,a,,,a,bc,,,c,bc,abcdeh,abcdeh,,bcd,cd,d,,b,,b,
,Child tax credit,306,96,84,126,75,157,306,47,193,112,124,0,1,0,72,178,1,304,132,117,55,72,234,304,102,151,154,90,62,94,52,7,47,14,56,34,0,23,13,11,22,35,28,37,20,31,42,30,12,33,75,111,73,13,1,304,1,191,114,220,29,28,21,7,202,9,2,8,8,2,15,5,11,11,4,0,1,11,7,3,4,3,240,6,42,24,172,152,20,59,50,9,0,2,10,184,45,56,233,280,196,173,114,33,67,130,87,140,148,149,248,51,140,154,84,262,44,217,159,79,61,156,90,19,52,78,60,54,20,19,3,49,59,96,93,106,186,206,51
,,0.08,0.1,0.08,0.06,0.1,0.17,0.14,0.03,0.09,0.06,0.1,0,*%,0,0.24,0.21,*%,0.22,0.2,0.22,0.25,0.06,0.08,0.22,0.13,0.09,0.07,0.09,0.09,0.13,0.03,0.12,0.09,0.12,0.1,0.08,0,0.07,0.07,0.13,0.11,0.07,0.08,0.1,0.06,0.09,0.11,0.06,0.03,0.09,0.12,0.17,0.12,0.02,*%,0.1,*%,0.09,0.06,0.07,0.18,0.11,0.1,0.28,0.06,0.18,0.32,0.09,0.16,0.06,0.32,0.12,0.11,0.17,0.18,0,0.03,0.08,0.14,0.16,0.21,0.42,0.11,0.03,0.03,0.05,0.12,0.12,0.12,0.09,0.09,0.08,0,0.07,0.03,0.11,0.03,0.1,0.13,0.12,0.13,0.14,0.13,0.12,0.13,0.14,0.13,0.14,0.14,0.14,0.12,0.13,0.14,0.14,0.13,0.1,0.03,0.12,0.12,0.11,0.12,0.09,0.12,0.12,0.07,0.07,0.08,0.07,0.16,0.05,0.07,0.12,0.09,0.12,0.05,0.17,0.12,0.19,0.24
,,,c,c,,d,acd,ad,,b,,b,,,,abc,abc,,afg,afg,afg,afg,a,af,afg,bcde,c,,c,c,bdgh,,bh,b,bh,bh,b,,l,,abehkl,hkl,l,l,hkl,,l,hkl,,,efh,efh,abdefgh,efh,fh,,efh,,b,,,acd,a,a,,,almn,,,al,,adfhijlmno,l,al,alm,,,,,al,,,,bcd,,,c,dik,dik,ik,ik,ik,ik,,,,ik,,ik,,,,,,,,,,,,,,,,,,b,,,,,,,,bcg,,,,,bcdeg,,,d,d,bd,,b,,,
,Employment and Support Allowance (ESA)/ Incapacity Benefit,289,97,74,117,52,69,289,69,240,47,179,76,88,33,17,61,197,92,52,26,14,92,197,92,47,173,112,130,43,43,65,4,34,9,63,67,4,24,18,11,16,40,17,23,25,26,25,31,34,13,38,65,71,82,20,269,20,174,114,250,12,12,14,2,235,9,1,5,1,4,5,2,7,2,0,3,0,8,4,1,2,0,119,23,42,116,67,62,5,35,24,11,0,0,41,76,155,44,166,207,151,135,94,31,42,108,62,107,119,98,190,41,110,102,54,229,60,171,133,63,57,120,101,14,29,34,32,49,17,111,3,51,64,75,93,87,195,197,39
,,0.07,0.1,0.07,0.06,0.07,0.07,0.13,0.04,0.11,0.03,0.14,0.08,0.07,0.09,0.06,0.07,0.08,0.07,0.08,0.05,0.06,0.08,0.07,0.07,0.06,0.1,0.05,0.13,0.06,0.06,0.04,0.06,0.06,0.07,0.11,0.16,0.11,0.08,0.09,0.13,0.08,0.08,0.05,0.07,0.07,0.07,0.06,0.06,0.09,0.04,0.06,0.1,0.12,0.11,0.02,0.09,0.02,0.08,0.06,0.07,0.07,0.05,0.07,0.07,0.07,0.18,0.15,0.05,0.02,0.14,0.1,0.05,0.07,0.02,0,0.09,0,0.07,0.08,0.06,0.1,0,0.06,0.13,0.03,0.26,0.05,0.05,0.03,0.05,0.05,0.09,0,0,0.14,0.05,0.1,0.08,0.09,0.09,0.1,0.11,0.11,0.11,0.08,0.11,0.09,0.11,0.11,0.09,0.1,0.1,0.11,0.09,0.09,0.09,0.04,0.09,0.1,0.09,0.11,0.07,0.13,0.09,0.04,0.03,0.04,0.07,0.14,0.31,0.07,0.12,0.09,0.1,0.05,0.14,0.13,0.19,0.18
,,,c,,,d,d,abd,,b,,ab,,,,,,d,,d,,,d,,,,ace,,abce,,,,,,,abd,abcdef,,,f,fghijk,,f,,,,,,,f,fh,fh,abfh,abfgh,abfh,,abfh,,b,,,,,,,,adeijmn,,,,ejm,,,,,,,,,,,,,c,ac,,abc,,,,,,abcej,,,abcdejkl,,abcdej,abcej,,,,,,,,,,,,,,,,,,b,,,,,,,a,bcd,,,,bcd,bcde,abcdefh,,d,d,d,,,,,
,Carer's Allowance,259,68,88,102,88,102,259,83,214,43,132,7,87,48,20,64,142,117,56,38,22,27,232,117,47,142,115,111,31,43,68,3,19,12,62,49,2,29,22,4,15,29,31,16,24,20,23,28,16,21,40,54,62,60,22,237,22,140,119,217,13,17,11,0,206,4,1,6,1,2,7,3,7,8,1,0,1,7,3,1,0,0,164,6,59,43,68,64,5,38,35,3,0,1,13,73,113,51,151,194,148,124,95,24,51,105,63,105,111,106,173,36,108,111,62,199,59,166,124,71,47,104,70,14,37,41,42,39,40,44,1,40,55,60,98,84,170,132,25
