Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140
,,0.35,0.3,0.37,0.4,0.24,0.23,0.32,0.25,0.32,0.39,0.3,0,0,0.34,0,0,0.34,0.36,0.39,0.37,0.2,0,0.35,0.36,0.41,0.32,0.37,0.29,0.34,0.42,0.33,0.3,0.36,0.32,0.38,0.11,0.46,0.29,0.33,0.36,0.3,0.3,0.27,0.34,0.39,0.53,0.38,0.38,0.28,0.33,0.43,0.28,0.43,0.35,0.19,0.36,0.19,0.31,0.39,0.34,0.51,0.37,0.24,0.43,0.34,0.41,0,0.11,0.44,0.58,0.36,0.73,0.48,0.33,0.3,0.3,0.18,0.32,0.07,0,0.43,0.44,0.4,0.29,0.25,0.24,0.47,0.5,0.19,0.3,0.29,0.35,0,1,0.26,0.61,0,0.14,0.36,0.36,0.37,0.35,0.35,0.22,0.35,0.33,0.33,0.35,0.34,0.39,0.35,0.35,0.36,0.37,0.35,0.36,0.33,0.35,0.36,0.32,0.42,0.4,0.26,0.5,0.38,0.36,0.43,0.31,0.1,0.12,0.14,0.3,0.3,0.43,0.34,0.31,0.33,0.21,0.41
,,,,,a,,,b,,,c,,,,,,,,e,e,e,,,e,e,d,,,,,g,g,,g,g,g,,,,,,,,,,,adefl,,,,,cfh,,cfh,,,fh,,,a,,ad,,,,,,,,,,,,,,,,,,,,,,cd,,,,deikl,deikl,,kl,kl,,,,kl,abdeikl,,k,,,d,,,,,,,,,d,,,,d,,,,,,,,b,,eg,g,g,g,g,,,,,,b,,,,,a
,Self-employed full time - working 30 hours per week or more,39,22,8,9,5,8,25,8,26,12,13,0,0,19,0,0,19,20,8,8,4,0,39,20,16,12,27,5,7,12,12,4,4,3,2,3,0,2,2,0,4,2,5,2,5,2,10,5,1,15,16,3,3,0,2,38,2,21,18,19,5,8,5,1,18,0,0,1,0,2,4,0,3,2,3,0,1,4,0,1,1,0,35,1,1,4,29,19,10,5,4,1,0,0,1,26,0,2,31,35,26,24,13,3,7,15,9,15,17,21,32,8,18,22,12,34,5,27,26,17,12,18,11,4,11,7,10,6,0,1,0,1,10,11,17,11,14,9,7
,,0.06,0.09,0.05,0.04,0.04,0.05,0.07,0.05,0.07,0.05,0.06,0,0,0.05,0,0,0.05,0.08,0.07,0.1,0.12,0,0.06,0.08,0.09,0.05,0.08,0.04,0.06,0.07,0.06,0.29,0.05,0.08,0.02,0.07,0,0.04,0.06,0,0.13,0.03,0.09,0.03,0.06,0.05,0.12,0.07,0.02,0.1,0.16,0.03,0.03,0,0.03,0.07,0.03,0.06,0.07,0.04,0.15,0.09,0.12,0.11,0.04,0,0,0.12,0,0.29,0.24,0,0.07,0.08,0.2,0,0.09,0.13,0,0.33,0.15,0,0.08,0.02,0.01,0.04,0.11,0.08,0.39,0.04,0.04,0.05,0,0,0.02,0.13,0,0.01,0.09,0.08,0.09,0.1,0.08,0.06,0.08,0.08,0.08,0.08,0.08,0.09,0.08,0.1,0.09,0.09,0.1,0.08,0.03,0.08,0.1,0.14,0.14,0.06,0.09,0.13,0.08,0.05,0.08,0.06,0,0.03,0,0.01,0.09,0.08,0.06,0.1,0.06,0.07,0.14
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l,,,,,,l,,,cde,cdefgh,,,,,e,,,,,a,,a,,,,,,,,,,,,,,,a,,,,,c,,,,deikl,kl,,,,,,,,deikl,,,,,,,,,,,,,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,
,Working for an employer part time - working up to 29 hours per week,77,32,20,24,16,22,43,18,48,29,22,0,0,42,0,0,42,34,19,9,6,0,77,34,14,36,39,22,14,14,25,0,11,3,16,6,1,5,6,0,5,10,7,7,6,3,7,11,9,19,7,11,14,17,7,69,7,38,37,54,3,10,9,1,52,1,0,1,3,0,0,0,4,2,2,0,1,6,2,1,0,1,57,2,11,8,27,25,2,29,27,2,2,0,2,42,0,6,45,58,41,32,20,10,15,24,21,25,28,32,50,11,27,34,16,54,23,46,34,19,10,35,20,3,21,18,18,13,1,3,0,5,9,19,38,18,23,19,8
,,0.13,0.13,0.12,0.13,0.13,0.14,0.12,0.11,0.14,0.11,0.11,0,0,0.12,0,0,0.12,0.14,0.15,0.12,0.18,0,0.13,0.14,0.08,0.15,0.11,0.17,0.12,0.09,0.14,0,0.16,0.07,0.18,0.14,0.08,0.13,0.23,0,0.17,0.16,0.12,0.15,0.07,0.07,0.08,0.14,0.19,0.13,0.07,0.12,0.12,0.17,0.15,0.12,0.15,0.11,0.14,0.13,0.08,0.1,0.19,0.08,0.13,0.13,0,0.08,0.56,0,0,0,0.12,0.07,0.18,0,0.11,0.19,0.19,0.23,0,0.28,0.14,0.05,0.13,0.08,0.1,0.1,0.09,0.23,0.26,0.09,0.48,0,0.03,0.21,0,0.05,0.13,0.14,0.13,0.13,0.13,0.22,0.16,0.14,0.18,0.14,0.14,0.14,0.13,0.14,0.14,0.15,0.14,0.12,0.13,0.14,0.13,0.16,0.11,0.12,0.16,0.09,0.16,0.14,0.13,0.12,0.07,0.08,0,0.09,0.08,0.14,0.14,0.15,0.11,0.14,0.15
,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,a,,,,,,,a,,,,,,,,,,,,,,h,,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,k,,abikl,abikl,,,,,abikl,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Self-employed part time - working up to 29 hours per week,17,6,7,4,3,3,5,4,13,3,9,0,0,12,0,0,12,5,2,2,2,0,17,5,9,4,13,4,1,8,4,1,1,0,3,1,0,0,0,0,1,1,5,4,0,2,2,1,2,4,2,6,2,3,0,17,0,15,2,13,0,4,0,0,13,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,13,1,3,2,6,5,1,7,3,4,0,0,1,11,0,1,9,12,9,7,6,1,4,6,5,6,6,6,11,3,7,8,4,10,7,6,6,2,2,8,4,0,7,4,2,3,0,0,1,0,4,7,5,3,3,3,1
,,0.03,0.02,0.04,0.02,0.02,0.02,0.02,0.02,0.04,0.01,0.04,0,0,0.03,0,0,0.03,0.02,0.01,0.02,0.05,0,0.03,0.02,0.05,0.02,0.04,0.03,0.01,0.05,0.02,0.07,0.01,0,0.03,0.02,0,0,0,0,0.02,0.01,0.08,0.1,0,0.05,0.02,0.01,0.03,0.03,0.02,0.06,0.02,0.03,0,0.03,0,0.05,0.01,0.03,0,0.04,0,0,0.03,0,0,0,0,0,0,0,0.03,0.03,0.06,0,0.1,0,0,0,0,0,0.03,0.02,0.03,0.02,0.02,0.02,0.03,0.05,0.03,0.18,0,0,0.01,0.05,0,0.01,0.03,0.03,0.03,0.03,0.04,0.02,0.04,0.03,0.04,0.03,0.03,0.02,0.03,0.03,0.04,0.03,0.03,0.02,0.04,0.02,0.02,0.02,0.02,0.03,0.03,0,0.05,0.03,0.02,0.03,0,0,0.05,0,0.04,0.05,0.02,0.02,0.01,0.02,0.02
,,,,,,,,,,,,b,,,,,,,,,,,,,,be,,,,,,,,,,,,,,,,,,hk,ahjk,,h,,,,,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kl,,,,,,kl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Not working but seeking work or temporarily unemployed or sick,33,13,11,9,18,21,26,9,16,17,13,0,0,19,0,0,19,14,5,7,2,0,33,14,4,19,15,11,8,4,11,0,6,2,8,3,0,1,2,1,3,1,3,5,7,1,5,0,5,5,2,6,9,7,5,28,5,22,11,24,2,5,2,0,24,0,0,0,0,0,2,0,3,3,0,0,0,1,2,0,0,0,20,5,4,5,10,9,1,9,7,2,0,0,7,1,9,7,20,24,21,20,14,6,9,16,12,18,19,13,23,6,14,13,12,26,8,21,19,7,8,14,9,1,5,4,4,10,2,7,0,4,9,8,10,9,15,17,2
,,0.05,0.05,0.07,0.05,0.15,0.14,0.08,0.06,0.05,0.07,0.06,0,0,0.05,0,0,0.05,0.06,0.04,0.08,0.05,0,0.05,0.06,0.02,0.08,0.04,0.08,0.07,0.02,0.06,0,0.08,0.05,0.09,0.07,0,0.02,0.07,0.09,0.09,0.02,0.05,0.1,0.09,0.02,0.06,0,0.11,0.03,0.02,0.06,0.08,0.07,0.09,0.05,0.09,0.07,0.04,0.06,0.05,0.06,0.05,0,0.06,0,0,0,0,0,0.11,0,0.07,0.09,0,0,0,0.02,0.15,0,0,0,0.05,0.12,0.04,0.05,0.04,0.04,0.04,0.07,0.06,0.09,0,0,0.12,*%,0.11,0.06,0.06,0.06,0.07,0.08,0.09,0.13,0.1,0.09,0.1,0.1,0.09,0.06,0.06,0.08,0.07,0.06,0.1,0.06,0.04,0.07,0.08,0.06,0.09,0.05,0.07,0.04,0.04,0.03,0.03,0.1,0.09,0.2,0,0.07,0.08,0.06,0.04,0.08,0.07,0.12,0.04
,,,,,,cd,cd,,,,,,,,,,,,,,,,,,,,a,,a,a,,,,a,,a,,,,,,k,,k,k,k,,k,,k,,,,b,b,b,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,j,j,,j,j,,,,abj,,abj,j,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd,,abcd,,,,,,,,,
,Not working and not seeking work,35,20,9,5,10,13,20,13,21,14,13,0,0,24,0,0,24,11,6,2,2,0,35,11,9,13,21,8,5,8,12,1,4,1,5,3,1,2,0,1,1,4,4,6,5,5,6,2,1,6,7,6,4,10,2,33,2,19,16,22,3,5,4,1,20,1,0,1,0,0,2,1,1,4,0,0,0,1,2,1,0,1,18,5,8,7,9,9,0,7,6,1,0,0,10,2,10,12,18,20,15,15,9,2,7,9,7,12,12,10,20,3,13,11,9,23,12,17,13,7,6,13,10,2,4,5,6,11,2,4,0,4,6,7,17,6,14,12,2
,,0.06,0.08,0.06,0.03,0.08,0.08,0.06,0.08,0.06,0.05,0.07,0,0,0.06,0,0,0.06,0.05,0.05,0.03,0.07,0,0.06,0.05,0.05,0.05,0.06,0.06,0.05,0.05,0.06,0.07,0.06,0.02,0.05,0.07,0.08,0.04,0,0.15,0.03,0.06,0.06,0.13,0.06,0.1,0.07,0.02,0.02,0.04,0.07,0.06,0.04,0.1,0.03,0.06,0.03,0.06,0.06,0.05,0.07,0.06,0.09,0.09,0.05,0.11,0,0.1,0,0,0.11,0.09,0.04,0.13,0,0,0,0.03,0.14,0.44,0,0.29,0.04,0.12,0.09,0.07,0.04,0.04,0,0.06,0.06,0.06,0,0,0.18,0.01,0.12,0.1,0.05,0.05,0.05,0.06,0.06,0.04,0.08,0.05,0.06,0.06,0.06,0.04,0.05,0.03,0.07,0.05,0.07,0.05,0.07,0.05,0.05,0.06,0.07,0.04,0.08,0.07,0.03,0.04,0.04,0.1,0.12,0.13,0,0.08,0.05,0.05,0.06,0.05,0.06,0.08,0.04
,,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,a,,,,j,,j,j,,,,abdej,,abj,abj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,bcd,,,,,,,,,
,Student,74,28,19,28,8,13,36,16,32,40,21,0,0,39,0,0,39,35,20,13,2,0,74,35,27,33,40,12,20,25,13,2,9,12,7,5,2,7,2,2,3,7,9,2,7,5,10,13,7,19,6,14,20,11,5,70,5,47,27,53,3,11,7,0,48,2,0,3,0,1,1,2,3,2,1,2,3,7,1,0,0,0,40,4,13,21,26,25,1,14,11,3,2,0,4,0,19,27,44,52,33,27,14,9,7,21,14,19,23,23,48,13,18,23,11,54,21,41,29,10,8,40,12,3,14,14,14,12,0,3,15,11,14,13,35,10,25,10,4
,,0.12,0.11,0.11,0.14,0.06,0.09,0.1,0.1,0.09,0.16,0.1,0,0,0.11,0,0,0.11,0.14,0.16,0.16,0.06,0,0.12,0.14,0.16,0.13,0.11,0.09,0.18,0.16,0.07,0.15,0.12,0.27,0.08,0.11,0.15,0.17,0.07,0.23,0.11,0.12,0.16,0.05,0.08,0.11,0.12,0.16,0.14,0.13,0.06,0.15,0.17,0.11,0.09,0.12,0.09,0.14,0.1,0.13,0.09,0.12,0.16,0,0.12,0.24,0,0.33,0,0.13,0.05,0.18,0.09,0.07,0.07,0.36,0.31,0.2,0.07,0,0,0,0.1,0.1,0.14,0.21,0.1,0.11,0.03,0.11,0.11,0.13,0.52,0,0.07,0,0.24,0.23,0.13,0.12,0.11,0.11,0.09,0.2,0.08,0.12,0.11,0.11,0.12,0.1,0.13,0.17,0.09,0.1,0.09,0.12,0.12,0.13,0.11,0.09,0.09,0.14,0.1,0.09,0.1,0.11,0.1,0.11,0,0.09,0.76,0.22,0.12,0.1,0.13,0.09,0.11,0.07,0.08
,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,d,b,,,,bdf,,,,,,,,,,,,,,,,,,b,b,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,j,j,,j,j,,,,j,,abdeij,abdeij,,,,,,cem,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,,,,,,
,Retired,44,10,18,16,12,12,24,36,25,19,16,0,0,36,0,0,36,8,5,3,1,0,44,8,6,8,34,6,1,6,28,0,1,0,2,4,2,8,2,1,1,7,3,0,7,0,6,6,4,1,11,8,10,4,11,33,11,19,25,38,0,3,3,1,38,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,1,0,26,6,12,5,16,14,2,5,5,0,0,0,8,1,15,17,16,22,14,11,8,0,3,8,3,8,8,12,20,0,10,11,4,19,25,15,9,6,4,17,10,0,11,13,10,6,1,3,0,4,4,3,30,4,20,11,2
,,0.07,0.04,0.1,0.08,0.1,0.08,0.07,0.21,0.07,0.08,0.08,0,0,0.1,0,0,0.1,0.03,0.04,0.03,0.02,0,0.07,0.03,0.04,0.03,0.1,0.05,0.01,0.04,0.15,0,0.02,0,0.03,0.09,0.21,0.19,0.07,0.06,0.03,0.11,0.05,0,0.08,0,0.07,0.08,0.09,0.01,0.1,0.09,0.08,0.04,0.22,0.06,0.22,0.06,0.09,0.09,0,0.03,0.06,0.07,0.09,0,0,0,0,0,0,0,0,0.06,0.07,0,0,0.03,0.17,0,0.1,0,0.06,0.15,0.13,0.05,0.06,0.06,0.08,0.04,0.05,0,0,0,0.15,*%,0.19,0.15,0.05,0.05,0.05,0.04,0.05,0,0.03,0.04,0.02,0.04,0.04,0.05,0.05,0,0.05,0.05,0.03,0.04,0.14,0.05,0.03,0.05,0.05,0.06,0.08,0,0.08,0.1,0.08,0.06,0.05,0.1,0,0.08,0.03,0.02,0.11,0.03,0.09,0.08,0.04
,,,,a,,,,,abc,,,,,,,,,bch,,,,,,bh,,,,abe,,,,adef,,,,,e,,dfgij,,,,gi,,,,,,,,,a,a,a,,acdeg,a,acdeg,,,bc,,,,,i,,,,,,,,,,,,,,,,,,,a,a,,j,j,,j,j,,,,abdej,,abdej,abdej,,,l,,l,,,l,,,,l,l,,l,l,,,a,,,,,,,,,,,,,,,c,,,bc,,,,
,House-wife / house-husband (Looking after the home),34,21,7,7,6,8,19,11,19,16,8,0,0,16,0,0,16,18,6,6,6,0,34,18,8,17,17,11,6,7,9,1,4,2,5,6,0,1,3,0,1,6,2,4,4,3,8,3,0,16,2,5,3,4,4,30,4,18,16,17,1,11,3,2,16,0,0,1,0,0,1,0,2,6,1,0,2,2,1,0,2,0,17,0,10,10,10,8,2,7,6,1,0,0,1,0,6,10,14,21,19,16,11,1,5,12,6,11,12,10,21,1,12,9,8,25,10,15,12,6,3,14,7,3,6,5,8,6,3,3,0,1,11,2,14,5,12,11,5
