Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,,b,,,,abg,abg,abcdgh,abcdgh,,abg,abcdgh,,a,bcdefg,deg,eg,e,,cdeg,e,,a,c,,,,,bcd,c,,c,b,,b,,b,,de,acde,,,,b,,,
,Community and public spaces,6421,3165,3224,776,1019,962,1028,1035,1601,1795,1990,2636,1951,4470,1523,2160,1296,935,507,3682,2738,3593,2787,5449,113,504,227,108,4256,2093,1104,1043,5844,470,4389,1813,4942,1416,3344,1137,1315,892,2279,4286,1947,3609,2606
,,0.72,0.73,0.7,0.66,0.68,0.67,0.71,0.74,0.78,0.67,0.69,0.77,0.63,0.76,0.76,0.73,0.72,0.68,0.61,0.74,0.68,0.7,0.74,0.72,0.67,0.71,0.75,0.68,0.74,0.67,0.62,0.67,0.72,0.66,0.8,0.58,0.76,0.6,0.75,0.81,0.74,0.7,0.68,0.81,0.58,0.72,0.72
,,,b,,,,,acg,abcgh,abcdegh,,,abcdegh,,a,bcdeg,deg,eg,e,,cdeg,e,,a,,,,b,,bcd,c,,c,b,,b,,b,,de,acde,de,,,b,,,
,Overall quality of life,6324,3056,3237,808,1027,973,960,995,1561,1835,1933,2556,1774,4550,1575,2158,1247,891,451,3734,2590,3469,2811,5336,115,529,222,95,4275,1981,1054,960,5741,469,4422,1696,4965,1302,3345,1142,1280,924,2211,4331,1823,3558,2579
,,0.7,0.71,0.7,0.69,0.69,0.68,0.66,0.71,0.76,0.69,0.67,0.74,0.57,0.77,0.79,0.73,0.69,0.65,0.54,0.75,0.65,0.68,0.74,0.7,0.68,0.74,0.73,0.6,0.75,0.63,0.59,0.62,0.71,0.66,0.8,0.54,0.77,0.55,0.75,0.81,0.72,0.73,0.66,0.82,0.54,0.71,0.71
,,,,,,,,,dh,abcdegh,,,abcdegh,,a,bcdefg,cdeg,eg,e,,bcdeg,e,,a,,,e,e,,bcd,c,,,b,,b,,b,,ce,acde,e,e,,b,,,
,Education opportunities,6063,2936,3092,883,1037,918,903,898,1424,1920,1821,2322,1938,4125,1437,2013,1255,912,446,3450,2613,3392,2633,5045,119,538,239,101,4020,1973,1068,937,5478,458,4109,1761,4679,1325,3236,1086,1260,890,2096,3966,1938,3465,2428
,,0.68,0.68,0.67,0.75,0.7,0.64,0.62,0.64,0.7,0.72,0.63,0.67,0.63,0.7,0.72,0.68,0.69,0.67,0.54,0.69,0.65,0.66,0.7,0.66,0.71,0.76,0.79,0.63,0.7,0.63,0.6,0.61,0.68,0.65,0.74,0.56,0.72,0.56,0.73,0.77,0.71,0.7,0.62,0.75,0.58,0.69,0.67
,,,,,bcdefhi,cdeh,,,,cdeh,cdehi,,cdeh,,a,bdefg,eg,eg,e,,eg,e,,a,,,a,abe,,bcd,,,,,,b,,b,,e,acde,e,e,,b,,b,
,Transport networks,5753,2795,2930,833,993,894,902,842,1290,1825,1796,2132,2087,3666,1281,1900,1173,933,466,3181,2572,3291,2425,4696,115,546,258,111,3799,1884,1064,916,5184,450,3740,1807,4318,1364,2982,972,1178,832,2025,3567,2015,3260,2295
,,0.64,0.65,0.64,0.71,0.67,0.63,0.62,0.6,0.63,0.69,0.62,0.62,0.67,0.62,0.64,0.64,0.65,0.68,0.56,0.64,0.64,0.64,0.64,0.62,0.69,0.77,0.85,0.7,0.66,0.6,0.6,0.59,0.64,0.63,0.68,0.58,0.67,0.57,0.67,0.69,0.66,0.65,0.6,0.68,0.6,0.65,0.63
,,,,,bcdefhi,cdefhi,,,,,cdefhi,,,b,,e,e,e,abefg,,e,e,,,,a,ab,abce,,bcd,,,,,,b,,b,,e,de,e,e,,b,,,
,Health and wellbeing,5665,2824,2820,785,952,883,849,832,1366,1737,1731,2197,1680,3985,1384,1890,1175,820,396,3274,2391,3139,2481,4723,102,500,223,101,3873,1740,936,800,5139,419,4090,1412,4543,1079,3136,1077,1220,839,1865,4009,1521,3264,2237
,,0.63,0.65,0.61,0.67,0.64,0.62,0.59,0.59,0.67,0.65,0.6,0.64,0.54,0.68,0.69,0.64,0.65,0.6,0.48,0.66,0.6,0.61,0.66,0.62,0.61,0.7,0.74,0.63,0.68,0.55,0.53,0.52,0.64,0.59,0.74,0.45,0.7,0.45,0.7,0.77,0.68,0.66,0.55,0.76,0.45,0.65,0.62
,,,b,,cdeh,deh,,,,cdeh,cdeh,,deh,,a,bcdefg,deg,deg,e,,deg,e,,a,,,ab,ab,,bcd,d,,,b,,b,,b,,de,acde,e,e,,b,,b,
,Access to a safe and attractive high street or shops,5061,2490,2547,818,894,784,772,736,1058,1712,1556,1793,1681,3380,1187,1685,1012,764,414,2872,2190,2824,2202,4116,108,480,236,97,3363,1632,929,761,4535,404,3495,1397,3963,1053,2749,921,1076,753,1695,3468,1454,2951,1965
,,0.56,0.58,0.55,0.7,0.6,0.55,0.53,0.53,0.52,0.64,0.54,0.52,0.54,0.57,0.59,0.57,0.56,0.56,0.5,0.58,0.55,0.55,0.58,0.54,0.65,0.67,0.78,0.61,0.59,0.52,0.52,0.49,0.56,0.57,0.63,0.45,0.61,0.44,0.62,0.66,0.6,0.59,0.5,0.66,0.43,0.59,0.54
,,,b,,bcdefghi,cdefhi,,,,,bcdefhi,,,,a,ceg,e,e,e,,eg,e,,a,,a,a,abce,,bcd,,,,,,b,,b,,e,acde,e,e,,b,,b,
,Levels of crime and anti-social behaviour,4892,2486,2385,589,793,796,717,752,1244,1383,1513,1997,1334,3558,1249,1611,971,681,380,2860,2032,2615,2245,4112,80,396,211,78,3324,1515,800,749,4437,361,3466,1280,3896,959,2676,966,1017,693,1657,3475,1286,2785,1979
,,0.55,0.58,0.52,0.5,0.53,0.56,0.5,0.54,0.61,0.52,0.53,0.58,0.43,0.61,0.62,0.54,0.54,0.5,0.46,0.58,0.51,0.51,0.59,0.54,0.48,0.55,0.69,0.49,0.58,0.48,0.45,0.48,0.55,0.51,0.63,0.41,0.6,0.4,0.6,0.69,0.57,0.54,0.49,0.66,0.38,0.56,0.55
,,,b,,,d,adgh,,d,abcdegh,,,abdegh,,a,bcdefg,deg,e,,,bcdeg,e,,a,b,,b,abce,,bcd,c,,,b,,b,,b,,cde,acde,e,e,,b,,,
,Job and employment prospects,4106,2068,2019,634,749,651,595,586,891,1382,1246,1477,1208,2898,1065,1396,805,575,265,2461,1645,2201,1873,3395,88,383,160,67,2794,1263,708,564,3700,319,2982,1010,3328,747,2371,839,933,599,1287,2896,1124,2438,1579
,,0.46,0.48,0.44,0.54,0.5,0.46,0.41,0.42,0.44,0.52,0.43,0.43,0.39,0.49,0.53,0.47,0.44,0.42,0.32,0.5,0.41,0.43,0.5,0.45,0.53,0.54,0.53,0.42,0.49,0.4,0.4,0.37,0.46,0.45,0.54,0.32,0.51,0.31,0.53,0.6,0.52,0.47,0.38,0.55,0.33,0.49,0.44
,,,b,,cdefhi,cdefhi,de,,,,cdefhi,,,,a,bcdefg,deg,eg,e,,bcdeg,e,,a,,a,a,a,,bcd,d,d,,,,b,,b,,de,acde,de,e,,b,,b,
,Availability of housing,4076,2059,1994,643,674,627,558,558,1017,1317,1185,1575,1239,2838,1038,1368,811,580,279,2406,1670,2210,1837,3369,79,386,174,60,2814,1218,637,604,3701,279,2886,1072,3213,830,2277,824,869,584,1368,2804,1172,2325,1637
,,0.45,0.48,0.43,0.55,0.45,0.44,0.39,0.4,0.5,0.49,0.41,0.46,0.4,0.48,0.52,0.46,0.45,0.42,0.34,0.48,0.42,0.43,0.49,0.44,0.47,0.54,0.57,0.38,0.49,0.39,0.36,0.39,0.46,0.39,0.52,0.34,0.5,0.35,0.51,0.59,0.49,0.46,0.41,0.53,0.35,0.47,0.45
,,,b,,bcdefghi,deh,de,,,bcdehi,bcdehi,,deh,,a,bcdefg,deg,eg,e,,bcdeg,e,,a,,,ae,abe,,bcd,c,,,b,,b,,b,,de,acde,e,e,,b,,,
,Financial prosperity,3676,1937,1727,533,631,564,547,518,885,1163,1110,1403,988,2688,1014,1250,728,464,220,2264,1412,1919,1729,3012,73,354,169,57,2554,1091,571,522,3336,259,2805,774,3053,594,2145,811,794,539,1147,2755,842,2154,1452
,,0.41,0.45,0.37,0.45,0.42,0.39,0.38,0.37,0.43,0.44,0.39,0.41,0.32,0.46,0.51,0.42,0.4,0.34,0.27,0.46,0.35,0.37,0.46,0.4,0.44,0.5,0.56,0.36,0.45,0.35,0.32,0.34,0.41,0.36,0.51,0.25,0.47,0.25,0.48,0.58,0.45,0.42,0.34,0.52,0.25,0.43,0.4
,,,b,,cdehi,deh,,,,cdeh,cdehi,,e,,a,bcdefg,deg,deg,e,,bcdeg,e,,a,,,a,abe,,bcd,,,,b,,b,,b,,cde,acde,e,e,,b,,b,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
