Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,,0.01,0.01,0.01,*%,*%,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.01,*%,0.01,0.01,0.02,0.01,*%,*%,0.01,0.01,0.04,*%,0.02,0.02,0,0.01,0,0.01,0,0,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01
,,,b,,,,g,,bg,abg,,g,abg,,gi,fgi,,,,,g,,b,,,,abf,abf,abcdfg,,abf,b,,d,,,,,,a,,a,,,,,,,,,,,ad,,,b,
,Primary school,44,22,21,3,8,6,6,5,16,11,12,21,5,3,6,7,7,6,5,6,0,23,21,5,9,11,13,7,14,30,44,0,36,1,3,2,0,25,19,14,7,41,3,27,13,31,9,20,9,6,5,19,24,19,25,14
,,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0,0.01,0.01,*%,*%,0.01,0.01,0.01,*%,0.01,0.01,0,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01
,,,,,,,,,,,,,,i,i,i,i,i,i,i,i,,b,,,,af,abf,abf,,abf,b,,,,,,,,,,,,,,,,,,,,,,,,,
,"Secondary school, high school, college, NVQ levels 1 to 3, etc.",3477,1665,1794,487,402,471,599,607,911,889,1070,1518,438,171,354,384,304,381,584,405,457,1242,2235,440,1131,823,720,363,1571,1906,3477,0,3077,58,221,67,45,2190,1245,697,632,3142,268,2009,1317,2363,1053,1471,425,605,441,1508,1922,1405,1845,1466
,,0.56,0.55,0.56,0.59,0.39,0.47,0.6,0.63,0.65,0.48,0.53,0.64,0.54,0.58,0.58,0.59,0.56,0.6,0.57,0.58,0.47,0.58,0.55,0.31,0.54,0.66,0.77,0.66,0.45,0.7,0.97,0,0.6,0.44,0.4,0.27,0.34,0.55,0.58,0.57,0.59,0.56,0.55,0.53,0.6,0.53,0.63,0.47,0.43,0.49,0.49,0.64,0.53,0.59,0.53,0.59
,,,,,bcgh,,b,bcgh,bcgh,abcdgh,b,bcg,abcdgh,i,i,i,ai,i,ai,i,i,,b,,,af,abf,abcefg,abf,a,abcf,b,,bcde,d,d,,,,a,,a,,,,a,,a,b,,b,b,abcd,,a,,a
,"University degree or equivalent professional qualification, NVQ level 4, etc.",1896,889,997,244,434,347,294,242,335,678,641,577,272,85,176,190,149,177,318,206,324,623,1274,603,737,314,138,104,1340,556,0,1896,1452,47,222,109,59,1276,600,337,288,1712,150,1212,638,1436,445,1090,338,442,309,594,1144,697,1105,731
,,0.3,0.3,0.31,0.3,0.42,0.35,0.29,0.25,0.24,0.36,0.32,0.24,0.33,0.29,0.29,0.29,0.27,0.28,0.31,0.3,0.33,0.29,0.31,0.42,0.35,0.25,0.15,0.19,0.38,0.2,0,0.73,0.28,0.36,0.4,0.45,0.45,0.32,0.28,0.28,0.27,0.3,0.31,0.32,0.29,0.32,0.27,0.35,0.35,0.36,0.34,0.25,0.31,0.29,0.32,0.29
,,,,,efi,acdefghi,adefi,efi,,,adefhi,efi,,ef,,,,,,,,cef,,,bcdefg,cdeg,deg,,,bcdeg,d,,a,,a,a,ab,a,bcd,,,,,,b,,b,,e,e,e,e,,,,b,
,"Higher university degree, doctorate, MBA, NVQ level 5, etc.",713,361,347,75,181,160,93,86,119,256,253,204,79,28,60,57,73,69,110,68,170,210,504,374,197,72,41,30,571,143,0,713,496,23,97,64,26,468,235,140,113,634,61,502,199,582,121,491,194,162,135,171,484,215,448,252
,,0.11,0.12,0.11,0.09,0.17,0.16,0.09,0.09,0.08,0.14,0.13,0.09,0.1,0.1,0.1,0.09,0.13,0.11,0.11,0.1,0.18,0.1,0.12,0.26,0.09,0.06,0.04,0.05,0.16,0.05,0,0.27,0.1,0.18,0.17,0.26,0.2,0.12,0.11,0.12,0.11,0.11,0.13,0.13,0.09,0.13,0.07,0.16,0.2,0.13,0.15,0.07,0.13,0.09,0.13,0.1
,,,,,,adefghi,adefhi,,,,adefi,adefi,,,,,,adh,,,,abcdefgh,,a,bcdefg,cdeg,,,,bcdeg,,,a,,a,a,abc,a,,,,,,,b,,b,,ce,acde,e,e,,b,,b,
,Don't know,29,15,14,2,9,4,3,7,4,11,7,11,6,1,1,0,1,3,4,4,8,15,14,1,3,3,8,15,3,26,0,0,23,1,3,0,0,8,19,11,8,22,1,6,9,10,15,6,1,3,2,14,13,10,9,10
,,*%,0.01,*%,*%,0.01,*%,*%,0.01,*%,0.01,*%,*%,0.01,*%,*%,0,*%,*%,*%,0.01,0.01,0.01,*%,*%,*%,*%,0.01,0.03,*%,0.01,0,0,*%,*%,0.01,0,0,*%,0.01,0.01,0.01,*%,*%,*%,*%,*%,0.01,*%,*%,*%,*%,0.01,*%,*%,*%,*%
,,,,,,,,,,,,,,d,,,,,,,d,d,b,,,,,abcf,abcdfg,,abcf,,,,,,,,,a,a,a,,,,a,,a,,,,,ab,,,,
,Prefer not to say,24,18,6,9,3,6,1,3,2,12,7,4,8,0,3,3,4,1,3,0,4,11,13,2,6,3,2,11,8,16,0,0,15,1,7,1,0,12,7,4,1,23,0,15,4,15,9,12,6,3,3,9,12,11,15,9
,,*%,0.01,*%,0.01,*%,0.01,*%,*%,*%,0.01,*%,*%,0.01,0,*%,*%,0.01,*%,*%,0,*%,0.01,*%,*%,*%,*%,*%,0.02,*%,0.01,0,0,*%,*%,0.01,*%,0,*%,*%,*%,*%,*%,0,*%,*%,*%,0.01,*%,0.01,*%,*%,*%,*%,*%,*%,*%
,,,b,,defhi,,i,,,,fi,,,fh,,,,h,,,,,,,,,,,abcdfg,,af,,,,,a,,,,,,,,,,,,,,,,,,,,,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
