Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,,0.3,0.27,0.32,0.33,0.32,0.33,0.29,0.28,0.26,0.33,0.31,0.27,0.31,0.26,0.3,0.32,0.29,0.27,0.31,0.29,0.29,0.31,0.29,0.3,0.3,0.32,0.27,0.24,0.3,0.29,0.28,0.32,0.28,0.31,0.37,0.35,0.39,0.3,0.28,0.28,0.28,0.3,0.3,0.34,0.24,0.34,0.2,0.36,0.31,0.38,0.38,0.23,0.34,0.24,0.39,0.18
,,,,a,defi,efi,defi,,,,defi,efi,,,,,,,,,,,,,e,e,deg,,,e,e,,a,,,a,a,,,,,,,,b,,b,,be,e,be,be,,b,,b,
,Neither agree nor disagree,2034,963,1061,221,302,314,339,356,502,523,653,858,270,109,200,208,188,207,342,238,273,697,1337,456,666,395,316,200,1122,912,1246,768,1746,38,149,59,37,1294,719,384,392,1839,154,1134,788,1367,620,864,249,354,261,844,1083,874,1054,856
,,0.33,0.32,0.33,0.27,0.29,0.31,0.34,0.37,0.36,0.28,0.32,0.36,0.33,0.37,0.33,0.32,0.35,0.32,0.33,0.34,0.28,0.32,0.33,0.32,0.32,0.32,0.34,0.36,0.32,0.33,0.35,0.29,0.34,0.29,0.27,0.24,0.28,0.32,0.33,0.32,0.37,0.33,0.32,0.3,0.36,0.31,0.37,0.28,0.25,0.29,0.29,0.36,0.3,0.37,0.3,0.34
,,,,,,,a,abg,abcgh,abcg,,abg,abcgh,i,i,,,i,,i,i,,,,,,,,,,,b,,cd,,,,,,,,ac,,,,a,,a,,,,,abcd,,a,,a
,Tend to disagree,882,443,436,97,143,139,145,132,225,240,284,358,121,32,81,77,82,113,143,119,115,273,609,222,296,156,125,83,518,364,481,397,800,10,41,18,12,580,294,160,147,809,58,481,383,561,311,366,115,147,103,418,438,423,290,568
,,0.14,0.15,0.14,0.12,0.14,0.14,0.14,0.14,0.16,0.13,0.14,0.15,0.15,0.11,0.13,0.12,0.15,0.18,0.14,0.17,0.12,0.13,0.15,0.16,0.14,0.13,0.13,0.15,0.15,0.13,0.13,0.15,0.16,0.08,0.07,0.08,0.09,0.14,0.14,0.13,0.14,0.14,0.12,0.13,0.17,0.13,0.19,0.12,0.12,0.12,0.11,0.18,0.12,0.18,0.08,0.23
,,,,,,,,,,ag,,,ag,,,,,,bcdgi,,bdi,,,a,cg,,,,,,,,a,bcd,,,,,,,,,,,,a,,a,,,,,abcd,,a,,a
,Strongly disagree,547,363,181,36,54,67,111,99,179,90,178,278,60,30,65,58,39,70,83,64,78,180,367,120,194,107,66,60,314,233,339,205,502,12,18,12,3,364,173,102,90,483,44,267,252,308,232,183,72,67,44,300,235,275,94,427
,,0.09,0.12,0.06,0.04,0.05,0.07,0.11,0.1,0.13,0.05,0.09,0.12,0.07,0.1,0.11,0.09,0.07,0.11,0.08,0.09,0.08,0.08,0.09,0.08,0.09,0.09,0.07,0.11,0.09,0.09,0.09,0.08,0.1,0.09,0.03,0.05,0.02,0.09,0.08,0.08,0.08,0.09,0.09,0.07,0.11,0.07,0.14,0.06,0.07,0.05,0.05,0.13,0.06,0.12,0.03,0.17
,,,b,,,,ag,abcg,abcg,abcgh,,abcg,abcgh,,,a,,,aegi,,,,,,,,,,d,,,b,,cd,cd,,,,,,,,,,,a,,a,,d,,,abcd,,a,,a
,Don't know,207,78,127,39,45,40,30,24,29,84,70,53,29,11,21,18,24,12,28,21,43,72,135,24,73,38,39,33,97,110,140,62,161,6,27,8,3,127,77,59,25,182,20,94,82,109,84,55,19,24,11,105,88,80,84,82
,,0.03,0.03,0.04,0.05,0.04,0.04,0.03,0.02,0.02,0.04,0.03,0.02,0.04,0.04,0.03,0.03,0.04,0.02,0.03,0.03,0.04,0.03,0.03,0.02,0.03,0.03,0.04,0.06,0.03,0.04,0.04,0.02,0.03,0.05,0.05,0.03,0.02,0.03,0.04,0.05,0.02,0.03,0.04,0.02,0.04,0.02,0.05,0.02,0.02,0.02,0.01,0.04,0.02,0.03,0.02,0.03
,,,,a,efi,efi,efi,,,,efi,fi,,,,,,f,,,,fg,,,,a,a,af,abcf,a,af,b,,,,,,,,,ad,,,,,a,,a,,,,,abcd,,a,,a
,NET: Agree,2571,1160,1396,430,497,445,381,350,470,927,825,819,337,111,245,287,209,237,431,257,457,934,1638,604,857,547,386,177,1462,1110,1374,1178,1943,64,323,146,76,1640,895,512,412,2309,210,1829,693,2131,422,1641,525,637,480,679,1791,724,1964,563
,,0.41,0.39,0.44,0.52,0.48,0.44,0.38,0.36,0.33,0.5,0.41,0.35,0.41,0.38,0.4,0.44,0.39,0.37,0.42,0.37,0.47,0.43,0.4,0.42,0.41,0.44,0.41,0.32,0.42,0.41,0.38,0.45,0.38,0.49,0.58,0.6,0.58,0.41,0.41,0.42,0.39,0.41,0.43,0.48,0.32,0.48,0.25,0.53,0.54,0.52,0.53,0.29,0.49,0.3,0.56,0.23
,,,,a,cdefhi,defhi,defi,f,,,cdefhi,efi,,,,,efh,,,fh,,abcefgh,b,,e,e,e,e,,e,e,,a,,a,ab,ab,a,,,,,,,b,,b,,e,e,e,e,,b,,b,
,NET: Disagree,1429,806,617,133,197,206,257,231,405,330,462,636,181,62,146,134,121,183,226,182,193,453,976,342,490,263,191,143,832,597,819,602,1302,22,59,30,15,944,467,262,237,1292,103,749,635,869,543,549,187,214,148,718,673,698,384,994
,,0.23,0.27,0.19,0.16,0.19,0.21,0.25,0.24,0.29,0.18,0.23,0.27,0.22,0.21,0.24,0.21,0.22,0.29,0.22,0.26,0.2,0.21,0.24,0.24,0.23,0.21,0.2,0.26,0.24,0.22,0.23,0.23,0.25,0.17,0.11,0.12,0.11,0.24,0.22,0.22,0.22,0.23,0.21,0.2,0.29,0.19,0.33,0.18,0.19,0.17,0.16,0.31,0.19,0.29,0.11,0.4
,,,b,,,,a,abcg,abcg,abcegh,,abg,abcgh,,,,,,abcdegi,,dgi,,,a,,,,,d,,,,,bcde,c,,,,,,,,,,,a,,a,,,,,abcd,,a,,a
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
