Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,35-44,629,315,399,316,464,451,0,629,0,262,365,18,50,41,24,54,21,51,50,52,92,58,117,368,260,525,21,38,40,5,101,368,260,628,1,91,183,342
,,0.31,0.39,0.42,0.31,0.33,0.35,0,0.45,0,0.27,0.35,0.29,0.34,0.18,0.27,0.33,0.24,0.28,0.3,0.32,0.34,0.32,0.43,0.32,0.29,0.31,0.28,0.31,0.33,0.32,0.31,0.36,0.27,0.32,0.03,0.38,0.33,0.29
,,,c,c,,,,,a,,,a,,c,,,c,,c,c,c,c,c,cdefghijk,,,,,,,,,bcd,d,bd,,c,,
,45-54,532,55,234,381,351,320,0,532,0,245,286,23,31,58,27,42,28,55,54,47,77,49,40,335,197,457,13,32,26,2,73,282,243,525,7,30,145,346
,,0.26,0.07,0.25,0.37,0.25,0.25,0,0.38,0,0.25,0.28,0.37,0.21,0.25,0.3,0.26,0.31,0.3,0.33,0.29,0.29,0.27,0.15,0.3,0.22,0.27,0.18,0.27,0.22,0.13,0.22,0.27,0.25,0.26,0.21,0.12,0.26,0.29
,,,,a,ab,,,,a,,,,bl,,l,l,l,l,l,bl,l,l,l,,b,,,,,,,,,,,,,a,a
,55-64,236,15,51,194,139,141,0,236,0,200,36,9,25,46,13,16,8,18,13,17,36,20,14,111,125,208,4,9,11,3,25,33,187,220,15,20,62,149
,,0.12,0.02,0.05,0.19,0.1,0.11,0,0.17,0,0.21,0.03,0.15,0.17,0.2,0.15,0.1,0.09,0.1,0.08,0.1,0.13,0.11,0.05,0.1,0.14,0.12,0.06,0.08,0.09,0.21,0.08,0.03,0.2,0.11,0.47,0.08,0.11,0.13
,,,,a,ab,,,,a,,b,,l,ghl,efghikl,l,l,,,,l,l,l,,,a,f,,,,,,,ac,a,abc,,,
,65+,16,0,2,14,10,9,0,0,16,14,2,0,1,0,3,1,2,1,1,2,3,1,0,7,8,14,0,0,1,0,1,2,14,16,0,0,6,9
,,0.01,0,*%,0.01,0.01,0.01,0,0,1,0.01,*%,0,0.01,0,0.03,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0,0,0.01,0,*%,*%,0.01,0.01,0,0,0.01,0.01
,,,,,ab,,,,,,b,,,,,cl,,cl,,,,,,,,,,,,,,,,a,a,,,,
,NET: 18-34,605,420,267,126,460,371,605,0,0,254,350,11,40,88,23,51,31,57,45,45,61,54,98,313,292,480,36,42,41,5,125,342,253,595,10,100,164,329
,,0.3,0.52,0.28,0.12,0.32,0.29,1,0,0,0.26,0.34,0.18,0.27,0.38,0.25,0.31,0.34,0.31,0.28,0.28,0.23,0.3,0.36,0.28,0.33,0.28,0.48,0.35,0.34,0.33,0.38,0.33,0.26,0.3,0.3,0.41,0.29,0.28
,,,bc,c,,b,,b,,,,a,,,abdhij,,,aj,j,,,,,abdj,,a,,a,,,,a,b,,b,,bc,,
,NET: 35-54,1160,370,634,697,815,771,0,1160,0,507,651,41,81,100,51,96,49,105,104,99,169,107,158,704,457,982,35,70,66,7,174,650,503,1153,8,121,327,688
,,0.58,0.46,0.66,0.68,0.57,0.6,0,0.83,0,0.52,0.63,0.66,0.55,0.43,0.57,0.58,0.55,0.58,0.64,0.61,0.63,0.59,0.58,0.62,0.52,0.58,0.46,0.58,0.56,0.46,0.54,0.63,0.53,0.58,0.24,0.5,0.58,0.59
,,,,a,a,,,,a,,,a,c,c,,c,c,c,c,c,c,c,c,c,b,,b,,,,,,bcd,d,bd,,,a,a
,NET: 55+,251,15,53,209,149,150,0,236,16,213,38,9,26,46,16,17,10,19,14,19,39,21,14,118,133,223,4,9,12,3,26,35,201,236,15,20,69,158
,,0.12,0.02,0.06,0.2,0.1,0.12,0,0.17,1,0.22,0.04,0.15,0.18,0.2,0.18,0.11,0.11,0.1,0.09,0.12,0.14,0.12,0.05,0.1,0.15,0.13,0.06,0.08,0.1,0.21,0.08,0.03,0.21,0.12,0.47,0.08,0.12,0.13
,,,,a,ab,,,,a,,b,,l,ghl,eghikl,hl,l,l,l,,l,l,l,,,a,f,,,,,,,ac,a,abc,,,a
,Base for stats,2016,805,954,1032,1424,1292,605,1396,16,974,1039,62,147,234,91,164,90,181,163,163,270,182,270,1134,882,1685,75,122,119,15,325,1027,956,1983,33,241,559,1176
,Mean Score,41.04,34.18,39.9,45.77,40.2,40.85,28.91,45.98,68.8,43.33,38.88,43.82,42.05,41.14,42.8,40.35,41.26,40.85,41.37,41.51,42.63,41.04,37.53,41.37,40.6,41.45,36.71,39.77,39.23,40.24,38.75,38.89,43.16,40.95,46.15,37.59,40.86,41.83
,,,,a,ab,,,,a,,b,,el,l,l,l,l,l,l,l,l,el,l,,,,bdf,,b,,,,,ac,a,ac,,a,a
,Standard Deviation,10.521,7.561,8.605,9.454,10.185,10.293,3.603,7.574,4.51,11.507,9.002,10.014,10.847,11.961,11.915,10.491,10.504,10.342,9.593,10.32,10.27,10.375,8.977,10.074,11.061,10.51,9.558,10.077,10.988,10.481,10.331,8.956,11.456,10.455,13.158,9.543,10.945,10.379
,Error variance,0.05,0.07,0.08,0.09,0.07,0.08,0.02,0.04,1.36,0.14,0.07,1.86,0.8,0.63,1.53,0.64,1.17,0.58,0.61,0.63,0.38,0.59,0.3,0.09,0.14,0.07,1.2,0.84,1.01,7.32,0.33,0.07,0.15,0.06,5.25,0.39,0.21,0.09
,"Columns Tested: a,b,c - a,b - a,b,c - a,b - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f - a,b,c,d - a,b,c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
