Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,,0.18,0.18,0.17,0.24,0.25,0.2,0.14,0.13,0.13,0.25,0.17,0.13,0.19,0.19,0.16,0.21,0.14,0.17,0.17,0.14,0.2,0.19,0.17,0.2,0.16,0.18,0.17,0.17,0.18,0.17,0.15,0.21,0.16,0.26,0.24,0.34,0.28,0.18,0.18,0.19,0.17,0.17,0.19,0.24,0.07,0.23,0.04,0.28,0.38,0.23,0.24,0.06,0.25,0.07,0.22,0.13
,,,,,cdefhi,cdefhi,defi,,,,cdefhi,efi,,eh,,,cefh,,,,,eh,,,bdfg,,,,,,,,a,,a,a,abc,a,,,,,,,b,,b,,cde,acde,e,e,,b,,b,
,Tend to agree,2894,1367,1514,323,487,505,467,468,643,810,972,1111,374,118,279,274,256,299,523,320,452,917,1977,731,993,564,401,205,1724,1170,1609,1272,2398,50,266,110,57,1948,919,502,437,2633,210,1994,822,2381,476,1598,424,652,522,866,1842,970,1715,1095
,,0.46,0.45,0.47,0.39,0.47,0.5,0.46,0.49,0.46,0.43,0.48,0.47,0.46,0.4,0.46,0.42,0.47,0.47,0.51,0.46,0.47,0.43,0.48,0.51,0.48,0.45,0.43,0.37,0.49,0.43,0.45,0.49,0.47,0.39,0.48,0.45,0.44,0.49,0.43,0.41,0.41,0.47,0.43,0.52,0.37,0.53,0.29,0.51,0.43,0.53,0.58,0.37,0.51,0.41,0.49,0.44
,,,,,,a,afg,a,ag,a,,ag,ag,,,,,,,abcdh,,,,a,bcdeg,deg,e,,,cdeg,e,,a,b,,b,,,bcd,,,,,,b,,b,,be,e,be,abce,,b,,b,
,Neither agree nor disagree,1346,644,692,152,155,169,253,235,382,307,422,617,181,70,142,140,126,144,199,172,172,481,865,241,470,274,206,155,711,636,847,481,1181,22,101,28,9,812,514,272,291,1211,102,621,642,738,582,414,120,196,98,738,598,690,630,620
,,0.22,0.21,0.22,0.18,0.15,0.17,0.25,0.24,0.27,0.16,0.21,0.26,0.22,0.24,0.23,0.22,0.23,0.23,0.19,0.25,0.18,0.22,0.21,0.17,0.23,0.22,0.22,0.28,0.2,0.23,0.24,0.18,0.23,0.16,0.18,0.12,0.07,0.2,0.24,0.22,0.27,0.22,0.21,0.16,0.29,0.16,0.35,0.13,0.12,0.16,0.11,0.31,0.16,0.29,0.18,0.25
,,,,,b,,,abcgh,abcgh,abcgh,,bcg,abcgh,i,i,i,,i,i,,gi,,,,,af,a,a,abcdfg,a,af,b,,bcde,,d,,,,a,,abc,,,,a,,a,,,abd,,abcd,,a,,a
,Tend to disagree,471,217,254,81,78,66,72,69,105,158,139,174,58,26,55,55,31,41,70,62,73,181,290,94,156,109,72,40,250,221,287,179,402,13,27,11,18,290,174,107,89,415,48,152,290,178,285,133,35,55,43,310,167,284,219,235
,,0.08,0.07,0.08,0.1,0.07,0.07,0.07,0.07,0.07,0.08,0.07,0.07,0.07,0.09,0.09,0.09,0.06,0.06,0.07,0.09,0.08,0.08,0.07,0.07,0.07,0.09,0.08,0.07,0.07,0.08,0.08,0.07,0.08,0.1,0.05,0.04,0.14,0.07,0.08,0.09,0.08,0.07,0.1,0.04,0.13,0.04,0.17,0.04,0.04,0.04,0.05,0.13,0.05,0.12,0.06,0.09
,,,,,cehi,,,,,,,,,,,e,,,,,e,,,,,,a,,,,,,,cd,cd,,,cd,,,,,,a,,a,,a,,,,,abcd,,a,,a
,Strongly disagree,248,153,95,37,35,35,43,40,58,72,78,97,26,17,23,29,33,23,30,28,37,110,138,40,71,43,56,38,111,137,172,71,211,6,19,6,7,148,91,60,45,225,18,56,185,63,182,61,20,26,16,180,66,165,87,144
,,0.04,0.05,0.03,0.05,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.06,0.04,0.05,0.06,0.04,0.03,0.04,0.04,0.05,0.03,0.03,0.03,0.03,0.06,0.07,0.03,0.05,0.05,0.03,0.04,0.04,0.03,0.02,0.05,0.04,0.04,0.05,0.04,0.04,0.04,0.01,0.08,0.01,0.11,0.02,0.02,0.02,0.02,0.08,0.02,0.07,0.03,0.06
,,,b,,,,,,,,,,,,g,,,afgi,,,,,b,,,,,abcf,abcf,,abcf,b,,,,,,,,,,,,,,a,,a,,,,,abcd,,a,,a
,Don't know,140,68,71,23,19,28,20,23,27,42,48,50,13,5,12,8,17,22,23,12,27,48,93,23,44,20,38,15,68,73,95,45,117,5,12,5,0,86,50,37,20,118,14,45,77,58,66,26,4,15,7,96,35,70,54,57
,,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.04,0.03,0.02,0.03,0.03,0.02,0.02,0.04,0.02,0.02,0,0.02,0.02,0.03,0.02,0.02,0.03,0.01,0.04,0.01,0.04,0.01,*%,0.01,0.01,0.04,0.01,0.03,0.02,0.02
,,,,,,,,,,,,,,,,,,d,adh,,,d,,,,,,abcf,,,a,b,,,,,,,,,,,,,,a,,a,,,b,,abcd,,a,,a
,Not applicable,40,18,21,5,4,3,6,7,14,10,9,21,6,3,1,5,2,5,2,3,12,13,27,8,14,9,4,6,21,19,21,17,33,1,1,1,3,20,18,9,7,37,2,16,18,20,17,10,4,5,1,26,15,21,15,20
,,0.01,0.01,0.01,0.01,*%,*%,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,*%,0.01,*%,0.01,*%,*%,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,*%,0.02,*%,0.01,0.01,0.01,0.01,*%,*%,0.01,*%,0.01,*%,*%,*%,*%,0.01,*%,0.01,*%,0.01
,,,,,,,,,,c,,,,,g,,,,g,,,cg,,,,,,,,,,,,,,,,c,,,,,,,,a,,a,,,,,acd,,a,,
,NET: Agree,3996,1908,2069,525,750,702,612,588,819,1274,1314,1408,532,173,379,410,332,405,702,420,645,1324,2672,1021,1332,788,557,299,2353,1643,2157,1818,3208,84,398,193,93,2649,1310,731,614,3616,302,2916,986,3420,536,2465,798,933,734,997,2755,1146,2482,1419
,,0.64,0.63,0.65,0.64,0.72,0.7,0.61,0.61,0.58,0.68,0.65,0.59,0.65,0.59,0.62,0.63,0.61,0.63,0.68,0.6,0.67,0.61,0.65,0.72,0.64,0.63,0.6,0.54,0.67,0.6,0.6,0.7,0.62,0.65,0.71,0.79,0.72,0.66,0.61,0.6,0.58,0.64,0.62,0.77,0.45,0.76,0.32,0.79,0.81,0.76,0.82,0.42,0.76,0.48,0.71,0.57
,,,,,fi,adefghi,adefhi,,,,adefhi,defi,,,,,,,,bcdefh,,bceh,,a,bcdefg,eg,e,,,bcdeg,e,,a,,,a,abc,,bcd,,,,,,b,,b,,ce,ce,e,ce,,b,,b,
,NET: Disagree,719,369,349,118,113,102,115,108,163,231,217,271,84,42,78,84,65,64,101,90,110,291,428,134,227,152,128,78,361,358,459,249,613,18,45,17,25,437,265,167,134,640,66,208,475,241,467,194,54,81,59,490,233,449,306,380
,,0.12,0.12,0.11,0.14,0.11,0.1,0.11,0.11,0.12,0.12,0.11,0.11,0.1,0.14,0.13,0.13,0.12,0.1,0.1,0.13,0.11,0.13,0.1,0.09,0.11,0.12,0.14,0.14,0.1,0.13,0.13,0.1,0.12,0.14,0.08,0.07,0.19,0.11,0.12,0.14,0.13,0.11,0.14,0.05,0.22,0.05,0.28,0.06,0.06,0.07,0.07,0.21,0.06,0.19,0.09,0.15
,,,,,bchi,,,,,,,,,,fg,,g,,,,g,,b,,,,a,abf,af,,abf,b,,cd,cd,,,cd,,,a,,,,,a,,a,,,,,abcd,,a,,a
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
