Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,"Global issues such as climate change, war or terrorism",110,15,33,110,85,67,14,93,3,72,39,6,8,15,3,6,8,8,8,6,12,9,23,61,50,102,2,2,2,2,8,41,67,109,2,14,33,63
,,0.11,0.1,0.08,0.11,0.11,0.1,0.11,0.1,0.22,0.13,0.08,0.18,0.14,0.1,0.05,0.07,0.2,0.08,0.09,0.08,0.09,0.11,0.15,0.11,0.1,0.11,0.07,0.04,0.05,0.29,0.06,0.09,0.12,0.11,0.13,0.11,0.11,0.1
,,,,,,,,,,,b,,,,,,,degi,,,,,,,,,,,,,,,,,,,,,
,Bullying,214,22,52,214,146,137,20,188,5,109,105,9,18,18,18,18,10,24,23,14,23,15,23,105,109,184,3,14,11,2,29,104,106,210,4,14,62,133
,,0.21,0.13,0.13,0.21,0.19,0.2,0.16,0.21,0.37,0.2,0.22,0.29,0.3,0.13,0.33,0.22,0.27,0.25,0.26,0.18,0.18,0.19,0.15,0.19,0.22,0.21,0.09,0.25,0.24,0.29,0.21,0.22,0.19,0.21,0.25,0.11,0.22,0.22
,,,,,ab,,,,,,,,,cl,,cjl,,c,c,cl,,,,,,,,,,,,,,,,,,a,a
,Stranger danger,84,8,28,84,63,56,14,68,2,42,41,2,4,3,5,7,2,12,4,11,10,6,18,40,43,71,2,5,4,1,12,37,43,81,3,14,20,49
,,0.08,0.05,0.07,0.08,0.08,0.08,0.11,0.08,0.15,0.08,0.09,0.07,0.07,0.02,0.09,0.08,0.05,0.12,0.05,0.15,0.08,0.08,0.12,0.07,0.09,0.08,0.06,0.09,0.09,0.15,0.09,0.08,0.08,0.08,0.18,0.11,0.07,0.08
,,,,,,,,,,,,,,,,c,c,,c,,ch,c,c,c,,,,,,,,,,,,,,,
,Social media use,220,32,63,220,156,138,16,201,3,131,88,10,17,27,12,13,8,23,21,17,27,16,30,124,96,190,5,14,9,1,29,88,131,219,1,27,68,125
,,0.21,0.2,0.16,0.21,0.21,0.2,0.13,0.23,0.22,0.24,0.19,0.32,0.28,0.18,0.22,0.15,0.2,0.24,0.24,0.22,0.21,0.21,0.2,0.23,0.2,0.21,0.15,0.25,0.2,0.13,0.21,0.19,0.24,0.22,0.06,0.21,0.23,0.21
,,,,,b,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,
,Accessing inappropriate content online,123,18,49,123,87,87,10,110,2,66,56,5,4,10,3,10,4,11,10,13,19,11,23,81,42,105,6,5,7,0,18,58,64,122,1,11,43,68
,,0.12,0.11,0.12,0.12,0.12,0.13,0.08,0.12,0.14,0.12,0.12,0.14,0.06,0.07,0.06,0.11,0.1,0.11,0.11,0.18,0.15,0.14,0.16,0.15,0.09,0.12,0.19,0.09,0.15,0,0.13,0.12,0.12,0.12,0.07,0.09,0.15,0.11
,,,,,,,,,,,,,,,,,,,,,bcd,c,,c,b,,,,,,,,,,,,,,
,Sexual harassment from adults,69,13,31,69,51,52,13,56,0,36,33,3,2,7,5,6,2,5,2,6,10,5,16,44,25,66,1,2,0,0,3,34,34,68,1,11,28,30
,,0.07,0.08,0.08,0.07,0.07,0.07,0.1,0.06,0,0.06,0.07,0.11,0.03,0.05,0.09,0.07,0.05,0.05,0.02,0.08,0.08,0.06,0.11,0.08,0.05,0.07,0.03,0.04,0,0,0.02,0.07,0.06,0.07,0.07,0.09,0.1,0.05
,,,,,,,,,,,,,,,,,,,,,,,,h,,,f,,,,,,,,,,,c,
,Excessive screen time,219,27,72,219,148,144,8,209,2,113,106,7,15,29,10,17,7,29,14,16,34,15,25,128,90,189,5,11,12,2,28,102,113,215,4,23,61,132
,,0.21,0.17,0.18,0.21,0.2,0.21,0.06,0.23,0.15,0.2,0.22,0.21,0.25,0.2,0.18,0.2,0.18,0.3,0.16,0.22,0.27,0.19,0.17,0.24,0.19,0.21,0.16,0.2,0.26,0.27,0.2,0.22,0.21,0.21,0.24,0.18,0.21,0.22
,,,,,,,,,a,,,,,,,,,,hl,,,l,,,b,,,,,,,,,,,,,,
,Violence in the community,103,16,33,103,79,59,8,93,2,49,54,0,6,14,8,6,3,12,9,7,15,7,17,59,43,88,2,7,6,0,15,52,49,101,2,14,29,59
,,0.1,0.1,0.08,0.1,0.1,0.08,0.06,0.1,0.14,0.09,0.11,0,0.1,0.09,0.14,0.07,0.07,0.12,0.1,0.09,0.12,0.09,0.11,0.11,0.09,0.1,0.06,0.12,0.13,0,0.11,0.11,0.09,0.1,0.12,0.11,0.1,0.1
,Sexual abuse,78,22,40,78,54,61,12,64,2,38,40,3,4,3,4,10,2,8,8,7,6,9,13,38,40,61,6,3,7,0,16,39,37,76,2,16,27,34
,,0.08,0.14,0.1,0.08,0.07,0.09,0.09,0.07,0.14,0.07,0.09,0.11,0.07,0.02,0.07,0.12,0.05,0.08,0.09,0.09,0.05,0.12,0.09,0.07,0.08,0.07,0.18,0.05,0.16,0,0.12,0.08,0.07,0.07,0.12,0.13,0.1,0.06
,,,c,,,,,,,,,,,,,,cj,,c,c,c,,c,c,,,,a,,a,,a,,,,,c,c,
,Inappropriate contact from adults online,101,8,31,101,68,65,10,90,1,51,50,7,5,12,9,8,7,7,7,11,10,8,12,63,38,89,4,4,4,1,12,49,51,100,2,12,26,63
,,0.1,0.05,0.08,0.1,0.09,0.09,0.08,0.1,0.07,0.09,0.11,0.21,0.08,0.08,0.16,0.09,0.18,0.07,0.08,0.14,0.08,0.1,0.08,0.12,0.08,0.1,0.12,0.07,0.09,0.14,0.09,0.1,0.09,0.1,0.12,0.1,0.09,0.11
,,,,,a,,,,,,,,,,,,,,,,,,,,b,,,,,,,,,,,,,,
,Sexual harassment from adults,82,21,50,82,63,65,14,69,0,45,38,1,7,7,4,5,1,7,5,6,11,8,20,39,44,70,4,3,5,0,12,38,44,81,1,18,28,35
,,0.08,0.13,0.13,0.08,0.08,0.09,0.11,0.08,0,0.08,0.08,0.03,0.12,0.05,0.07,0.06,0.02,0.07,0.06,0.08,0.08,0.11,0.14,0.07,0.09,0.08,0.12,0.06,0.11,0,0.09,0.08,0.08,0.08,0.07,0.14,0.1,0.06
,,,c,c,,,,,,,,,,,,,,,,,,,,cf,,,,,,,,,,,,,c,c,
,Sexual harassment from peers,85,26,45,85,57,77,11,75,0,47,38,0,1,12,4,6,2,10,9,6,11,5,21,43,42,69,5,5,4,1,16,40,44,83,2,15,30,38
,,0.08,0.16,0.11,0.08,0.08,0.11,0.09,0.08,0,0.08,0.08,0,0.02,0.08,0.07,0.07,0.05,0.1,0.1,0.07,0.08,0.07,0.14,0.08,0.09,0.08,0.16,0.09,0.1,0.15,0.12,0.08,0.08,0.08,0.13,0.12,0.1,0.06
,,,c,,,,a,,,,,,,,,,,,b,,,,,b,,,,,,,,,,,,,c,c,
,Educational attainment/exams,120,20,45,120,87,79,10,109,1,59,61,5,8,15,5,11,2,11,11,7,17,16,14,80,41,99,5,7,6,3,19,60,59,118,2,14,27,77
,,0.12,0.12,0.11,0.12,0.12,0.11,0.08,0.12,0.08,0.11,0.13,0.14,0.13,0.1,0.08,0.13,0.05,0.12,0.13,0.09,0.13,0.2,0.09,0.15,0.08,0.11,0.15,0.13,0.13,0.44,0.14,0.13,0.11,0.12,0.13,0.11,0.09,0.13
,,,,,,,,,,,,,,,,,,,,,,,cfl,,b,,,,,,,,,,,,,,
,Drugs/alcohol,185,28,67,185,145,112,18,164,4,100,85,6,11,35,14,19,8,11,16,15,21,5,25,98,87,163,6,12,3,0,21,84,98,182,3,19,59,107
,,0.18,0.17,0.17,0.18,0.19,0.16,0.14,0.18,0.29,0.18,0.18,0.18,0.19,0.24,0.25,0.22,0.2,0.11,0.19,0.2,0.17,0.06,0.16,0.18,0.18,0.18,0.18,0.22,0.07,0,0.15,0.18,0.18,0.18,0.18,0.15,0.2,0.18
,,,,,,,,,,,,,,k,gk,gk,k,k,,k,k,k,,k,,,d,,d,,,,,,,,,,
,Involvement in gangs,77,17,34,77,72,38,17,59,1,43,34,2,1,8,2,5,3,4,9,5,13,5,20,36,41,64,6,3,4,0,13,36,40,75,2,17,15,45
,,0.07,0.11,0.09,0.07,0.09,0.06,0.14,0.07,0.06,0.08,0.07,0.07,0.02,0.06,0.03,0.06,0.07,0.04,0.1,0.07,0.1,0.07,0.13,0.07,0.08,0.07,0.19,0.05,0.09,0,0.09,0.08,0.07,0.07,0.12,0.13,0.05,0.07
,,,,,,b,,b,,,,,,,,,,,,,,b,,bcdg,,,,ac,,,,,,,,,bc,,
,Sexual/romantic relationships,103,22,51,103,74,76,8,95,0,59,44,4,7,14,5,12,2,11,8,9,9,9,14,51,52,90,2,7,2,2,12,43,58,101,2,9,36,56
,,0.1,0.14,0.13,0.1,0.1,0.11,0.07,0.11,0,0.11,0.09,0.11,0.12,0.1,0.09,0.14,0.05,0.11,0.09,0.13,0.07,0.11,0.09,0.09,0.11,0.1,0.06,0.12,0.05,0.31,0.09,0.09,0.11,0.1,0.12,0.07,0.13,0.09
,Homophobia/transphobia,39,15,20,39,29,27,4,35,0,25,15,2,0,3,0,5,2,3,1,3,5,0,16,22,18,37,0,1,1,0,2,15,25,39,0,11,11,16
,,0.04,0.1,0.05,0.04,0.04,0.04,0.03,0.04,0,0.04,0.03,0.07,0,0.02,0,0.05,0.05,0.03,0.01,0.04,0.04,0,0.1,0.04,0.04,0.04,0,0.02,0.02,0,0.02,0.03,0.04,0.04,0,0.09,0.04,0.03
,,,c,,,,,,,,,,,,,,k,k,,,,,,bcdghjk,,,,,,,,,,,,,bc,,
,Sexism/misogyny,56,9,25,56,40,45,8,47,1,38,18,2,4,9,2,4,3,3,9,2,7,3,8,31,25,47,4,3,2,0,9,18,37,55,1,5,26,24
,,0.05,0.06,0.06,0.05,0.05,0.06,0.06,0.05,0.07,0.07,0.04,0.07,0.07,0.06,0.04,0.05,0.08,0.03,0.1,0.03,0.05,0.04,0.05,0.06,0.05,0.05,0.12,0.06,0.05,0,0.07,0.04,0.07,0.05,0.07,0.04,0.09,0.04
,,,,,,,,,,,b,,,,,,,,,g,,,,,,,,,,,,,,a,,,,c,
,Other,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1
,,*%,0,0,*%,0,*%,0,*%,0,0,*%,0,0,0,0,0.01,0,0,0,0,0,0,0,*%,0,*%,0,0,0,0,0,*%,0,*%,0,0,0,*%
,"Columns Tested: a,b,c - a,b - a,b,c - a,b - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f - a,b,c,d - a,b,c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
