Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,0.01,0,*%,0.01,0.01,0.01,0,0.01,0,0.01,0.01,0,0.03,0.01,0.02,0.01,0.02,0,0.01,0,0.02,0,0,0.01,*%,0.01,0,0,0,0,0,0.01,0.01,0.01,0,0.01,0.01,0.01
,,,,,,,,,,,,,,l,,,,,,,,,,,,,,,,,,,,,,,,,
,13,11,1,4,11,9,7,3,8,0,5,6,0,1,0,1,2,1,1,0,3,1,0,1,5,6,10,0,1,0,0,1,6,5,11,0,0,4,7
,,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0,0.01,0.01,0,0.02,0,0.02,0.02,0.02,0.01,0,0.04,0.01,0,0.01,0.01,0.01,0.01,0,0.02,0,0,0.01,0.01,0.01,0.01,0,0,0.01,0.01
,,,,,,,,,,,,,,,,,,,,,c,,,,,,,,,,,,,,,,,,
,14,9,3,4,9,6,8,0,8,1,5,4,0,0,1,0,0,0,2,1,2,2,0,1,5,4,7,1,1,0,0,2,4,5,9,0,0,6,3
,,0.01,0.02,0.01,0.01,0.01,0.01,0,0.01,0.07,0.01,0.01,0,0,0.01,0,0,0,0.02,0.01,0.03,0.01,0,0.01,0.01,0.01,0.01,0.03,0.02,0,0,0.02,0.01,0.01,0.01,0,0,0.02,*%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,
,15,8,2,3,8,7,6,2,5,1,3,5,0,0,4,0,1,0,1,0,1,1,0,0,4,4,6,1,1,0,0,2,4,3,7,1,1,3,4
,,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.07,0.01,0.01,0,0,0.03,0,0.01,0,0.01,0,0.01,0.01,0,0,0.01,0.01,0.01,0.03,0.02,0,0,0.01,0.01,0.01,0.01,0.06,0.01,0.01,0.01
,,,,,,,,,,,,,,,l,,,,,,,,,,,,,,,,,,,,,,,,
,16,15,2,5,15,7,11,0,15,0,11,4,1,0,3,0,1,0,0,3,0,3,1,2,11,3,13,0,2,0,0,2,4,10,14,1,1,6,7
,,0.01,0.01,0.01,0.01,0.01,0.02,0,0.02,0,0.02,0.01,0.04,0,0.02,0,0.01,0,0,0.04,0,0.02,0.01,0.01,0.02,0.01,0.01,0,0.04,0,0,0.02,0.01,0.02,0.01,0.07,0.01,0.02,0.01
,17,10,3,4,10,8,5,2,8,0,3,7,0,0,3,0,1,1,1,1,0,0,1,2,6,4,10,0,0,0,0,0,7,2,9,1,0,2,8
,,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0,0.01,0.01,0,0,0.02,0,0.01,0.02,0.01,0.01,0,0,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0.01,*%,0.01,0.07,0,0.01,0.01
,18,8,0,1,8,3,7,0,7,1,3,5,1,1,2,1,0,0,1,0,0,2,0,0,5,3,7,0,0,0,1,0,5,3,8,0,0,2,6
,,0.01,0,*%,0.01,*%,0.01,0,0.01,0.07,0.01,0.01,0.03,0.02,0.01,0.02,0,0,0.01,0,0,0.01,0,0,0.01,0.01,0.01,0,0,0,0.16,0,0.01,0.01,0.01,0,0,0.01,0.01
,19,2,1,2,2,2,2,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,1,0,1,1,1,2,0,0,0,2
,,*%,0.01,0.01,*%,*%,*%,0,*%,0,*%,*%,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,*%,*%,0,0,0.02,0,0.01,*%,*%,*%,0,0,0,*%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,
,20,4,1,2,4,3,3,0,3,1,2,2,0,0,1,0,1,0,0,1,0,1,0,0,2,2,3,0,0,1,0,1,2,2,4,0,0,2,2
,,*%,0.01,0.01,*%,*%,*%,0,*%,0.08,*%,*%,0,0,0.01,0,0.01,0,0,0.01,0,0.01,0,0,*%,*%,*%,0,0,0.02,0,0.01,*%,*%,*%,0,0,0.01,*%
,21,4,1,3,4,4,3,0,4,0,0,4,0,0,1,0,0,1,0,0,1,1,0,0,3,1,2,1,1,0,0,2,4,0,4,0,0,3,1
,,*%,0.01,0.01,*%,*%,*%,0,*%,0,0,0.01,0,0,0.01,0,0,0.02,0,0,0.01,0.01,0,0,0.01,*%,*%,0.03,0.02,0,0,0.01,0.01,0,*%,0,0,0.01,*%
,,,,,,,,,,,,a,,,,,,,,,,,,,,,,a,a,,,a,b,,,,,,
,22,3,2,3,3,3,3,0,3,0,3,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,2,0,1,0,0,1,0,3,3,0,0,2,1
,,*%,0.01,0.01,*%,*%,*%,0,*%,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0.01,*%,*%,*%,0,0.02,0,0,0.01,0,0.01,*%,0,0,0.01,*%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,
,23,3,0,1,3,2,2,0,3,0,0,3,1,0,0,0,0,0,0,0,0,1,0,1,1,2,3,0,0,0,0,0,3,0,3,0,0,0,3
,,*%,0,*%,*%,*%,*%,0,*%,0,0,0.01,0.03,0,0,0,0,0,0,0,0,0.01,0,0.01,*%,*%,*%,0,0,0,0,0,0.01,0,*%,0,0,0,*%
,Don't know,17,3,6,17,14,14,0,17,0,7,9,0,2,5,1,1,3,2,1,0,1,0,1,7,10,12,1,2,1,1,4,9,6,16,1,4,5,5
,,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,0,0.01,0.02,0,0.04,0.04,0.02,0.01,0.07,0.02,0.01,0,0.01,0,0.01,0.01,0.02,0.01,0.03,0.03,0.02,0.14,0.03,0.02,0.01,0.02,0.07,0.03,0.02,0.01
,,,,,,,,,,,,,,,,,,ijkl,,,,,,,,,,,,,,,,,,,c,,
,None of these,54,1,36,54,48,41,30,23,1,41,13,0,1,30,2,3,4,3,2,2,2,3,2,8,46,48,0,5,1,0,6,14,40,54,0,4,4,43
,,0.05,0.01,0.09,0.05,0.06,0.06,0.24,0.03,0.06,0.07,0.03,0,0.02,0.21,0.03,0.03,0.1,0.03,0.02,0.03,0.02,0.04,0.01,0.01,0.09,0.05,0,0.09,0.02,0,0.04,0.03,0.07,0.05,0,0.03,0.01,0.07
,,,,ac,a,,,b,,,b,,,,bdeghijkl,,,jl,,,,,,,,a,,,,,,,,a,a,,,,b
,Not Ranked,703,107,244,703,512,449,58,637,8,370,333,23,43,72,36,61,20,71,66,52,94,61,104,383,321,611,22,30,35,4,90,325,369,694,9,88,184,423
,,0.68,0.66,0.62,0.68,0.68,0.64,0.46,0.71,0.57,0.66,0.7,0.72,0.71,0.49,0.65,0.72,0.53,0.74,0.76,0.7,0.73,0.78,0.69,0.7,0.66,0.69,0.66,0.53,0.78,0.57,0.65,0.69,0.67,0.68,0.6,0.69,0.64,0.71
,,,,,b,,,,a,,,,,c,,c,cf,,cf,cf,c,cf,cf,c,,,c,,,c,,,,,,,,,b
,NET: 1-3,69,13,31,69,51,52,13,56,0,36,33,3,2,7,5,6,2,5,2,6,10,5,16,44,25,66,1,2,0,0,3,34,34,68,1,11,28,30
,,0.07,0.08,0.08,0.07,0.07,0.07,0.1,0.06,0,0.06,0.07,0.11,0.03,0.05,0.09,0.07,0.05,0.05,0.02,0.08,0.08,0.06,0.11,0.08,0.05,0.07,0.03,0.04,0,0,0.02,0.07,0.06,0.07,0.07,0.09,0.1,0.05
,,,,,,,,,,,,,,,,,,,,,,,,h,,,f,,,,,,,,,,,c,
,NET: 1-23,258,51,109,258,180,193,37,215,5,139,118,9,14,39,16,19,11,20,18,20,32,14,44,146,111,218,10,19,8,2,38,120,132,252,5,32,95,129
,,0.25,0.31,0.28,0.25,0.24,0.28,0.3,0.24,0.37,0.25,0.25,0.28,0.23,0.27,0.29,0.23,0.3,0.21,0.2,0.27,0.25,0.18,0.29,0.27,0.23,0.25,0.3,0.34,0.18,0.29,0.28,0.26,0.24,0.25,0.33,0.25,0.33,0.21
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,
,"Columns Tested: a,b,c - a,b - a,b,c - a,b - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f - a,b,c,d - a,b,c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
