Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140
,,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.03,0.01,0.01,0.01,0.05,0.01,0.04,0.02,0.04,0.05,0.04,0.02,0.01,0.03,0.04,0.05,0.02,0.03,0.01,0.04,0.05,0.02,0,0.03,0.06,0.01,*%,0.03,0.02,0.02,0.01,*%,0.02,0.01,0.04,0.04,0.01,0.08,0.01,0.02,0.06,0.05,0.03,0.03,0.01,*%,0.03,*%,0.02,0.03,0,0,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04,0.04,0.01,0.02,0.04,0.05,0.01,0.03,0.03,0.02,0,0.04,0.03,0.03,0.01,0.02,0.04,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.04,0.06,0.04,0.04,0.04,0.03,0.01,0.03,0.04,0.04,0.05,0.03,0.02,0.07,0.04,0.02,0.02,0.02,0,0.01,0.02,0.01,0.02,0.05,0.02,0.02,0.02,0.02,0.07
,,,b,,,,,d,,,c,,,,abd,,abd,,af,afg,af,,,af,af,bcd,d,bd,,bd,bdfg,fg,,fg,bfg,,,,,,,,,,dfik,defik,,abcdefgikl,,,cefgh,efgh,efh,efh,,,efh,,,,,,abd,,,,,,,,,,,abdefghjlmno,,,,,,,,,,cd,c,,,kl,ckl,,k,k,,,,k,k,,k,,,,,,,,,,,,,,k,,,,b,,,,,,,,cdefg,cefg,,,,,,,,a,abd,,,,,a
,Pakistani,68,28,22,18,12,17,46,14,38,28,20,3,3,7,2,33,13,55,21,23,12,5,63,55,26,25,42,9,16,23,16,3,13,3,7,2,1,4,3,0,1,9,18,3,8,0,18,3,1,15,24,19,7,2,1,67,1,44,25,0,0,68,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,49,1,12,7,38,33,4,12,8,3,0,0,3,33,6,15,51,59,51,45,33,10,24,37,27,37,39,42,57,17,40,39,31,59,10,45,39,21,20,34,21,10,13,18,14,10,2,2,0,5,11,22,28,18,24,18,8
,,0.02,0.03,0.02,0.01,0.02,0.02,0.02,0.01,0.02,0.02,0.02,*%,*%,0.02,0.01,0.04,*%,0.04,0.03,0.04,0.05,*%,0.02,0.04,0.03,0.02,0.02,0.01,0.02,0.03,0.01,0.05,0.02,0.03,0.01,*%,0.03,0.01,0.01,0,*%,0.02,0.05,0.01,0.02,0,0.04,0.01,*%,0.04,0.04,0.03,0.01,*%,*%,0.02,*%,0.02,0.01,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.02,0.01,0.01,0.02,0.03,0.03,0.03,0.02,0.02,0.03,0,0,0.01,0.02,*%,0.03,0.03,0.02,0.03,0.04,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.04,0.04,0.05,0.02,0.01,0.02,0.03,0.03,0.04,0.02,0.03,0.06,0.02,0.02,0.02,0.01,0.02,*%,0,0.01,0.02,0.03,0.01,0.03,0.02,0.02,0.04
,,,c,c,,,d,d,,,,,,,ab,,abd,,afg,af,afg,afg,,af,afg,bcd,,,,d,bfg,,bfg,bg,g,,,,i,i,,,il,abcdeghikl,,ikl,,abcdegikl,,,defgh,defgh,defh,fh,,,efh,,,,,,abd,,,,,,,,,,,,abdefghilmno,,,,,,,,,c,,,,k,k,k,k,k,k,,,,k,,k,,,,,,,k,,,,,,,,,,k,b,,,,,,,,bcdeg,,,,,,,,,,d,,b,,,a
,Bangladeshi,24,13,3,8,7,9,19,5,18,7,8,1,2,2,0,8,5,20,9,9,1,1,23,20,8,15,9,8,6,8,1,0,5,2,3,5,0,0,1,0,0,0,3,2,4,1,13,0,1,8,6,5,6,0,0,24,0,14,10,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,20,2,1,3,12,12,1,7,6,1,0,1,2,15,2,3,23,23,18,16,7,5,5,12,11,7,12,15,24,7,9,13,9,21,3,15,14,4,6,13,6,1,4,7,7,4,0,0,2,2,5,10,6,7,12,9,3
,,0.01,0.01,*%,*%,0.01,0.01,0.01,*%,0.01,*%,0.01,*%,*%,*%,0,0.01,*%,0.01,0.01,0.02,*%,*%,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,*%,0,0.01,0.01,0.01,0.01,0,0,*%,0,0,0,0.01,0.01,0.01,*%,0.03,0,*%,0.02,0.01,0.01,0.01,0,0,0.01,0,0.01,0.01,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.01,0.01,*%,0.01,0.01,0.01,*%,0.01,0.01,0.01,0,0.04,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,*%,*%,0.01,0.01,0.01,0,0,0.04,*%,0.01,0.01,*%,0.01,0.01,0.01,0.01
,,,bc,,,,,,,,,,,,,,ab,,af,af,afg,,,af,af,,,,,,b,,,b,b,b,b,,,,,,,,,ek,,abdefghikl,,,cefgh,efh,efh,efh,,,efh,,,,,,abd,,,,,,,,,,,,,,,,,,,,,c,c,,,k,k,,k,k,,,,,k,,,,,,,,,,,,,,,,,,,,b,,,,,,,,,,,,,,,bcefg,,,d,,,,,
,Chinese,30,6,5,19,0,2,9,5,10,18,7,5,10,4,1,10,19,12,7,4,1,6,25,12,11,10,20,1,9,9,9,2,8,1,0,1,0,2,3,0,1,7,1,3,3,1,5,3,2,2,9,7,8,3,2,28,2,14,17,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,21,2,6,2,16,15,1,5,4,1,0,1,2,17,4,7,13,18,12,9,5,4,2,7,6,6,8,5,17,5,6,8,2,19,12,12,12,5,4,15,3,0,8,7,2,12,1,0,1,2,7,7,13,0,8,3,1
,,0.01,0.01,*%,0.01,0,*%,*%,*%,*%,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,*%,*%,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.03,0.01,0.01,0,*%,0,*%,0.01,0,*%,0.02,*%,0.01,0.01,*%,0.01,0.01,0.01,*%,0.01,0.01,0.01,*%,*%,0.01,*%,0.01,0.01,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.01,0.01,*%,*%,0.01,0.01,0.01,0.01,0.01,0.01,0,0.03,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.02,*%,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0,0.01,0.01,*%,0.02,0.01,0,0.02,*%,0.01,0.01,0.01,0,0.01,*%,0.01
,,,,,,,,,,,a,,,,,,,,,,,,,,,bd,,d,,d,f,,bfg,f,f,,,,,,,,,,,,,,,,,efh,fh,fh,,,fh,,,,,,abd,,,,,,,,,,,,,,abdefghijmno,,,,,,,,,,,k,k,,,,,,,,k,,k,,,,,,jo,,,,,,,,o,,,,,,,,,,,,,dg,,,dg,,,dg,,,,,,,,
,Any other Asian background,30,10,7,13,4,7,15,3,18,11,8,1,8,2,0,12,11,19,9,8,2,1,29,19,6,17,13,8,9,5,7,1,8,1,5,3,0,4,1,0,2,0,2,3,3,1,10,4,0,8,10,8,2,1,1,29,1,18,12,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,19,0,6,5,13,11,2,7,5,2,0,1,0,16,3,7,20,24,23,21,12,7,7,14,13,15,16,14,23,8,15,15,11,24,6,21,17,10,7,12,8,2,7,8,7,5,0,1,1,1,6,8,14,7,8,2,3
,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,*%,0.01,0.01,0,0.01,*%,0.01,0.01,0.02,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.02,0.01,0.01,0.01,0.01,0,0.01,0.01,0,0.01,0,0.01,0.01,0.01,*%,0.02,0.01,0,0.02,0.02,0.01,*%,*%,*%,0.01,*%,0.01,0.01,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.01,0,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0,0.03,0,0.01,*%,0.01,0.01,0.01,0.01,0.02,0.01,0.03,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.02,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,*%,0.02,*%,0.01,0.01,0.01,0.01,*%,*%,0.01
,,,,,,,d,d,,,,,,,,,ad,,af,af,af,f,,af,af,,,,,,,,,b,,,,,el,,,e,,,e,e,,efikl,,,defh,defh,efh,,,,efh,,,,,,abd,,,,,,,,,,,,,,,abdefghijlno,,,,,,,,,,k,k,k,k,k,ik,,,,k,,k,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,a
,African,128,45,35,48,22,29,80,15,48,77,22,12,13,13,14,55,39,89,42,31,16,27,101,89,18,93,32,26,68,15,14,3,56,12,17,8,3,7,2,0,7,10,15,5,17,15,30,13,7,36,44,31,15,0,1,127,1,76,52,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,101,4,4,21,77,72,6,24,23,1,3,0,4,85,14,18,91,103,94,77,48,27,30,57,45,58,64,70,103,32,65,73,34,112,16,92,77,36,32,77,17,13,33,29,23,16,3,3,9,11,25,45,44,35,44,24,23
,,0.03,0.04,0.04,0.02,0.03,0.03,0.04,0.01,0.02,0.04,0.02,0.01,0.01,0.03,0.05,0.06,0.01,0.06,0.06,0.06,0.07,0.02,0.04,0.06,0.02,0.06,0.01,0.03,0.1,0.02,0.01,0.05,0.1,0.1,0.03,0.02,0.07,0.02,0.01,0,0.03,0.02,0.04,0.01,0.05,0.04,0.08,0.02,0.02,0.1,0.07,0.05,0.03,0,*%,0.04,*%,0.04,0.03,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.05,0.02,*%,0.05,0.05,0.06,0.04,0.04,0.04,0.01,0.31,0,0.01,0.05,0.01,0.03,0.05,0.04,0.06,0.06,0.06,0.1,0.06,0.06,0.07,0.06,0.06,0.06,0.05,0.08,0.06,0.07,0.05,0.04,0.01,0.05,0.06,0.05,0.06,0.05,0.02,0.08,0.04,0.03,0.03,0.02,0.03,0.01,0.2,0.03,0.04,0.06,0.02,0.06,0.03,0.02,0.11
,,,c,,,d,d,d,,,ac,,,,ab,ab,abc,,afg,afg,afg,afg,,af,afg,,acd,,c,abcd,b,,b,abfg,abfg,b,,abg,,,,,,bcg,,bcegl,bcg,abcdefgkl,,,cdefgh,cdefgh,defh,efh,,,defh,,,,,,,abc,,,,,,,,,,,,,,,abdefghijlmo,,,,,c,c,,c,fikl,fikl,k,ik,ik,,,,,fikl,,k,,,,,,abcfhiko,,,,,,,,k,,,,b,,,,,,b,,cdefg,ceg,g,g,,,,abcdefg,,d,ad,,b,,,a
,Caribbean,50,21,15,14,21,28,40,10,27,22,16,6,6,5,11,15,18,33,16,15,2,18,33,33,10,29,21,17,13,10,10,0,9,4,6,11,0,0,2,0,1,4,3,1,10,1,23,4,2,12,11,15,6,5,2,48,2,35,15,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,40,6,3,4,30,26,5,10,9,1,0,2,6,35,8,4,33,37,40,36,24,6,12,27,14,27,29,28,42,8,29,27,18,43,7,33,30,11,11,23,14,2,11,9,14,8,0,5,1,7,10,21,9,19,18,23,9
,,0.01,0.02,0.01,0.01,0.03,0.03,0.02,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.04,0.02,0.01,0.02,0.02,0.03,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.02,0.02,0.01,0.01,0,0.02,0.03,0.01,0.03,0,0,0.01,0,*%,0.01,0.01,*%,0.03,*%,0.06,0.01,0.01,0.03,0.02,0.02,0.01,0.01,*%,0.02,*%,0.02,0.01,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.02,0.03,*%,0.01,0.02,0.02,0.03,0.01,0.02,0.01,0,0.08,0.02,0.02,0.01,0.01,0.02,0.02,0.03,0.03,0.03,0.02,0.02,0.03,0.02,0.03,0.03,0.03,0.02,0.02,0.03,0.02,0.03,0.02,*%,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0,0.02,0.02,0.02,0.01,0.03,*%,0.03,0.01,0.02,0.04
,,,c,c,,d,cd,d,,,,,,,,abce,ab,,ag,ag,ag,,a,,ag,,c,,,c,,,,b,b,,b,,,,,,,,,adgikl,,abcdefghikl,,,defgh,fh,efh,fh,,,efh,,b,,,,,abc,,,,,,,,,,,,,,,,abdefghijlmn,,,,c,cd,,,kl,kl,kl,k,k,,,,k,kl,,,,,,,,,,,,,,,,,,,,b,,,,,,,,,,,c,,,,,d,d,d,,b,,,
,Any other Black/ African/ Caribbean background,18,7,5,7,6,8,17,2,15,4,4,2,2,2,2,9,6,12,2,7,3,4,14,12,4,12,6,6,6,2,3,2,6,0,3,3,0,0,0,0,1,1,1,1,2,3,5,3,2,6,6,4,1,1,0,18,0,7,12,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,14,1,1,2,11,8,3,3,2,1,1,0,2,12,2,4,16,18,14,14,8,2,1,9,3,9,10,12,16,2,12,13,6,18,1,14,10,6,4,10,6,1,5,4,4,3,1,0,0,2,5,5,6,7,9,5,5
,,*%,0.01,*%,*%,0.01,0.01,0.01,*%,0.01,*%,*%,*%,*%,0.01,0.01,0.01,*%,0.01,*%,0.01,0.01,*%,0.01,0.01,*%,0.01,*%,0.01,0.01,*%,*%,0.03,0.01,0,0.01,0.01,0,0,0,0,*%,*%,*%,*%,0.01,0.01,0.01,0.01,*%,0.02,0.01,0.01,*%,*%,0,0.01,0,*%,0.01,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.01,0.01,*%,*%,0.01,0.01,0.02,*%,*%,0.01,0.07,0,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,*%,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,*%,0.01,0,0,0.01,0.01,0.01,*%,0.01,0.01,*%,0.02
,,,,,,d,d,d,,b,,,,,,,ab,,a,,acfg,af,,,a,,c,,,c,,,abef,ab,,,,,,,,,,,,,,,,,defgh,efh,fh,,,,fh,,,,,,,abc,,,,,,,,,,,,,,,,,,,,c,,,,k,k,ek,,,,,,k,k,,k,,,,,,,,,,,,,,,e,e,,b,,,,,,,,,,,,,,,,,,,,,,,a
,Arab,18,7,5,6,5,7,16,1,12,6,6,1,2,0,0,8,2,16,3,6,6,1,17,16,7,8,10,4,4,5,3,2,3,1,3,1,0,0,2,0,0,0,2,4,3,1,6,1,0,6,2,4,5,1,0,18,0,10,8,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,11,1,3,7,7,5,2,4,2,2,0,1,1,5,3,7,14,17,13,11,6,2,2,7,3,6,7,11,14,3,8,10,5,17,1,14,11,7,3,11,4,2,5,2,4,2,0,2,1,4,5,3,4,4,9,3,6
,,*%,0.01,*%,*%,0.01,0.01,0.01,*%,0.01,*%,*%,*%,*%,0,0,0.01,*%,0.01,*%,0.01,0.03,*%,0.01,0.01,0.01,*%,*%,*%,0.01,0.01,*%,0.03,0.01,0.01,0.01,*%,0,0,0.01,0,0,0,*%,0.01,0.01,*%,0.02,*%,0,0.02,*%,0.01,0.01,*%,0,0.01,0,*%,*%,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.01,0.01,*%,0.02,*%,*%,0.01,0.01,*%,0.02,0,0.04,*%,*%,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,*%,*%,0,0.01,0.01,0.01,0.01,*%,*%,0.01,0.01,*%,0.03
,,,,,,d,d,d,,,,,,,,,ab,,af,a,af,abcfgh,,af,af,,,,,,,,abdfg,,,,,,,e,,,,,e,,,aekl,,,befgh,,fh,efh,,,fh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac,,,k,,,bejk,,,,,,jk,,,,,,,,,,,,,,,,,,b,,,,,,,,c,,,,,,,c,d,d,,,,,,a
,Other,8,4,2,2,2,5,6,0,5,3,4,0,1,1,1,3,2,6,4,2,0,1,7,6,0,3,2,1,2,0,2,0,2,0,1,0,2,0,0,0,0,1,0,0,0,0,3,2,1,3,2,1,2,1,0,8,0,6,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,1,0,3,3,2,2,1,0,1,0,0,3,2,2,3,3,5,5,4,2,2,2,2,2,2,2,3,5,2,4,3,2,8,0,5,3,2,2,6,2,1,3,1,1,0,1,1,0,0,2,1,4,2,3,2,3
,,*%,*%,*%,*%,*%,0.01,*%,0,*%,*%,*%,0,*%,*%,*%,*%,*%,*%,0.01,*%,0,*%,*%,*%,0,*%,*%,*%,*%,0,*%,0,*%,0,*%,0,0.06,0,0,0,0,*%,0,0,0,0,0.01,*%,*%,0.01,*%,*%,*%,*%,0,*%,0,*%,*%,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,*%,*%,0,0.01,*%,*%,0.01,*%,0,0.01,0,0,0.01,*%,*%,*%,*%,*%,*%,*%,*%,0.01,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,0,*%,*%,*%,*%,*%,*%,0.01,*%,*%,*%,0,0.01,*%,0,0,*%,*%,*%,*%,*%,*%,0.01
,,,,,,d,d,,,,,,,,,,,,a,af,a,,,,a,,,,,,,,,,,,,abdefg,,,,,,,,,,,,,fh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,c,,,bejk,,,e,,,abdejk,,,,,,,,,,,,,,,,,,,,,b,,,,,,,,e,,,,,e,,,,,,,,,,a
,Don't know,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
,,*%,*%,0,0,*%,*%,*%,0,0,*%,0,0,0,0,*%,0,0,*%,*%,0,0,*%,0,*%,0,*%,0,*%,0,0,0,0,0,0,*%,0,0,0,0,0,0,0,0,0,*%,0,0,0,0,*%,0,0,0,0,0,*%,0,*%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*%,0,*%,*%,*%,*%,*%,*%,0,*%,*%,*%,*%,0,*%,*%,*%,0,0,*%,0,0,*%,0,0,*%,0,0,0,0,0,0,0,*%,0,*%,0,0,0,*%,0,*%,0
,,,,,,,,,,,,,,,,b,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jn,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,,,,,,,
,Prefer not to say,10,4,1,5,4,4,5,3,3,7,3,4,3,1,0,1,8,2,2,0,0,4,6,2,2,3,7,3,0,2,5,0,0,0,1,1,1,1,0,1,0,1,0,5,0,0,3,0,0,1,1,2,1,5,0,10,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,4,1,3,4,3,1,0,0,1,5,1,3,5,6,7,6,5,3,2,5,4,5,5,6,6,4,6,5,4,5,5,2,4,2,3,5,1,0,3,3,0,3,0,1,0,0,5,1,3,3,2,3,1
,,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,0,*%,*%,*%,*%,0,0,*%,*%,*%,*%,*%,*%,*%,0,*%,*%,0,0,0,*%,*%,0.02,*%,0,0.01,0,*%,0,0.01,0,0,0.01,0,0,*%,*%,*%,*%,0.01,0,*%,0,*%,*%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*%,0,0,*%,*%,*%,0.02,0.01,0.01,0.01,0,0,*%,*%,*%,*%,*%,*%,*%,*%,0.01,0.01,*%,0.01,0.01,*%,*%,0.01,*%,0.01,0.01,*%,0.01,*%,*%,*%,*%,*%,*%,*%,*%,0,*%,*%,0,*%,0,*%,0,0,0.01,*%,*%,*%,*%,*%,0.01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abdf,,,,,,,efhikl,,,,,,,,,,fh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,,c,,,abjk,bk,bk,bk,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd,,,,,,
,Net: White,3354,767,845,1742,615,740,1801,1466,1800,1526,1089,826,1246,292,248,613,2364,991,466,363,162,1074,2280,991,623,1343,1983,869,473,582,1360,41,394,79,497,372,28,285,177,76,180,419,299,306,284,324,214,459,333,204,409,490,512,682,1058,2296,1058,1754,1596,3354,0,0,0,0,3212,50,6,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648,141,1253,366,1058,927,130,525,435,93,6,16,248,1265,1468,484,1331,1872,1112,879,596,180,358,663,450,714,766,741,1486,260,693,769,435,1980,1374,1451,1011,509,352,1334,638,99,591,942,621,632,114,328,26,368,550,568,1757,457,1302,902,118
,,0.84,0.77,0.84,0.87,0.81,0.79,0.81,0.92,0.85,0.83,0.87,0.93,0.93,0.8,0.82,0.71,0.91,0.7,0.7,0.69,0.73,0.9,0.81,0.7,0.79,0.81,0.86,0.88,0.7,0.8,0.9,0.67,0.71,0.65,0.87,0.89,0.78,0.89,0.88,0.95,0.9,0.87,0.83,0.85,0.79,0.9,0.53,0.88,0.92,0.57,0.68,0.76,0.85,0.95,0.98,0.79,0.98,0.83,0.85,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0.8,0.95,0.82,0.74,0.74,0.77,0.81,0.81,0.82,0.54,0.71,0.85,0.77,0.94,0.82,0.75,0.78,0.71,0.69,0.7,0.64,0.71,0.7,0.69,0.71,0.71,0.68,0.75,0.64,0.68,0.69,0.69,0.79,0.92,0.77,0.74,0.74,0.69,0.8,0.82,0.62,0.79,0.86,0.84,0.87,0.93,0.9,0.56,0.87,0.81,0.73,0.89,0.73,0.85,0.85,0.55
,,,,a,ab,,,,abc,,,b,cde,cde,e,e,,bcdegh,,,,,bcdegh,bcdeh,,e,e,abe,abe,,cde,acdefh,,,,acde,acde,,fhj,hj,efghjk,fhj,hj,j,hj,j,fhj,,fhj,efghjk,,a,ab,abcg,abcdg,abcdeg,ab,abcdeg,,,bcd,,,,,efghijlmno,efghijlmno,,efghijlmno,,,,,,,,,,,,,,,,,abd,a,,,,abj,abj,b,,,abcj,,abcdefijl,abj,,a,dl,l,dl,,dl,l,,dl,dl,,abcdfgijlmno,,,l,,,a,bcd,d,,,,,,ah,abh,abh,abh,abcdh,abcdh,,bc,c,,bc,,a,b,
,Net: Mixed/Multiple ethnic groups,163,52,38,73,44,58,115,40,92,70,53,18,29,18,18,62,65,99,46,40,13,37,127,99,39,77,86,34,43,31,48,8,32,11,23,11,0,12,7,3,8,19,13,14,10,9,42,23,4,38,48,34,18,14,11,152,11,84,79,0,163,0,0,0,0,0,0,0,48,30,47,38,0,0,0,0,0,0,0,0,0,0,124,10,14,20,97,89,8,27,22,4,1,1,13,103,30,21,116,132,116,103,67,24,36,76,50,78,86,91,127,34,87,88,46,132,31,108,93,50,43,72,44,19,33,39,30,21,1,15,5,17,31,54,56,51,59,49,22
