Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,,,b,,,,,,,,,,,,,,,,,,,,,,bdeg,d,d,,,dg,,,a,,,,,,bc,,,,b,,b,,b,,e,e,,e,,b,,,
,2,294,153,141,31,33,48,51,48,83,64,100,131,41,16,28,17,20,26,58,44,44,90,204,78,111,53,41,12,189,105,168,126,237,7,19,11,18,198,94,50,48,269,22,201,81,246,43,171,68,56,47,79,193,91,169,114
,,0.05,0.05,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.03,0.05,0.06,0.05,0.06,0.05,0.03,0.04,0.04,0.06,0.06,0.05,0.04,0.05,0.05,0.05,0.04,0.04,0.02,0.05,0.04,0.05,0.05,0.05,0.06,0.03,0.05,0.14,0.05,0.04,0.04,0.05,0.05,0.04,0.05,0.04,0.05,0.03,0.05,0.07,0.05,0.05,0.03,0.05,0.04,0.05,0.05
,,,,,,,b,bg,bg,bg,,bg,bg,d,d,,,,,d,d,,,,eg,eg,,,,eg,,,,,,,,abcd,,,,,,,b,,b,,e,ce,,e,,b,,,
,3,238,121,117,37,24,41,48,38,50,62,88,88,31,15,21,23,13,21,49,24,41,81,157,60,83,47,25,23,142,95,126,111,197,5,23,9,3,157,79,45,40,217,19,169,60,196,41,146,49,58,38,66,171,59,154,79
,,0.04,0.04,0.04,0.05,0.02,0.04,0.05,0.04,0.04,0.03,0.04,0.04,0.04,0.05,0.03,0.04,0.02,0.03,0.05,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.04,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.02,0.05,0.05,0.05,0.04,0.03,0.05,0.02,0.04,0.03
,,,,,b,,b,b,b,,,b,b,,e,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,b,,b,,e,e,e,e,,b,,b,
,4,214,99,114,25,35,35,36,35,48,60,71,84,29,6,18,22,21,26,34,27,31,76,139,55,79,37,22,21,134,80,121,93,175,5,24,8,3,146,66,37,39,200,10,154,59,173,38,118,39,47,32,75,142,68,136,68
,,0.03,0.03,0.04,0.03,0.03,0.03,0.04,0.04,0.03,0.03,0.04,0.04,0.04,0.02,0.03,0.03,0.04,0.04,0.03,0.04,0.03,0.04,0.03,0.04,0.04,0.03,0.02,0.04,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.02,0.04,0.03,0.03,0.04,0.04,0.02,0.04,0.03,0.04,0.02,0.04,0.04,0.04,0.04,0.03,0.04,0.03,0.04,0.03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,b,,,,,,,b,,b,
,5,204,99,104,25,29,31,34,34,50,54,66,84,27,16,16,23,14,30,26,18,33,70,134,60,56,40,34,14,116,88,103,98,166,5,19,8,6,129,70,38,39,186,12,153,44,168,31,110,38,54,18,68,125,71,120,77
,,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.03,0.03,0.04,0.03,0.05,0.03,0.04,0.03,0.05,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.04,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.02,0.04,0.02,0.04,0.04,0.04,0.02,0.03,0.03,0.03,0.03,0.03
,,,,,,,,,,,,,,,cegh,,,,cgh,,,,,,b,,,,,,,,a,,,,,,,,,,,,b,,b,,d,d,de,,,,,,
,6,161,80,80,14,28,16,22,32,48,42,39,80,21,9,18,12,11,16,34,22,17,40,121,46,59,31,19,5,105,56,96,65,148,2,5,5,0,112,45,24,24,149,6,112,46,131,28,76,29,30,16,56,100,56,87,68
,,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.03,0.03,0.02,0.02,0.01,0.03,0.02,0.03,0.02,0.03,0.02,0.01,0.02,0,0.03,0.02,0.02,0.02,0.03,0.01,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.03
,,,,,,,,,ach,ach,,,acgh,,,,,,,i,,,,a,eg,e,,,,eg,,,,c,,,,,,,,,,,b,,b,,,,,,,,,,
,7,156,68,88,16,23,20,23,35,39,39,43,74,21,8,17,16,12,22,21,19,20,56,100,33,57,28,26,13,90,66,85,70,132,6,12,4,0,90,64,33,37,138,14,89,64,119,38,82,27,34,22,43,95,57,87,65
,,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.04,0.03,0.02,0.02,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.03,0.05,0.02,0.02,0,0.02,0.03,0.03,0.03,0.02,0.03,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.03
,,,,,,,,,abcgh,,,,gh,,,,,,,,,,,,,,,,,,,,,,acd,,,,,,,a,,,,,,,,,,,,,,,
,8,166,76,89,17,41,22,16,30,40,58,38,70,23,8,14,18,16,23,17,23,24,53,113,43,50,26,25,21,93,73,95,71,129,4,16,8,7,104,62,39,25,150,14,95,64,125,38,82,25,27,29,66,96,65,80,76
,,0.03,0.03,0.03,0.02,0.04,0.02,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.04,0.02,0.03,0.03,0.02,0.03,0.03,0.02,0.02,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.05,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.03
,,,,,,acdh,,,dh,,dh,,dh,,,,,,g,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,155,69,86,13,22,20,22,21,59,34,42,79,18,7,19,21,21,14,28,7,21,52,104,42,51,35,16,11,93,62,90,65,135,3,12,5,0,97,56,31,29,145,8,88,60,106,47,68,25,27,15,62,88,61,88,64
,,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0.04,0.02,0.03,0.01,0.02,0.02,0.03,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.03,0.03,0.03,0.02,0.02,0.02,0,0.02,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.03,0.03,0.03
,,,,,,,,,,abcdegh,,,abcegh,,,h,h,h,,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10,139,58,81,17,29,14,26,24,29,45,41,53,25,5,17,19,9,12,20,12,20,50,89,35,43,35,13,13,77,62,74,63,108,3,17,7,3,80,57,37,31,121,17,85,52,102,35,69,24,21,24,52,88,48,81,52
,,0.02,0.02,0.03,0.02,0.03,0.01,0.03,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02
,,,,,,c,,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,,,,
,11,143,61,81,28,26,15,17,22,34,54,32,57,25,10,12,7,14,18,18,16,23,47,96,29,53,26,20,15,82,61,88,54,115,1,13,7,6,100,42,26,20,132,9,83,51,99,43,64,21,26,17,61,86,52,83,55
,,0.02,0.02,0.03,0.03,0.02,0.01,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.04,0.02,0.01,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.03,0.05,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02
,,,,,cdh,,,,,,cdh,,h,d,d,,,,d,,,,,,,,,,,,,,,,,,,b,,,,,,,,,,,,,,,,,,,
,12,137,35,100,16,25,25,17,25,30,40,42,55,13,8,11,18,11,15,26,8,27,48,90,27,45,24,30,11,73,65,82,55,110,*,19,7,0,90,48,23,27,124,12,72,58,89,48,58,16,25,17,61,79,56,82,49
,,0.02,0.01,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.01,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,*%,0.03,0.03,0,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02
,,,,a,,,,,,,,,,,,,h,,,,,h,,,,,,,,,,,,,,b,b,,,,,,,,,,,a,,,,,,,,,
,13,134,64,70,10,17,18,25,25,40,26,43,64,9,5,16,23,15,12,26,13,15,41,92,27,38,30,25,14,65,69,73,61,119,2,11,1,0,89,42,15,26,120,11,73,57,87,41,49,15,18,16,61,60,66,76,55
,,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.03,0.03,0.01,0.02,0.03,0.01,0.02,0.03,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.01,0.02,0.03,0.02,0.03,0.02,0.02
,,,,,,,,g,ag,ag,,,abg,,,a,ai,a,,a,,,,,,,,,,,,,,d,,,,,c,,,c,,,,,,,,,,,ac,,a,,
,14,123,54,69,13,18,23,16,25,29,31,38,54,16,2,11,10,12,17,11,21,21,43,80,22,38,34,17,12,59,63,77,46,106,0,10,4,3,87,35,16,20,114,9,69,50,85,38,51,9,22,19,50,64,57,62,59
,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.03,0.01,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02
,,,,,,,,,,,,,,,,,,,g,,bg,,,,,,af,,,,,,,b,,b,b,b,,,,,,,,,,,,,,b,b,,,,
,15,123,55,67,18,22,16,21,23,23,40,36,46,18,3,16,10,13,7,20,18,17,48,75,26,38,31,14,13,64,59,73,50,102,4,11,2,3,72,46,32,21,109,11,62,56,74,44,55,17,24,14,50,64,54,77,43
,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.03,0.02,0.02,0.01,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.01,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
,,,,,,,,,,,,,,,,f,,,,,f,,,,,,,,,,,,,,d,,,,,,,,,,,a,,a,,,,,,,,,
,16,142,64,78,19,28,21,21,22,31,48,42,53,20,5,19,10,17,13,26,9,23,55,88,28,47,25,27,14,75,67,89,54,127,3,10,2,0,86,55,35,27,117,19,61,78,86,57,44,8,20,17,79,69,69,74,61
,,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.03,0.01,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0,0.02,0.03,0.03,0.03,0.02,0.04,0.02,0.04,0.02,0.03,0.01,0.01,0.02,0.02,0.03,0.02,0.03,0.02,0.02
,,,,,,,,,,,,,,,,h,,h,,,,,,,,,,,,,,,,d,,,,,,,,,,a,,a,,a,,,,b,abcd,,a,,
,17,124,59,62,20,22,21,15,16,29,42,36,46,19,4,18,8,6,20,12,15,22,38,85,31,43,20,18,11,74,50,81,43,103,2,12,4,3,63,60,34,32,109,13,71,49,81,43,49,15,22,12,59,70,45,65,58
,,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.03,0.01,0.01,0.03,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.01,0.02,0.01,0.03,0.02,0.02,0.02,0.02
,,,,,,,,,,,,,,,,deg,,,deg,,,,,,,,,,,,,,,,,,,,,a,a,a,,,,,,,,,,,ad,,,,
,18,77,22,53,24,19,14,5,8,8,43,19,15,12,5,4,14,8,4,13,10,9,27,50,13,35,12,12,6,47,30,52,26,65,3,7,1,0,37,40,25,18,56,20,38,34,47,28,30,9,14,7,38,47,26,48,27
,,0.01,0.01,0.02,0.03,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.01,0.01,0,0.01,0.02,0.02,0.02,0.01,0.04,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01
,,,,a,cdefhi,defhi,di,,,,defhi,,,,,,cfi,,,,,,,,,a,,,,,,,,,d,,,,,a,a,a,,a,,,,a,,,,,a,,,,
,NET: Rank 1,310,170,137,29,54,52,53,46,76,84,105,121,39,15,37,28,28,29,57,32,45,98,212,94,102,68,25,21,196,114,137,171,265,5,21,13,4,217,92,44,53,296,13,237,68,273,35,185,66,60,59,90,214,91,187,115
,,0.05,0.06,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.06,0.04,0.05,0.05,0.06,0.05,0.05,0.05,0.05,0.07,0.05,0.05,0.03,0.04,0.06,0.04,0.04,0.07,0.05,0.04,0.04,0.05,0.03,0.05,0.04,0.04,0.05,0.05,0.03,0.06,0.03,0.06,0.02,0.06,0.07,0.05,0.07,0.04,0.06,0.04,0.05,0.05
,,,b,,,,,,,,,,,,,,,,,,,,,,bdeg,d,d,,,dg,,,a,,,,,,bc,,,,b,,b,,b,,e,e,,e,,b,,,
,NET: Rank 1-3,843,445,395,98,112,141,152,131,209,209,293,340,111,45,87,68,61,76,163,100,130,269,574,232,295,168,90,57,528,315,431,408,699,17,64,33,25,572,264,139,142,782,54,607,209,714,119,501,183,174,144,235,578,241,509,307
,,0.14,0.15,0.12,0.12,0.11,0.14,0.15,0.14,0.15,0.11,0.15,0.14,0.14,0.15,0.14,0.11,0.11,0.12,0.16,0.14,0.13,0.12,0.14,0.16,0.14,0.14,0.1,0.1,0.15,0.12,0.12,0.16,0.14,0.13,0.11,0.14,0.2,0.14,0.12,0.11,0.13,0.14,0.11,0.16,0.1,0.16,0.07,0.16,0.19,0.14,0.16,0.1,0.16,0.1,0.15,0.12
,,,b,,,,bg,bg,bg,bg,,bg,bg,,d,d,,,,def,d,,,,cdeg,deg,d,,,deg,,,a,,,,,,bc,,,,,,b,,b,,e,ce,e,e,,b,,b,
,NET: Rank 1-5,1261,642,613,147,176,208,222,201,306,323,430,507,166,67,121,114,97,132,223,146,194,415,846,347,431,245,146,91,778,483,655,599,1040,27,106,49,34,847,401,213,220,1169,77,913,312,1055,189,729,261,275,193,378,845,380,765,451
,,0.2,0.21,0.19,0.18,0.17,0.21,0.22,0.21,0.22,0.17,0.21,0.21,0.2,0.23,0.2,0.18,0.18,0.21,0.22,0.21,0.2,0.19,0.21,0.24,0.21,0.2,0.16,0.16,0.22,0.18,0.18,0.23,0.2,0.21,0.19,0.2,0.26,0.21,0.19,0.18,0.21,0.21,0.16,0.24,0.14,0.24,0.11,0.23,0.27,0.22,0.21,0.16,0.23,0.16,0.22,0.18
,,,b,,,,bg,abg,bg,bg,,bg,abg,,d,,,,,d,,,,,bcdeg,dg,d,,,deg,,,a,,,,,,bc,,,,b,,b,,b,,e,acde,e,e,,b,,b,
,NET: Rank 1-18,3040,1408,1616,372,495,452,467,509,744,867,919,1254,405,148,313,301,261,323,494,340,455,1013,2027,750,1027,604,408,251,1777,1264,1709,1322,2539,62,261,109,59,1953,1054,582,558,2755,240,1913,1031,2286,716,1505,499,586,420,1118,1851,1094,1754,1182
,,0.49,0.47,0.5,0.45,0.48,0.45,0.46,0.53,0.53,0.47,0.46,0.53,0.5,0.5,0.51,0.47,0.48,0.51,0.48,0.49,0.47,0.47,0.5,0.53,0.49,0.49,0.44,0.45,0.51,0.46,0.48,0.51,0.49,0.47,0.47,0.45,0.45,0.49,0.49,0.48,0.52,0.49,0.49,0.5,0.47,0.51,0.43,0.48,0.51,0.48,0.47,0.48,0.51,0.46,0.5,0.47
,,,,a,,,,,abcdgh,abcdgh,,,abcdgh,,,,,,,,,,,,bcdeg,d,d,,,deg,,,a,,,,,,,,,ac,,,b,,b,,,,,,,b,,b,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
