Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,3,189,105,82,25,38,44,29,20,33,63,73,53,26,11,22,14,22,22,24,15,35,59,131,51,60,38,27,14,111,78,97,89,144,4,19,15,6,124,59,35,30,167,20,116,66,137,50,93,31,40,22,77,113,73,94,92
,,0.03,0.03,0.03,0.03,0.04,0.04,0.03,0.02,0.02,0.03,0.04,0.02,0.03,0.04,0.04,0.02,0.04,0.03,0.02,0.02,0.04,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.06,0.05,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.04
,,,b,,,ei,efi,,,,ei,ei,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,a
,4,187,78,108,30,34,29,23,25,47,63,52,72,26,4,21,17,16,15,36,20,32,55,132,35,62,43,27,21,96,91,103,84,152,3,20,6,7,112,73,38,46,173,13,117,68,141,45,100,28,39,33,63,107,71,105,75
,,0.03,0.03,0.03,0.04,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.01,0.03,0.03,0.03,0.02,0.04,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.02,0.04,0.03,0.05,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,,,
,5,167,66,99,18,36,35,26,27,25,54,61,52,29,4,17,18,18,11,28,16,25,57,110,41,51,37,20,18,92,75,99,66,144,3,7,9,3,100,66,46,25,150,15,93,71,121,43,78,23,36,19,64,103,59,86,75
,,0.03,0.02,0.03,0.02,0.03,0.04,0.03,0.03,0.02,0.03,0.03,0.02,0.04,0.01,0.03,0.03,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.01,0.04,0.02,0.02,0.03,0.04,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.03,0.03,0.02,0.02,0.03
,,,,a,,fi,fi,,,,,f,,f,,,,,,,,,,,,,,,,,,,,,,,c,,,,a,,,,,,,,,,,,,,,,
,6,164,82,81,20,32,17,31,19,45,52,48,63,30,5,14,10,10,16,23,24,32,55,108,38,58,30,18,20,96,68,86,76,141,3,12,4,3,101,61,29,28,143,19,92,64,104,56,72,26,21,26,69,97,63,84,75
,,0.03,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.03,0.02,0.03,0.04,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.04,0.03,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.03,0.03,0.04,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.03
,,,,,,c,,c,,c,c,,,d,,,,,,,d,d,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,c,,,,
,7,174,86,85,12,28,26,30,31,46,41,56,77,21,7,15,12,11,25,30,25,29,49,125,35,66,27,34,12,102,72,97,77,151,2,14,5,0,97,75,37,40,158,11,105,60,132,37,85,24,28,33,69,99,68,101,67
,,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.04,0.03,0.04,0.03,0.02,0.03,0.02,0.03,0.02,0.04,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0,0.02,0.03,0.03,0.04,0.03,0.02,0.03,0.03,0.03,0.02,0.03,0.02,0.02,0.04,0.03,0.03,0.03,0.03,0.03
,,,,,,,,,a,a,,,ag,,,,,,d,,d,,,,,,,,,,,,,,,,,,,a,,a,,,,,,,,,,,,,,,
,8,170,73,97,12,29,19,27,31,52,41,45,83,23,6,15,12,17,22,29,17,29,48,121,39,60,41,17,14,99,71,100,70,150,1,10,5,3,107,61,34,36,154,15,92,73,113,54,83,25,34,24,65,95,65,93,71
,,0.03,0.02,0.03,0.01,0.03,0.02,0.03,0.03,0.04,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.03,0.03,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.01,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
,,,,,,,,,ac,acgh,,,acgh,,,,,,,,,,,,,,,,,,,,,b,,,,,,,,,,,,a,,,,,,,,,,,
,9,141,72,69,12,23,17,27,28,33,35,44,62,17,8,13,19,18,16,20,15,15,51,90,30,47,29,24,12,77,64,77,65,123,3,14,2,0,88,52,32,31,130,8,86,53,100,40,57,22,23,13,65,76,64,83,54
,,0.02,0.02,0.02,0.01,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.03,0.02,0.03,0.02,0.02
,,,,,,,,,ac,,,,,,,,,i,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,ad,,,,
,10,169,69,97,16,31,30,14,27,51,47,44,78,17,9,10,19,14,18,33,24,25,55,114,48,52,26,28,14,100,69,93,75,146,3,15,2,3,115,51,28,27,152,11,90,75,113,54,82,27,31,25,62,95,72,90,73
,,0.03,0.02,0.03,0.02,0.03,0.03,0.01,0.03,0.04,0.02,0.02,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.01,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03
,,,,,,d,d,,d,adh,,,dh,,,,,,,,c,,,,c,,,,,,,,,d,,d,,,,,,,,,,a,,,,,,,,,,,
,11,160,62,95,20,26,23,22,31,37,46,46,68,20,6,19,20,11,27,21,18,17,61,98,39,39,37,26,19,78,82,104,55,137,3,13,7,0,106,53,26,29,144,13,99,57,115,41,61,20,27,13,73,95,61,87,64
,,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0.02,0.04,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.02,0.02,0.03,0,0.03,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.01,0.03,0.03,0.03,0.03,0.03
,,,,a,,,,,,,,,,,,,,,egi,,,,,,,,b,,,,b,b,,,,,,,,,,,,,,,,,,,,,ad,,,,
,12,161,72,89,17,16,26,14,39,49,33,39,89,29,10,22,16,7,18,15,26,20,48,113,37,60,29,18,16,97,64,97,64,137,2,15,5,0,109,51,30,29,141,18,100,58,118,43,70,24,27,19,66,106,51,83,72
,,0.03,0.02,0.03,0.02,0.02,0.03,0.01,0.04,0.03,0.02,0.02,0.04,0.04,0.03,0.04,0.02,0.01,0.03,0.01,0.04,0.02,0.02,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.02,0.03,0.02,0.03,0.01,0.03,0.02,0,0.03,0.02,0.02,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.03
,,,,,,,,,abcdgh,bdgh,,,abdgh,eg,eg,eg,,,,,eg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,159,64,95,23,21,26,20,22,48,44,46,69,16,7,10,13,27,12,27,18,29,43,116,35,66,22,24,12,100,59,95,65,126,2,23,8,0,94,66,39,28,134,20,90,61,109,47,64,28,20,16,65,94,59,107,49
,,0.03,0.02,0.03,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.05,0.02,0.03,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.04,0.03,0,0.02,0.03,0.03,0.03,0.02,0.04,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.03,0.02,0.03,0.02
,,,,a,,,,,,b,,,,,,,,acdfgh,,,,,,,,cg,,,,,,,,,,a,,,,,,,,a,,,,,,c,,,c,,,b,
,14,149,69,79,20,27,13,26,29,35,46,39,64,21,4,10,24,16,13,28,16,18,58,91,33,49,26,27,13,82,67,90,59,123,3,11,7,3,94,54,26,32,134,13,97,48,111,36,63,12,29,22,64,92,51,89,58
,,0.02,0.02,0.02,0.02,0.03,0.01,0.03,0.03,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.04,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.03,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.03,0.03,0.02,0.03,0.02
,,,,,,c,,c,ch,c,c,,c,,,,ci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,b,b,,,,
,15,137,58,78,23,17,15,19,28,34,41,33,63,24,7,16,6,11,11,20,13,29,49,88,29,45,22,17,23,74,63,88,49,117,1,10,2,7,87,50,29,25,127,8,86,45,109,27,60,23,20,17,49,80,52,82,53
,,0.02,0.02,0.02,0.03,0.02,0.01,0.02,0.03,0.02,0.02,0.02,0.03,0.03,0.02,0.03,0.01,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.05,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
,,,,,c,,,,bch,,,,ch,d,,d,,,,,,d,,,,,,,abcdfg,,,,,d,,,,bd,,,,,,,,,,,,,,,,,,,
,16,132,52,80,19,17,28,17,20,33,35,44,53,19,6,12,15,11,18,14,16,21,47,86,29,50,25,15,14,78,54,84,48,115,3,7,4,3,81,52,32,26,119,12,80,46,97,33,66,19,29,17,50,73,53,80,40
,,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
,,,,a,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17,109,44,65,18,12,11,25,17,26,30,36,43,12,5,9,17,9,11,22,13,10,48,62,20,36,23,21,9,57,53,67,42,97,3,5,4,0,67,39,25,16,101,9,59,42,83,24,46,16,20,10,44,65,39,65,40
,,0.02,0.01,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.03,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02
,,,,,,,,bc,,,,,,,,,i,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,75,37,38,10,13,15,9,8,21,23,24,28,8,6,7,9,5,12,11,7,10,25,50,18,27,15,14,1,45,30,38,37,62,2,7,3,0,38,34,13,18,66,7,51,22,53,22,39,14,13,11,18,53,18,43,29
,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,,,,,,,,,,,,a,,,,,,,,,,,,,,b,,,
,NET: Rank 1,169,74,95,25,38,33,32,22,20,63,64,42,15,8,15,20,18,15,24,16,39,64,105,42,50,44,25,9,92,78,90,75,112,8,24,16,6,117,49,31,17,153,11,120,46,136,28,106,31,40,36,42,104,55,93,71
,,0.03,0.02,0.03,0.03,0.04,0.03,0.03,0.02,0.01,0.03,0.03,0.02,0.02,0.03,0.02,0.03,0.03,0.02,0.02,0.02,0.04,0.03,0.03,0.03,0.02,0.04,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.06,0.04,0.07,0.05,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.04,0.02,0.03,0.02,0.03,0.03
,,,,,fi,efi,fi,fi,,,fi,fi,,,,,,,,,,agh,,,,,e,,,,,,,,a,a,a,,d,,,,,,b,,b,,e,e,e,e,,,,,
,NET: Rank 1-3,580,298,277,76,123,115,95,75,95,200,210,170,67,35,62,54,60,57,85,55,106,203,377,156,194,121,78,31,351,229,289,282,424,19,71,46,15,386,181,107,86,527,42,375,185,434,134,330,98,131,100,186,350,208,337,228
,,0.09,0.1,0.09,0.09,0.12,0.11,0.09,0.08,0.07,0.11,0.1,0.07,0.08,0.12,0.1,0.08,0.11,0.09,0.08,0.08,0.11,0.09,0.09,0.11,0.09,0.1,0.08,0.06,0.1,0.08,0.08,0.11,0.08,0.14,0.13,0.19,0.11,0.1,0.08,0.09,0.08,0.09,0.09,0.1,0.08,0.1,0.08,0.11,0.1,0.11,0.11,0.08,0.1,0.09,0.1,0.09
,,,,,,efi,efi,fi,,,efi,efi,,,h,,,,,,,gh,,,eg,e,e,,,eg,,,a,,a,a,ac,,,,,,,,,,b,,e,e,e,e,,,,,
,NET: Rank 1-5,934,443,484,124,193,179,144,127,167,317,323,294,122,43,100,89,94,83,149,91,162,315,619,232,307,200,125,70,539,395,492,432,720,25,99,62,25,597,320,190,157,851,70,585,323,696,222,507,149,206,152,313,560,339,528,378
,,0.15,0.15,0.15,0.15,0.19,0.18,0.14,0.13,0.12,0.17,0.16,0.12,0.15,0.15,0.16,0.14,0.17,0.13,0.14,0.13,0.17,0.15,0.15,0.16,0.15,0.16,0.13,0.13,0.15,0.14,0.14,0.17,0.14,0.19,0.18,0.26,0.19,0.15,0.15,0.16,0.15,0.15,0.14,0.15,0.15,0.16,0.13,0.16,0.15,0.17,0.17,0.13,0.15,0.14,0.15,0.15
,,,,,,defi,defi,,,,efi,efi,,,,,,fh,,,,fh,,,,,,,,,,,a,,a,a,ac,,,,,,,,,,b,,e,,e,e,,,,,
,NET: Rank 1-18,2833,1281,1534,346,485,446,424,457,675,832,869,1132,377,130,273,279,261,300,442,323,447,952,1881,661,962,553,409,249,1623,1210,1608,1211,2344,56,254,120,47,1779,1018,570,521,2553,234,1713,1027,2054,737,1353,429,528,397,1073,1680,1056,1613,1123
,,0.45,0.43,0.48,0.42,0.47,0.44,0.42,0.48,0.48,0.45,0.43,0.48,0.46,0.44,0.45,0.43,0.48,0.47,0.43,0.46,0.46,0.44,0.46,0.46,0.46,0.45,0.44,0.45,0.46,0.44,0.45,0.46,0.45,0.43,0.46,0.49,0.36,0.44,0.47,0.47,0.49,0.45,0.48,0.45,0.47,0.46,0.44,0.44,0.44,0.43,0.44,0.46,0.46,0.44,0.46,0.45
,,,,a,,d,,,adh,adh,,,acdgh,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,a,,,,,,,,,,,,,,,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
