Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140
,,0.32,0.35,0.36,0.29,0.42,0.42,0.38,0.25,0.38,0.25,0.45,0.35,0.29,0.28,0.44,0.32,0.31,0.35,0.34,0.35,0.36,0.37,0.3,0.35,0.32,0.39,0.27,0.41,0.37,0.32,0.24,0.29,0.38,0.35,0.42,0.39,0.32,0.37,0.33,0.43,0.3,0.35,0.31,0.31,0.33,0.28,0.29,0.31,0.32,0.22,0.31,0.37,0.45,0.35,0.24,0.35,0.24,0.35,0.28,0.33,0.32,0.27,0.27,0.36,0.33,0.39,0.47,0.32,0.26,0.2,0.37,0.43,0.25,0.3,0.21,0.25,0.31,0.27,0.25,0.27,0.39,0.31,0.33,0.46,0.26,0.41,0.32,0.33,0.28,0.33,0.33,0.32,0.16,0.38,0.43,0.32,0.31,0.36,0.38,0.37,0.38,0.38,0.39,0.41,0.41,0.39,0.39,0.4,0.39,0.36,0.38,0.37,0.38,0.37,0.38,0.41,0.17,0.43,0.41,0.5,0.46,0.34,0.49,0.32,0.28,0.29,0.27,0.35,0.45,0.5,0.16,0.54,0.42,0.3,0.25,0.41,0.37,0.43,0.31
,,,c,c,,cd,cd,d,,b,,ab,bc,,,abce,,,ag,g,ag,g,ag,,ag,c,ac,,ac,ac,b,,,ab,b,ab,ab,,ij,,dfgijkl,,,,,,,,,,,afh,abfh,abcefgh,afh,,abfh,,b,,c,,,,,,,,,,,,fi,,,,,,,,,,,c,ac,,ac,,,,,,,,,abcdefjkl,,,ck,,,,,,,j,,,,,,,,,,,b,,,,ab,b,,a,h,,h,,bcdh,abcdeh,abcdeh,,bcd,cd,d,,,,b,
,Tried this in the last six months (since November 2022),803,210,199,394,171,209,472,252,453,340,278,136,214,81,79,233,430,373,169,143,60,214,588,373,209,340,456,184,156,195,247,14,125,30,115,69,7,70,45,16,36,75,82,76,75,76,99,92,61,98,164,157,122,134,128,675,128,466,335,640,35,64,57,5,605,14,2,19,7,7,13,8,29,11,11,7,5,37,17,3,3,2,533,27,182,74,372,326,46,151,131,20,2,3,40,436,208,122,443,566,383,311,198,57,110,226,146,233,257,285,478,96,242,291,153,634,169,498,368,168,130,397,168,33,158,236,162,132,23,46,13,60,172,217,333,161,303,222,60
,,0.2,0.21,0.2,0.2,0.23,0.22,0.21,0.16,0.21,0.19,0.22,0.15,0.16,0.22,0.26,0.27,0.17,0.26,0.26,0.27,0.27,0.18,0.21,0.26,0.26,0.2,0.2,0.19,0.23,0.27,0.16,0.23,0.23,0.25,0.2,0.16,0.19,0.22,0.23,0.2,0.18,0.16,0.23,0.21,0.21,0.21,0.25,0.18,0.17,0.27,0.27,0.25,0.2,0.19,0.12,0.23,0.12,0.22,0.18,0.19,0.22,0.25,0.29,0.21,0.19,0.28,0.33,0.22,0.15,0.24,0.27,0.21,0.29,0.17,0.45,0.23,0.17,0.29,0.34,0.16,0.17,0.3,0.25,0.16,0.14,0.17,0.26,0.26,0.27,0.23,0.24,0.17,0.17,0.12,0.14,0.26,0.13,0.21,0.25,0.24,0.24,0.24,0.23,0.2,0.22,0.24,0.22,0.23,0.24,0.26,0.24,0.24,0.24,0.26,0.24,0.25,0.11,0.27,0.27,0.24,0.26,0.24,0.22,0.2,0.21,0.22,0.22,0.18,0.18,0.13,0.28,0.14,0.25,0.28,0.17,0.26,0.2,0.21,0.28
,,,,,,d,d,d,,b,,b,,,ab,ab,ab,,afg,afg,afg,afg,,af,afg,bcd,,,,cd,bfg,,,bg,bg,,,,e,e,,,,el,,,e,dekl,,,defh,defgh,efh,fh,fh,,efh,,b,,,,a,a,,,,,,,,,,aej,,,,,aej,aej,,,,bcd,,,,fikl,fikl,fik,ik,ik,,,,,fikl,,ik,,,,,,,,,,,,d,,,,d,,b,,,,,,,,g,g,g,g,g,,,g,,ad,ad,,b,,,a
,Planning to do this in the upcoming month(s),374,115,76,183,76,99,223,120,197,173,108,43,92,36,27,139,171,203,100,78,25,70,304,203,93,165,208,78,87,82,115,11,71,16,41,37,1,32,18,4,22,45,30,33,29,22,66,46,27,59,87,91,39,36,62,312,62,177,197,261,32,45,29,5,246,7,0,7,8,12,7,5,15,15,4,3,8,17,8,5,4,1,259,14,74,38,194,174,22,62,52,11,1,4,22,216,85,50,234,288,218,174,114,45,65,128,89,136,148,172,253,64,148,171,90,304,70,245,190,78,62,184,64,26,70,91,88,67,7,20,4,28,64,118,152,85,128,90,31
,,0.09,0.11,0.08,0.09,0.1,0.11,0.1,0.08,0.09,0.09,0.09,0.05,0.07,0.1,0.09,0.16,0.07,0.14,0.15,0.15,0.11,0.06,0.11,0.14,0.12,0.1,0.09,0.08,0.13,0.11,0.08,0.17,0.13,0.13,0.07,0.09,0.03,0.1,0.09,0.05,0.11,0.09,0.08,0.09,0.08,0.06,0.16,0.09,0.07,0.16,0.15,0.14,0.06,0.05,0.06,0.11,0.06,0.08,0.1,0.08,0.2,0.18,0.15,0.19,0.08,0.14,0,0.09,0.17,0.39,0.15,0.12,0.15,0.22,0.16,0.11,0.27,0.13,0.15,0.25,0.23,0.1,0.12,0.08,0.06,0.08,0.14,0.14,0.13,0.1,0.1,0.09,0.09,0.16,0.07,0.13,0.05,0.08,0.13,0.12,0.14,0.14,0.13,0.16,0.13,0.13,0.14,0.14,0.14,0.16,0.13,0.16,0.15,0.15,0.14,0.12,0.05,0.13,0.14,0.11,0.12,0.11,0.08,0.16,0.09,0.08,0.12,0.09,0.06,0.06,0.1,0.07,0.09,0.15,0.08,0.14,0.08,0.09,0.14
,,,bc,,,d,d,d,,,,,,,a,a,abcd,,afg,afg,afg,af,,af,afg,cd,,,,bcd,bf,,bfgh,bf,bf,,,,,,,i,,,,,,abcefghikl,,,defgh,defgh,defgh,,,,defh,,,a,,a,a,a,,,,,,a,abdeghilno,a,,a,ad,,,ad,a,a,,,,cd,,,c,deikl,deikl,ik,k,k,,,,,deikl,,k,,,,,,,,,,,,k,,,,k,,b,,,,,,b,,bcefg,g,,cfg,g,,,,,,abd,,b,,,a
,"Not done so far, nor are we planning to do this",1258,232,289,737,136,171,545,726,525,724,233,342,544,114,46,165,1000,258,129,90,38,388,870,258,182,374,870,232,142,168,688,14,117,26,123,108,14,84,57,19,69,157,107,115,105,138,87,186,133,84,120,111,128,249,565,693,565,576,682,1127,29,56,38,4,1096,9,1,22,16,1,5,7,23,14,3,10,5,27,7,4,1,2,485,40,640,106,293,251,42,178,143,36,5,6,72,350,662,178,322,508,249,191,129,43,76,143,104,149,161,176,359,63,153,181,89,396,862,221,157,58,51,408,110,37,264,383,240,223,26,73,12,65,103,158,879,84,446,227,43
,,0.31,0.23,0.29,0.37,0.18,0.18,0.25,0.46,0.25,0.4,0.19,0.38,0.41,0.31,0.15,0.19,0.39,0.18,0.19,0.17,0.17,0.32,0.31,0.18,0.23,0.22,0.38,0.23,0.21,0.23,0.46,0.22,0.21,0.21,0.22,0.26,0.39,0.26,0.28,0.23,0.34,0.33,0.3,0.32,0.29,0.38,0.22,0.36,0.37,0.23,0.2,0.17,0.21,0.35,0.52,0.24,0.52,0.27,0.36,0.34,0.18,0.22,0.19,0.14,0.34,0.17,0.2,0.25,0.34,0.03,0.11,0.19,0.23,0.21,0.11,0.33,0.18,0.21,0.14,0.2,0.07,0.28,0.23,0.23,0.49,0.24,0.21,0.2,0.25,0.28,0.27,0.32,0.44,0.24,0.25,0.21,0.43,0.3,0.18,0.21,0.16,0.15,0.15,0.15,0.15,0.15,0.16,0.15,0.15,0.16,0.18,0.15,0.15,0.16,0.14,0.16,0.58,0.12,0.11,0.08,0.1,0.25,0.14,0.23,0.35,0.35,0.32,0.31,0.21,0.2,0.26,0.15,0.15,0.2,0.44,0.13,0.29,0.21,0.2
,,,,a,ab,,,ab,abc,c,ac,,cde,cde,de,,,bcdefgh,,,,,bcdeh,bcdeh,,,,abde,,,,acdefg,,,,,,adef,,,,acj,j,j,j,j,abcfhj,,achj,abcfhj,c,,,,abcdg,abcdeg,bc,abcdeg,,a,bcd,,,,,bfghijmno,f,,fg,bfgo,,,f,f,f,,fgo,,f,,,,,,,abd,,,,,abj,abj,abj,,,,,abcdefijl,abj,,a,,,,,,,,,,,bfhimo,,,,,,a,c,c,,,b,,,afg,aefg,afg,fg,,,,,,ab,abc,,a,,
,Not aware of this option,188,62,52,74,25,33,85,69,88,100,42,42,70,23,9,34,136,52,21,20,11,51,137,52,30,82,106,58,23,26,76,4,19,5,31,27,1,10,9,3,10,25,23,9,26,15,20,22,14,27,27,24,26,31,53,135,53,92,95,148,10,15,13,2,139,1,0,9,2,4,2,2,6,3,2,2,2,7,4,2,2,0,105,7,54,26,72,61,11,28,20,8,2,1,16,79,79,16,76,98,81,73,48,14,23,53,30,55,59,41,95,19,60,41,29,101,87,67,60,23,18,77,31,7,27,48,39,32,7,22,6,20,36,36,87,25,55,39,7
,,0.05,0.06,0.05,0.04,0.03,0.03,0.04,0.04,0.04,0.05,0.03,0.05,0.05,0.06,0.03,0.04,0.05,0.04,0.03,0.04,0.05,0.04,0.05,0.04,0.04,0.05,0.05,0.06,0.03,0.04,0.05,0.06,0.03,0.04,0.05,0.06,0.02,0.03,0.05,0.04,0.05,0.05,0.06,0.03,0.07,0.04,0.05,0.04,0.04,0.07,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.04,0.05,0.04,0.06,0.06,0.07,0.07,0.04,0.02,0,0.1,0.04,0.14,0.04,0.05,0.06,0.05,0.07,0.08,0.07,0.05,0.07,0.12,0.1,0,0.05,0.04,0.04,0.06,0.05,0.05,0.06,0.04,0.04,0.07,0.15,0.06,0.05,0.05,0.05,0.03,0.04,0.04,0.05,0.06,0.06,0.05,0.04,0.06,0.05,0.06,0.05,0.04,0.05,0.05,0.06,0.04,0.05,0.04,0.06,0.04,0.04,0.03,0.04,0.05,0.04,0.04,0.04,0.04,0.05,0.04,0.06,0.06,0.14,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.03
,,,c,,,,,,,,c,,,,d,,,bch,,,,,,,,,,,ae,,,,,,,,ad,,,,,,,ag,,agl,,,,,bcdeg,,,,,,,,,,,,,,,,,,ab,,ab,,,,,,,,,,,,,,,,,l,l,l,,,l,,,l,l,l,,,,,jn,jn,,,n,,n,n,,,,jn,,,,a,,,,,,,,,,,,,,abcdeg,,,,,,,,
,Don't know,98,35,26,37,27,28,53,26,46,46,26,20,33,12,9,18,65,33,17,9,7,30,69,33,25,51,45,36,15,24,20,1,12,3,22,14,2,5,5,4,3,13,8,13,6,6,11,13,10,14,18,18,16,17,15,83,15,60,38,79,5,6,7,1,78,0,0,1,2,0,3,0,2,4,0,0,0,5,2,0,1,0,52,7,20,23,37,35,2,15,12,3,0,1,16,45,38,11,38,48,46,40,28,10,23,31,28,33,36,24,56,17,30,22,27,50,48,42,38,19,13,39,22,6,20,12,11,21,4,20,3,19,17,22,31,14,35,22,7
,,0.02,0.04,0.03,0.02,0.04,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.03,0.03,0.02,0.04,0.02,0.03,0.01,0.02,0.02,0.03,0.04,0.03,0.06,0.02,0.03,0.05,0.01,0.03,0.02,0.04,0.02,0.02,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.02,0.01,0.03,0.01,0.03,0.02,0.02,0.03,0.02,0.04,0.03,0.02,0,0,0.01,0.05,0,0.06,0,0.02,0.06,0,0,0,0.04,0.04,0,0.04,0,0.02,0.04,0.02,0.05,0.03,0.03,0.01,0.02,0.02,0.02,0,0.04,0.06,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.05,0.03,0.04,0.03,0.03,0.02,0.03,0.04,0.03,0.02,0.04,0.02,0.03,0.02,0.03,0.03,0.03,0.02,0.03,0.04,0.03,0.01,0.01,0.03,0.04,0.06,0.06,0.04,0.02,0.03,0.02,0.02,0.02,0.02,0.03
,,,c,,,d,d,,,,,,,,,,,,,,,,,,,c,c,,c,,b,,,,,b,b,b,,,dh,,,,,,,,,,fh,fh,fh,,,,fh,,,,,,,,,,,,,,,,,,ab,,,,,,,,,,c,,ac,,,,,,,,,abcdejkl,,,,,,,,,,jkn,,jn,,,,,jn,,,jn,,a,,,,,,,cd,c,,,c,c,bcde,cd,d,,d,,,,,
,"Columns Tested: a,b,c - a,b,c,d - a,b,c - a,b,c,d,e - a,b,c,d,e,f,g,h - a,b,c,d,e - a,b,c,d,e,f,g,h - a,b,c,d,e,f,g,h,i,j,k,l - a,b,c,d,e,f,g,h - a,b - a,b,c,d,e - a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r - a,b,c,d - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f,g,h,i,j,k,l,m,n,o - a,b - a,b,c,d - a,b - a,b,c,d,e,f,g,h - a,b,c,d - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
