Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,,,,,,,,,,,,,,,,cl,,cl,,,,c,,,,,,,,,,,,,,,,
,Racism,45,17,45,18,34,28,10,35,0,25,20,1,3,3,1,3,1,6,1,1,7,3,15,28,17,30,3,4,7,1,15,22,23,45,0,9,12,23
,,0.14,0.15,0.14,0.14,0.13,0.12,0.11,0.15,0,0.14,0.14,0.09,0.13,0.09,0.09,0.11,0.07,0.15,0.06,0.05,0.17,0.14,0.24,0.15,0.13,0.12,0.21,0.16,0.18,1,0.19,0.14,0.14,0.14,0,0.2,0.14,0.12
,"Global issues such as climate change, war or terrorism",79,27,79,34,57,59,19,60,0,32,46,5,7,10,5,3,4,6,4,4,10,10,11,49,30,69,4,2,3,1,10,46,32,78,1,6,20,51
,,0.22,0.2,0.22,0.22,0.2,0.22,0.18,0.23,0,0.16,0.28,0.33,0.35,0.22,0.35,0.1,0.29,0.18,0.14,0.19,0.27,0.3,0.14,0.25,0.18,0.22,0.27,0.11,0.15,0.46,0.18,0.28,0.16,0.22,0.19,0.13,0.19,0.25
,,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,b,,,,,,
,Bullying,91,35,91,30,70,57,21,70,0,40,51,2,7,7,2,7,4,14,2,7,15,11,12,59,32,76,5,5,4,1,15,51,39,90,1,11,24,54
,,0.16,0.17,0.16,0.14,0.16,0.14,0.14,0.17,0,0.15,0.17,0.1,0.15,0.13,0.07,0.15,0.16,0.26,0.06,0.14,0.22,0.2,0.16,0.17,0.14,0.16,0.22,0.16,0.11,0.53,0.16,0.17,0.15,0.16,0.09,0.2,0.16,0.16
,,,,,,,,,,,,,,,,,,,h,,,h,,,,,,,,,,,,,,,,,
,Stranger danger,57,22,57,23,47,31,11,45,0,32,25,1,3,5,3,4,0,9,4,4,8,3,12,32,25,47,3,4,2,0,9,25,30,55,2,11,17,28
,,0.12,0.14,0.12,0.13,0.13,0.1,0.09,0.14,0,0.14,0.1,0.07,0.08,0.1,0.21,0.1,0,0.18,0.12,0.13,0.13,0.07,0.16,0.12,0.12,0.12,0.18,0.16,0.08,0,0.14,0.1,0.14,0.12,0.22,0.2,0.13,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,
,Social media use,71,24,71,30,56,58,19,52,0,33,37,3,8,6,3,3,3,10,4,2,9,11,9,40,31,57,4,7,3,0,14,39,30,69,2,9,21,40
,,0.14,0.14,0.14,0.16,0.15,0.15,0.14,0.14,0,0.13,0.14,0.14,0.21,0.1,0.13,0.07,0.13,0.22,0.13,0.06,0.13,0.23,0.11,0.13,0.14,0.13,0.22,0.26,0.08,0,0.17,0.15,0.12,0.14,0.15,0.16,0.15,0.13
,,,,,,,,,,,,,,,,,,,e,,,,ei,,,,,,,,,,,,,,,,
,Accessing inappropriate content online,75,35,75,21,54,52,20,54,0,32,43,5,6,8,2,10,1,9,3,3,9,7,12,36,38,62,6,2,4,1,13,42,29,70,4,9,18,46
,,0.16,0.22,0.16,0.12,0.15,0.16,0.16,0.17,0,0.15,0.18,0.31,0.16,0.17,0.11,0.25,0.05,0.22,0.09,0.08,0.17,0.15,0.18,0.14,0.2,0.16,0.31,0.1,0.13,0.46,0.17,0.18,0.14,0.16,0.38,0.18,0.14,0.17
,,,c,,,,,,,,,,,,,,i,,,,,,,,,,,,,,,,,,,,,,
,Sexual abuse,54,23,54,19,38,39,15,38,0,22,30,5,5,1,0,5,4,6,1,2,7,4,15,34,20,48,1,3,1,1,6,31,22,54,0,6,15,32
,,0.15,0.17,0.15,0.13,0.13,0.14,0.14,0.15,0,0.12,0.17,0.31,0.19,0.03,0,0.17,0.22,0.15,0.05,0.08,0.17,0.14,0.18,0.17,0.12,0.16,0.06,0.17,0.03,1,0.09,0.18,0.12,0.15,0,0.11,0.15,0.16
,,,,,,,,,,,,,,,,,,,,,,c,,c,,,,,,,,,,,,,,,
,Excessive screen time,67,21,67,27,53,50,18,49,0,29,37,1,5,7,1,8,2,9,5,3,11,4,10,36,30,49,4,7,6,1,18,38,27,65,2,8,26,32
,,0.13,0.11,0.13,0.13,0.13,0.13,0.13,0.12,0,0.11,0.14,0.08,0.11,0.13,0.04,0.19,0.1,0.19,0.14,0.07,0.14,0.08,0.12,0.12,0.14,0.11,0.21,0.24,0.16,0.47,0.2,0.14,0.11,0.12,0.2,0.13,0.17,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,c,
,Violence in the community,78,27,78,28,55,58,22,56,0,36,42,6,6,5,2,7,2,10,4,5,12,5,14,43,35,69,4,4,1,0,9,40,36,76,2,8,27,43
,,0.21,0.19,0.21,0.19,0.19,0.21,0.2,0.21,0,0.18,0.23,0.46,0.23,0.12,0.16,0.25,0.11,0.21,0.15,0.21,0.27,0.17,0.21,0.21,0.2,0.22,0.27,0.18,0.04,0,0.15,0.22,0.19,0.2,0.38,0.19,0.24,0.2
,Inappropriate contact from adults online,58,25,58,19,40,42,18,39,0,30,28,2,2,8,0,6,3,11,1,5,8,2,9,28,30,50,4,2,2,0,8,27,28,55,3,6,18,33
,,0.14,0.16,0.14,0.12,0.12,0.14,0.17,0.13,0,0.14,0.14,0.16,0.06,0.17,0,0.16,0.17,0.28,0.04,0.16,0.16,0.06,0.13,0.12,0.16,0.14,0.26,0.11,0.07,0,0.12,0.14,0.13,0.14,0.27,0.13,0.15,0.14
,,,,,,,,,,,,,,,,,,,bk,,,,,,,,,,,,,,,,,,,,
,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,"Columns Tested: a,b,c - a,b - a,b,c - a,b - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f - a,b,c,d - a,b,c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
