Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,Emotional wellbeing and/or mental health issues,513,513,208,100,386,334,262,251,0,213,299,14,47,32,16,44,25,38,40,43,73,55,87,314,200,424,24,36,27,2,89,296,214,510,3,74,158,274
,,0.64,0.64,0.64,0.62,0.64,0.63,0.62,0.65,0,0.62,0.65,0.86,0.7,0.6,0.55,0.65,0.62,0.54,0.64,0.62,0.68,0.7,0.6,0.67,0.59,0.66,0.58,0.63,0.46,0.24,0.55,0.65,0.63,0.64,0.43,0.58,0.68,0.64
,,,,,,,,,,,,,,g,,,,,,,,g,g,,b,,df,,,,,,,,,,,,
,Diet or eating habits,318,318,144,68,245,212,171,147,0,132,185,8,31,19,10,28,14,23,25,26,40,27,67,187,131,271,18,16,13,0,47,185,131,316,2,56,88,166
,,0.39,0.39,0.44,0.42,0.41,0.4,0.41,0.38,0,0.39,0.4,0.5,0.46,0.36,0.32,0.42,0.36,0.33,0.4,0.37,0.37,0.34,0.47,0.4,0.39,0.42,0.43,0.28,0.22,0,0.29,0.4,0.38,0.4,0.29,0.44,0.38,0.39
,,,,,,,,,,,,,,,,,,,,,,,,,,,cdf,d,,,,,,,,,,,
,Learning development,385,385,158,74,301,243,210,175,0,165,220,9,34,29,13,37,21,32,25,30,52,42,63,235,150,306,22,24,29,5,79,216,165,381,4,61,122,199
,,0.48,0.48,0.48,0.46,0.5,0.46,0.5,0.46,0,0.48,0.48,0.57,0.51,0.54,0.42,0.55,0.52,0.45,0.4,0.43,0.49,0.53,0.44,0.5,0.44,0.48,0.53,0.42,0.49,0.63,0.49,0.47,0.48,0.48,0.57,0.48,0.53,0.46
,Racism,184,184,65,36,137,117,101,82,0,99,83,2,10,16,6,12,13,19,11,12,16,19,48,88,96,116,10,24,32,2,67,83,98,182,2,56,57,70
,,0.23,0.23,0.2,0.22,0.23,0.22,0.24,0.21,0,0.29,0.18,0.14,0.15,0.31,0.2,0.17,0.31,0.27,0.17,0.18,0.15,0.24,0.33,0.19,0.28,0.18,0.24,0.42,0.55,0.24,0.41,0.18,0.29,0.23,0.31,0.44,0.25,0.16
,,,,,,,,,,,b,,,,bj,,,bj,,,,,,behij,,a,,,a,ab,,ab,,ac,,,bc,c,
,"Global issues such as climate change, war, or terrorism",244,244,99,59,189,164,125,119,0,111,133,2,15,15,11,19,16,26,14,15,31,24,55,131,114,199,15,15,13,3,45,130,113,242,2,54,67,121
,,0.3,0.3,0.3,0.36,0.31,0.31,0.3,0.31,0,0.33,0.29,0.14,0.23,0.29,0.36,0.28,0.4,0.37,0.22,0.22,0.29,0.31,0.38,0.28,0.33,0.31,0.36,0.26,0.22,0.37,0.27,0.28,0.33,0.3,0.28,0.42,0.29,0.28
,,,,,,,,,,,,,,,,,,i,,,,,,bhi,,,,,,,,,,,,,bc,,
,Other,2,2,2,0,2,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,1,0,0,1,0,2,2,0,0,1,1
,,*%,*%,0.01,0,*%,*%,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.03,0,*%,*%,*%,0,0.02,0,0,0.01,0,0.01,*%,0,0,*%,*%
,,,,,,,,,,,,,,,,,,,,,,,l,,,,,,a,,,,,,,,,,
,"Columns Tested: a,b,c - a,b - a,b,c - a,b - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f - a,b,c,d - a,b,c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
