Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,,0.35,0.32,0.38,0.33,0.37,0.36,0.33,0.36,0.35,0.35,0.35,0.35,0.37,0.3,0.33,0.32,0.37,0.35,0.37,0.38,0.33,0.34,0.36,0.4,0.37,0.33,0.28,0.33,0.38,0.32,0.33,0.38,0.35,0.4,0.32,0.44,0.37,0.35,0.35,0.35,0.36,0.36,0.31,0.36,0.35,0.36,0.33,0.36,0.36,0.36,0.36,0.33,0.36,0.35,0.35,0.35
,,,,a,,,,,,,,,,b,,,,,,bd,bd,,,,bcdeg,dg,d,,,cdeg,,,a,,c,,ac,,,,,,,,,,b,,e,,,,,,,,
,A lack of opportunities,2088,1007,1074,267,341,329,388,312,450,608,717,762,264,121,218,236,179,213,324,225,307,775,1313,443,669,458,305,213,1111,976,1213,865,1695,41,207,79,55,1316,743,422,375,1900,153,1261,760,1496,557,1071,315,433,324,754,1179,836,1184,818
,,0.33,0.33,0.34,0.32,0.33,0.33,0.39,0.32,0.32,0.33,0.36,0.32,0.32,0.41,0.36,0.36,0.33,0.33,0.32,0.32,0.32,0.36,0.32,0.31,0.32,0.37,0.33,0.38,0.32,0.36,0.34,0.33,0.33,0.31,0.37,0.32,0.43,0.33,0.34,0.35,0.35,0.34,0.31,0.33,0.35,0.33,0.33,0.34,0.32,0.35,0.36,0.32,0.32,0.35,0.34,0.33
,,,,,,,,abcefgi,,,,fgi,,,aefghi,,gi,,,,,,b,,,,abf,,abf,,abf,,,,,,,,,,,,,,,,,,,,,e,,,a,,
,"Lack of high quality, well-paid jobs",1953,983,954,267,313,296,297,316,466,580,592,781,242,109,214,223,189,213,284,216,264,748,1206,421,657,406,296,173,1079,875,1118,822,1598,44,192,89,21,1257,673,368,349,1743,172,1170,715,1400,530,931,282,380,269,777,1111,775,1084,805
,,0.31,0.33,0.3,0.32,0.3,0.29,0.29,0.33,0.33,0.31,0.29,0.33,0.3,0.37,0.35,0.34,0.35,0.33,0.28,0.31,0.27,0.35,0.3,0.3,0.32,0.33,0.32,0.31,0.31,0.32,0.31,0.31,0.31,0.33,0.34,0.37,0.16,0.31,0.31,0.3,0.33,0.31,0.35,0.31,0.33,0.31,0.32,0.3,0.29,0.31,0.3,0.33,0.31,0.33,0.31,0.32
,,,b,,,,,,h,h,,,ch,,agi,agi,agi,agi,gi,,,,b,,,,,,,,,,,e,e,e,ae,,,,,,,a,,,,,,,,,ab,,,,
,Body image pressures,1641,649,985,257,285,252,248,256,344,542,500,599,221,77,162,157,149,164,303,182,228,501,1141,389,549,335,232,136,938,703,933,702,1361,37,130,59,49,1034,589,343,285,1482,133,1004,583,1209,415,824,245,332,247,603,996,604,934,643
,,0.26,0.22,0.31,0.31,0.27,0.25,0.25,0.27,0.24,0.29,0.25,0.25,0.27,0.26,0.26,0.24,0.27,0.26,0.29,0.26,0.24,0.23,0.28,0.27,0.26,0.27,0.25,0.25,0.27,0.26,0.26,0.27,0.26,0.28,0.23,0.24,0.38,0.26,0.27,0.28,0.27,0.26,0.27,0.26,0.27,0.27,0.25,0.26,0.25,0.27,0.27,0.26,0.27,0.25,0.27,0.26
,,,,a,cdefhi,,,,,,cdfhi,,,,,,,,,di,,,,a,,,,,,,,,,,,,,c,,,,,,,,,,,,,,,,,,,
,A lack of spaces to go,1317,586,722,184,226,229,256,185,237,411,484,422,204,69,129,143,95,131,225,110,212,505,812,280,422,261,218,137,702,616,768,536,1088,27,121,46,31,805,494,276,264,1196,100,841,435,981,315,700,207,305,188,445,783,489,773,501
,,0.21,0.19,0.23,0.22,0.22,0.23,0.25,0.19,0.17,0.22,0.24,0.18,0.25,0.23,0.21,0.22,0.17,0.2,0.22,0.16,0.22,0.23,0.2,0.2,0.2,0.21,0.23,0.25,0.2,0.23,0.21,0.21,0.21,0.21,0.22,0.19,0.24,0.2,0.23,0.23,0.25,0.21,0.21,0.22,0.2,0.22,0.19,0.23,0.21,0.25,0.21,0.19,0.22,0.21,0.22,0.2
,,,,a,fi,fi,efi,befgi,,,fi,efi,,efh,eh,h,h,,h,eh,,eh,b,,,,,af,abf,,af,,,,,,,,,a,,a,,,b,,b,,e,,bde,,,,,,
,Growing wealth gap between older and younger generations,1276,653,614,196,260,197,169,177,277,455,366,454,165,55,122,130,99,143,220,131,210,431,845,345,424,240,158,109,769,506,660,606,1036,34,123,47,34,800,460,283,226,1110,134,810,427,940,317,680,241,246,192,437,789,458,774,465
,,0.2,0.22,0.19,0.24,0.25,0.2,0.17,0.18,0.2,0.24,0.18,0.19,0.2,0.19,0.2,0.2,0.18,0.22,0.21,0.19,0.22,0.2,0.21,0.24,0.2,0.19,0.17,0.2,0.22,0.19,0.18,0.23,0.2,0.26,0.22,0.2,0.26,0.2,0.21,0.23,0.21,0.2,0.28,0.21,0.19,0.21,0.19,0.22,0.25,0.2,0.21,0.19,0.22,0.19,0.22,0.19
,,,b,,cdefhi,cdefhi,,,,,cdefhi,,,,,,,,,,,,,,bcdfg,,,,,dg,,,a,,ad,,,,,,a,,,a,,,,,e,ce,,,,b,,b,
,Climate change,964,529,426,156,161,144,147,147,208,317,292,355,134,37,91,111,81,104,161,102,142,306,658,262,314,172,139,76,576,388,528,428,788,21,89,34,29,637,310,167,150,839,100,662,274,746,209,556,209,215,132,298,638,297,784,164
,,0.15,0.18,0.13,0.19,0.15,0.14,0.15,0.15,0.15,0.17,0.15,0.15,0.16,0.13,0.15,0.17,0.15,0.16,0.16,0.15,0.15,0.14,0.16,0.18,0.15,0.14,0.15,0.14,0.16,0.14,0.15,0.16,0.15,0.16,0.16,0.14,0.22,0.16,0.14,0.14,0.14,0.15,0.21,0.17,0.12,0.17,0.13,0.18,0.21,0.17,0.15,0.13,0.18,0.13,0.22,0.07
,,,b,,bcdefhi,,,,,,ch,,,,,,,,,,,,,,bcdeg,,,,,cg,,,,,,,,,,,,,,a,b,,b,,de,acde,e,,,b,,b,
,Other,29,19,10,0,1,4,6,4,15,1,9,19,4,0,4,1,3,2,3,5,8,11,19,6,14,4,2,3,20,9,10,18,29,1,0,0,0,20,9,8,6,29,0,17,10,17,9,8,2,5,1,15,10,18,5,25
,,*%,0.01,*%,0,*%,*%,0.01,*%,0.01,*%,*%,0.01,0.01,0,0.01,*%,0.01,*%,*%,0.01,0.01,*%,*%,*%,0.01,*%,*%,0.01,0.01,*%,*%,0.01,0.01,*%,0,0,0,*%,*%,0.01,0.01,0.01,0,*%,*%,*%,0.01,*%,*%,*%,*%,0.01,*%,0.01,*%,0.01
,,,,,,,,g,g,abg,,g,abg,,,,,,,,,d,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,ad,,a,,a
,Don't know,185,89,96,16,22,26,28,31,63,38,54,94,26,9,23,14,18,19,29,26,21,71,115,38,56,30,36,25,94,91,128,53,159,2,16,4,3,119,60,36,30,157,16,59,98,70,105,33,13,14,6,119,59,91,63,92
,,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.03,0.04,0.02,0.03,0.04,0.03,0.03,0.04,0.02,0.03,0.03,0.03,0.04,0.02,0.03,0.03,0.03,0.03,0.02,0.04,0.05,0.03,0.03,0.04,0.02,0.03,0.01,0.03,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.04,0.02,0.06,0.01,0.01,0.01,0.01,0.05,0.02,0.04,0.02,0.04
,,,,,,,,,g,abcdgh,,,abcgh,,,,,,,,,,,,,,,,abcf,,,b,,,,,,,,,,,,,,a,,a,,,,,abcd,,a,,a
,None of these,20,10,10,2,3,4,0,4,8,5,4,11,3,2,1,3,4,2,3,0,3,7,13,6,9,1,1,4,16,5,13,6,15,1,2,1,0,14,5,3,3,18,1,13,6,14,5,8,3,1,3,11,13,6,2,15
,,*%,*%,*%,*%,*%,*%,0,*%,0.01,*%,*%,*%,*%,0.01,*%,*%,0.01,*%,*%,0,*%,*%,*%,*%,*%,*%,*%,0.01,*%,*%,*%,*%,*%,0.01,*%,*%,0,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,0.01
,,,,,,,d,,,d,,,d,,h,,,h,,,,,,,,c,,,c,c,,,,,,,,,,,,,,,,,,,,,,,,,,,a
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
