Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,,0.46,0.45,0.48,0.46,0.49,0.44,0.43,0.48,0.48,0.48,0.43,0.48,0.47,0.46,0.47,0.45,0.45,0.5,0.46,0.47,0.46,0.45,0.47,0.49,0.47,0.46,0.42,0.47,0.48,0.45,0.46,0.48,0.47,0.48,0.44,0.42,0.47,0.45,0.5,0.51,0.5,0.46,0.53,0.46,0.49,0.46,0.47,0.44,0.45,0.44,0.44,0.48,0.47,0.46,0.49,0.44
,,,,a,,cdh,,,cdh,dh,cdh,,cdh,,,,,,,,,,,,dg,d,,,,dg,,,,,,,,,,a,a,a,,a,,a,,,,,,,acd,,,b,
,Climate change,2746,1296,1433,358,455,397,428,461,646,813,825,1108,377,122,266,288,235,286,452,327,394,927,1820,641,926,519,403,258,1567,1179,1581,1154,2331,50,222,83,50,1720,991,559,515,2444,246,1657,1004,1974,738,1306,443,525,338,1056,1616,1030,1739,923
,,0.44,0.43,0.45,0.44,0.44,0.4,0.43,0.48,0.46,0.44,0.41,0.47,0.46,0.41,0.44,0.45,0.43,0.45,0.44,0.47,0.41,0.43,0.45,0.45,0.44,0.42,0.43,0.47,0.45,0.43,0.44,0.44,0.45,0.38,0.4,0.34,0.39,0.43,0.46,0.46,0.48,0.43,0.51,0.44,0.46,0.44,0.44,0.42,0.45,0.43,0.38,0.45,0.44,0.43,0.5,0.37
,,,,,,c,,,bcdgh,ch,c,,cdgh,i,,,,,,,i,,,,,,,,,,,,,bcd,,,,,,a,,a,,a,,,,,d,d,d,,ad,,,b,
,Other,34,21,13,0,3,4,8,6,15,3,12,20,6,0,4,1,3,4,3,5,9,12,22,6,15,7,2,3,22,13,13,19,32,1,1,0,0,24,10,8,7,33,0,21,11,20,11,11,2,8,1,17,12,21,9,26
,,0.01,0.01,*%,0,*%,*%,0.01,0.01,0.01,*%,0.01,0.01,0.01,0,0.01,*%,0.01,0.01,*%,0.01,0.01,0.01,0.01,*%,0.01,0.01,*%,0.01,0.01,*%,*%,0.01,0.01,*%,*%,0,0,0.01,*%,0.01,0.01,0.01,0,0.01,*%,*%,0.01,*%,*%,0.01,*%,0.01,*%,0.01,*%,0.01
,,,,,,,,ag,ag,abg,,g,abg,,,,,,,,,d,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,d,,ad,,a,,a
,Don't know,185,89,96,16,22,26,28,31,63,38,54,94,26,9,23,14,18,19,29,26,21,71,115,38,56,30,36,25,94,91,128,53,159,2,16,4,3,119,60,36,30,157,16,59,98,70,105,33,13,14,6,119,59,91,63,92
,,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.03,0.04,0.02,0.03,0.04,0.03,0.03,0.04,0.02,0.03,0.03,0.03,0.04,0.02,0.03,0.03,0.03,0.03,0.02,0.04,0.05,0.03,0.03,0.04,0.02,0.03,0.01,0.03,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.04,0.02,0.06,0.01,0.01,0.01,0.01,0.05,0.02,0.04,0.02,0.04
,,,,,,,,,g,abcdgh,,,abcgh,,,,,,,,,,,,,,,,abcf,,,b,,,,,,,,,,,,,,a,,a,,,,,abcd,,a,,a
,None of these,20,10,10,2,3,4,0,4,8,5,4,11,3,2,1,3,4,2,3,0,3,7,13,6,9,1,1,4,16,5,13,6,15,1,2,1,0,14,5,3,3,18,1,13,6,14,5,8,3,1,3,11,13,6,2,15
,,*%,*%,*%,*%,*%,*%,0,*%,0.01,*%,*%,*%,*%,0.01,*%,*%,0.01,*%,*%,0,*%,*%,*%,*%,*%,*%,*%,0.01,*%,*%,*%,*%,*%,0.01,*%,*%,0,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,0.01
,,,,,,,d,,,d,,,d,,h,,,h,,,,,,,,c,,,c,c,,,,,,,,,,,,,,,,,,,,,,,,,,,a
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
