Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,0.3,0.32,0.29,0.19,0.24,0.25,0.3,0.37,0.42,0.21,0.28,0.4,0.24,0.34,0.33,0.33,0.29,0.28,0.22,0.33,0.27,0.31,0.3,0.33,0.19,0.14,0.16,0.12,0.32,0.27,0.23,0.31,0.31,0.26,0.32,0.29,0.31,0.28,0.28,0.29,0.29,0.27,0.33,0.31,0.3,0.27,0.35
,,,b,,,a,ag,abcg,abcdgh,abcdegh,,abcg,abcdegh,,a,cdeg,cdeg,e,e,,cdeg,e,,,bcde,,,,,bc,c,,bc,b,,b,,b,,,,,,abcd,,,,a
,Poor mental health,2412,953,1448,441,507,455,425,313,271,948,880,584,906,1506,478,831,468,366,268,1310,1102,1316,1072,1978,54,203,87,77,1381,1001,694,403,2108,252,1449,881,1769,611,1297,355,548,394,811,1449,887,1469,850
,,0.27,0.22,0.31,0.38,0.34,0.32,0.29,0.22,0.13,0.36,0.31,0.17,0.29,0.26,0.24,0.28,0.26,0.27,0.32,0.26,0.27,0.26,0.28,0.26,0.32,0.28,0.29,0.48,0.24,0.32,0.39,0.26,0.26,0.35,0.26,0.28,0.27,0.26,0.29,0.25,0.31,0.31,0.24,0.27,0.26,0.29,0.23
,,,,a,cdefhi,defhi,efi,efi,fi,,cdefhi,efi,f,b,,,a,,,abcdfg,a,a,,a,,a,,,abcd,,ad,abd,,,a,,a,,,be,,be,be,,,,b,
,Youth violence (incl. knife crime),2309,1055,1246,316,360,342,354,380,558,676,696,938,914,1395,456,736,478,408,231,1192,1118,1396,899,1903,52,214,90,37,1453,829,475,405,2127,143,1379,840,1612,653,1106,340,448,317,889,1294,938,1279,927
,,0.26,0.24,0.27,0.27,0.24,0.24,0.24,0.27,0.27,0.25,0.24,0.27,0.3,0.24,0.23,0.25,0.26,0.3,0.28,0.24,0.28,0.27,0.24,0.25,0.31,0.3,0.3,0.23,0.25,0.26,0.27,0.26,0.26,0.2,0.25,0.27,0.25,0.27,0.25,0.24,0.25,0.25,0.26,0.25,0.28,0.26,0.26
,,,,a,,,,,bch,bch,,,bcdh,b,,,,af,abf,af,,abf,b,,,a,a,a,,,,,,b,,,a,,a,,,,,,,a,,
,Negative impact of social media,2091,891,1196,255,366,366,328,318,458,621,694,776,703,1388,545,716,395,265,170,1261,830,1114,962,1737,49,153,101,45,1347,713,398,361,1901,145,1300,726,1525,539,1048,349,406,292,756,1238,792,1163,849
,,0.23,0.21,0.26,0.22,0.25,0.26,0.23,0.23,0.22,0.23,0.24,0.23,0.23,0.24,0.27,0.24,0.22,0.19,0.21,0.25,0.21,0.22,0.25,0.23,0.29,0.21,0.33,0.28,0.24,0.23,0.22,0.23,0.24,0.2,0.24,0.23,0.24,0.23,0.23,0.25,0.23,0.23,0.22,0.23,0.24,0.23,0.23
,,,,a,,,aefi,,,,,,,,,bcdeg,deg,,,,cdeg,,,a,,ac,,ac,,,,,,,,,,,,,,,,,,,,
,A lack of opportunities,2019,1003,1008,249,310,328,367,315,451,559,695,766,734,1286,427,645,451,277,219,1072,947,1176,834,1691,34,183,57,46,1290,709,402,359,1836,151,1248,703,1459,526,1058,316,408,334,702,1164,790,1147,788
,,0.22,0.23,0.22,0.21,0.21,0.23,0.25,0.22,0.22,0.21,0.24,0.22,0.24,0.22,0.21,0.22,0.25,0.2,0.26,0.22,0.24,0.23,0.22,0.22,0.21,0.26,0.19,0.29,0.23,0.23,0.23,0.23,0.23,0.21,0.23,0.23,0.23,0.22,0.24,0.22,0.23,0.26,0.21,0.22,0.23,0.23,0.22
,,,,,,,,abfgi,,,,bg,,,,,,abdf,,abdf,,adf,,,,,d,,,,,,,,,,,,,e,,,bce,,,,,
,"Lack of high quality, well-paid jobs",1824,943,865,241,273,250,291,315,454,513,541,769,666,1158,377,596,410,283,158,973,851,1036,775,1549,34,149,65,19,1184,626,313,340,1624,162,1125,645,1316,488,886,287,358,242,732,1044,723,992,769
,,0.2,0.22,0.19,0.21,0.18,0.18,0.2,0.23,0.22,0.19,0.19,0.22,0.21,0.2,0.19,0.2,0.23,0.21,0.19,0.2,0.21,0.2,0.21,0.2,0.2,0.21,0.21,0.12,0.21,0.2,0.18,0.22,0.2,0.23,0.2,0.21,0.2,0.21,0.2,0.2,0.2,0.19,0.22,0.2,0.21,0.2,0.21
,,,b,,,,,,bcgh,bcgh,,,bcgh,b,,,,abf,,,,a,,,,,,,,c,c,,c,,,,,,,,,,,ad,,,,
,Body image pressures,1436,550,877,237,249,240,220,201,288,486,460,489,432,1004,342,478,281,221,112,821,615,830,602,1198,31,110,51,43,905,513,310,235,1300,113,911,480,1067,354,743,218,314,211,505,903,499,817,569
,,0.16,0.13,0.19,0.2,0.17,0.17,0.15,0.14,0.14,0.18,0.16,0.14,0.14,0.17,0.17,0.16,0.16,0.16,0.14,0.17,0.15,0.16,0.16,0.16,0.18,0.15,0.17,0.27,0.16,0.16,0.17,0.15,0.16,0.16,0.17,0.15,0.17,0.15,0.17,0.16,0.18,0.17,0.15,0.17,0.15,0.16,0.16
,,,,a,bcdefhi,fi,efi,,,,defhi,i,,,a,e,,,,,,,,,,,,,ac,,,,,,,,,,,e,,e,,,b,,,
,A lack of spaces to go,1239,553,681,164,202,219,246,179,229,365,465,409,465,774,245,397,255,193,149,643,596,730,493,1076,20,95,30,14,734,485,268,263,1115,106,808,396,941,277,648,185,298,165,417,737,464,719,484
,,0.14,0.13,0.15,0.14,0.14,0.15,0.17,0.13,0.11,0.14,0.16,0.12,0.15,0.13,0.12,0.13,0.14,0.14,0.18,0.13,0.15,0.14,0.13,0.14,0.12,0.13,0.1,0.09,0.13,0.15,0.15,0.17,0.14,0.15,0.15,0.13,0.15,0.12,0.15,0.13,0.17,0.13,0.12,0.14,0.14,0.14,0.13
,,,,a,,,efi,abefgi,,,fi,befgi,,b,,,,,,abcdfg,,af,,,d,,,,,,a,a,a,,,b,,b,,e,,abde,,,,,,
,Growing wealth gap between older and younger generations,1069,557,502,164,219,173,141,150,222,383,314,372,358,710,281,351,207,140,90,632,437,528,534,890,22,94,40,23,674,380,218,206,925,120,678,366,791,265,599,202,226,171,338,690,354,636,403
,,0.12,0.13,0.11,0.14,0.15,0.12,0.1,0.11,0.11,0.14,0.11,0.11,0.12,0.12,0.14,0.12,0.11,0.1,0.11,0.13,0.11,0.1,0.14,0.12,0.13,0.13,0.13,0.14,0.12,0.12,0.12,0.13,0.11,0.17,0.12,0.12,0.12,0.11,0.13,0.14,0.13,0.13,0.1,0.13,0.11,0.13,0.11
,,,b,,defhi,cdefhi,d,,,,cdefhi,,,,,bcdeg,,,,,dg,,,a,,,,,,,,,,,a,,,,,e,e,e,e,,b,,b,
,Climate change,911,521,378,158,151,140,131,136,195,309,271,331,298,612,253,280,158,147,73,533,377,492,411,750,17,89,30,24,606,290,160,136,806,82,640,235,728,175,526,192,206,129,282,612,269,746,157
,,0.1,0.12,0.08,0.13,0.1,0.1,0.09,0.1,0.1,0.12,0.09,0.1,0.1,0.1,0.13,0.09,0.09,0.11,0.09,0.11,0.09,0.1,0.11,0.1,0.1,0.12,0.1,0.15,0.11,0.09,0.09,0.09,0.1,0.12,0.12,0.08,0.11,0.07,0.12,0.14,0.12,0.1,0.08,0.12,0.08,0.15,0.04
,,,b,,bcdefhi,,,,,,defhi,,,,,bcefg,,,,,cg,,,a,,,,,,bd,,,,,,b,,b,,e,de,e,,,b,,b,
,Other,31,19,12,0,3,5,4,5,14,3,9,19,11,20,8,11,5,3,4,19,12,9,19,30,1,0,0,0,20,10,8,6,30,0,16,14,17,14,12,4,6,1,14,12,17,3,28
,,*%,*%,*%,0,*%,*%,*%,*%,0.01,*%,*%,0.01,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,0.01,*%,*%,0,0,0,*%,*%,*%,*%,*%,0,*%,*%,*%,0.01,*%,*%,*%,*%,*%,*%,0.01,*%,0.01
,,,,,,,,,,abg,,,ag,,,,,,,,,,,a,,,,,,,,,,,,,,,a,,,,,,,a,,a
,Don't know,262,124,135,26,30,35,39,43,89,56,74,132,97,165,54,81,41,50,36,135,127,177,79,228,2,20,6,3,168,84,49,42,220,27,86,137,104,145,50,21,18,11,166,84,130,90,132
,,0.03,0.03,0.03,0.02,0.02,0.02,0.03,0.03,0.04,0.02,0.03,0.04,0.03,0.03,0.03,0.03,0.02,0.04,0.04,0.03,0.03,0.03,0.02,0.03,0.01,0.03,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.04,0.02,0.04,0.02,0.06,0.01,0.01,0.01,0.01,0.05,0.02,0.04,0.02,0.04
,,,,,,,,,bg,abcdgh,,,abcgh,,,,,,c,abcf,,,b,,,,,,,,,,,,,,a,,a,,,,,abcd,,a,,a
,None of these,28,15,14,3,4,6,1,4,11,7,6,15,9,19,8,12,1,1,5,20,8,18,9,21,1,3,2,0,20,7,3,4,24,1,19,8,19,8,10,5,2,4,15,18,9,4,20
,,*%,*%,*%,*%,*%,*%,*%,*%,0.01,*%,*%,*%,*%,*%,*%,*%,*%,*%,0.01,*%,*%,*%,*%,*%,0.01,*%,0.01,0,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,0.01
,,,,,,,d,,,d,,,d,,,c,c,,,c,c,,,,,,,,,,,,,,,,,,,,,,,c,,,,a
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
