Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,Not at all important,764,397,360,75,91,101,149,141,207,166,250,348,301,462,129,225,139,144,127,354,410,518,237,717,12,19,10,5,452,298,179,161,683,60,10,733,0,764,98,26,38,33,612,103,597,307,402
,,0.09,0.09,0.08,0.06,0.06,0.07,0.1,0.1,0.1,0.06,0.09,0.1,0.1,0.08,0.06,0.08,0.08,0.11,0.15,0.07,0.1,0.1,0.06,0.09,0.07,0.03,0.03,0.03,0.08,0.09,0.1,0.1,0.08,0.08,*%,0.24,0,0.32,0.02,0.02,0.02,0.03,0.18,0.02,0.18,0.06,0.11
,,,b,,,,,abcg,abcg,abcg,,abcg,abcg,b,,,,,abcf,abcdfg,,abcf,b,,cd,cd,,,,,a,a,a,,,,a,,a,,,,,abcd,,a,,a
,Don't know,131,62,69,20,19,26,24,18,24,39,50,42,44,87,14,28,22,28,38,42,88,90,35,101,3,17,5,0,63,58,38,26,102,14,22,41,0,0,26,8,7,10,56,36,55,48,41
,,0.01,0.01,0.01,0.02,0.01,0.02,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.05,0.01,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0,0.01,0.02,0.02,0.02,0.01,0.02,*%,0.01,0,0,0.01,0.01,*%,0.01,0.02,0.01,0.02,0.01,0.01
,,,,,,,,,,,,,,,,,,,abf,abcdfg,,abcf,b,,,,,,,,a,a,,,,,a,,,,,,,abcd,,a,,
,NET: Important,6466,3129,3311,842,1137,1059,1001,981,1447,1978,2061,2427,2168,4298,1590,2165,1307,949,455,3755,2711,3506,2921,5356,123,574,252,135,4231,2175,1221,1058,5865,488,5213,1146,6466,0,3908,1273,1558,1078,1710,4751,1593,3934,2362
,,0.72,0.73,0.72,0.72,0.76,0.74,0.69,0.7,0.71,0.74,0.72,0.71,0.7,0.73,0.79,0.73,0.72,0.69,0.55,0.76,0.68,0.68,0.77,0.7,0.73,0.81,0.83,0.85,0.74,0.69,0.69,0.68,0.73,0.69,0.94,0.37,1,0,0.88,0.91,0.87,0.85,0.51,0.9,0.47,0.79,0.65
,,,,,,adefhi,defi,,,,defhi,,,,a,bcdefg,deg,eg,e,,bcdeg,e,,a,,,ab,ab,a,bcd,,,,b,,b,,b,,de,acde,de,e,,b,,b,
,NET: Not important,2379,1124,1233,312,332,342,422,401,570,645,764,971,886,1493,401,769,483,390,336,1170,1209,1531,818,2141,41,122,46,25,1432,905,515,462,2117,207,283,1930,0,2379,525,123,216,185,1606,492,1719,1013,1221
,,0.27,0.26,0.27,0.27,0.22,0.24,0.29,0.29,0.28,0.24,0.27,0.28,0.29,0.25,0.2,0.26,0.27,0.29,0.41,0.24,0.3,0.3,0.22,0.28,0.25,0.17,0.15,0.15,0.25,0.29,0.29,0.3,0.26,0.29,0.05,0.62,0,1,0.12,0.09,0.12,0.15,0.48,0.09,0.51,0.2,0.34
,,,,,b,,,bcg,bcg,bcg,,bcg,bcg,b,,,af,af,af,abcdfg,a,abcf,b,,cde,cd,,,,,a,a,a,,,,a,,a,b,,b,abc,abcd,,a,,a
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
