Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,0.08,0.09,0.06,0.14,0.1,0.08,0.06,0.04,0.06,0.12,0.07,0.05,0.08,0.08,0.1,0.08,0.07,0.06,0.07,0.09,0.07,0.06,0.1,0.07,0.12,0.15,0.17,0.05,0.08,0.07,0.08,0.06,0.08,0.08,0.1,0.03,0.1,0.03,0.11,0.17,0.09,0.07,0.04,0.11,0.02,0.09,0.06
,,,b,,bcdefhi,cdefhi,efi,e,,e,cdefhi,ei,,,,bcdeg,g,,,,cdg,,,a,,a,a,ae,,,,d,,,,b,,b,,cde,acde,de,e,,b,,b,
,Fairly well,2989,1541,1437,370,476,455,458,461,770,846,912,1230,752,2236,823,1017,602,381,166,1840,1149,1615,1352,2515,53,248,118,48,2097,866,424,422,2727,203,2230,677,2430,533,1660,572,635,452,998,2154,762,1709,1220
,,0.33,0.36,0.31,0.31,0.32,0.32,0.32,0.33,0.38,0.32,0.32,0.36,0.24,0.38,0.41,0.34,0.33,0.28,0.2,0.37,0.29,0.32,0.36,0.33,0.31,0.35,0.39,0.3,0.37,0.28,0.24,0.27,0.34,0.29,0.4,0.22,0.38,0.22,0.37,0.41,0.36,0.36,0.3,0.41,0.23,0.34,0.34
,,,b,,,,,,,abcdegh,,,abcdegh,,a,bcdefg,deg,deg,e,,bcdeg,e,,a,,,,ab,,bcd,c,,c,b,,b,,b,,e,acde,e,e,,b,,,
,Not very well,3250,1499,1731,416,556,569,518,509,682,972,1088,1190,1249,2001,630,1068,686,540,326,1698,1552,1907,1314,2755,55,258,92,82,1997,1200,714,566,2912,286,1860,1276,2276,919,1616,419,677,520,1205,1719,1444,1863,1286
,,0.36,0.35,0.38,0.35,0.37,0.4,0.36,0.36,0.33,0.37,0.38,0.35,0.4,0.34,0.31,0.36,0.38,0.4,0.39,0.34,0.39,0.37,0.35,0.36,0.33,0.36,0.3,0.51,0.35,0.38,0.4,0.37,0.36,0.4,0.34,0.41,0.35,0.39,0.36,0.3,0.38,0.41,0.36,0.33,0.43,0.37,0.35
,,,,a,,f,adefgi,,,,f,fi,,b,,,a,af,abf,af,a,abf,b,,d,,,,abcd,,a,ad,,,a,,a,,a,b,,b,abe,b,,a,,
,Not at all well,1158,509,638,134,209,185,241,183,207,343,425,390,592,566,200,344,225,209,179,544,614,693,459,1045,23,47,25,15,606,536,332,278,1014,110,471,655,674,469,459,110,215,134,558,418,701,635,467
,,0.13,0.12,0.14,0.11,0.14,0.13,0.17,0.13,0.1,0.13,0.15,0.11,0.19,0.1,0.1,0.12,0.12,0.15,0.22,0.11,0.15,0.14,0.12,0.14,0.14,0.07,0.08,0.09,0.11,0.17,0.19,0.18,0.13,0.16,0.09,0.21,0.1,0.2,0.1,0.08,0.12,0.11,0.17,0.08,0.21,0.13,0.13
,,,,a,,fi,f,abcefgi,f,,f,afgi,,b,,,a,a,abcf,abcdfg,,abcf,,,cd,cd,,,,,a,a,a,,a,,a,,a,b,,ab,b,abcd,,a,,
,Don't know,892,370,517,92,91,110,141,189,268,183,251,458,269,623,161,301,172,154,105,462,430,608,272,786,17,55,18,6,569,310,157,179,822,55,381,412,464,397,239,63,96,80,463,387,380,343,419
,,0.1,0.09,0.11,0.08,0.06,0.08,0.1,0.14,0.13,0.07,0.09,0.13,0.09,0.11,0.08,0.1,0.09,0.11,0.13,0.09,0.11,0.12,0.07,0.1,0.1,0.08,0.06,0.04,0.1,0.1,0.09,0.12,0.1,0.08,0.07,0.13,0.07,0.17,0.05,0.05,0.05,0.06,0.14,0.07,0.11,0.07,0.12
,,,,a,,,,bcg,abcdgh,abcdgh,,bg,abcdgh,,a,,a,,a,acf,,af,b,,d,d,,,,,,,c,b,,,a,,a,,,,b,abcd,,a,,a
,NET: Well,3676,1937,1727,533,631,564,547,518,885,1163,1110,1403,988,2688,1014,1250,728,464,220,2264,1412,1919,1729,3012,73,354,169,57,2554,1091,571,522,3336,259,2805,774,3053,594,2145,811,794,539,1147,2755,842,2154,1452
,,0.41,0.45,0.37,0.45,0.42,0.39,0.38,0.37,0.43,0.44,0.39,0.41,0.32,0.46,0.51,0.42,0.4,0.34,0.27,0.46,0.35,0.37,0.46,0.4,0.44,0.5,0.56,0.36,0.45,0.35,0.32,0.34,0.41,0.36,0.51,0.25,0.47,0.25,0.48,0.58,0.45,0.42,0.34,0.52,0.25,0.43,0.4
,,,b,,cdehi,deh,,,,cdeh,cdehi,,e,,a,bcdefg,deg,deg,e,,bcdeg,e,,a,,,a,abe,,bcd,,,,b,,b,,b,,cde,acde,e,e,,b,,b,
,NET: Not well,4408,2008,2369,549,766,754,759,692,888,1315,1513,1580,1841,2567,830,1412,911,750,505,2242,2166,2600,1773,3799,78,305,117,97,2603,1736,1046,845,3926,396,2331,1931,2949,1388,2075,529,892,654,1763,2137,2145,2498,1753
,,0.49,0.47,0.51,0.47,0.51,0.53,0.52,0.49,0.44,0.49,0.53,0.46,0.59,0.44,0.41,0.48,0.5,0.55,0.61,0.45,0.54,0.51,0.47,0.5,0.46,0.43,0.38,0.61,0.45,0.55,0.59,0.55,0.49,0.56,0.42,0.62,0.46,0.58,0.47,0.38,0.5,0.51,0.52,0.4,0.64,0.5,0.48
,,,,a,,afi,aefgi,afi,fi,,fi,aefgi,,b,,,af,af,abcf,abcdfg,a,abcf,b,,cd,d,,,cd,,a,abd,a,,a,,a,,a,b,,ab,ab,ab,,a,,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
