Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,0.59,0.54,0.63,0.52,0.58,0.62,0.6,0.62,0.58,0.55,0.61,0.59,0.6,0.58,0.57,0.59,0.6,0.57,0.62,0.58,0.6,0.59,0.58,0.6,0.53,0.54,0.51,0.48,0.57,0.61,0.62,0.62,0.59,0.6,0.57,0.62,0.58,0.61,0.55,0.54,0.55,0.55,0.61,0.58,0.6,0.6,0.57
,,,,a,,a,abfg,ag,abg,a,,abg,ag,,,,,,,adf,,,,,bcd,,,,,,a,a,a,,,,a,,,,,,,abcd,,,b,
,Reducing loneliness and isolation,5156,2300,2831,582,820,783,824,864,1282,1402,1607,2147,1728,3428,1180,1687,1060,756,472,2867,2289,2985,2152,4479,82,345,151,83,3191,1898,1060,989,4655,425,3176,1802,3776,1306,2501,784,1016,702,1930,3061,1930,2919,2057
,,0.57,0.53,0.61,0.5,0.55,0.55,0.57,0.62,0.63,0.53,0.56,0.62,0.56,0.58,0.59,0.57,0.59,0.55,0.57,0.58,0.57,0.58,0.57,0.59,0.49,0.48,0.5,0.52,0.56,0.61,0.6,0.64,0.58,0.6,0.58,0.58,0.58,0.55,0.56,0.56,0.57,0.55,0.57,0.58,0.57,0.58,0.57
,,,,a,,a,a,ag,abcdgh,abcdgh,,ag,abcdgh,,a,,,,,,,,,,bcd,,,,,,a,a,abc,,,,,b,,,,,,,,,,
,People caring and looking out for each other,5104,2324,2755,575,765,740,821,862,1341,1340,1561,2203,1686,3418,1167,1709,1023,749,455,2877,2227,2932,2149,4393,91,374,150,78,3221,1829,1016,941,4632,394,3252,1686,3841,1198,2462,801,980,681,1920,3112,1839,2858,2075
,,0.57,0.54,0.6,0.49,0.51,0.52,0.57,0.62,0.66,0.5,0.54,0.64,0.54,0.58,0.58,0.58,0.56,0.55,0.55,0.58,0.56,0.57,0.57,0.58,0.54,0.52,0.5,0.49,0.56,0.58,0.57,0.61,0.57,0.56,0.59,0.54,0.59,0.5,0.55,0.57,0.55,0.54,0.57,0.59,0.55,0.57,0.57
,,,,a,,,,abcg,abcdgh,abcdegh,,ag,abcdgh,,a,g,,,,,g,,,,cd,,,,,,,,ac,,,b,,b,,,,,,d,b,,,
,Preventing youth violence,4794,2225,2545,661,777,736,751,761,1107,1438,1487,1869,1713,3081,1049,1589,987,726,443,2638,2155,2837,1927,4078,97,364,161,81,3024,1706,973,868,4340,375,2886,1747,3437,1295,2277,701,889,687,1868,2768,1878,2695,1936
,,0.53,0.52,0.55,0.56,0.52,0.52,0.52,0.54,0.54,0.54,0.52,0.54,0.55,0.52,0.52,0.54,0.54,0.53,0.53,0.53,0.54,0.55,0.51,0.54,0.58,0.51,0.53,0.51,0.53,0.54,0.55,0.56,0.54,0.53,0.52,0.56,0.53,0.54,0.51,0.5,0.5,0.54,0.55,0.52,0.56,0.54,0.53
,,,,a,bcdh,,,,,,,,h,b,,,,,,,,,b,,,,,,,,,,a,,,,a,,,,,,bc,abc,,a,,
,Providing services for mental health,4675,2028,2618,620,835,721,747,753,998,1455,1468,1751,1653,3021,1030,1534,926,715,469,2564,2110,2697,1957,4010,84,340,141,86,2822,1790,1099,877,4170,432,2809,1709,3366,1249,2265,699,933,633,1753,2748,1775,2689,1831
,,0.52,0.47,0.57,0.53,0.56,0.51,0.52,0.54,0.49,0.55,0.51,0.51,0.53,0.51,0.51,0.52,0.51,0.52,0.57,0.52,0.53,0.53,0.52,0.53,0.5,0.48,0.46,0.54,0.49,0.57,0.62,0.57,0.52,0.61,0.51,0.55,0.52,0.52,0.51,0.5,0.52,0.5,0.52,0.52,0.53,0.54,0.51
,,,,a,,cdfhi,,,cf,,cfhi,,,,,,,,,abcf,,,,,cd,,,,,,a,abd,a,,a,,a,,,,,,,,,,b,
,Helping the local economy,4674,2197,2458,561,748,718,737,773,1137,1309,1454,1910,1559,3115,1084,1536,955,683,416,2620,2054,2682,1977,3987,76,367,136,94,2993,1627,888,842,4242,356,2852,1659,3366,1248,2159,679,868,613,1872,2748,1764,2620,1898
,,0.52,0.51,0.53,0.48,0.5,0.5,0.51,0.55,0.56,0.49,0.51,0.56,0.5,0.53,0.54,0.52,0.53,0.5,0.5,0.53,0.51,0.52,0.52,0.52,0.45,0.51,0.45,0.59,0.52,0.52,0.5,0.54,0.52,0.5,0.52,0.53,0.52,0.52,0.48,0.48,0.49,0.48,0.55,0.52,0.52,0.52,0.52
,,,,a,,,,,abcdgh,abcdgh,,,abcdgh,,a,dg,,,,,,,,,bd,,d,,,,,,c,,,,,,,,,,,abcd,,,,
,Helping people to live healthily and well,4667,2137,2506,579,741,703,717,791,1136,1320,1420,1927,1584,3083,1060,1525,935,726,422,2584,2083,2650,1994,3984,71,364,148,86,2947,1658,922,857,4199,385,2902,1616,3432,1171,2211,699,886,626,1784,2787,1735,2686,1828
,,0.52,0.5,0.54,0.49,0.5,0.49,0.5,0.57,0.56,0.5,0.49,0.56,0.51,0.52,0.53,0.51,0.52,0.53,0.51,0.52,0.52,0.52,0.53,0.52,0.42,0.51,0.49,0.54,0.51,0.53,0.52,0.55,0.52,0.54,0.53,0.52,0.53,0.49,0.5,0.5,0.5,0.49,0.53,0.53,0.52,0.54,0.5
,,,,a,,,,,abcdgh,abcdgh,,,abcdgh,,,,,,,,,,,,b,,b,,,,,,ac,,,,,b,,,,,,acd,,,b,
,Bringing people together from across the community,4391,2040,2329,530,699,651,687,734,1091,1228,1338,1825,1473,2917,1054,1464,888,603,383,2517,1873,2477,1900,3752,80,340,134,72,2799,1543,849,804,3978,351,2789,1458,3310,1028,2171,733,853,586,1610,2703,1556,2520,1727
,,0.49,0.47,0.5,0.45,0.47,0.46,0.47,0.52,0.53,0.46,0.47,0.53,0.48,0.5,0.53,0.49,0.49,0.44,0.46,0.51,0.47,0.48,0.5,0.49,0.47,0.48,0.44,0.45,0.49,0.49,0.48,0.52,0.49,0.49,0.51,0.47,0.51,0.43,0.49,0.52,0.48,0.46,0.48,0.51,0.46,0.5,0.48
,,,,a,,,,,abcdgh,abcdgh,,,abcdgh,,,bcdeg,dg,d,,,deg,,,,d,,,,,,,,ac,,,b,,b,,,acde,,,,b,,b,
,Providing opportunities for people to have a say in what happens locally,4323,1978,2321,497,661,623,658,748,1136,1158,1281,1885,1432,2891,1033,1434,861,607,388,2467,1856,2475,1829,3729,65,322,126,68,2718,1554,856,809,3913,340,2669,1499,3181,1087,2037,697,813,527,1658,2578,1606,2397,1799
,,0.48,0.46,0.5,0.42,0.44,0.44,0.45,0.53,0.56,0.43,0.45,0.55,0.46,0.49,0.52,0.48,0.48,0.44,0.47,0.5,0.46,0.48,0.48,0.49,0.39,0.45,0.42,0.43,0.47,0.5,0.48,0.52,0.48,0.48,0.48,0.48,0.49,0.46,0.46,0.5,0.46,0.41,0.49,0.49,0.48,0.48,0.5
,,,,a,,,,,abcdgh,abcdgh,,,abcdgh,,a,bcdeg,d,,,,dg,,,,bd,,,,,,,,ac,,,,,b,,d,acd,d,,acd,,,,
,Providing support services for homelessness,4229,1886,2324,567,736,637,647,667,974,1303,1284,1641,1491,2737,922,1371,851,650,435,2293,1935,2466,1743,3560,78,359,140,80,2589,1593,918,792,3802,359,2546,1529,3059,1117,2022,647,834,541,1612,2495,1589,2459,1637
,,0.47,0.44,0.5,0.48,0.49,0.45,0.45,0.48,0.48,0.49,0.45,0.48,0.48,0.47,0.46,0.46,0.47,0.48,0.52,0.46,0.48,0.48,0.46,0.47,0.46,0.5,0.46,0.5,0.45,0.51,0.52,0.51,0.47,0.51,0.46,0.49,0.47,0.47,0.45,0.46,0.47,0.43,0.48,0.47,0.47,0.49,0.45
,,,,a,h,cdh,,,h,,cdh,,ch,,,,,,,abcf,,,,,,,,,,,a,a,a,,,,a,,,,,d,,ad,,,b,
,Support for community projects and charities,4188,1893,2273,490,668,627,647,706,1049,1158,1274,1755,1412,2776,979,1400,824,590,394,2379,1808,2382,1788,3579,70,337,131,55,2632,1512,829,780,3773,349,2621,1437,3099,1033,2047,680,817,550,1547,2547,1515,2382,1670
,,0.47,0.44,0.49,0.42,0.45,0.44,0.45,0.5,0.51,0.44,0.44,0.51,0.46,0.47,0.49,0.47,0.45,0.43,0.48,0.48,0.45,0.46,0.47,0.47,0.42,0.47,0.43,0.34,0.46,0.48,0.47,0.5,0.47,0.49,0.47,0.46,0.48,0.43,0.46,0.48,0.46,0.43,0.46,0.48,0.45,0.48,0.46
,,,,a,,,,,abcdgh,abcdgh,,,abcdgh,,,cdg,d,,,,dg,,,,,,,,,,a,,ac,,,,,b,,,d,,,,b,,,
,Providing services to support better ageing,4151,1907,2227,456,624,602,628,717,1124,1079,1230,1842,1399,2752,955,1377,819,611,388,2332,1819,2407,1728,3591,63,299,130,56,2607,1495,805,781,3769,329,2548,1451,3012,1087,1910,642,756,512,1649,2463,1547,2336,1672
,,0.46,0.44,0.48,0.39,0.42,0.42,0.43,0.51,0.55,0.41,0.43,0.54,0.45,0.47,0.48,0.46,0.45,0.45,0.47,0.47,0.45,0.47,0.46,0.47,0.37,0.42,0.43,0.35,0.46,0.48,0.45,0.51,0.47,0.46,0.46,0.47,0.47,0.46,0.43,0.46,0.42,0.4,0.49,0.47,0.46,0.47,0.46
,,,,a,,,,a,abcdgh,abcdegh,,a,abcdgh,,,,,,,,,,,,bc,,,,,,,,ac,,,,,,,,d,,,abcd,,,,
,Supporting people to find new employment opportunities,4108,1824,2258,534,715,628,632,666,933,1249,1260,1599,1447,2660,916,1356,836,622,378,2272,1836,2347,1738,3458,72,349,147,66,2572,1485,843,755,3676,363,2497,1468,2974,1082,1944,612,784,548,1577,2443,1528,2354,1616
,,0.46,0.42,0.49,0.45,0.48,0.44,0.44,0.48,0.46,0.47,0.44,0.46,0.47,0.45,0.46,0.46,0.46,0.45,0.46,0.46,0.46,0.46,0.46,0.46,0.43,0.49,0.49,0.41,0.45,0.47,0.48,0.49,0.45,0.51,0.45,0.47,0.46,0.45,0.44,0.44,0.44,0.43,0.47,0.46,0.45,0.47,0.45
,,,,a,,cdh,,,cdh,,dh,,h,,,,,,,,,,,,,,,,,,a,,a,,a,,,,,,,,,abd,,,b,
,Connecting people together on shared interests,4106,1871,2213,493,670,631,620,681,1011,1163,1251,1692,1370,2736,959,1351,803,610,382,2310,1795,2327,1764,3488,65,320,141,76,2597,1458,809,735,3701,344,2581,1392,3056,1001,1992,657,790,545,1532,2492,1481,2317,1661
,,0.46,0.43,0.48,0.42,0.45,0.44,0.43,0.49,0.5,0.44,0.44,0.49,0.44,0.47,0.48,0.46,0.44,0.45,0.46,0.47,0.45,0.45,0.47,0.46,0.39,0.45,0.46,0.47,0.45,0.46,0.46,0.48,0.46,0.48,0.47,0.45,0.47,0.42,0.45,0.47,0.44,0.43,0.45,0.47,0.44,0.46,0.46
,,,,a,,,,,abcdgh,abcdgh,,,abcdgh,,a,cg,,,,,,,,,b,,,b,,,,,,,,,,b,,,d,,,,b,,,
,Providing opportunities for people to learn/develop new skills,4082,1853,2207,487,694,635,620,665,981,1181,1255,1646,1396,2686,940,1357,815,592,378,2298,1784,2307,1755,3459,73,328,149,59,2560,1472,822,752,3681,338,2484,1460,2967,1058,1944,623,769,551,1549,2434,1511,2321,1628
,,0.45,0.43,0.48,0.42,0.47,0.44,0.43,0.48,0.48,0.44,0.44,0.48,0.45,0.46,0.47,0.46,0.45,0.43,0.46,0.46,0.45,0.45,0.46,0.46,0.44,0.46,0.49,0.37,0.45,0.47,0.46,0.49,0.46,0.48,0.45,0.47,0.46,0.44,0.44,0.44,0.43,0.43,0.46,0.46,0.45,0.46,0.45
,,,,a,,adh,,,adgh,acdgh,,,acdgh,,,d,,,,,,,,,,,,,,,a,,a,,,,,,,,,,,a,,,,
,Providing support services for people affected by domestic abuse,3974,1740,2213,520,673,611,592,639,938,1193,1204,1577,1407,2568,900,1283,811,595,386,2183,1792,2311,1647,3384,70,312,135,62,2443,1481,851,749,3573,336,2406,1425,2883,1043,1894,614,768,512,1516,2357,1487,2266,1573
,,0.44,0.4,0.48,0.44,0.45,0.43,0.41,0.46,0.46,0.45,0.42,0.46,0.45,0.44,0.45,0.43,0.45,0.44,0.46,0.44,0.45,0.45,0.44,0.45,0.42,0.44,0.44,0.39,0.43,0.47,0.48,0.48,0.44,0.47,0.44,0.46,0.45,0.44,0.42,0.44,0.43,0.4,0.45,0.45,0.44,0.45,0.43
,,,,a,,dh,,,dh,dh,dh,,cdh,,,,,,,,,,,,,,,,,,a,a,a,,,,,,,,,,,ad,,,,
,Providing support services for substance abuse,3770,1650,2099,536,652,547,563,592,880,1188,1111,1471,1351,2420,836,1218,762,584,371,2054,1717,2187,1569,3179,73,310,126,70,2327,1398,803,701,3383,330,2268,1375,2732,990,1804,588,717,499,1444,2249,1402,2178,1472
,,0.42,0.38,0.46,0.46,0.44,0.38,0.39,0.42,0.43,0.45,0.39,0.43,0.44,0.41,0.42,0.41,0.42,0.43,0.45,0.41,0.43,0.43,0.42,0.42,0.44,0.44,0.41,0.44,0.41,0.45,0.45,0.45,0.42,0.47,0.41,0.44,0.42,0.42,0.4,0.42,0.4,0.39,0.43,0.43,0.42,0.44,0.41
,,,,a,cdh,cdh,,,ch,cdh,cdh,,cdh,b,,,,,,,,,,,,,,,,,a,a,a,,a,,a,,,,,,,ad,,,b,
,"Integrating people, such as refugees, into the community",3694,1669,2004,497,611,544,560,603,880,1108,1104,1482,1288,2407,860,1227,734,534,340,2087,1608,2081,1603,3129,71,299,113,69,2301,1350,750,696,3308,334,2280,1301,2707,940,1771,587,716,468,1406,2221,1358,2154,1427
,,0.41,0.39,0.43,0.42,0.41,0.38,0.39,0.43,0.43,0.42,0.38,0.43,0.42,0.41,0.43,0.41,0.41,0.39,0.41,0.42,0.4,0.41,0.42,0.41,0.42,0.42,0.37,0.43,0.4,0.43,0.42,0.45,0.41,0.47,0.41,0.42,0.42,0.4,0.4,0.42,0.4,0.37,0.42,0.42,0.4,0.43,0.39
,,,,a,ch,,,,cdh,cdh,ch,,cdh,,,dg,,,,,,,,,,,,,,,a,,a,,a,,,,,,d,,,d,,,b,
,Other,45,26,17,0,5,2,8,7,23,5,9,30,12,33,14,15,5,8,3,29,16,24,21,43,0,0,0,2,30,15,5,5,43,1,18,26,22,23,11,5,6,*,32,14,25,12,33
,,0.01,0.01,*%,0,*%,*%,0.01,0.01,0.01,*%,*%,0.01,*%,0.01,0.01,0.01,*%,0.01,*%,0.01,*%,*%,0.01,0.01,0,0,0,0.02,0.01,*%,*%,*%,0.01,*%,*%,0.01,*%,0.01,*%,*%,*%,*%,0.01,*%,0.01,*%,0.01
,,,,,,,,ac,ac,abcgh,,,abcgh,,,,,,,,,,,,,,,,bcd,,,,,,,,a,,a,,,,,abcd,,a,,a
,Don't know,363,196,164,24,49,63,67,65,95,74,129,160,113,249,55,114,60,63,70,169,193,242,111,327,6,21,5,3,237,118,80,54,310,30,119,197,146,191,66,30,20,16,234,127,165,120,184
,,0.04,0.05,0.04,0.02,0.03,0.04,0.05,0.05,0.05,0.03,0.04,0.05,0.04,0.04,0.03,0.04,0.03,0.05,0.08,0.03,0.05,0.05,0.03,0.04,0.03,0.03,0.02,0.02,0.04,0.04,0.05,0.04,0.04,0.04,0.02,0.06,0.02,0.08,0.01,0.02,0.01,0.01,0.07,0.02,0.05,0.02,0.05
,,,b,,,,ag,ag,abg,ag,,abg,abg,,,,a,,a,abcdfg,,acf,b,,d,,,,,,,,,,,,a,,a,,c,,,abcd,,a,,a
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
