Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140
,,0.47,0.47,0.42,0.5,0.33,0.36,0.42,0.57,0.42,0.52,0.35,0.5,0.53,0.49,0.19,0.46,0.51,0.39,0.41,0.38,0.33,0.42,0.49,0.39,0.41,0.41,0.52,0.42,0.38,0.39,0.57,0.53,0.37,0.44,0.41,0.45,0.37,0.49,0.5,0.45,0.42,0.48,0.44,0.43,0.47,0.55,0.48,0.43,0.47,0.38,0.36,0.42,0.42,0.5,0.59,0.42,0.59,0,1,0.48,0.48,0.44,0.4,0.41,0.48,0.44,0.71,0.36,0.48,0.57,0.55,0.33,0.48,0.36,0.42,0.54,0.41,0.41,0.29,0.64,0.47,0.28,0.45,0.48,0.53,0.36,0.53,0.52,0.57,0.29,0.27,0.39,0.37,0.29,0.45,0.45,0.52,0.42,0.43,0.43,0.45,0.45,0.45,0.38,0.42,0.44,0.41,0.44,0.44,0.48,0.43,0.42,0.46,0.46,0.44,0.44,0.53,0.45,0.46,0.47,0.52,0.42,0.41,0.59,0.55,0.44,0.52,0.42,0.25,0.43,0.26,0.32,0.37,0.47,0.54,0.4,0.44,0.35,0.53
,,,b,,b,,,ab,abc,c,ac,,d,de,d,,d,bcdefh,,e,,,e,bcdefh,,,,abde,,,,adefgh,ad,,,,d,,,,,,,,,,dfghkl,,,,,,b,b,abcdg,abcdeg,b,abcdeg,,a,d,,,,,djo,,,,,dhjo,dhjo,,o,,,o,,,,,,,d,d,ad,,defijl,defijl,defijl,,,de,,,de,de,defijl,de,,,d,d,d,,,,,d,,degkl,,,d,dg,,,a,,,,ab,,,cefgh,cefgh,fh,cefgh,fh,,fh,,,,ab,abc,,,,a
,Female,2119,533,579,1007,503,602,1275,684,1219,873,814,443,627,187,246,468,1257,862,388,325,149,689,1430,862,471,985,1111,570,416,442,640,29,347,69,339,230,23,163,101,44,115,248,201,204,189,162,205,297,190,224,382,369,345,358,441,1678,441,2119,0,1754,84,142,118,15,1670,28,2,55,24,13,21,25,52,44,14,14,18,76,35,7,10,6,1173,90,624,285,672,600,73,459,392,68,7,16,158,906,750,339,1010,1355,865,698,468,175,289,533,383,555,608,566,1127,237,547,595,347,1417,703,1026,736,369,244,965,461,65,338,613,353,420,92,204,34,286,429,411,909,377,859,690,101
,,0.53,0.53,0.58,0.5,0.67,0.64,0.57,0.43,0.57,0.48,0.65,0.5,0.47,0.51,0.81,0.54,0.48,0.61,0.59,0.62,0.67,0.58,0.51,0.61,0.59,0.59,0.48,0.57,0.62,0.6,0.42,0.47,0.63,0.56,0.59,0.55,0.63,0.51,0.5,0.55,0.58,0.52,0.56,0.57,0.52,0.45,0.51,0.57,0.53,0.62,0.64,0.58,0.57,0.5,0.41,0.57,0.41,1,0,0.52,0.51,0.56,0.6,0.59,0.52,0.56,0.29,0.64,0.51,0.43,0.45,0.67,0.52,0.64,0.58,0.46,0.59,0.59,0.71,0.36,0.53,0.72,0.55,0.51,0.47,0.63,0.47,0.48,0.43,0.71,0.73,0.6,0.63,0.71,0.54,0.55,0.48,0.58,0.57,0.57,0.55,0.55,0.55,0.62,0.58,0.56,0.58,0.55,0.56,0.52,0.57,0.58,0.54,0.54,0.55,0.56,0.47,0.55,0.54,0.53,0.48,0.58,0.59,0.41,0.45,0.56,0.47,0.58,0.75,0.56,0.74,0.68,0.63,0.53,0.46,0.6,0.56,0.65,0.47
,,,,ac,,cd,cd,d,,b,,ab,,,,abce,b,,ag,ag,ag,acfg,ag,,ag,c,c,,c,c,bc,,,bcg,b,b,b,b,,,,i,,i,i,i,,,i,i,efh,cdefgh,efh,efh,fh,,efh,,b,,,,,a,,,,,afg,,,,fg,,afg,,,,,aefgil,,,,c,,,abc,,,,abcfijkl,abcfijkl,abck,,,abc,abck,,abck,,,,,,abchjmn,j,,jn,,,,j,j,,,,b,,d,d,,,,,,,abd,,abd,abcdeg,abd,abcdeg,cd,cd,d,,,,b,
,I identify in another way,5,2,1,2,2,2,5,2,5,0,3,1,3,0,0,0,4,1,1,0,0,1,4,1,1,2,3,1,1,1,2,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,2,0,0,1,1,0,2,0,1,4,1,0,0,4,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,1,0,1,0,1,0,0,3,2,2,1,3,5,3,3,1,1,0,2,1,1,2,0,4,1,1,0,3,5,0,4,2,0,1,5,0,0,2,0,2,0,0,1,0,0,0,1,4,1,4,2,1
,,*%,*%,*%,*%,*%,*%,*%,*%,*%,0,*%,*%,*%,0,0,0,*%,*%,*%,0,0,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,0,*%,0,0,*%,0,0,0,0,*%,0,*%,0,*%,0,*%,0,0,*%,*%,0,*%,0,*%,*%,*%,0,0,*%,0.01,0,0,0,*%,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,*%,0.01,0,*%,*%,*%,0,*%,0,0.01,0,0,0.01,*%,*%,*%,*%,*%,*%,*%,*%,*%,0,*%,*%,*%,*%,0,*%,*%,*%,0,*%,*%,0,*%,*%,0,*%,*%,0,0,*%,0,*%,0,0,*%,0,0,0,*%,*%,*%,*%,*%,*%
,,,,,,,,,,b,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,,,ac,,,,,,,,abejk,,,abejk,,,,,,,,,,,,,,,,,,,,jn,,,,,,,,,,,,,,,,,,,,,,,,
,Prefer not to say,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,"Columns Tested: a,b,c - a,b,c,d - a,b,c - a,b,c,d,e - a,b,c,d,e,f,g,h - a,b,c,d,e - a,b,c,d,e,f,g,h - a,b,c,d,e,f,g,h,i,j,k,l - a,b,c,d,e,f,g,h - a,b - a,b,c,d,e - a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r - a,b,c,d - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f,g,h,i,j,k,l,m,n,o - a,b - a,b,c,d - a,b - a,b,c,d,e,f,g,h - a,b,c,d - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
