Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,,,,,cdefhi,cdefhi,,,,,cdefhi,,,,,,,,,fh,,h,,,bcdefg,ce,,e,,ceg,,,a,,ac,a,a,,,,,,,,b,,b,,e,acde,e,e,,b,,b,
,I think the effects of climate change are being over-exaggerated,1771,1035,730,292,354,286,259,214,365,646,545,580,227,84,168,190,158,168,258,178,340,663,1108,402,546,391,293,140,948,823,997,758,1382,43,198,92,50,1157,583,337,269,1598,136,1181,535,1352,400,985,377,370,239,609,1129,594,745,986
,,0.28,0.34,0.23,0.36,0.34,0.28,0.26,0.22,0.26,0.35,0.27,0.24,0.28,0.29,0.28,0.29,0.29,0.26,0.25,0.26,0.35,0.31,0.27,0.28,0.26,0.31,0.31,0.25,0.27,0.3,0.28,0.29,0.27,0.33,0.36,0.38,0.38,0.29,0.27,0.28,0.25,0.28,0.28,0.31,0.24,0.3,0.24,0.32,0.38,0.3,0.27,0.26,0.31,0.25,0.21,0.4
,,,b,,cdefhi,cdefhi,ei,,,e,cdefhi,ei,,,,,,,,,,abcdefgh,b,,,,bef,bef,,,bef,,,,a,a,a,,d,,,,,,b,,b,,de,acde,e,,,b,,,a
,There is no point in changing my behaviour to tackle climate change because it won't make a difference anyway,1660,962,688,314,323,269,239,180,335,637,508,515,212,73,164,206,146,157,255,160,287,620,1040,375,528,363,244,150,902,757,950,689,1291,40,208,81,37,1041,589,344,275,1472,139,1081,543,1221,430,914,367,332,215,586,1013,604,801,817
,,0.27,0.32,0.21,0.38,0.31,0.27,0.24,0.19,0.24,0.34,0.25,0.22,0.26,0.25,0.27,0.32,0.27,0.25,0.25,0.23,0.3,0.29,0.25,0.26,0.25,0.29,0.26,0.27,0.26,0.28,0.27,0.26,0.25,0.3,0.37,0.33,0.28,0.26,0.27,0.28,0.26,0.26,0.29,0.28,0.25,0.27,0.26,0.29,0.37,0.27,0.24,0.25,0.28,0.25,0.23,0.33
,,,b,,bcdefhi,cdefhi,ei,e,,e,cdefhi,ei,e,,,,abcfgh,,,,,fgh,b,,,,bf,,,,,,,,,a,a,,,,,,,,b,,,,de,acde,,,,b,,,a
,I feel optimistic about the world that younger generations will inherit,1650,875,768,321,352,288,211,176,302,672,500,478,200,72,172,208,152,167,237,139,304,607,1043,389,511,346,278,126,899,750,908,728,1183,47,249,116,47,1094,538,304,225,1479,127,1237,375,1383,256,1094,415,393,286,425,1238,372,1019,596
,,0.26,0.29,0.24,0.39,0.34,0.29,0.21,0.18,0.21,0.36,0.25,0.2,0.24,0.24,0.28,0.32,0.28,0.26,0.23,0.2,0.31,0.28,0.26,0.27,0.24,0.28,0.3,0.23,0.26,0.27,0.25,0.28,0.23,0.36,0.45,0.48,0.36,0.27,0.25,0.25,0.21,0.26,0.26,0.33,0.17,0.31,0.15,0.35,0.42,0.32,0.32,0.18,0.34,0.16,0.29,0.24
,,,b,,bcdefhi,cdefhi,defhi,,,,cdefhi,defi,,h,,gh,abfgh,gh,h,,,abfgh,b,,b,,be,bef,,,be,,a,,a,ab,ab,a,bd,d,d,,,,b,,b,,ce,acde,e,e,,b,,b,
,I don't believe in climate change,1100,678,419,184,199,173,187,122,234,383,360,356,144,57,113,131,91,89,161,97,217,432,668,264,346,236,162,92,610,490,629,459,860,25,126,50,34,710,373,209,183,989,83,754,314,837,251,639,262,242,136,370,710,359,487,591
,,0.18,0.23,0.13,0.22,0.19,0.17,0.19,0.13,0.17,0.21,0.18,0.15,0.18,0.19,0.19,0.2,0.17,0.14,0.16,0.14,0.22,0.2,0.16,0.19,0.17,0.19,0.17,0.17,0.17,0.18,0.18,0.18,0.17,0.19,0.23,0.21,0.27,0.18,0.17,0.17,0.17,0.18,0.17,0.2,0.14,0.19,0.15,0.21,0.27,0.2,0.15,0.16,0.2,0.15,0.14,0.24
,,,b,,cefhi,ei,e,ei,,e,cefhi,ei,,h,fh,fh,fgh,,,,,aefgh,b,,,,,,,,,,,,,a,a,,,,,,,,b,,b,,de,acde,de,,,b,,,a
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
