Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,0.41,0.43,0.39,0.39,0.41,0.41,0.38,0.42,0.21,0.37,0.45,0.5,0.43,0.34,0.4,0.39,0.37,0.37,0.46,0.42,0.47,0.46,0.36,0.43,0.38,0.42,0.35,0.39,0.35,0.54,0.37,0.45,0.37,0.41,0.46,0.32,0.39,0.44
,,,,,,,,,,,,a,c,,,,,,,cl,,cgl,cl,,b,,,,,,,,bc,,b,,,,ab
,GPs or other healthcare professionals such as Health Visitors,682,293,324,328,472,438,215,459,7,314,367,28,56,77,28,50,26,61,64,63,89,61,79,390,291,584,28,34,31,5,96,366,308,674,8,85,177,417
,,0.34,0.36,0.34,0.32,0.33,0.34,0.36,0.33,0.47,0.32,0.35,0.45,0.38,0.33,0.31,0.31,0.29,0.34,0.39,0.38,0.33,0.34,0.29,0.34,0.33,0.35,0.37,0.28,0.26,0.34,0.3,0.36,0.32,0.34,0.25,0.35,0.32,0.35
,,,c,,,,,,,,,,l,,,,,,,l,l,,,,,,,,,,,,,,,,,,
,Internet searches such as Google,664,268,303,341,468,427,180,480,4,290,374,16,52,74,29,55,32,56,65,54,92,65,75,398,266,564,26,36,32,5,98,369,285,654,11,68,181,409
,,0.33,0.33,0.32,0.33,0.33,0.33,0.3,0.34,0.27,0.3,0.36,0.26,0.35,0.32,0.32,0.34,0.36,0.31,0.4,0.33,0.34,0.35,0.28,0.35,0.3,0.33,0.35,0.3,0.27,0.33,0.3,0.36,0.3,0.33,0.32,0.28,0.32,0.35
,,,,,,,,,a,,,a,,,,,,,,l,,,,,b,,,,,,,,b,,,,,,
,NHS website,612,286,265,263,413,385,206,400,5,275,336,11,61,65,29,44,21,59,58,49,89,59,65,375,236,510,23,39,36,4,99,329,273,603,9,71,176,360
,,0.3,0.36,0.28,0.25,0.29,0.3,0.34,0.29,0.33,0.28,0.32,0.18,0.42,0.28,0.32,0.27,0.23,0.32,0.36,0.3,0.33,0.33,0.24,0.33,0.27,0.3,0.3,0.32,0.3,0.26,0.3,0.32,0.29,0.3,0.27,0.29,0.31,0.31
,,,bc,,,,,b,,,,a,,acefil,,,,,a,afl,,al,al,,b,,,,,,,,,,,,,,
,Child's school / nursery,585,301,308,228,420,374,206,378,1,276,307,17,45,56,26,48,20,46,55,45,84,60,81,347,238,494,27,37,25,2,91,304,274,578,7,76,174,333
,,0.29,0.37,0.32,0.22,0.29,0.29,0.34,0.27,0.07,0.28,0.3,0.28,0.31,0.24,0.29,0.29,0.23,0.25,0.34,0.28,0.31,0.33,0.3,0.31,0.27,0.29,0.35,0.3,0.21,0.13,0.28,0.3,0.29,0.29,0.21,0.32,0.31,0.28
,,,bc,c,,,,b,,,,,,,,,,,,c,,,c,,,,,d,,,,,,,,,,,
,"Social media and parenting community websites e.g., Mumsnet",441,208,224,194,319,289,168,271,2,198,242,9,34,57,19,28,22,41,39,31,49,43,68,255,186,366,18,29,27,2,75,238,195,433,8,74,118,246
,,0.22,0.26,0.23,0.19,0.22,0.22,0.28,0.19,0.13,0.2,0.23,0.15,0.23,0.24,0.21,0.17,0.24,0.23,0.24,0.19,0.18,0.24,0.25,0.23,0.21,0.22,0.23,0.24,0.23,0.14,0.23,0.23,0.2,0.22,0.24,0.31,0.21,0.21
,,,c,c,,,,b,,,,,,,,,,,,,,,,ej,,,,,,,,,,,,,bc,,
,Parenting support group,433,215,222,176,317,289,162,268,3,213,218,17,32,50,19,37,16,40,28,34,53,33,74,246,188,341,21,19,50,3,91,215,211,426,8,67,122,243
,,0.22,0.27,0.23,0.17,0.22,0.22,0.27,0.19,0.21,0.22,0.21,0.28,0.21,0.21,0.21,0.22,0.18,0.22,0.17,0.21,0.2,0.18,0.27,0.22,0.21,0.2,0.28,0.15,0.42,0.2,0.28,0.21,0.22,0.21,0.24,0.28,0.22,0.21
,,,c,c,,,,b,,,,,,,,,,,,,,,,hjk,,,,c,,abcf,,ac,,,,,c,,
,"Parenting books, apps, and websites",413,211,197,169,298,264,149,263,1,189,222,7,45,43,18,30,19,23,44,29,52,37,66,260,152,330,17,28,34,4,80,222,187,409,4,54,125,232
,,0.2,0.26,0.21,0.16,0.21,0.2,0.25,0.19,0.07,0.19,0.21,0.11,0.31,0.18,0.2,0.18,0.21,0.13,0.27,0.18,0.19,0.21,0.24,0.23,0.17,0.2,0.22,0.23,0.28,0.26,0.25,0.22,0.2,0.21,0.12,0.23,0.22,0.2
,,,bc,c,,,,b,,,,,,acegijk,,,,,,agi,,,g,ag,b,,,,,a,,a,,,,,,,
,Specialist medical professional or therapist,370,167,187,177,271,233,136,232,3,176,194,12,27,44,16,23,17,31,32,28,45,32,63,211,159,307,18,18,24,3,62,187,172,359,11,60,98,209
,,0.18,0.21,0.2,0.17,0.19,0.18,0.22,0.17,0.2,0.18,0.19,0.18,0.18,0.19,0.18,0.14,0.19,0.17,0.2,0.17,0.17,0.17,0.23,0.19,0.18,0.18,0.24,0.15,0.2,0.2,0.19,0.18,0.18,0.18,0.33,0.25,0.17,0.18
,,,c,,,,,b,,,,,,,,,,,,,,,,e,,,,,,,,,,,,abc,bc,,
,"Local Authority staff / Family Information Service e.g., social worker or police",366,152,197,194,280,236,134,229,3,195,171,16,25,41,16,32,19,29,26,31,38,31,62,199,167,303,15,16,29,3,62,168,191,359,7,66,106,191
,,0.18,0.19,0.21,0.19,0.2,0.18,0.22,0.16,0.2,0.2,0.17,0.26,0.17,0.18,0.18,0.19,0.21,0.16,0.16,0.19,0.14,0.17,0.23,0.18,0.19,0.18,0.2,0.13,0.25,0.21,0.19,0.16,0.2,0.18,0.21,0.27,0.19,0.16
,,,,,,,,b,,,b,,j,,,,,,,,,,,j,,,,,,c,,,,a,,,bc,,
,Local community services such as Sure start / Children's Centres / Family Hubs,306,159,169,136,228,195,123,183,0,175,132,6,21,36,7,30,16,17,27,14,32,33,68,166,141,239,21,22,24,0,67,125,175,300,6,65,81,158
,,0.15,0.2,0.18,0.13,0.16,0.15,0.2,0.13,0,0.18,0.13,0.09,0.14,0.16,0.08,0.18,0.18,0.09,0.17,0.08,0.12,0.18,0.25,0.15,0.16,0.14,0.28,0.18,0.2,0,0.21,0.12,0.18,0.15,0.18,0.27,0.15,0.13
,,,c,c,,,,b,,,b,,,,i,,dgi,dgi,,dgi,,,dgi,abcdghij,,,,a,,,,a,,ac,a,,bc,,
,Nursery or childcare professionals,298,208,142,77,213,206,148,150,0,150,145,6,28,23,13,22,13,24,31,17,36,39,48,172,126,228,22,17,29,2,69,145,149,294,4,51,76,170
,,0.15,0.26,0.15,0.07,0.15,0.16,0.24,0.11,0,0.15,0.14,0.09,0.19,0.1,0.14,0.13,0.14,0.13,0.19,0.1,0.13,0.21,0.18,0.15,0.14,0.14,0.29,0.14,0.24,0.15,0.21,0.14,0.16,0.15,0.12,0.21,0.14,0.14
,,,bc,c,,,,b,,,,,,ci,,,,,,ci,,,acgij,ci,,,,ac,,ac,,a,,,,,bc,,
,"Charity organisation, e.g. NSPCC, Home-Start",282,119,146,139,202,191,105,175,1,160,122,6,27,33,6,17,14,19,24,23,33,26,54,170,112,234,13,12,21,2,47,116,162,278,4,51,73,156
,,0.14,0.15,0.15,0.13,0.14,0.15,0.17,0.13,0.07,0.16,0.12,0.09,0.18,0.14,0.06,0.11,0.16,0.1,0.15,0.14,0.12,0.14,0.2,0.15,0.13,0.14,0.17,0.1,0.18,0.14,0.14,0.11,0.17,0.14,0.12,0.21,0.13,0.13
,,,,,,,,b,,,b,,,deg,,,,d,,,,,,degj,,,,,,,,,,ac,a,,bc,,
,Child's red book,172,121,77,57,133,99,99,73,0,93,78,3,9,12,7,13,9,21,11,10,12,22,45,92,79,137,9,17,8,1,35,78,93,171,1,55,38,77
,,0.09,0.15,0.08,0.05,0.09,0.08,0.16,0.05,0,0.1,0.08,0.06,0.06,0.05,0.07,0.08,0.1,0.12,0.07,0.06,0.04,0.12,0.17,0.08,0.09,0.08,0.12,0.14,0.07,0.06,0.11,0.08,0.1,0.09,0.03,0.23,0.07,0.07
,,,bc,c,,,,b,,,,,,,,,,,cj,,,,cj,abcdehij,,,,,a,,,,,,,,bc,,
,Somewhere else,12,1,4,9,9,3,0,11,1,6,6,0,1,1,0,1,0,0,0,3,3,1,2,8,4,5,0,2,5,0,7,6,6,12,0,0,0,11
,,0.01,*%,*%,0.01,0.01,*%,0,0.01,0.07,0.01,0.01,0,0.01,*%,0,0.01,0,0,0,0.02,0.01,0.01,0.01,0.01,*%,*%,0,0.02,0.04,0,0.02,0.01,0.01,0.01,0,0,0,0.01
,,,,,a,,,,a,,,,,,,,,,,,,,,,,,,,a,a,,a,,,,,,,b
,Don't know,54,19,25,28,38,34,13,39,2,20,34,0,3,6,3,6,6,7,4,2,4,5,9,22,32,46,3,1,4,0,8,35,18,53,1,4,10,29
,,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.03,0.13,0.02,0.03,0,0.02,0.03,0.03,0.03,0.06,0.04,0.03,0.01,0.01,0.03,0.03,0.02,0.04,0.03,0.04,0.01,0.03,0,0.02,0.03,0.02,0.03,0.03,0.02,0.02,0.02
,,,,,,,,,,,,,,,,,,ij,,,,,,,,a,,,,,,,b,,,,,,
,I wouldn't reach out to anyone,60,14,25,35,44,36,11,48,1,24,35,2,4,7,3,4,7,5,9,5,10,3,2,29,31,50,2,4,3,1,9,35,22,58,2,6,16,31
,,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.03,0.06,0.02,0.03,0.04,0.03,0.03,0.03,0.02,0.07,0.03,0.05,0.03,0.04,0.02,0.01,0.03,0.04,0.03,0.03,0.03,0.02,0.06,0.03,0.03,0.02,0.03,0.06,0.03,0.03,0.03
,,,,,a,,,,a,,,,,,,,,kl,,l,,l,,,,,,,,,,,,,,,,,
,"Columns Tested: a,b,c - a,b - a,b,c - a,b - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f - a,b,c,d - a,b,c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
