Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,0.62,0.7,0.67,0.62,0.61,0.64,0.6,0.62,0.58,0.65,0.59,0.86,0.45,0.65,0.62,0.72,0.8,0.69,0.63,0.59,0.65,0.4,0.55,0.64,0.59,0.62,0.78,0.49,0.71,0.84,0.64,0.59,0.65,0.62,0.74,0.59,0.65,0.62
,,,,,,,,,,,,,,,,,b,,b,,,,,,,,,,,,,,,,,,,,
,Violence in the community,161,35,71,161,120,106,19,139,3,91,70,5,8,25,11,10,7,13,10,13,20,9,33,97,64,128,6,10,16,1,32,68,90,158,3,26,59,77
,,0.52,0.65,0.58,0.52,0.52,0.51,0.56,0.51,0.52,0.58,0.45,0.67,0.49,0.53,0.48,0.35,0.5,0.48,0.34,0.54,0.53,0.48,0.74,0.57,0.45,0.49,0.47,0.53,0.84,1,0.63,0.45,0.59,0.52,0.34,0.76,0.59,0.43
,,,,,,,,,,,b,,,,,,,,,,,,,c,b,,,,,,,,,a,,,c,c,
,Sexual abuse,161,35,69,161,104,121,22,133,5,91,70,6,9,26,10,11,6,12,16,16,18,8,24,92,69,132,5,8,13,1,27,70,88,158,3,22,60,77
,,0.61,0.62,0.61,0.61,0.59,0.61,0.59,0.61,0.73,0.66,0.56,0.84,0.61,0.72,0.55,0.48,0.54,0.55,0.74,0.71,0.59,0.44,0.6,0.63,0.59,0.62,0.46,0.44,0.72,1,0.55,0.57,0.66,0.62,0.45,0.63,0.68,0.57
,Inappropriate contact from adults online,204,30,80,204,136,143,24,176,3,112,92,9,11,26,16,15,9,16,16,20,25,11,30,123,81,172,9,8,12,2,30,89,111,200,4,26,70,108
,,0.67,0.62,0.66,0.67,0.65,0.66,0.72,0.66,0.61,0.72,0.61,0.8,0.57,0.62,0.8,0.69,0.75,0.67,0.54,0.75,0.7,0.55,0.7,0.71,0.62,0.68,0.75,0.45,0.8,0.53,0.64,0.61,0.73,0.67,0.68,0.68,0.72,0.64
,,,,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,a,,,,,
,Sexual harassment from adults,166,39,82,166,119,123,24,139,3,94,72,3,11,24,9,14,6,9,17,15,14,8,36,99,67,139,6,8,11,1,25,72,90,161,4,27,60,78
,,0.6,0.65,0.64,0.6,0.61,0.59,0.59,0.6,1,0.66,0.55,0.6,0.51,0.61,0.74,0.68,0.54,0.48,0.65,0.69,0.48,0.46,0.7,0.65,0.55,0.6,0.54,0.51,0.8,1,0.62,0.55,0.66,0.6,0.59,0.64,0.64,0.57
,Sexual harassment from peers,178,41,88,178,121,138,27,148,3,102,76,1,9,27,15,13,8,13,15,15,15,12,35,104,75,145,9,11,11,1,31,76,97,173,5,30,60,87
,,0.62,0.58,0.66,0.62,0.62,0.61,0.62,0.62,0.76,0.67,0.57,0.2,0.5,0.61,0.79,0.61,0.79,0.48,0.7,0.73,0.48,0.59,0.74,0.64,0.6,0.62,0.64,0.52,0.74,0.51,0.61,0.57,0.66,0.62,0.84,0.7,0.6,0.62
,,,,,,,,,,,,,,,,,,,,,,,,j,,,,,,,,,,,,,,,
,Educational attainment/exams,233,45,88,233,169,162,25,205,3,119,114,10,17,37,11,20,8,16,26,17,28,12,31,146,87,194,10,13,13,3,37,113,116,229,4,27,71,133
,,0.67,0.68,0.66,0.67,0.68,0.66,0.7,0.66,0.76,0.69,0.64,0.82,0.68,0.77,0.61,0.68,0.63,0.67,0.73,0.63,0.65,0.41,0.68,0.67,0.66,0.67,0.62,0.54,0.8,1,0.64,0.63,0.7,0.66,0.81,0.67,0.67,0.66
,Drugs/alcohol,264,44,110,264,193,177,27,232,5,150,114,9,22,37,20,24,9,15,24,20,30,15,40,159,105,231,7,12,12,1,31,114,146,260,4,28,93,142
,,0.65,0.62,0.72,0.65,0.64,0.68,0.65,0.65,0.72,0.7,0.6,0.67,0.69,0.61,0.72,0.72,0.57,0.55,0.66,0.64,0.63,0.59,0.69,0.7,0.59,0.66,0.59,0.46,0.85,1,0.59,0.59,0.7,0.65,0.6,0.63,0.7,0.62
,,,,,,,,,,,b,,,,,,,,,,,,,,b,,,,,,,,,a,,,,,
,Involvement in gangs,136,29,53,136,110,87,28,106,2,82,54,3,7,24,6,12,3,9,13,10,15,5,29,78,59,113,3,8,12,0,23,54,80,134,2,25,47,65
,,0.52,0.53,0.48,0.52,0.52,0.52,0.67,0.49,0.53,0.59,0.44,0.43,0.42,0.61,0.47,0.61,0.34,0.5,0.44,0.54,0.47,0.33,0.63,0.57,0.47,0.52,0.24,0.48,0.75,0,0.51,0.43,0.61,0.52,0.35,0.66,0.6,0.44
,,,,,,,,b,,,b,,,,,,,,,,,,,,,,,,,,,,,a,,,c,c,
,Sexual/romantic relationships,196,43,89,196,136,141,21,172,3,106,91,9,16,31,13,21,7,16,13,18,17,11,24,112,84,168,9,9,8,1,26,91,103,193,3,19,70,106
,,0.62,0.66,0.62,0.62,0.62,0.61,0.61,0.62,0.76,0.66,0.59,0.66,0.67,0.72,0.76,0.69,0.54,0.62,0.52,0.68,0.52,0.52,0.56,0.64,0.61,0.63,0.65,0.44,0.72,0.51,0.55,0.59,0.66,0.63,0.44,0.61,0.65,0.61
,Homophobia/transphobia,124,32,63,124,89,90,21,101,2,79,45,3,9,18,8,8,4,9,11,8,12,3,32,72,52,107,5,5,6,1,16,45,75,120,4,24,43,58
,,0.61,0.61,0.62,0.61,0.59,0.6,0.74,0.58,0.68,0.67,0.52,0.75,0.7,0.61,0.73,0.5,0.36,0.64,0.59,0.54,0.53,0.31,0.75,0.6,0.62,0.62,0.56,0.36,0.67,1,0.5,0.53,0.66,0.6,0.81,0.73,0.6,0.58
,,,,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sexism/misogyny,142,29,70,142,101,109,20,118,4,81,61,6,8,23,8,10,7,10,15,11,13,8,24,82,60,115,7,12,7,1,26,61,78,139,3,16,61,65
,,0.63,0.66,0.68,0.63,0.65,0.62,0.64,0.63,0.8,0.63,0.63,0.84,0.51,0.68,0.66,0.58,0.7,0.53,0.64,0.69,0.51,0.61,0.73,0.62,0.65,0.63,0.78,0.64,0.53,1,0.63,0.62,0.64,0.63,0.74,0.7,0.64,0.61
,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,"Columns Tested: a,b,c - a,b - a,b,c - a,b - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f - a,b,c,d - a,b,c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
