Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140
,,0.11,0.15,0.12,0.08,0.19,0.18,0.15,0.04,0.14,0.07,0.17,0.06,0.05,0.09,0.2,0.2,0.06,0.2,0.18,0.2,0.25,0.09,0.12,0.2,0.13,0.15,0.08,0.14,0.17,0.13,0.05,0.18,0.16,0.2,0.15,0.13,0.11,0.14,0.11,0.11,0.13,0.1,0.11,0.09,0.13,0.09,0.16,0.09,0.06,0.24,0.2,0.16,0.14,0.04,0.01,0.14,0.01,0.12,0.09,0.09,0.26,0.18,0.22,0.23,0.09,0.15,0.18,0.1,0.29,0.33,0.13,0.32,0.18,0.19,0.28,0.08,0.2,0.24,0.15,0.25,0.19,0.32,0.15,0.17,0.03,0.15,0.16,0.17,0.1,0.12,0.13,0.08,0.16,0.08,0.13,0.16,0.05,0.11,0.24,0.18,0.22,0.23,0.22,0.27,0.24,0.23,0.25,0.22,0.23,0.25,0.22,0.23,0.23,0.25,0.24,0.16,0.02,0.19,0.22,0.23,0.28,0.14,0.18,0.2,0.11,0.09,0.09,0.1,0.17,0.14,0.22,0.21,0.18,0.17,0.04,0.26,0.1,0.16,0.21
,,,c,c,,cd,cd,d,,b,,ab,,,ab,abc,abc,,afg,afg,afg,acfg,a,a,afg,c,c,,c,ac,b,,b,b,ab,b,b,,eikl,l,,l,,l,,l,,efgikl,,,cdefgh,cdefgh,efh,efh,fh,,efh,,b,,,a,a,a,,,,,,adl,abdglo,,abdgl,a,a,,,a,adl,,,,,c,c,,c,cdfkl,cdefkl,k,k,k,,,,k,cdfkl,,k,b,,,,,,,,,,,k,,,,ak,,b,,,a,a,abc,,a,bcde,,,,,cde,cde,bcde,d,d,d,,b,,,a
,We had this debt before November 2022 and the size of it has increased since November 2022,290,123,69,98,84,116,220,58,198,90,111,19,44,33,43,115,96,194,88,77,29,62,228,194,78,142,141,74,68,69,63,9,50,18,48,26,7,21,14,4,11,28,27,26,29,24,58,35,12,61,102,80,34,12,1,289,1,149,141,186,28,33,39,3,168,6,4,8,6,6,12,5,9,10,4,1,7,23,8,8,3,1,229,13,16,38,177,158,19,48,41,8,1,2,19,199,43,26,290,290,255,229,157,53,88,174,116,177,190,206,290,74,192,218,119,281,9,258,235,121,110,145,89,23,63,57,58,51,5,28,5,32,78,120,56,109,102,112,38
,,0.07,0.12,0.07,0.05,0.11,0.12,0.1,0.04,0.09,0.05,0.09,0.02,0.03,0.09,0.14,0.13,0.04,0.14,0.13,0.15,0.13,0.05,0.08,0.14,0.1,0.09,0.06,0.07,0.1,0.09,0.04,0.15,0.09,0.15,0.08,0.06,0.19,0.06,0.07,0.04,0.06,0.06,0.08,0.07,0.08,0.07,0.14,0.07,0.03,0.17,0.17,0.12,0.06,0.02,*%,0.1,*%,0.07,0.07,0.06,0.17,0.13,0.2,0.13,0.05,0.12,0.64,0.09,0.12,0.19,0.25,0.13,0.09,0.15,0.18,0.05,0.25,0.18,0.15,0.44,0.15,0.09,0.11,0.08,0.01,0.08,0.12,0.13,0.11,0.07,0.08,0.07,0.14,0.07,0.06,0.12,0.03,0.04,0.16,0.12,0.16,0.18,0.18,0.19,0.18,0.18,0.18,0.18,0.18,0.19,0.15,0.18,0.19,0.2,0.19,0.11,0.01,0.14,0.17,0.17,0.22,0.09,0.11,0.14,0.08,0.05,0.08,0.07,0.04,0.08,0.12,0.08,0.12,0.15,0.03,0.18,0.07,0.11,0.18
,,,bc,c,,d,cd,d,,b,,b,,,ab,abc,abc,,afg,afg,afg,afg,a,af,afg,c,c,,,cd,b,,bg,b,abdfg,b,,bfg,,l,,,,l,l,l,,abcdefghikl,l,,cdefgh,cdefgh,defgh,efh,fh,,defh,,,,,a,a,ac,,,a,,,a,a,adil,a,,a,,,adil,ai,a,,,,c,c,,c,deikl,deikl,kl,kl,kl,k,,,k,deikl,,,b,,,k,k,,,k,k,k,k,k,,,k,ak,k,b,,,a,a,ab,,a,bcdefg,c,,c,,,,,d,ad,abd,,b,,,a
,We had this debt before November 2022 and the size of it has not increased (stayed the same or decreased) since November 2022,287,101,69,117,81,108,206,51,177,107,105,24,46,27,31,132,97,190,90,76,24,55,232,190,89,135,151,66,69,78,62,11,54,16,45,21,0,18,21,8,14,33,25,25,24,21,55,27,17,51,73,89,41,21,11,275,11,141,145,201,23,37,24,2,187,6,1,7,6,4,6,5,8,14,6,7,2,19,2,2,2,0,224,6,25,32,172,154,18,50,44,5,2,2,14,182,39,49,201,287,214,183,111,45,66,133,92,138,153,167,226,65,148,170,90,259,27,218,181,94,75,137,87,21,52,69,63,54,7,15,5,27,75,93,88,91,108,93,39
,,0.07,0.1,0.07,0.06,0.11,0.12,0.09,0.03,0.08,0.06,0.08,0.03,0.03,0.07,0.1,0.15,0.04,0.13,0.14,0.14,0.11,0.05,0.08,0.13,0.11,0.08,0.07,0.07,0.1,0.11,0.04,0.19,0.1,0.13,0.08,0.05,0,0.06,0.1,0.1,0.07,0.07,0.07,0.07,0.07,0.06,0.14,0.05,0.05,0.14,0.12,0.14,0.07,0.03,0.01,0.09,0.01,0.07,0.08,0.06,0.14,0.15,0.12,0.08,0.06,0.13,0.18,0.08,0.13,0.15,0.14,0.14,0.08,0.21,0.24,0.21,0.08,0.15,0.05,0.11,0.11,0,0.1,0.04,0.02,0.07,0.12,0.12,0.11,0.08,0.08,0.05,0.16,0.08,0.05,0.11,0.02,0.08,0.11,0.12,0.14,0.14,0.13,0.16,0.13,0.14,0.14,0.14,0.14,0.15,0.11,0.16,0.15,0.15,0.14,0.1,0.02,0.12,0.13,0.14,0.15,0.08,0.11,0.13,0.07,0.06,0.08,0.07,0.06,0.04,0.11,0.06,0.11,0.12,0.04,0.15,0.07,0.09,0.18
,,,bc,,,d,cd,d,,b,,b,,,ab,ab,abcd,,afg,afg,afg,af,,af,afg,bcd,,,,cd,bgh,,bdfgh,bg,bgh,b,,,,akl,l,,,,,,,adefghikl,,,defgh,defgh,defgh,efh,fh,,defh,,,,,a,a,a,,,a,,,a,a,a,a,,adio,,adio,,ao,,,,,bcd,,,c,defikl,defikl,ik,k,k,,,,k,dfik,,k,,,k,k,,k,,k,,k,k,k,,k,k,k,k,b,,,,,,,a,bcefg,,,g,g,,,,,ad,ad,,b,,,a
,Not relevant - do not hold this debt,2923,598,727,1597,425,508,1418,1394,1403,1488,806,792,1153,263,163,419,2208,714,346,259,109,955,1967,714,500,1099,1798,690,409,472,1297,28,348,61,379,311,25,229,137,58,145,368,263,272,249,284,211,404,303,150,290,348,431,651,1052,1871,1052,1533,1387,2627,67,124,81,15,2542,26,0,59,21,10,20,15,57,27,7,20,13,47,30,4,10,5,1316,121,1231,299,811,698,114,455,370,86,6,16,210,961,1376,443,816,1332,705,524,362,102,202,402,256,428,461,411,993,158,405,413,240,1513,1409,995,604,294,162,1124,443,74,539,854,547,536,87,261,24,265,386,408,1741,243,1143,670,80
,,0.73,0.6,0.73,0.8,0.56,0.54,0.64,0.88,0.66,0.81,0.64,0.89,0.86,0.72,0.54,0.48,0.85,0.51,0.52,0.49,0.49,0.8,0.7,0.51,0.63,0.66,0.78,0.7,0.61,0.64,0.86,0.46,0.63,0.5,0.66,0.74,0.7,0.72,0.69,0.72,0.73,0.77,0.73,0.75,0.69,0.79,0.53,0.78,0.84,0.42,0.48,0.54,0.72,0.9,0.97,0.64,0.97,0.72,0.74,0.78,0.41,0.49,0.41,0.56,0.79,0.52,0,0.69,0.44,0.33,0.43,0.41,0.57,0.39,0.29,0.65,0.45,0.37,0.6,0.2,0.55,0.59,0.62,0.69,0.94,0.67,0.57,0.55,0.68,0.7,0.69,0.76,0.55,0.69,0.72,0.58,0.88,0.75,0.46,0.56,0.45,0.41,0.43,0.36,0.4,0.42,0.39,0.43,0.42,0.38,0.5,0.39,0.4,0.37,0.38,0.6,0.95,0.53,0.44,0.43,0.32,0.68,0.57,0.46,0.72,0.78,0.74,0.73,0.71,0.72,0.52,0.63,0.57,0.52,0.88,0.39,0.75,0.63,0.37
,,,,a,ab,,,ab,abc,,ac,,cde,cde,de,,,bcdefgh,,,,,bcdegh,bcdeh,,,e,abde,ae,,ce,acdefgh,,ce,,ce,acdef,ce,j,j,j,j,bhj,j,j,j,abhj,,bhj,abcdefghjk,,a,ab,abcg,abcdg,abcdeg,abc,abcdeg,,,bcd,,,,,bdefghijmno,n,,befghjmn,,,,,fjn,,,fghjn,,,fjn,,,,,a,abd,a,,,abj,abj,abj,abj,,,abj,,abcdefijl,abcdej,,a,bdgjlmno,n,djn,,,jn,,djn,djn,,abcdefghijlmno,,,,,,a,bcd,d,d,,b,,,ah,abdegh,ah,ah,ah,ah,,c,,,abc,,a,b,
,Don't know,69,27,13,29,25,31,49,21,43,21,22,5,20,11,5,24,36,33,18,11,4,10,59,33,21,34,35,21,13,20,14,1,10,3,13,8,0,7,6,2,4,6,4,4,11,0,12,6,7,12,14,20,12,7,4,65,4,39,30,43,3,13,10,0,36,4,0,3,1,0,3,0,8,4,0,0,1,7,2,0,0,0,49,5,5,14,34,33,1,14,9,5,0,2,10,41,13,7,39,44,48,40,28,8,24,30,28,35,36,29,49,16,34,30,28,54,15,50,44,26,19,35,17,10,9,14,10,16,3,6,1,8,15,25,14,17,30,20,13
,,0.02,0.03,0.01,0.01,0.03,0.03,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.03,0.02,0.03,0.01,0.02,0.03,0.02,0.02,0.01,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.01,0.02,0.02,0.02,0.02,0.02,0,0.02,0.03,0.03,0.02,0.01,0.01,0.01,0.03,0,0.03,0.01,0.02,0.03,0.02,0.03,0.02,0.01,*%,0.02,*%,0.02,0.02,0.01,0.02,0.05,0.05,0,0.01,0.08,0,0.04,0.02,0,0.06,0,0.08,0.06,0,0,0.02,0.06,0.05,0,0,0,0.02,0.03,*%,0.03,0.02,0.03,*%,0.02,0.02,0.04,0,0.07,0.03,0.02,0.01,0.01,0.02,0.02,0.03,0.03,0.03,0.03,0.05,0.03,0.04,0.03,0.03,0.03,0.02,0.04,0.03,0.03,0.04,0.02,0.01,0.03,0.03,0.04,0.04,0.02,0.02,0.06,0.01,0.01,0.01,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.01,0.03,0.02,0.02,0.06
,,,bc,,,d,d,d,,b,,,,,ab,,ab,,af,af,f,,,af,af,c,,,,,b,,,,,b,,,i,i,i,i,,,,ik,,i,,i,efh,fh,efh,fh,,,efh,,,,,,a,a,,,a,,a,,,a,,a,a,,,,a,a,,,,c,c,,c,k,kl,,k,,ckl,,,ckl,kl,,,,,,,,,ajkn,,k,,,,,,,,jkn,b,,,,,,,,bcdeg,,,,,,,,d,d,d,,,,,a
,"Columns Tested: a,b,c - a,b,c,d - a,b,c - a,b,c,d,e - a,b,c,d,e,f,g,h - a,b,c,d,e - a,b,c,d,e,f,g,h - a,b,c,d,e,f,g,h,i,j,k,l - a,b,c,d,e,f,g,h - a,b - a,b,c,d,e - a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r - a,b,c,d - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f,g,h,i,j,k,l,m,n,o - a,b - a,b,c,d - a,b - a,b,c,d,e,f,g,h - a,b,c,d - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
