Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,Rent prices,671,337,332,90,107,113,103,103,156,197,216,258,73,23,53,69,59,77,122,61,134,215,456,164,222,141,99,46,386,285,374,291,553,15,71,25,6,437,225,128,106,597,65,406,239,482,182,337,112,124,101,257,394,255,360,288
,,0.11,0.11,0.1,0.11,0.1,0.11,0.1,0.11,0.11,0.11,0.11,0.11,0.09,0.08,0.09,0.11,0.11,0.12,0.12,0.09,0.14,0.1,0.11,0.12,0.11,0.11,0.11,0.08,0.11,0.1,0.1,0.11,0.11,0.12,0.13,0.1,0.05,0.11,0.1,0.11,0.1,0.11,0.13,0.11,0.11,0.11,0.11,0.11,0.11,0.1,0.11,0.11,0.11,0.11,0.1,0.12
,,,,,,,,,,,,,,,,,,,abch,abch,,abch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Poor mental health,527,211,314,118,120,95,84,65,45,237,179,110,89,27,55,50,35,47,96,60,69,202,325,102,181,96,84,64,283,244,299,222,424,13,48,20,19,297,224,161,84,440,70,308,201,376,139,284,69,130,85,175,313,194,324,180
,,0.08,0.07,0.1,0.14,0.12,0.09,0.08,0.07,0.03,0.13,0.09,0.05,0.11,0.09,0.09,0.08,0.06,0.07,0.09,0.09,0.07,0.09,0.08,0.07,0.09,0.08,0.09,0.12,0.08,0.09,0.08,0.08,0.08,0.1,0.09,0.08,0.15,0.07,0.1,0.13,0.08,0.08,0.14,0.08,0.09,0.08,0.08,0.09,0.07,0.11,0.09,0.07,0.09,0.08,0.09,0.07
,,,,a,cdefhi,defhi,efi,fi,fi,,cdefhi,efi,,defi,,,,,,,,,,,,,,,acf,,a,,,,,,,,,ad,abd,,,a,,,,,be,,be,b,,,,b,
,A lack of opportunities,479,224,254,57,70,81,98,67,105,128,180,172,53,33,42,57,39,56,90,49,59,181,297,96,161,107,65,50,256,222,276,198,382,8,47,15,24,311,160,102,74,446,26,293,172,343,127,256,75,98,84,169,276,192,272,191
,,0.08,0.07,0.08,0.07,0.07,0.08,0.1,0.07,0.07,0.07,0.09,0.07,0.06,0.11,0.07,0.09,0.07,0.09,0.09,0.07,0.06,0.08,0.07,0.07,0.08,0.09,0.07,0.09,0.07,0.08,0.08,0.08,0.07,0.06,0.08,0.06,0.18,0.08,0.07,0.08,0.07,0.08,0.05,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.09,0.07,0.08,0.08,0.08,0.08
,,,,,,,,abegi,,,,begi,,,acehi,,i,,i,i,,,,,,,,,,,,,,,,,,abcd,,,,,b,,,,,,,,,e,,,,,
,Negative impact of social media,477,210,267,49,93,77,67,86,105,143,144,191,60,17,47,42,37,35,94,62,82,139,338,135,182,79,47,33,318,159,229,245,383,12,37,35,9,325,146,82,88,440,26,302,156,356,113,262,87,97,79,148,273,191,264,196
,,0.08,0.07,0.08,0.06,0.09,0.08,0.07,0.09,0.07,0.08,0.07,0.08,0.07,0.06,0.08,0.07,0.07,0.05,0.09,0.09,0.08,0.06,0.08,0.09,0.09,0.06,0.05,0.06,0.09,0.06,0.06,0.09,0.07,0.09,0.07,0.15,0.07,0.08,0.07,0.07,0.08,0.08,0.05,0.08,0.07,0.08,0.07,0.08,0.09,0.08,0.09,0.06,0.08,0.08,0.08,0.08
,,,,a,,a,,,a,,,,,,,,,,,f,f,f,,a,cdeg,cdg,,,,cdeg,,,a,,,,ac,,,,,,b,,,,,,e,e,,e,,,,,
,"Lack of high quality, well-paid jobs",389,184,201,66,61,62,54,57,89,127,115,147,47,23,50,48,37,37,43,45,59,154,235,83,131,83,67,25,214,175,224,163,305,8,48,15,9,258,127,66,59,347,33,222,153,272,112,191,61,64,66,163,207,169,201,172
,,0.06,0.06,0.06,0.08,0.06,0.06,0.05,0.06,0.06,0.07,0.06,0.06,0.06,0.08,0.08,0.07,0.07,0.06,0.04,0.06,0.06,0.07,0.06,0.06,0.06,0.07,0.07,0.04,0.06,0.06,0.06,0.06,0.06,0.06,0.09,0.06,0.07,0.06,0.06,0.05,0.06,0.06,0.07,0.06,0.07,0.06,0.07,0.06,0.06,0.05,0.07,0.07,0.06,0.07,0.06,0.07
,,,,,dh,,,,,,,,,,g,g,g,g,,,g,,b,,,,,,,,,,,,,a,,,,,,,,,,,,,,,,c,c,,a,,
,A lack of spaces to go,299,134,163,45,51,55,49,42,57,96,104,99,52,19,27,41,24,29,37,22,47,114,184,61,103,56,38,41,164,135,175,121,254,4,24,11,4,184,110,62,59,270,25,208,89,224,71,168,53,80,34,85,191,100,181,109
,,0.05,0.04,0.05,0.05,0.05,0.06,0.05,0.04,0.04,0.05,0.05,0.04,0.06,0.07,0.04,0.06,0.04,0.05,0.04,0.03,0.05,0.05,0.05,0.04,0.05,0.05,0.04,0.07,0.05,0.05,0.05,0.05,0.05,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.04,0.05,0.05,0.07,0.04,0.04,0.05,0.04,0.05,0.04
,,,,,,,,,,,,,,gh,gh,,gh,,,,,,,,,,,,abcdfg,,,,,,,,,,,,,,,,b,,,,de,e,de,,,,,,
,Body image pressures,263,105,156,37,62,37,42,36,50,99,78,86,35,5,25,26,25,23,43,34,47,74,189,65,79,56,37,26,145,118,162,101,204,9,25,11,15,157,103,52,50,237,22,174,82,205,55,152,42,65,45,81,174,84,168,84
,,0.04,0.04,0.05,0.05,0.06,0.04,0.04,0.04,0.04,0.05,0.04,0.04,0.04,0.02,0.04,0.04,0.05,0.04,0.04,0.05,0.05,0.03,0.05,0.05,0.04,0.04,0.04,0.05,0.04,0.04,0.05,0.04,0.04,0.07,0.04,0.05,0.12,0.04,0.05,0.04,0.05,0.04,0.04,0.05,0.04,0.05,0.03,0.05,0.04,0.05,0.05,0.03,0.05,0.04,0.05,0.03
,,,,a,,cefhi,,,,,cefhi,,,,,,,b,,,b,b,,a,,,,,,,,,,,a,,,acd,,,,,,,,,b,,e,,e,e,,b,,b,
,Growing wealth gap between older and younger generations,226,107,114,39,46,37,26,40,38,85,63,78,25,5,21,22,19,34,42,24,34,75,151,67,78,32,25,24,145,81,114,111,192,7,14,10,3,145,77,47,38,192,26,126,94,153,72,120,41,47,32,72,134,88,137,85
,,0.04,0.04,0.04,0.05,0.04,0.04,0.03,0.04,0.03,0.05,0.03,0.03,0.03,0.02,0.03,0.03,0.04,0.05,0.04,0.03,0.03,0.03,0.04,0.05,0.04,0.03,0.03,0.04,0.04,0.03,0.03,0.04,0.04,0.05,0.02,0.04,0.02,0.04,0.04,0.04,0.04,0.03,0.05,0.03,0.04,0.03,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.04,0.04,0.03
,,,,,dfh,df,,,d,,dfhi,,,,,,,,ab,,,,,,cdg,,,,,cg,,,a,,c,,,,,,,,,a,,,,,,,,,,,,,
,Climate change,226,129,92,43,43,31,32,34,42,86,63,76,26,11,29,32,15,20,35,20,40,84,142,64,61,41,40,19,125,100,119,102,172,4,34,8,7,147,73,36,36,199,18,156,59,178,44,136,58,49,28,70,152,67,192,31
,,0.04,0.04,0.03,0.05,0.04,0.03,0.03,0.04,0.03,0.05,0.03,0.03,0.03,0.04,0.05,0.05,0.03,0.03,0.03,0.03,0.04,0.04,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.04,0.03,0.03,0.06,0.03,0.05,0.04,0.03,0.03,0.03,0.04,0.04,0.04,0.03,0.04,0.03,0.04,0.06,0.04,0.03,0.03,0.04,0.03,0.06,0.01
,,,b,,cdfhi,,,,,,cfhi,,,,,,,,,,,,,,b,,,,,,,,,,,ad,,,,,,,,,b,,b,,e,acde,,,,b,,b,
,Other,14,8,6,0,1,4,3,1,6,1,6,7,3,0,0,0,1,0,3,4,5,7,8,4,6,0,1,3,10,4,4,9,14,0,0,0,0,9,5,4,5,14,0,7,7,8,7,7,1,5,1,6,6,9,2,12
,,*%,*%,*%,0,*%,*%,*%,*%,*%,*%,*%,*%,*%,0,0,0,*%,0,*%,0.01,*%,*%,*%,*%,*%,0,*%,0.01,*%,*%,*%,*%,*%,0,0,0,0,*%,*%,*%,*%,*%,0,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%
,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,a
,Don't know,185,89,96,16,22,26,28,31,63,38,54,94,26,9,23,14,18,19,29,26,21,71,115,38,56,30,36,25,94,91,128,53,159,2,16,4,3,119,60,36,30,157,16,59,98,70,105,33,13,14,6,119,59,91,63,92
,,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.03,0.04,0.02,0.03,0.04,0.03,0.03,0.04,0.02,0.03,0.03,0.03,0.04,0.02,0.03,0.03,0.03,0.03,0.02,0.04,0.05,0.03,0.03,0.04,0.02,0.03,0.01,0.03,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.04,0.02,0.06,0.01,0.01,0.01,0.01,0.05,0.02,0.04,0.02,0.04
,,,,,,,,,g,abcdgh,,,abcgh,,,,,,,,,,,,,,,,abcf,,,b,,,,,,,,,,,,,,a,,a,,,,,abcd,,a,,a
,None of these,20,10,10,2,3,4,0,4,8,5,4,11,3,2,1,3,4,2,3,0,3,7,13,6,9,1,1,4,16,5,13,6,15,1,2,1,0,14,5,3,3,18,1,13,6,14,5,8,3,1,3,11,13,6,2,15
,,*%,*%,*%,*%,*%,*%,0,*%,0.01,*%,*%,*%,*%,0.01,*%,*%,0.01,*%,*%,0,*%,*%,*%,*%,*%,*%,*%,0.01,*%,*%,*%,*%,*%,0.01,*%,*%,0,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,0.01
,,,,,,,d,,,d,,,d,,h,,,h,,,,,,,,c,,,c,c,,,,,,,,,,,,,,,,,,,,,,,,,,,a
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
