Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,0.23,0.23,0.2,0.25,0.23,0.23,0.23,0.23,0,0.29,0.19,0.08,0.22,0.26,0.18,0.19,0.35,0.16,0.14,0.2,0.17,0.27,0.33,0.19,0.29,0.22,0.27,0.21,0.31,0,0.26,0.19,0.28,0.23,0.52,0.36,0.22,0.2
,,,,,,,,,,,b,,,,,,,,,,,,,ghj,,a,,,,,,,,a,,,bc,,
,Somewhat equipped (4.0),255,255,120,58,200,161,137,118,0,103,151,10,23,16,7,17,13,16,21,20,37,21,54,161,94,215,12,15,13,1,40,150,104,254,1,40,66,146
,,0.5,0.5,0.56,0.56,0.51,0.49,0.49,0.51,0,0.47,0.52,0.75,0.49,0.45,0.42,0.41,0.47,0.38,0.57,0.51,0.54,0.48,0.55,0.54,0.44,0.52,0.4,0.46,0.38,0.5,0.42,0.52,0.48,0.5,0.24,0.46,0.45,0.54
,,,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,,,,,,,,,
,Neither equipped nor unequipped (3.0),85,85,28,13,68,54,45,40,0,34,51,1,11,9,4,8,1,11,7,7,13,4,9,46,39,63,8,5,9,0,22,49,35,84,1,12,29,42
,,0.17,0.17,0.13,0.12,0.17,0.16,0.16,0.17,0,0.16,0.17,0.08,0.23,0.26,0.23,0.2,0.03,0.25,0.2,0.17,0.18,0.09,0.09,0.15,0.18,0.15,0.26,0.15,0.27,0,0.22,0.17,0.16,0.17,0.24,0.13,0.2,0.16
,,,,,,,,,,,,,,l,l,,,,kl,,,,,,,,,,,,,,,,,,,,
,Somewhat unequipped (2.0),41,41,17,6,28,28,22,19,0,16,25,1,2,1,1,8,4,6,2,2,6,6,3,27,14,34,2,3,1,1,7,25,16,41,0,3,17,20
,,0.08,0.08,0.08,0.06,0.07,0.08,0.08,0.08,0,0.07,0.09,0.08,0.04,0.03,0.06,0.18,0.14,0.14,0.06,0.05,0.08,0.14,0.03,0.09,0.07,0.08,0.07,0.09,0.03,0.5,0.07,0.09,0.07,0.08,0,0.04,0.11,0.08
,,,,,,,,,,,,,,,,,bcl,,l,,,,l,,,,,,,,,,,,,,,a,
,Not at all equipped (1.0),10,10,4,0,8,6,9,1,0,3,6,0,1,0,1,1,0,2,0,2,2,1,0,7,3,7,0,3,0,0,3,6,3,10,0,1,2,7
,,0.02,0.02,0.02,0,0.02,0.02,0.03,*%,0,0.01,0.02,0,0.02,0,0.06,0.02,0,0.05,0,0.05,0.03,0.02,0,0.02,0.01,0.02,0,0.09,0,0,0.03,0.02,0.01,0.02,0,0.01,0.01,0.03
,,,,,,,,b,,,,,,,,,,,l,,l,,,,,,,,a,,,,,,,,,,
,Don't know,4,4,1,1,1,4,3,1,0,0,4,0,0,0,1,0,0,1,1,1,0,0,0,2,2,4,0,0,0,0,0,4,0,4,0,0,2,1
,,0.01,0.01,*%,0.01,*%,0.01,0.01,*%,0,0,0.01,0,0,0,0.06,0,0,0.02,0.03,0.02,0,0,0,0.01,0.01,0.01,0,0,0,0,0,0.01,0,0.01,0,0,0.01,*%
,NET: Equipped,372,372,162,83,291,237,200,172,0,165,206,11,33,25,10,25,22,23,27,28,48,33,87,217,155,306,20,22,23,1,66,205,164,369,3,71,98,198
,,0.73,0.73,0.77,0.81,0.74,0.72,0.72,0.74,0,0.76,0.7,0.83,0.71,0.71,0.6,0.59,0.82,0.54,0.72,0.71,0.7,0.75,0.88,0.73,0.73,0.74,0.67,0.67,0.7,0.5,0.68,0.71,0.75,0.73,0.76,0.82,0.66,0.74
,,,,,,,,,,,,,,,,,,,,,,,g,bceghij,,,,,,,,,,,,,b,,
,NET: Unequipped,51,51,21,6,36,33,31,20,0,19,32,1,3,1,2,8,4,8,2,4,8,7,3,34,17,41,2,6,1,1,10,32,19,51,0,4,19,27
,,0.1,0.1,0.1,0.06,0.09,0.1,0.11,0.08,0,0.09,0.11,0.08,0.06,0.03,0.11,0.2,0.14,0.18,0.06,0.1,0.11,0.16,0.03,0.11,0.08,0.1,0.07,0.18,0.03,0.5,0.1,0.11,0.09,0.1,0,0.05,0.13,0.1
,,,,,,,,,,,,,,,,,bcl,,cl,,,l,l,,,,,,,,,,,,,,,,
,Mean score,3.84,3.84,3.85,4.01,3.86,3.85,3.81,3.89,0,3.94,3.77,3.83,3.84,3.94,3.65,3.56,4.03,3.48,3.83,3.78,3.73,3.84,4.18,3.78,3.93,3.85,3.88,3.61,3.97,3,3.8,3.77,3.93,3.84,4.28,4.12,3.75,3.81
,,,,,,,,,,,b,,,,g,,,,,,,,,beghijk,,,,,,,,,,,,,bc,,
,Base for stats,508,508,211,102,395,325,276,232,0,218,289,14,46,36,15,42,27,42,36,38,69,44,99,297,211,411,30,33,33,2,97,286,218,504,4,87,146,267
,Standard Deviation,0.933,0.933,0.9,0.781,0.92,0.937,0.983,0.87,0,0.928,0.932,0.711,0.884,0.81,1.081,1.069,0.996,1.089,0.756,0.997,0.943,1.055,0.721,0.931,0.931,0.915,0.902,1.198,0.858,1.482,1.008,0.935,0.925,0.933,0.953,0.859,0.969,0.923
,Error variance,*,*,*,0.01,*,*,*,*,0,*,*,0.04,0.02,0.02,0.07,0.03,0.04,0.03,0.02,0.02,0.01,0.03,0.01,*,*,*,0.03,0.04,0.02,1.1,0.01,*,*,*,0.23,0.01,0.01,*
,"Columns Tested: a,b,c - a,b - a,b,c - a,b - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f - a,b,c,d - a,b,c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
