Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,,0.37,0.35,0.39,0.34,0.39,0.35,0.39,0.38,0.37,0.37,0.37,0.37,0.36,0.35,0.37,0.36,0.36,0.34,0.4,0.38,0.39,0.38,0.37,0.4,0.38,0.36,0.35,0.35,0.39,0.35,0.36,0.39,0.37,0.4,0.4,0.42,0.34,0.36,0.4,0.41,0.42,0.37,0.42,0.38,0.36,0.39,0.32,0.39,0.39,0.38,0.4,0.34,0.38,0.36,0.4,0.34
,,,,a,,,,a,,,,,,,,,,,,f,,,,,cdg,g,,,,cg,,,a,,,,a,,,a,a,a,,a,,,b,,e,e,e,e,,b,,b,
,Investment in local culture,1722,832,879,185,300,255,272,287,423,485,527,710,223,78,165,159,154,178,296,189,279,566,1156,425,582,337,238,139,1008,714,931,781,1393,40,174,70,38,1068,634,348,323,1526,159,1124,536,1346,347,917,298,356,264,585,1082,586,1082,590
,,0.28,0.28,0.27,0.23,0.29,0.25,0.27,0.3,0.3,0.26,0.26,0.3,0.27,0.27,0.27,0.25,0.28,0.28,0.29,0.27,0.29,0.26,0.28,0.3,0.28,0.27,0.26,0.25,0.29,0.26,0.26,0.3,0.27,0.31,0.31,0.29,0.29,0.27,0.29,0.29,0.3,0.27,0.33,0.3,0.24,0.3,0.21,0.3,0.3,0.29,0.29,0.25,0.3,0.25,0.31,0.24
,,,,,,a,,a,acgh,acgh,,,acgh,,,,,,,,,,,,dg,,,,,g,,,a,,,,,,,a,,a,,a,b,,b,,e,e,e,e,,b,,b,
,Don't know,237,116,119,28,35,33,46,33,61,63,79,94,34,13,31,17,26,26,30,31,29,103,134,36,71,31,49,49,107,130,172,55,205,4,17,3,6,148,82,47,45,209,19,77,122,100,124,54,17,21,16,153,80,110,77,106
,,0.04,0.04,0.04,0.03,0.03,0.03,0.05,0.03,0.04,0.03,0.04,0.04,0.04,0.04,0.05,0.03,0.05,0.04,0.03,0.05,0.03,0.05,0.03,0.02,0.03,0.03,0.05,0.09,0.03,0.05,0.05,0.02,0.04,0.03,0.03,0.01,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.02,0.06,0.02,0.07,0.02,0.02,0.02,0.02,0.07,0.02,0.05,0.02,0.04
,,,,,,,,,,,,,,,,dgi,,d,,,,,b,,,,,abcf,abcdfg,,abcf,b,,d,,,,,,,,,,,,a,,a,,,,,abcd,,a,,a
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
