Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140
,,0.66,0.54,0.65,0.73,0.47,0.48,0.57,0.8,0.6,0.74,0.56,0.67,0.75,0.67,0.51,0.58,0.71,0.56,0.59,0.56,0.48,0.63,0.67,0.56,0.73,0.48,0.79,0.45,0.52,0.74,0.83,0.54,0.53,0.48,0.41,0.5,0.49,0.62,0.67,0.31,0.65,0.63,0.73,0.73,0.68,0.68,0.56,0.69,0.7,0.42,0.55,0.53,0.62,0.74,0.84,0.59,0.84,0.63,0.69,0.69,0.5,0.61,0.42,0.62,0.69,0.41,0.33,0.55,0.55,0.35,0.54,0.53,0.6,0.63,0.46,0.62,0.68,0.44,0.44,0.24,0.58,0.72,0.62,0.49,0.82,0.46,0.6,0.61,0.55,0.65,0.63,0.73,0.54,0.74,0.47,0.61,0.71,0.68,0.54,0.57,0.48,0.44,0.46,0.36,0.42,0.44,0.4,0.45,0.44,0.49,0.53,0.44,0.45,0.48,0.43,0.57,0.82,0.53,0.48,0.48,0.43,0.63,0.53,0.64,0.74,0.74,0.66,0.62,0.53,0.4,0.48,0.46,0.49,0.54,0.8,0.37,0.65,0.5,0.47
,,,,a,ab,,,ab,abc,c,ac,,de,acde,de,,d,bcdefgh,e,e,e,,bdeh,bcdefh,e,bde,,abde,,bd,cdefgh,acdefgh,f,f,,,f,,c,cj,,cj,cj,acdej,acdej,cj,cj,c,acj,acej,,a,a,abc,abcdg,abcdeg,ac,abcdeg,,a,bcd,,bd,,,bdefghino,,,,,,,,bfn,bfno,,f,bfno,,,,,,bd,,abd,,i,i,,aci,i,abcij,,,,i,abcdeij,abcij,,a,bdegio,d,dg,,,d,,dg,d,bdefghimo,abcdefghilmno,d,dg,bdego,d,,a,bcd,d,,,b,,gh,adefgh,adefgh,fgh,gh,g,,,,,ab,abc,,a,,
,Pre-payment meter,641,210,159,272,245,282,496,105,431,204,313,125,145,47,100,165,318,323,144,109,71,225,416,323,90,496,139,345,151,87,49,3,128,23,210,135,6,63,30,37,40,86,43,39,63,48,72,61,58,64,124,165,138,92,57,584,57,398,242,535,29,27,44,5,502,15,1,17,8,6,7,9,10,9,6,1,1,24,14,6,2,2,408,43,90,111,256,228,28,133,117,16,2,0,69,316,191,95,376,489,395,340,225,90,172,258,210,278,301,255,452,112,259,272,192,528,113,428,341,178,123,292,196,19,75,118,118,155,32,120,3,129,208,142,150,198,290,328,33
,,0.16,0.21,0.16,0.14,0.32,0.3,0.22,0.07,0.2,0.11,0.25,0.14,0.11,0.13,0.33,0.19,0.12,0.23,0.22,0.21,0.32,0.19,0.15,0.23,0.11,0.3,0.06,0.35,0.22,0.12,0.03,0.05,0.23,0.19,0.37,0.32,0.17,0.2,0.15,0.47,0.2,0.18,0.12,0.11,0.17,0.13,0.18,0.12,0.16,0.18,0.21,0.26,0.23,0.13,0.05,0.2,0.05,0.19,0.13,0.16,0.18,0.1,0.22,0.17,0.16,0.29,0.14,0.2,0.16,0.19,0.14,0.25,0.1,0.13,0.25,0.03,0.02,0.18,0.29,0.33,0.13,0.28,0.19,0.24,0.07,0.25,0.18,0.18,0.16,0.21,0.22,0.14,0.16,0,0.23,0.19,0.12,0.16,0.21,0.2,0.25,0.27,0.26,0.32,0.34,0.27,0.32,0.28,0.28,0.24,0.23,0.27,0.26,0.24,0.3,0.21,0.08,0.23,0.25,0.26,0.24,0.18,0.25,0.12,0.1,0.11,0.16,0.21,0.26,0.33,0.07,0.31,0.31,0.18,0.08,0.32,0.19,0.31,0.15
,,,bc,,,cd,cd,d,,b,,ab,b,,,abce,abc,,afg,ag,ag,abcdfgh,ag,a,afg,c,ace,,abce,ac,b,,,abc,abc,abcdeh,abcde,bc,fgik,,abdefghijkl,fgik,fgk,,,fgk,,fgk,,,efh,efh,abefgh,efh,fh,,efh,,b,,c,c,,ac,,lm,aijlm,,ilm,m,lm,,ilm,,,,,,lm,aijlm,,,,c,c,,ac,k,k,,kl,afkl,,,,abfkl,k,,k,,,,k,k,ajkmn,abcfhijklmn,k,abcfijkmn,jk,jk,,,k,,,ajkmn,b,,,,,,,a,,,,bc,abcdh,abcdh,abcdeh,,cd,cd,d,,b,,b,
,Cash or cheque,229,72,56,102,49,66,146,86,130,96,74,63,74,15,10,52,152,77,31,33,14,73,156,77,32,109,120,78,31,27,88,5,25,6,52,26,0,27,13,10,12,31,13,14,16,26,21,32,13,39,27,38,26,45,53,176,53,127,102,176,11,15,23,3,170,3,0,3,3,3,5,1,5,4,1,1,4,14,3,5,3,0,108,22,71,33,75,64,12,30,25,6,0,2,31,82,102,32,113,153,113,99,61,26,26,69,45,71,79,70,137,31,79,74,37,158,71,128,98,54,44,96,43,7,29,62,48,37,9,34,2,32,40,51,100,43,96,60,19
,,0.06,0.07,0.06,0.05,0.07,0.07,0.07,0.05,0.06,0.05,0.06,0.07,0.06,0.04,0.03,0.06,0.06,0.05,0.05,0.06,0.06,0.06,0.06,0.05,0.04,0.07,0.05,0.08,0.05,0.04,0.06,0.09,0.05,0.05,0.09,0.06,0,0.08,0.06,0.12,0.06,0.06,0.04,0.04,0.05,0.07,0.05,0.06,0.04,0.11,0.05,0.06,0.04,0.06,0.05,0.06,0.05,0.06,0.05,0.05,0.07,0.06,0.12,0.11,0.05,0.06,0,0.04,0.07,0.09,0.1,0.02,0.05,0.06,0.04,0.03,0.15,0.11,0.07,0.29,0.15,0,0.05,0.13,0.05,0.07,0.05,0.05,0.07,0.05,0.05,0.05,0,0.07,0.11,0.05,0.07,0.05,0.06,0.06,0.07,0.08,0.07,0.09,0.05,0.07,0.07,0.07,0.07,0.06,0.07,0.08,0.08,0.07,0.06,0.06,0.05,0.07,0.07,0.08,0.09,0.06,0.05,0.04,0.04,0.06,0.06,0.05,0.07,0.09,0.04,0.08,0.06,0.06,0.05,0.07,0.06,0.06,0.09
,,,c,,,,,,,,,,cd,,,,,,,,,,,,,,a,,ace,,,a,,,,abd,,,fghl,,efghjkl,,,,,,fl,,,,bcdefgh,,,,,,,,,,,,,ac,,,,,,,,,,,,,,adh,ad,,,,,,acd,,,,,,,,,,,abdejkl,,,,,,,,,e,,,,,,,,,,,,b,,,,,,,,,,,b,,,abce,,d,,,,,,,
,It is included in my rent,127,60,29,37,34,39,90,26,77,49,38,25,27,18,7,40,69,57,28,21,8,32,95,57,18,83,38,26,56,12,20,6,40,17,12,14,6,7,7,1,6,14,12,7,13,14,23,11,10,44,33,27,10,5,8,119,8,60,67,80,10,16,21,0,69,2,2,7,2,4,3,0,6,3,4,2,0,19,1,1,0,0,80,10,11,31,64,58,7,17,15,2,3,0,16,72,36,11,95,112,81,74,41,26,26,53,46,52,62,70,103,30,58,71,36,110,17,89,78,38,32,68,34,15,21,21,26,13,2,18,11,15,22,56,31,46,42,43,18
,,0.03,0.06,0.03,0.02,0.05,0.04,0.04,0.02,0.04,0.03,0.03,0.03,0.02,0.05,0.02,0.05,0.03,0.04,0.04,0.04,0.03,0.03,0.03,0.04,0.02,0.05,0.02,0.03,0.08,0.02,0.01,0.1,0.07,0.14,0.02,0.03,0.16,0.02,0.03,0.02,0.03,0.03,0.03,0.02,0.04,0.04,0.06,0.02,0.03,0.12,0.05,0.04,0.02,0.01,0.01,0.04,0.01,0.03,0.04,0.02,0.06,0.06,0.11,0,0.02,0.03,0.38,0.08,0.05,0.15,0.07,0,0.06,0.05,0.18,0.08,0,0.15,0.03,0.06,0,0,0.04,0.05,0.01,0.07,0.05,0.05,0.04,0.03,0.03,0.02,0.31,0,0.05,0.04,0.02,0.02,0.05,0.05,0.05,0.06,0.05,0.09,0.05,0.06,0.07,0.05,0.06,0.06,0.05,0.07,0.06,0.06,0.06,0.04,0.01,0.05,0.06,0.06,0.06,0.04,0.04,0.1,0.03,0.02,0.03,0.02,0.01,0.05,0.23,0.04,0.03,0.07,0.02,0.07,0.03,0.04,0.08
,,,bc,,,d,d,d,,,,,,,b,,ab,,a,a,,,,,a,,acd,,,abcd,,,abfg,abfg,abdfg,,b,abdfg,,,,,,,,,,aegkl,,,bcdefgh,defh,defh,,,,defh,,,,,a,a,a,,,,,a,,abhmo,a,,a,,,a,,abhijmo,,,,,c,c,,ac,dkl,dkl,,,,,,,dkl,dkl,,,,,,,,abcefhikmo,,,,,,,,,,,,b,,,,,,,,bcdefg,,,c,,,ce,abcdefg,d,d,abd,,b,,,a
,Combination of direct and pre-payment meter or other forms of payment,123,47,33,43,24,39,88,33,86,35,50,25,19,14,13,41,58,65,30,29,6,39,84,65,31,67,56,37,30,23,25,8,23,6,22,15,0,9,3,5,5,13,6,11,11,8,27,19,6,25,33,29,16,9,12,111,12,72,51,84,9,17,11,2,80,1,1,2,2,2,4,1,7,1,2,5,3,7,2,1,2,0,91,5,12,19,73,61,12,14,12,2,0,1,9,74,31,10,96,103,94,83,44,22,32,56,46,61,69,74,98,28,61,75,45,106,17,93,81,40,41,52,35,8,28,29,16,26,3,12,2,13,27,40,36,49,38,43,23
,,0.03,0.05,0.03,0.02,0.03,0.04,0.04,0.02,0.04,0.02,0.04,0.03,0.01,0.04,0.04,0.05,0.02,0.05,0.04,0.05,0.03,0.03,0.03,0.05,0.04,0.04,0.02,0.04,0.04,0.03,0.02,0.13,0.04,0.05,0.04,0.04,0,0.03,0.01,0.06,0.03,0.03,0.02,0.03,0.03,0.02,0.07,0.04,0.02,0.07,0.05,0.05,0.03,0.01,0.01,0.04,0.01,0.03,0.03,0.02,0.05,0.07,0.06,0.06,0.02,0.01,0.14,0.02,0.05,0.08,0.08,0.02,0.07,0.01,0.07,0.16,0.09,0.06,0.04,0.08,0.09,0,0.04,0.03,0.01,0.04,0.05,0.05,0.07,0.02,0.02,0.01,0,0.06,0.03,0.04,0.02,0.02,0.05,0.04,0.06,0.07,0.05,0.08,0.06,0.06,0.07,0.06,0.06,0.07,0.05,0.07,0.06,0.07,0.07,0.04,0.01,0.05,0.06,0.06,0.08,0.03,0.05,0.05,0.04,0.03,0.02,0.04,0.02,0.03,0.04,0.03,0.04,0.05,0.02,0.08,0.02,0.04,0.1
,,,c,,,,d,d,,b,,b,b,,b,b,ab,,ag,ag,afg,,,,ag,c,c,,c,c,b,,abdfgh,b,b,b,b,,,,bfl,,,,,,,abdefghikl,,,defgh,defh,efh,fh,,,efh,,,,,a,a,a,,,,,,,a,aj,,a,,,abdhjn,aj,a,,,,,c,c,,c,dekl,dekl,defkl,,,,,,,dekl,,,,,,k,,k,,,k,,,k,,,,k,k,b,,,,,a,,,d,,,,,,,,,d,d,,b,,,a
,Using a payment phone line,112,36,33,42,19,30,63,26,67,44,28,14,21,13,9,45,48,64,26,27,10,23,88,64,23,53,59,29,24,20,36,3,18,6,23,6,0,7,9,2,3,9,9,12,6,12,15,20,6,23,28,25,18,9,9,102,9,53,59,73,12,17,8,1,61,7,0,5,3,3,3,3,8,8,0,1,1,5,3,0,1,0,80,2,15,17,67,57,10,14,10,4,0,0,4,62,23,17,90,98,86,78,54,13,19,61,27,56,63,52,91,15,66,63,31,101,11,87,70,30,38,57,26,6,24,27,24,18,3,7,2,12,31,44,23,30,28,22,18
,,0.03,0.04,0.03,0.02,0.02,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.05,0.02,0.05,0.04,0.05,0.05,0.02,0.03,0.05,0.03,0.03,0.03,0.03,0.04,0.03,0.02,0.05,0.03,0.05,0.04,0.01,0,0.02,0.05,0.02,0.01,0.02,0.03,0.03,0.02,0.03,0.04,0.04,0.02,0.06,0.05,0.04,0.03,0.01,0.01,0.04,0.01,0.02,0.03,0.02,0.08,0.07,0.04,0.04,0.02,0.14,0,0.06,0.07,0.09,0.06,0.09,0.08,0.11,0,0.02,0.02,0.04,0.06,0,0.05,0,0.04,0.01,0.01,0.04,0.05,0.05,0.06,0.02,0.02,0.03,0,0,0.01,0.04,0.01,0.03,0.05,0.04,0.06,0.06,0.06,0.04,0.04,0.06,0.04,0.06,0.06,0.05,0.05,0.04,0.07,0.06,0.05,0.04,0.01,0.05,0.05,0.04,0.07,0.03,0.03,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.04,0.03,0.05,0.06,0.01,0.05,0.02,0.02,0.08
,,,c,c,,,d,d,,,,,,,ab,,ab,,afg,af,afg,af,,af,afg,,,,,,,,,,g,bg,,,,dehl,,,,,,,,,,,defgh,efh,efh,efh,,,efh,,,,,a,a,,,,an,,a,a,a,a,a,a,an,,,,,a,,,,bc,,,c,deik,deik,deik,,,,,,,eik,,k,,,,ek,ek,,,ek,,,,,,,egkl,,,b,,,,,ac,,,,,,,,,,,d,d,ad,,b,,,a
,Other,83,20,25,39,20,21,46,36,52,29,38,30,29,6,7,10,66,17,6,8,3,38,46,17,12,37,43,19,18,10,31,2,18,0,10,9,4,6,3,0,2,18,6,11,3,6,6,15,7,1,8,12,15,20,27,56,27,44,39,74,2,4,3,0,72,1,0,1,0,1,0,1,1,0,0,2,1,0,3,0,0,0,24,7,35,19,12,7,5,10,10,2,0,1,17,17,48,16,29,51,31,26,23,3,12,23,13,23,23,18,36,8,26,18,14,56,28,39,24,8,6,25,21,1,13,19,12,17,8,13,0,17,14,13,38,18,27,32,1
,,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.01,0.03,0.01,0.01,0.02,0.01,0.03,0.02,0.01,0.01,0.02,0.02,0.02,0.03,0.01,0.02,0.03,0.03,0,0.02,0.02,0.1,0.02,0.01,0,0.01,0.04,0.02,0.03,0.01,0.02,0.02,0.03,0.02,*%,0.01,0.02,0.02,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0,0.02,0.02,0,0.01,0,0.03,0,0.03,0.01,0,0,0.06,0.04,0,0.06,0,0,0,0.01,0.04,0.03,0.04,0.01,0.01,0.03,0.02,0.02,0.01,0,0.04,0.06,0.01,0.03,0.03,0.02,0.02,0.02,0.02,0.03,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.03,0.01,0.02,0.02,0.02,0.02,0.06,0.04,0,0.04,0.02,0.02,0.02,0.03,0.02,0.03,0.01
,,,,,,,,,,,,b,e,,,,,bcgh,,,,,bcdgh,,,,,,,,,,e,ae,,,,abdefg,,,,,cdhj,,h,,,,h,,,,a,a,a,a,a,a,,,,,,,,,,,,,,,,,,,ijn,n,,ijn,,,,,a,a,a,,,ab,b,b,,,,abdejkl,,abdj,abj,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,abcde,acd,,bcd,,,,,,b,
,Don't know,45,19,12,14,11,13,20,5,17,25,14,11,11,9,2,8,30,15,9,3,3,13,32,15,11,24,18,12,12,10,7,1,7,5,9,4,3,2,1,1,2,5,6,1,4,0,12,4,7,13,16,6,3,4,3,43,3,23,22,30,7,4,3,0,24,2,0,4,3,1,1,3,3,1,0,0,0,2,1,0,0,0,28,3,1,15,18,16,3,8,7,1,0,2,10,22,14,7,20,22,20,17,9,2,5,10,7,12,13,8,24,2,13,7,5,27,19,24,21,12,6,25,8,1,2,7,6,12,2,12,5,8,6,13,12,8,8,8,2
