Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,0.42,0.39,0.46,0.38,0.42,0.44,0.45,0.45,0.4,0.4,0.45,0.42,0.46,0.41,0.39,0.42,0.44,0.44,0.46,0.41,0.44,0.43,0.42,0.43,0.41,0.39,0.43,0.34,0.4,0.46,0.46,0.48,0.42,0.47,0.4,0.47,0.42,0.44,0.41,0.39,0.43,0.42,0.43,0.41,0.45,0.44,0.41
,,,,a,,a,afg,afgi,afgi,,,afgi,a,b,,,a,af,af,af,,af,,,,,,,,,a,a,a,,a,,a,,a,,,b,,b,,a,b,
,Improved access to affordable housing,3606,1570,2014,473,625,568,559,586,796,1098,1127,1382,1228,2379,740,1261,759,509,337,2001,1605,2104,1490,3077,65,273,141,38,2217,1346,769,679,3246,303,2149,1336,2581,985,1774,522,699,553,1328,2100,1374,2018,1439
,,0.4,0.36,0.44,0.4,0.42,0.4,0.39,0.42,0.39,0.41,0.39,0.4,0.4,0.4,0.37,0.43,0.42,0.37,0.41,0.4,0.4,0.41,0.39,0.41,0.39,0.38,0.46,0.24,0.39,0.43,0.43,0.44,0.4,0.43,0.39,0.43,0.4,0.41,0.4,0.37,0.39,0.43,0.39,0.4,0.41,0.4,0.4
,,,,a,,,,,,,,,,,,,adfg,ad,,,a,a,,,e,e,e,abce,,,a,a,a,,,,a,,,,,,abce,,,,,
,Thriving high street and shopping areas,3583,1703,1870,275,466,479,615,663,1084,742,1094,1747,1108,2475,830,1183,761,514,294,2014,1569,2094,1471,3261,44,167,62,45,2384,1167,606,630,3301,230,2213,1237,2572,949,1605,524,655,426,1474,2053,1408,1789,1637
,,0.4,0.39,0.41,0.23,0.31,0.34,0.43,0.47,0.53,0.28,0.38,0.51,0.36,0.42,0.41,0.4,0.42,0.38,0.35,0.41,0.39,0.41,0.39,0.43,0.26,0.23,0.21,0.28,0.42,0.37,0.34,0.41,0.41,0.32,0.4,0.4,0.4,0.4,0.36,0.37,0.37,0.33,0.44,0.39,0.42,0.36,0.45
,,,,,,ag,ag,abcgh,abcdgh,abcdegh,a,abcg,abcdegh,,a,de,e,de,,,e,,,,bcde,,,,,bc,c,,bc,b,,,,,,,d,,,abcd,,a,,a
,Improved employment prospects,2881,1385,1481,333,504,446,500,486,610,838,947,1096,1050,1830,625,973,607,447,229,1598,1283,1614,1247,2425,55,211,124,54,1855,987,528,517,2611,226,1729,1067,2078,764,1412,400,595,417,1053,1708,1086,1602,1180
,,0.32,0.32,0.32,0.28,0.34,0.31,0.35,0.35,0.3,0.31,0.33,0.32,0.34,0.31,0.31,0.33,0.33,0.33,0.28,0.32,0.32,0.31,0.33,0.32,0.33,0.3,0.41,0.34,0.32,0.31,0.3,0.33,0.32,0.32,0.31,0.34,0.32,0.32,0.32,0.28,0.33,0.33,0.31,0.32,0.32,0.32,0.33
,,,,,,af,,acfg,acfgi,,,af,a,b,,,e,e,e,,e,e,,,,,,abc,,c,,,c,,,,a,,,b,,b,b,,,,,
,Improved social care,2860,1284,1559,304,431,415,465,507,739,735,880,1246,937,1923,656,978,555,397,275,1634,1226,1662,1182,2454,43,229,91,37,1756,1071,587,530,2568,243,1825,940,2150,671,1439,484,573,381,1006,1757,1025,1625,1139
,,0.32,0.3,0.34,0.26,0.29,0.29,0.32,0.36,0.36,0.28,0.31,0.36,0.3,0.33,0.33,0.33,0.31,0.29,0.33,0.33,0.31,0.32,0.31,0.32,0.26,0.32,0.3,0.23,0.31,0.34,0.33,0.34,0.32,0.34,0.33,0.3,0.33,0.28,0.32,0.35,0.32,0.3,0.3,0.33,0.3,0.33,0.31
,,,,a,,,,ag,abcdgh,abcdgh,,ag,abcdgh,,a,d,dg,,,,dg,,,,b,,,,,,a,,a,,,b,,b,,e,de,,,,b,,,
,Improved youth facilities,2741,1206,1518,363,449,476,474,389,589,813,950,978,975,1765,597,895,572,402,275,1492,1249,1582,1139,2318,58,215,90,52,1707,1004,578,514,2488,191,1732,924,2062,652,1414,420,584,411,953,1675,987,1588,1062
,,0.31,0.28,0.33,0.31,0.3,0.33,0.33,0.28,0.29,0.31,0.33,0.28,0.31,0.3,0.3,0.3,0.32,0.29,0.33,0.3,0.31,0.31,0.3,0.31,0.35,0.3,0.3,0.33,0.3,0.32,0.33,0.33,0.31,0.27,0.31,0.3,0.32,0.27,0.32,0.3,0.33,0.32,0.28,0.32,0.29,0.32,0.29
,,,,a,,,befgi,efi,,,,befgi,,,,,,,,,,,,,,,,,,,a,a,a,b,,,,b,,e,,e,e,,b,,b,
,Better quality homes,2618,1235,1365,424,503,441,391,385,474,927,832,858,1077,1541,531,861,548,402,276,1392,1226,1515,1080,2114,58,251,123,62,1627,952,571,445,2345,210,1599,914,1879,705,1335,356,544,435,970,1538,1002,1542,1004
,,0.29,0.29,0.3,0.36,0.34,0.31,0.27,0.28,0.23,0.35,0.29,0.25,0.35,0.26,0.26,0.29,0.3,0.29,0.33,0.28,0.31,0.3,0.29,0.28,0.34,0.35,0.4,0.39,0.28,0.3,0.32,0.29,0.29,0.3,0.29,0.29,0.29,0.3,0.3,0.25,0.31,0.34,0.29,0.29,0.3,0.31,0.28
,,,,,cdefhi,defhi,defi,f,f,,cdefhi,fi,,b,,,a,a,,abf,,af,,,,a,a,a,,,,ad,,,,,,,,b,,b,abce,b,,,b,
,More green spaces,1995,1006,977,286,355,342,326,304,381,641,669,685,686,1309,436,678,388,306,186,1114,881,1116,860,1690,38,175,55,29,1300,671,400,305,1797,159,1255,673,1464,501,1018,337,408,273,736,1160,779,1191,727
,,0.22,0.23,0.21,0.24,0.24,0.24,0.23,0.22,0.19,0.24,0.23,0.2,0.22,0.22,0.22,0.23,0.21,0.22,0.22,0.22,0.22,0.22,0.23,0.22,0.23,0.25,0.18,0.18,0.23,0.21,0.23,0.2,0.22,0.22,0.23,0.22,0.23,0.21,0.23,0.24,0.23,0.21,0.22,0.22,0.23,0.24,0.2
,,,b,,fi,fi,fi,fi,f,,fi,fi,,,,,,,,,,,,,d,,d,,,d,,,,,,,,,,,,,,,,,b,
,Cleaner air,1923,965,945,328,324,290,279,293,409,652,569,702,693,1229,468,591,393,276,195,1059,864,1099,810,1589,31,178,77,39,1206,678,416,282,1709,165,1245,615,1436,460,984,313,388,282,698,1170,697,1292,562
,,0.21,0.22,0.2,0.28,0.22,0.2,0.19,0.21,0.2,0.24,0.2,0.2,0.22,0.21,0.23,0.2,0.22,0.2,0.24,0.21,0.22,0.21,0.21,0.21,0.19,0.25,0.25,0.25,0.21,0.22,0.23,0.18,0.21,0.23,0.23,0.2,0.22,0.19,0.22,0.22,0.22,0.22,0.21,0.22,0.21,0.26,0.16
,,,b,,bcdefghi,,,,,,bcdefhi,,,,,bdf,,,,b,,,,,,,ab,ab,,d,d,ad,,,,b,,b,,,,,,,,,b,
,More spaces for community use,1864,895,961,252,330,294,306,272,410,582,600,682,611,1252,444,615,397,274,135,1058,805,1052,799,1567,37,155,60,43,1199,644,401,325,1688,151,1228,581,1474,370,1014,318,392,304,627,1175,640,1076,738
,,0.21,0.21,0.21,0.21,0.22,0.21,0.21,0.19,0.2,0.22,0.21,0.2,0.2,0.21,0.22,0.21,0.22,0.2,0.16,0.21,0.2,0.21,0.21,0.21,0.22,0.22,0.2,0.27,0.21,0.21,0.23,0.21,0.21,0.21,0.22,0.19,0.23,0.16,0.23,0.23,0.22,0.24,0.19,0.22,0.19,0.22,0.2
,,,,,,e,,,,,,,,,,e,e,e,e,,e,e,,,,,,,,,,,,,,b,,b,,e,e,e,e,,b,,,
,Reduced levels of traffic/ more routes for cycling and walking,1749,870,871,227,260,259,245,309,449,487,504,758,536,1214,456,558,341,274,120,1014,735,983,757,1489,33,131,54,35,1149,580,294,295,1595,126,1131,566,1336,400,898,300,363,236,616,1092,608,1089,607
,,0.19,0.2,0.19,0.19,0.17,0.18,0.17,0.22,0.22,0.18,0.18,0.22,0.17,0.21,0.23,0.19,0.19,0.2,0.14,0.2,0.18,0.19,0.2,0.2,0.19,0.18,0.18,0.22,0.2,0.18,0.17,0.19,0.2,0.18,0.21,0.18,0.21,0.17,0.2,0.21,0.2,0.19,0.18,0.21,0.18,0.22,0.17
,,,,,,,,,bcdgh,bcdgh,,,bcdgh,,a,bcefg,e,e,e,,eg,e,,,,,,,,c,,,,,,b,,b,,e,e,,,,b,,b,
,More highly rated state schools,1714,798,907,276,317,287,255,218,361,593,542,579,579,1136,438,563,361,226,127,1001,714,933,771,1422,35,162,68,17,1112,582,324,304,1546,134,1103,558,1299,399,929,316,371,242,606,1048,618,982,679
,,0.19,0.18,0.2,0.24,0.21,0.2,0.18,0.16,0.18,0.22,0.19,0.17,0.19,0.19,0.22,0.19,0.2,0.17,0.15,0.2,0.18,0.18,0.2,0.19,0.21,0.23,0.22,0.1,0.19,0.19,0.18,0.2,0.19,0.19,0.2,0.18,0.2,0.17,0.21,0.22,0.21,0.19,0.18,0.2,0.18,0.2,0.19
,,,,,cdefhi,defhi,ei,,,,defhi,ei,,,,bdeg,e,de,,,deg,,,a,,,ae,ae,,,,,,,,b,,b,,e,de,e,,,,,,
,Improved community cohesion,1422,762,656,201,229,206,237,232,317,430,443,549,477,944,395,483,252,163,129,878,544,720,702,1178,26,114,57,40,886,525,301,272,1260,131,988,394,1163,248,842,304,321,218,397,928,459,830,560
,,0.16,0.18,0.14,0.17,0.15,0.14,0.16,0.17,0.16,0.16,0.15,0.16,0.15,0.16,0.2,0.16,0.14,0.12,0.16,0.18,0.14,0.14,0.19,0.16,0.16,0.16,0.19,0.25,0.15,0.17,0.17,0.18,0.16,0.18,0.18,0.13,0.18,0.1,0.19,0.22,0.18,0.17,0.12,0.18,0.14,0.17,0.15
,,,b,,,,,,,,,,,,,bcdefg,cdg,,,d,cdg,,,a,,,,,,,,,a,,a,b,,b,,e,acde,e,e,,b,,,
,Improved cultural facilities,1053,561,488,185,217,175,130,143,203,402,305,347,386,668,280,369,177,143,84,649,404,488,558,796,33,139,46,35,683,363,203,177,929,100,731,294,844,204,639,232,250,158,309,703,329,658,373
,,0.12,0.13,0.11,0.16,0.15,0.12,0.09,0.1,0.1,0.15,0.11,0.1,0.12,0.11,0.14,0.12,0.1,0.1,0.1,0.13,0.1,0.1,0.15,0.1,0.2,0.2,0.15,0.22,0.12,0.12,0.11,0.11,0.11,0.14,0.13,0.09,0.13,0.09,0.14,0.17,0.14,0.12,0.09,0.13,0.1,0.13,0.1
,,,b,,cdefhi,cdefhi,dfi,,,,cdefhi,,,,,cdeg,cg,,,,cdeg,,,a,,a,a,a,a,,,,,,a,b,,b,,e,acde,e,e,,b,,b,
,Other,96,57,35,6,7,7,16,17,42,13,23,59,18,77,25,29,16,15,11,54,41,45,51,89,1,4,1,0,64,31,13,22,87,6,58,36,65,30,48,24,16,8,40,48,43,40,51
,,0.01,0.01,0.01,0.01,*%,*%,0.01,0.01,0.02,*%,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01
,,,b,,,,,bcg,bcg,abcgh,,,abcgh,,a,,,,,,,,,a,,,,,,,,,,,,,,,,,cd,,,,,,,a
,Don't know,298,146,149,29,45,52,49,44,78,75,101,122,100,198,51,86,52,61,48,136,161,207,87,259,4,22,2,9,184,107,67,52,252,37,105,147,122,158,51,17,19,15,196,104,139,111,143
,,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.04,0.06,0.03,0.04,0.04,0.02,0.03,0.03,0.03,0.01,0.06,0.03,0.03,0.04,0.03,0.03,0.05,0.02,0.05,0.02,0.07,0.01,0.01,0.01,0.01,0.06,0.02,0.04,0.02,0.04
,,,,,,,,,,,,,,,,,,,abcf,abcfg,,abcf,b,,d,d,d,,d,,,,,,a,,a,,a,,,,,abcd,,a,,a
,None of these,87,47,40,9,5,10,13,11,40,14,23,50,24,64,16,37,8,8,19,53,34,60,20,79,2,4,1,0,70,16,8,8,73,9,37,39,34,49,23,6,10,7,60,31,45,18,61
,,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,*%,0.01,0.01,0.02,0.01,0.01,*%,0.02
,,,,,,,,,,abcdegh,,,bcegh,,,,c,,,abcdfg,c,,b,,,,,,,bcd,,,,,,,a,,a,,,,,abcd,,a,,a
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
