Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,,0.29,0.28,0.3,0.24,0.26,0.25,0.29,0.33,0.34,0.25,0.27,0.34,0.29,0.31,0.32,0.24,0.27,0.31,0.32,0.29,0.26,0.29,0.29,0.28,0.29,0.3,0.3,0.28,0.29,0.3,0.31,0.26,0.3,0.28,0.25,0.23,0.27,0.3,0.28,0.27,0.28,0.29,0.29,0.26,0.32,0.27,0.34,0.22,0.14,0.25,0.26,0.35,0.25,0.34,0.27,0.32
,,,,a,,,,c,abcdgh,abcdgh,,,abcdgh,d,d,di,,,di,di,d,,,,,,,,,,,b,,cd,,,,,,,,,,,,a,,a,b,,ab,ab,abcd,,a,,a
,Tend to disagree,867,390,472,128,134,137,158,115,194,262,295,310,121,44,77,93,91,86,124,101,129,322,545,162,312,159,132,102,474,393,501,361,726,21,75,23,20,496,355,216,181,764,83,280,550,438,413,279,46,127,106,482,290,550,447,378
,,0.14,0.13,0.15,0.16,0.13,0.14,0.16,0.12,0.14,0.14,0.15,0.13,0.15,0.15,0.13,0.14,0.17,0.14,0.12,0.14,0.13,0.15,0.13,0.11,0.15,0.13,0.14,0.18,0.14,0.14,0.14,0.14,0.14,0.16,0.13,0.09,0.16,0.12,0.16,0.18,0.17,0.14,0.17,0.07,0.25,0.1,0.25,0.09,0.05,0.1,0.12,0.21,0.08,0.23,0.13,0.15
,,,,a,e,,,ei,,,,e,,,,,,cg,,,,,,,,a,,,acfg,a,a,,,d,d,,,,,a,a,a,,a,,a,,a,b,,b,ab,abcd,,a,,a
,Strongly disagree,412,205,203,42,63,81,84,66,76,105,165,142,61,17,35,52,38,35,67,44,64,202,210,53,121,79,83,77,173,239,288,118,373,11,19,9,0,196,208,131,115,351,43,67,332,133,268,88,18,29,41,291,82,307,210,173
,,0.07,0.07,0.06,0.05,0.06,0.08,0.08,0.07,0.05,0.06,0.08,0.06,0.07,0.06,0.06,0.08,0.07,0.05,0.06,0.06,0.07,0.09,0.05,0.04,0.06,0.06,0.09,0.14,0.05,0.09,0.08,0.05,0.07,0.08,0.03,0.04,0,0.05,0.1,0.11,0.11,0.06,0.09,0.02,0.15,0.03,0.16,0.03,0.02,0.02,0.05,0.12,0.02,0.13,0.06,0.07
,,,,,,,afgi,abfgi,,,,abfgi,,,,,,,,,,,b,,,a,a,abcf,abcdfg,a,abcf,b,,cd,cd,,,,,a,a,a,,a,,a,,a,,,,abc,abcd,,a,,
,Don't know,202,83,117,30,34,29,36,29,44,64,65,73,23,11,18,20,8,22,26,28,46,65,137,35,70,40,32,26,105,98,131,66,164,3,22,9,0,121,78,45,40,172,28,62,109,86,102,40,6,17,17,112,60,96,88,79
,,0.03,0.03,0.04,0.04,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.02,0.03,0.03,0.04,0.05,0.03,0.03,0.02,0.03,0.03,0.03,0.05,0.03,0.04,0.04,0.03,0.03,0.02,0.04,0.04,0,0.03,0.04,0.04,0.04,0.03,0.06,0.02,0.05,0.02,0.06,0.01,0.01,0.01,0.02,0.05,0.02,0.04,0.03,0.03
,,,,a,,,,,,,,,,,e,,,,e,,e,aeg,,,,,,,af,,a,b,,,,,,,,,,,,a,,a,,a,,,,b,abcd,,a,,
,Not applicable,87,37,50,6,16,9,14,17,25,22,23,42,15,5,11,11,4,9,12,11,9,34,53,13,23,17,19,15,36,51,61,22,74,4,3,3,0,49,34,22,13,78,6,17,55,20,62,12,6,2,3,63,24,47,28,52
,,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.03,0.01,0.02,0.02,0.01,0.01,0.03,0.01,0.01,0,0.01,0.02,0.02,0.01,0.01,0.01,*%,0.03,*%,0.04,*%,0.01,*%,*%,0.03,0.01,0.02,0.01,0.02
,,,,,,,,,,,,,ac,,,,,,,,,,,,,,,af,abf,,abf,b,,,ac,,,,,,,,,,,a,,a,,,,,abcd,,a,,a
,NET: Agree,2860,1458,1390,416,520,497,423,413,592,936,920,1005,357,126,276,316,252,288,471,311,464,917,1943,770,950,576,388,176,1720,1140,1479,1365,2276,55,299,144,75,1953,878,474,415,2619,184,2378,438,2584,259,2017,770,744,503,566,2261,568,1786,1021
,,0.46,0.49,0.43,0.51,0.5,0.49,0.42,0.43,0.42,0.5,0.46,0.42,0.44,0.43,0.45,0.49,0.46,0.45,0.46,0.45,0.48,0.43,0.48,0.54,0.46,0.46,0.42,0.32,0.49,0.42,0.41,0.52,0.44,0.42,0.54,0.59,0.58,0.49,0.41,0.39,0.39,0.47,0.38,0.62,0.2,0.58,0.15,0.65,0.79,0.6,0.56,0.24,0.62,0.24,0.51,0.41
,,,b,,defhi,defhi,defhi,,,,defhi,i,,,,,a,,,,,,,a,bcdefg,eg,deg,e,,bdeg,e,,a,,,ab,ab,,bcd,,,,b,,b,,b,,cde,acde,de,e,,b,,b,
,NET: Disagree,1279,595,675,170,198,218,243,181,270,367,461,451,182,60,112,145,129,121,191,145,193,524,756,215,433,238,215,179,648,632,789,479,1099,32,94,32,20,693,562,347,296,1115,126,347,882,571,681,367,64,156,147,774,372,857,658,552
,,0.2,0.2,0.21,0.21,0.19,0.22,0.24,0.19,0.19,0.2,0.23,0.19,0.22,0.21,0.18,0.22,0.24,0.19,0.19,0.21,0.2,0.24,0.19,0.15,0.21,0.19,0.23,0.32,0.18,0.23,0.22,0.18,0.21,0.25,0.17,0.13,0.16,0.17,0.26,0.29,0.28,0.2,0.26,0.09,0.4,0.13,0.41,0.12,0.07,0.13,0.16,0.33,0.1,0.36,0.19,0.22
,,,,,,,,befgi,,,,befgi,,g,,,,cfg,,,,,b,,,af,a,acf,abcdfg,a,acf,b,,cd,cd,,,,,a,a,a,,a,,a,,a,b,,b,abc,abcd,,a,,a
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
