Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140
,,,bc,,,d,d,d,,,,,,,ab,ab,abcd,,afg,afg,afg,afg,,af,afg,bcde,,,,,bdfg,,bdfg,b,bdfg,b,,,,,,,,,,,,abcdefghikl,,,defgh,defgh,defgh,efh,fh,,defh,,,,,a,a,a,,,a,,,,adelo,adeilo,a,a,adl,,,a,adel,a,,,,bcd,,,c,defikl,defikl,deikl,ik,ik,ik,,,,defikl,,k,b,,k,k,,k,,k,k,k,k,k,,acefhik,k,k,k,b,,,a,,abc,,,bcdefg,cfg,g,fg,g,,,g,,ad,abd,,b,,,a
,Planning to do this in the upcoming month(s),258,95,63,100,57,85,168,41,153,101,84,21,51,29,25,104,102,156,68,71,17,47,211,156,74,134,124,59,75,62,50,12,61,15,41,17,0,19,10,5,10,28,21,28,31,16,44,35,9,48,81,77,22,25,5,253,5,122,136,161,24,32,34,7,152,3,2,4,7,7,4,6,14,7,6,1,4,20,8,5,7,0,219,7,13,27,181,162,20,37,30,7,1,1,12,185,20,34,205,227,203,180,120,48,68,132,94,136,148,157,224,66,155,167,95,244,14,217,191,94,69,130,77,21,59,57,51,53,5,11,2,23,61,103,67,82,82,69,39
,,0.06,0.09,0.06,0.05,0.08,0.09,0.08,0.03,0.07,0.05,0.07,0.02,0.04,0.08,0.08,0.12,0.04,0.11,0.1,0.14,0.08,0.04,0.08,0.11,0.09,0.08,0.05,0.06,0.11,0.08,0.03,0.2,0.11,0.12,0.07,0.04,0,0.06,0.05,0.07,0.05,0.06,0.06,0.08,0.09,0.05,0.11,0.07,0.03,0.13,0.14,0.12,0.04,0.03,*%,0.09,*%,0.06,0.07,0.05,0.15,0.12,0.17,0.27,0.05,0.06,0.34,0.05,0.14,0.23,0.09,0.15,0.14,0.1,0.23,0.03,0.14,0.16,0.17,0.29,0.39,0,0.1,0.04,0.01,0.06,0.13,0.13,0.12,0.06,0.06,0.06,0.07,0.03,0.04,0.11,0.01,0.06,0.11,0.09,0.13,0.14,0.14,0.17,0.13,0.14,0.14,0.14,0.14,0.14,0.11,0.16,0.15,0.15,0.15,0.1,0.01,0.12,0.14,0.14,0.14,0.08,0.1,0.13,0.08,0.05,0.07,0.07,0.04,0.03,0.04,0.06,0.09,0.13,0.03,0.13,0.05,0.06,0.18
,,,bc,,,d,d,d,,b,,,,,ab,ab,abc,,afg,afg,aefg,af,,af,afg,cd,cd,,,bcd,bg,,abdfgh,bfgh,bgh,b,,,l,,l,,l,l,l,il,,abdefikl,l,,defgh,defgh,defgh,fh,fh,,defh,,,,,a,a,a,,,,,,ad,abdl,,ad,ad,a,,,a,ad,ad,,,,bcd,c,,c,defikl,defikl,deikl,k,k,k,,,k,deikl,,k,b,,,k,k,k,,k,k,,k,k,,k,k,k,k,b,,,a,,,,,bcdefg,cg,,g,g,,,,d,ad,abd,,b,,,a
,"Not done so far, nor are we planning to do this",2051,349,491,1212,283,348,999,1009,951,1088,544,540,801,172,111,335,1513,539,252,197,90,650,1401,539,373,726,1304,430,296,358,930,16,247,48,223,207,22,168,95,41,107,243,180,194,179,219,147,276,203,110,200,252,305,444,740,1311,740,1030,1019,1849,45,90,55,9,1786,22,0,41,19,3,11,12,35,16,8,18,13,36,15,4,4,5,978,69,880,152,591,530,60,353,295,59,7,11,112,706,908,339,625,994,451,318,213,65,115,241,152,252,275,313,693,100,246,307,141,960,1091,614,359,166,105,774,266,57,406,662,369,359,52,125,22,159,235,268,1315,166,820,451,58
,,0.51,0.35,0.49,0.61,0.38,0.37,0.45,0.64,0.45,0.59,0.43,0.6,0.6,0.47,0.37,0.39,0.58,0.38,0.38,0.37,0.4,0.54,0.5,0.38,0.47,0.44,0.57,0.43,0.44,0.49,0.62,0.26,0.45,0.4,0.39,0.49,0.61,0.52,0.47,0.51,0.53,0.51,0.5,0.54,0.5,0.61,0.37,0.53,0.56,0.31,0.33,0.39,0.51,0.62,0.68,0.45,0.68,0.49,0.54,0.55,0.27,0.35,0.28,0.34,0.56,0.44,0,0.48,0.38,0.09,0.24,0.33,0.35,0.24,0.32,0.58,0.45,0.28,0.31,0.19,0.23,0.6,0.46,0.39,0.67,0.34,0.41,0.42,0.36,0.55,0.55,0.52,0.62,0.48,0.39,0.43,0.58,0.58,0.35,0.42,0.29,0.25,0.25,0.23,0.23,0.25,0.23,0.25,0.25,0.29,0.35,0.24,0.24,0.28,0.22,0.38,0.73,0.33,0.26,0.24,0.21,0.46,0.34,0.36,0.54,0.61,0.5,0.49,0.42,0.34,0.47,0.38,0.35,0.34,0.66,0.27,0.53,0.43,0.27
,,,,a,ab,,,ab,abc,,ac,,cde,cde,de,,,bcdefgh,,,,,bcdegh,bcdeh,,,,abde,,,cef,acdefg,,cf,,c,cef,cef,j,j,j,j,j,j,j,j,abefhjk,,j,bj,,,ab,abcg,abcdg,abcdeg,abc,abcdeg,,a,bcd,,,,,efghijno,fgjn,,fgjno,f,,,f,f,,,fghijno,fgj,f,f,,,,d,,abd,,,,,abcij,abcij,abcij,,,,,abcij,abcij,,a,bcdefghimo,,,,,,,,,bdegmo,abcdefghijlmno,,,ego,,,a,bcd,d,,,b,,,afg,abdefg,ag,ag,,,,,,,abc,,a,b,
,Not aware of this option,732,212,204,316,164,191,417,308,438,282,270,167,261,75,73,125,503,229,110,76,43,240,492,229,120,336,389,227,110,108,269,11,94,15,129,98,6,55,39,12,41,101,78,60,68,45,60,111,61,58,97,106,110,127,234,498,234,441,290,634,25,34,31,7,604,7,1,22,6,4,9,5,14,10,4,3,3,20,9,2,3,3,297,50,277,128,166,139,27,113,95,19,2,5,90,215,375,103,314,424,288,239,164,41,102,176,126,196,207,155,372,60,182,163,120,511,221,363,241,125,58,314,172,15,112,171,142,137,31,113,10,102,141,134,319,108,297,240,31
,,0.18,0.21,0.2,0.16,0.22,0.2,0.19,0.19,0.21,0.15,0.21,0.19,0.2,0.21,0.24,0.14,0.19,0.16,0.17,0.14,0.19,0.2,0.18,0.16,0.15,0.2,0.17,0.23,0.16,0.15,0.18,0.19,0.17,0.13,0.22,0.23,0.18,0.17,0.2,0.15,0.21,0.21,0.22,0.17,0.19,0.12,0.15,0.21,0.17,0.16,0.16,0.17,0.18,0.18,0.22,0.17,0.22,0.21,0.15,0.19,0.15,0.13,0.16,0.25,0.19,0.14,0.14,0.25,0.12,0.14,0.2,0.15,0.14,0.14,0.15,0.1,0.11,0.15,0.18,0.1,0.19,0.4,0.14,0.29,0.21,0.28,0.12,0.11,0.16,0.18,0.18,0.17,0.17,0.21,0.31,0.13,0.24,0.18,0.18,0.18,0.18,0.19,0.19,0.15,0.2,0.18,0.19,0.2,0.19,0.14,0.19,0.15,0.18,0.15,0.19,0.2,0.15,0.19,0.18,0.18,0.11,0.19,0.22,0.09,0.15,0.16,0.19,0.19,0.25,0.31,0.22,0.24,0.21,0.17,0.16,0.17,0.19,0.23,0.14
,,,c,c,,,,,,b,,b,e,e,e,ae,,bdh,,,,,bdh,,,,ace,,ace,,,,,,,abde,abde,,,i,,i,ij,ij,,i,,,ij,,,,,,,abceg,,abceg,b,,c,,,,,,,,i,,,,,,,,,,,,,,,,ac,a,ac,,,,abj,abj,,,,abcdefjkl,,abcdejl,abj,,,jn,jn,jln,,djln,jn,jn,jln,jln,,jn,,jn,,jn,b,,d,d,d,,,,,,a,ab,ab,abc,abcde,a,cd,d,,,,,b,
,Don't know,259,82,75,103,75,79,161,88,154,98,112,70,83,24,29,39,177,82,41,24,16,99,160,82,35,148,107,93,55,34,72,1,49,6,59,34,4,25,12,5,13,30,16,23,27,25,26,30,26,16,43,41,48,45,66,193,66,171,87,224,13,11,9,2,219,*,0,5,6,1,4,2,5,4,0,1,1,5,4,0,2,0,98,20,86,66,59,52,8,31,23,8,0,2,34,73,141,33,114,151,110,85,63,24,43,72,54,76,83,65,137,28,67,70,46,174,85,137,101,48,31,96,79,9,32,47,41,47,19,58,5,66,54,36,87,49,103,94,9
,,0.06,0.08,0.07,0.05,0.1,0.08,0.07,0.06,0.07,0.05,0.09,0.08,0.06,0.07,0.09,0.05,0.07,0.06,0.06,0.05,0.07,0.08,0.06,0.06,0.04,0.09,0.05,0.09,0.08,0.05,0.05,0.02,0.09,0.05,0.1,0.08,0.11,0.08,0.06,0.06,0.06,0.06,0.05,0.06,0.07,0.07,0.06,0.06,0.07,0.04,0.07,0.06,0.08,0.06,0.06,0.07,0.06,0.08,0.05,0.07,0.08,0.05,0.05,0.07,0.07,0.01,0,0.05,0.13,0.03,0.08,0.04,0.05,0.06,0,0.04,0.04,0.04,0.07,0,0.1,0,0.05,0.11,0.07,0.15,0.04,0.04,0.04,0.05,0.04,0.07,0,0.08,0.12,0.04,0.09,0.06,0.06,0.06,0.07,0.07,0.07,0.08,0.09,0.08,0.08,0.08,0.08,0.06,0.07,0.07,0.07,0.06,0.07,0.07,0.06,0.07,0.07,0.07,0.06,0.06,0.1,0.06,0.04,0.04,0.06,0.06,0.16,0.16,0.1,0.16,0.08,0.05,0.04,0.08,0.07,0.09,0.04
,,,c,c,,cd,d,d,,b,,b,e,,,be,,,,,,,bdgh,,,,ac,,ac,ac,,,,ab,,abc,ab,c,,,,,,,,,,,,,,,,a,,,,,b,,,,,,,,,,,bn,,,,,,,,,,,,,,,ac,a,ac,,,,,,,,,abcdejl,,abcdejl,,,,,,,,j,,,,,,,,,,,,,,,,,,a,,,,,c,abcde,abcde,,bcd,cd,,,,,b,
,"Columns Tested: a,b,c - a,b,c,d - a,b,c - a,b,c,d,e - a,b,c,d,e,f,g,h - a,b,c,d,e - a,b,c,d,e,f,g,h - a,b,c,d,e,f,g,h,i,j,k,l - a,b,c,d,e,f,g,h - a,b - a,b,c,d,e - a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r - a,b,c,d - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f,g,h,i,j,k,l,m,n,o - a,b - a,b,c,d - a,b - a,b,c,d,e,f,g,h - a,b,c,d - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
