Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,0.19,0.29,0.19,0.13,0.19,0.19,0.24,0.16,0.13,0.19,0.19,0.2,0.16,0.14,0.16,0.17,0.19,0.17,0.17,0.2,0.16,0.19,0.3,0.21,0.16,0.18,0.25,0.25,0.27,0.12,0.25,0.19,0.19,0.19,0.12,0.25,0.23,0.15
,,,bc,c,,,,b,,,,,,,,,,,,,,,,bcdefghijk,b,,,,a,a,,a,,,,,c,c,
,Housing conditions,298,136,147,148,214,187,104,193,1,154,144,5,16,35,12,24,11,32,23,24,36,24,57,123,175,231,20,30,16,2,67,140,153,292,6,61,86,145
,,0.15,0.17,0.15,0.14,0.15,0.15,0.17,0.14,0.07,0.16,0.14,0.07,0.11,0.15,0.13,0.15,0.13,0.17,0.14,0.15,0.13,0.13,0.21,0.11,0.2,0.14,0.27,0.24,0.13,0.15,0.2,0.14,0.16,0.15,0.18,0.25,0.15,0.12
,,,,,,,,b,,,,,,,,,,,,,,,,abjk,,a,,ad,ad,,,a,,,,,bc,,
,Don't know,16,9,9,7,14,12,7,10,0,5,11,0,0,3,0,3,1,1,1,1,0,0,7,7,9,15,0,0,2,0,2,12,4,16,0,1,2,8
,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0,0,0.01,0,0.02,0.01,0.01,0.01,0.01,0,0,0.03,0.01,0.01,0.01,0,0,0.02,0,0.01,0.01,*%,0.01,0,*%,*%,0.01
,,,,,,,,,,,,,,,,,j,,,,,,,jk,,,,,,,,,,,,,,,
,None of these,61,11,45,46,53,46,32,27,2,45,16,0,3,25,5,1,1,3,5,5,3,3,7,24,37,53,2,2,4,0,8,16,44,60,1,6,8,43
,,0.03,0.01,0.05,0.04,0.04,0.04,0.05,0.02,0.13,0.05,0.02,0,0.02,0.11,0.05,0.01,0.01,0.02,0.03,0.03,0.01,0.02,0.03,0.02,0.04,0.03,0.03,0.02,0.03,0,0.02,0.02,0.05,0.03,0.03,0.03,0.01,0.04
,,,,a,a,,,b,,,b,,,,abefghijkl,ej,,,,,,,,,,a,,,,,,,,ac,a,,,,b
,"Columns Tested: a,b,c - a,b - a,b,c - a,b - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f - a,b,c,d - a,b,c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
