Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,,0.14,0.13,0.16,0.17,0.14,0.15,0.16,0.13,0.12,0.16,0.16,0.12,0.13,0.16,0.14,0.17,0.15,0.14,0.16,0.13,0.12,0.15,0.14,0.13,0.14,0.14,0.17,0.13,0.14,0.15,0.15,0.14,0.14,0.15,0.12,0.13,0.2,0.13,0.16,0.16,0.17,0.14,0.18,0.14,0.15,0.14,0.15,0.15,0.14,0.15,0.14,0.14,0.14,0.15,0.15,0.14
,,,,a,efi,,fi,efi,,,efi,efi,,,,,ahi,,,i,,,,,,,,af,,,,,,,,,,,,a,a,a,,a,,,,,,,,,,,,,
,"Having access to natural, green spaces",882,454,423,93,127,129,158,139,234,220,287,374,118,32,98,83,81,82,151,106,131,237,645,225,305,165,120,66,530,351,473,402,763,13,61,18,20,551,317,167,153,797,70,564,288,642,230,429,144,169,116,342,530,322,503,344
,,0.14,0.15,0.13,0.11,0.12,0.13,0.16,0.15,0.17,0.12,0.14,0.16,0.14,0.11,0.16,0.13,0.15,0.13,0.15,0.15,0.14,0.11,0.16,0.16,0.15,0.13,0.13,0.12,0.15,0.13,0.13,0.15,0.15,0.1,0.11,0.08,0.16,0.14,0.15,0.14,0.14,0.14,0.14,0.15,0.13,0.14,0.14,0.14,0.15,0.14,0.13,0.15,0.15,0.14,0.14,0.14
,,,b,,,,,abg,g,abcg,,ag,abcg,,,b,,,,,,,,a,eg,,,,,g,,,a,bcd,,,,,,,,,,,,,,,,,,,,,,,
,Keeping the area looking nice,821,460,357,95,119,138,129,126,213,214,267,339,133,37,70,85,65,76,137,83,134,280,540,206,248,161,134,71,454,366,484,329,701,16,62,29,10,531,279,143,146,754,53,518,271,589,228,388,122,157,108,346,482,316,443,352
,,0.13,0.15,0.11,0.12,0.11,0.14,0.13,0.13,0.15,0.11,0.13,0.14,0.16,0.13,0.11,0.13,0.12,0.12,0.13,0.12,0.14,0.13,0.13,0.14,0.12,0.13,0.14,0.13,0.13,0.13,0.14,0.13,0.14,0.12,0.11,0.12,0.08,0.13,0.13,0.12,0.14,0.13,0.11,0.14,0.12,0.13,0.14,0.12,0.12,0.13,0.12,0.15,0.13,0.13,0.13,0.14
,,,b,,,,,,,abg,,,bg,cefh,,,,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,,,,
,Community activities that bring people together,777,356,419,82,122,130,115,130,199,204,245,328,87,28,83,78,59,89,131,91,132,246,531,206,269,154,87,62,475,303,413,363,627,16,60,42,27,521,251,140,128,714,48,526,232,654,114,476,175,168,133,204,535,225,470,292
,,0.12,0.12,0.13,0.1,0.12,0.13,0.11,0.13,0.14,0.11,0.12,0.14,0.11,0.1,0.14,0.12,0.11,0.14,0.13,0.13,0.14,0.11,0.13,0.14,0.13,0.12,0.09,0.11,0.14,0.11,0.12,0.14,0.12,0.12,0.11,0.17,0.21,0.13,0.12,0.11,0.12,0.13,0.1,0.14,0.11,0.15,0.07,0.15,0.18,0.14,0.15,0.09,0.15,0.09,0.13,0.12
,,,,,,,,,ag,ag,,,ag,,,,,,,,,,,,dg,d,,,,dg,,,a,,,,ac,,,,,,,,b,,b,,e,ce,e,e,,b,,b,
,Providing welcoming communal spaces,404,187,212,69,79,65,58,72,61,147,124,133,47,17,51,30,38,44,70,35,71,152,252,97,154,80,39,34,250,153,197,205,321,11,40,18,13,249,149,91,67,338,51,266,126,307,91,229,68,93,68,129,252,140,260,128
,,0.06,0.06,0.07,0.08,0.08,0.07,0.06,0.07,0.04,0.08,0.06,0.06,0.06,0.06,0.08,0.05,0.07,0.07,0.07,0.05,0.07,0.07,0.06,0.07,0.07,0.06,0.04,0.06,0.07,0.06,0.06,0.08,0.06,0.08,0.07,0.07,0.1,0.06,0.07,0.07,0.06,0.06,0.11,0.07,0.06,0.07,0.05,0.07,0.07,0.08,0.08,0.05,0.07,0.06,0.07,0.05
,,,,,dfhi,fi,f,,fi,,dfhi,f,,,,dh,,,,,,d,,,d,dg,d,,,dg,,,a,,,,,,,,,,,a,,,,,e,,e,e,,,,b,
,Plenty of sports facilities and clubs for people to join,364,207,155,65,91,65,46,39,59,156,111,98,44,25,22,44,30,45,66,32,56,123,241,82,136,82,43,22,218,146,191,171,260,13,56,25,9,267,90,49,40,333,22,252,108,281,82,218,78,89,52,106,241,120,220,136
,,0.06,0.07,0.05,0.08,0.09,0.06,0.05,0.04,0.04,0.08,0.06,0.04,0.05,0.09,0.04,0.07,0.06,0.07,0.06,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.05,0.04,0.06,0.05,0.05,0.07,0.05,0.1,0.1,0.1,0.07,0.07,0.04,0.04,0.04,0.06,0.04,0.07,0.05,0.06,0.05,0.07,0.08,0.07,0.06,0.05,0.07,0.05,0.06,0.05
,,,b,,defhi,cdefhi,efi,,,,cdefhi,i,,,ch,,c,,ch,c,,,,,,e,e,,,,,,a,,a,a,a,,bcd,,,,,,b,,,,e,e,e,,,b,,,
,Other,19,17,2,0,0,1,1,2,16,0,2,18,0,0,5,3,0,2,2,5,2,6,14,6,2,2,7,3,8,11,10,9,19,0,0,1,0,11,8,2,5,19,0,7,10,8,11,6,2,4,0,13,7,9,4,16
,,*%,0.01,*%,0,0,*%,*%,*%,0.01,0,*%,0.01,0,0,0.01,*%,0,*%,*%,0.01,*%,*%,*%,*%,*%,*%,0.01,0.01,*%,*%,*%,*%,*%,0,0,*%,0,*%,*%,*%,0.01,*%,0,*%,*%,*%,0.01,*%,*%,*%,0,0.01,*%,*%,*%,0.01
,,,b,,,,,,,abcdegh,,,abcdegh,,,ae,,,,,ae,,,,,,,bcf,,,,,,,,,,,,,,,,,,,,a,,,,,ad,,,,a
,Don't know,90,40,49,16,11,21,19,6,17,27,40,23,10,5,9,9,5,16,10,13,12,48,41,15,22,11,14,28,37,53,61,23,70,2,13,2,3,46,39,36,17,72,8,21,46,22,50,22,7,8,8,52,17,40,25,30
,,0.01,0.01,0.02,0.02,0.01,0.02,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.05,0.01,0.02,0.02,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.02,0.03,0.02,0.01,0.02,0.01,0.02,*%,0.03,0.01,0.01,0.01,0.01,0.02,*%,0.02,0.01,0.01
,,,,,ei,,bei,ei,,,e,bei,,,,,,,eg,,,,b,,,,,,abcdfg,,abcf,b,,,,,,,,a,abd,,,,,a,,a,,,,,abcd,,a,,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
