Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,,,a,efi,cdefhi,efi,efi,fi,,cdefhi,efi,,b,,,,,,abcdfg,,,,a,,ac,a,a,a,,a,abd,a,,,b,,b,,e,acde,e,e,,b,,b,
,Slightly increase demand,2957,1364,1577,406,562,507,445,416,621,968,952,1037,945,2012,726,962,613,439,217,1687,1270,1568,1372,2513,51,233,109,43,1947,988,549,478,2665,243,1950,922,2285,643,1596,486,641,469,979,1858,1037,1762,1118
,,0.33,0.32,0.34,0.35,0.38,0.35,0.31,0.3,0.3,0.36,0.33,0.3,0.31,0.34,0.36,0.32,0.34,0.32,0.26,0.34,0.32,0.31,0.36,0.33,0.3,0.33,0.36,0.27,0.34,0.31,0.31,0.31,0.33,0.34,0.35,0.3,0.35,0.27,0.36,0.35,0.36,0.37,0.29,0.35,0.31,0.35,0.31
,,,,a,efi,defhi,defi,,,,defhi,ei,,,a,bdefg,e,e,e,,eg,e,,a,,,,,,bcd,,,,,,b,,b,,e,e,e,e,,b,,b,
,Stay about the same,3228,1700,1512,341,387,476,524,568,933,728,999,1501,1051,2177,718,1097,680,473,258,1816,1412,1962,1242,2816,42,234,83,41,2168,1024,527,547,2944,225,1970,1140,2262,931,1450,419,613,418,1361,1858,1273,1600,1509
,,0.36,0.39,0.33,0.29,0.26,0.33,0.36,0.41,0.46,0.27,0.35,0.44,0.34,0.37,0.36,0.37,0.38,0.35,0.31,0.37,0.35,0.38,0.33,0.37,0.25,0.33,0.27,0.26,0.38,0.33,0.3,0.35,0.36,0.32,0.36,0.37,0.35,0.39,0.33,0.3,0.34,0.33,0.4,0.35,0.38,0.32,0.42
,,,b,,,,abg,abg,abcdgh,abcdegh,,abg,abcdegh,,a,e,e,e,,,e,e,b,,bd,,b,,,bc,c,,c,b,,,,,a,,,b,,abcd,,a,,a
,Slightly decrease demand,563,289,271,90,115,81,101,84,91,205,183,175,227,335,107,183,115,104,53,290,272,325,234,451,18,46,30,17,356,194,117,76,503,47,334,209,401,154,325,97,129,99,176,325,224,305,253
,,0.06,0.07,0.06,0.08,0.08,0.06,0.07,0.06,0.04,0.08,0.06,0.05,0.07,0.06,0.05,0.06,0.06,0.08,0.06,0.06,0.07,0.06,0.06,0.06,0.11,0.06,0.1,0.1,0.06,0.06,0.07,0.05,0.06,0.07,0.06,0.07,0.06,0.06,0.07,0.07,0.07,0.08,0.05,0.06,0.07,0.06,0.07
,,,,,cfi,cefi,,fi,,,cefhi,fi,,b,,,,,af,,,a,,,,ac,,a,,,,,,,,,,,,e,e,e,e,,,,,
,Significantly decrease demand,210,95,114,47,38,38,35,29,24,85,72,52,104,106,32,56,57,28,36,88,121,135,69,166,2,20,7,13,102,101,66,44,191,17,126,81,138,69,103,36,43,24,86,114,85,125,73
,,0.02,0.02,0.02,0.04,0.03,0.03,0.02,0.02,0.01,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.04,0.02,0.03,0.03,0.02,0.02,0.01,0.03,0.02,0.08,0.02,0.03,0.04,0.03,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.03,0.03,0.02
,,,,,bdefhi,fi,fi,fi,,,efi,fi,,b,,,,abf,,abdf,,abf,b,,,,,,abcd,,a,a,a,,,,,,a,,,,,,,,,
,Don't know,633,295,334,64,86,90,101,112,180,150,191,292,203,431,116,210,102,113,92,326,307,420,201,553,13,44,12,6,403,217,118,120,557,56,209,343,292,307,149,49,51,49,374,214,315,243,293
,,0.07,0.07,0.07,0.05,0.06,0.06,0.07,0.08,0.09,0.06,0.07,0.08,0.07,0.07,0.06,0.07,0.06,0.08,0.11,0.07,0.08,0.08,0.05,0.07,0.08,0.06,0.04,0.04,0.07,0.07,0.07,0.08,0.07,0.08,0.04,0.11,0.05,0.13,0.03,0.04,0.03,0.04,0.11,0.04,0.09,0.05,0.08
,,,,,,,,,abcg,abcgh,,,abcgh,,,,a,,acf,abcfg,,acf,b,,d,d,,,,,,,,,,,a,,a,,,,,abcd,,a,,a
,NET: Increase demand,4343,1936,2382,632,862,742,686,606,814,1494,1429,1420,1512,2830,1032,1415,858,649,389,2447,1896,2284,2028,3612,93,370,172,83,2696,1601,947,758,3888,364,2877,1343,3374,918,2432,803,946,683,1376,2769,1470,2722,1496
,,0.48,0.45,0.52,0.54,0.58,0.52,0.47,0.43,0.4,0.56,0.5,0.41,0.49,0.48,0.51,0.48,0.47,0.47,0.47,0.49,0.47,0.45,0.54,0.48,0.56,0.52,0.57,0.52,0.47,0.51,0.53,0.49,0.48,0.51,0.52,0.43,0.52,0.39,0.55,0.57,0.53,0.54,0.41,0.52,0.44,0.54,0.41
,,,,a,defhi,acdefhi,defi,efi,,,cdefhi,efi,,,,bcdeg,,,,,,,,a,,a,,a,,,a,ad,,,,b,,b,,e,ce,e,e,,b,,b,
,NET: Decrease demand,772,384,385,137,153,119,136,112,115,290,255,227,331,441,139,240,172,132,90,379,393,460,303,617,20,66,37,30,458,295,183,120,694,64,461,290,538,223,428,133,172,123,262,439,309,430,325
,,0.09,0.09,0.08,0.12,0.1,0.08,0.09,0.08,0.06,0.11,0.09,0.07,0.11,0.07,0.07,0.08,0.09,0.1,0.11,0.08,0.1,0.09,0.08,0.08,0.12,0.09,0.12,0.19,0.08,0.09,0.1,0.08,0.09,0.09,0.08,0.09,0.08,0.09,0.1,0.09,0.1,0.1,0.08,0.08,0.09,0.09,0.09
,,,,,cefhi,cefi,fi,fi,f,,cefhi,fi,,b,,,,af,af,abf,,abf,,,,a,,a,ac,,a,ad,,,,,,,,e,,e,e,,,,,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
