Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,Tend to agree,1970,1016,941,226,292,304,318,309,520,518,623,829,253,89,186,206,169,219,339,226,284,634,1336,449,652,408,298,163,1101,869,1123,837,1694,32,155,38,45,1294,659,338,372,1783,147,1191,719,1386,557,942,292,394,256,781,1106,811,1058,844
,,0.32,0.34,0.29,0.27,0.28,0.3,0.32,0.32,0.37,0.28,0.31,0.35,0.31,0.3,0.3,0.32,0.31,0.34,0.33,0.32,0.29,0.29,0.33,0.31,0.31,0.33,0.32,0.29,0.31,0.32,0.31,0.32,0.33,0.25,0.28,0.16,0.34,0.32,0.31,0.28,0.35,0.32,0.3,0.31,0.33,0.31,0.33,0.3,0.3,0.32,0.28,0.33,0.3,0.34,0.3,0.34
,,,b,,,,,g,abg,abcdegh,,g,abcgh,,,,,,i,,,,,a,,,,,,,,,,bcd,d,d,,d,c,,,bc,,,,,,,,,,,abd,,a,,a
,Neither agree nor disagree,1544,661,875,205,240,249,264,247,338,445,514,585,201,77,141,169,143,138,262,195,220,552,992,324,504,306,256,154,828,716,966,561,1264,33,142,67,30,974,540,317,264,1408,107,905,558,1075,438,765,218,314,233,574,880,593,849,622
,,0.25,0.22,0.27,0.25,0.23,0.25,0.26,0.26,0.24,0.24,0.26,0.25,0.25,0.26,0.23,0.26,0.26,0.22,0.25,0.28,0.23,0.26,0.24,0.23,0.24,0.25,0.27,0.28,0.24,0.26,0.27,0.21,0.25,0.25,0.25,0.27,0.23,0.24,0.25,0.26,0.25,0.25,0.22,0.24,0.25,0.24,0.26,0.25,0.22,0.26,0.26,0.24,0.24,0.25,0.24,0.25
,,,,a,,,,,,,,,,,,,,f,,,cfi,,,,,,,af,a,,af,b,,,,,,,,,,,,,,,,,,,,,,,,,
,Tend to disagree,1054,414,633,149,186,188,172,154,204,335,361,358,149,44,109,92,91,117,188,102,163,363,692,259,370,217,147,61,629,425,597,446,858,22,100,49,15,692,353,211,150,940,94,696,322,840,201,556,137,234,185,354,672,350,671,347
,,0.17,0.14,0.2,0.18,0.18,0.19,0.17,0.16,0.14,0.18,0.18,0.15,0.18,0.15,0.18,0.14,0.17,0.18,0.18,0.15,0.17,0.17,0.17,0.18,0.18,0.17,0.16,0.11,0.18,0.16,0.17,0.17,0.17,0.17,0.18,0.2,0.12,0.17,0.16,0.17,0.14,0.17,0.19,0.18,0.15,0.19,0.12,0.18,0.14,0.19,0.21,0.15,0.18,0.15,0.19,0.14
,,,,a,f,fi,fi,,,,fi,fi,,d,,,,,d,d,,,,,eg,e,e,e,,eg,e,,,,,,,,d,,d,,,,b,,b,,be,,be,be,,b,,b,
,Strongly disagree,413,182,230,60,105,73,54,60,61,165,127,121,46,15,37,38,34,37,65,44,97,151,262,108,140,74,58,33,248,165,193,220,287,13,52,44,15,260,147,81,75,375,27,290,115,353,57,273,71,103,98,95,300,101,323,81
,,0.07,0.06,0.07,0.07,0.1,0.07,0.05,0.06,0.04,0.09,0.06,0.05,0.06,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.1,0.07,0.06,0.08,0.07,0.06,0.06,0.06,0.07,0.06,0.05,0.08,0.06,0.1,0.09,0.18,0.12,0.06,0.07,0.07,0.07,0.07,0.06,0.08,0.05,0.08,0.03,0.09,0.07,0.08,0.11,0.04,0.08,0.04,0.09,0.03
,,,,,fi,acdefhi,fi,,,,defhi,f,,,,,,,,,,abcdefgh,,,g,,,,,,,,a,,a,a,abc,,,,,,,,b,,b,,e,e,e,abce,,b,,b,
,Don't know,252,90,159,42,55,47,43,30,35,97,90,65,31,17,30,23,31,20,32,28,41,91,161,34,93,44,34,47,128,124,163,83,209,5,22,11,6,157,90,59,34,222,22,111,111,144,92,82,26,33,24,115,116,105,110,95
,,0.04,0.03,0.05,0.05,0.05,0.05,0.04,0.03,0.03,0.05,0.04,0.03,0.04,0.06,0.05,0.04,0.06,0.03,0.03,0.04,0.04,0.04,0.04,0.02,0.04,0.04,0.04,0.08,0.04,0.05,0.05,0.03,0.04,0.04,0.04,0.04,0.05,0.04,0.04,0.05,0.03,0.04,0.05,0.03,0.05,0.03,0.05,0.03,0.03,0.03,0.03,0.05,0.03,0.04,0.03,0.04
,,,,a,efi,efi,efi,fi,,,efi,fi,,,g,,,fg,,,,,,,,a,,,abcdfg,a,a,b,,,,,,,,,d,,,,,a,,a,,,,,abcd,,a,,
,NET: Agree,2978,1659,1304,366,455,446,473,469,768,821,920,1238,390,140,295,326,243,328,481,329,447,1000,1979,701,979,602,438,258,1680,1299,1660,1300,2535,58,242,72,63,1921,1026,547,543,2677,236,1803,1093,2065,880,1433,528,545,360,1208,1668,1228,1535,1350
,,0.48,0.55,0.41,0.44,0.44,0.44,0.47,0.49,0.55,0.44,0.46,0.52,0.48,0.48,0.48,0.5,0.45,0.51,0.47,0.47,0.46,0.46,0.48,0.49,0.47,0.48,0.47,0.47,0.48,0.48,0.46,0.5,0.49,0.44,0.43,0.3,0.49,0.48,0.48,0.45,0.51,0.48,0.49,0.47,0.5,0.46,0.53,0.46,0.54,0.44,0.4,0.52,0.46,0.52,0.44,0.54
,,,b,,,,,,bcg,abcdegh,,,abcdgh,,,,,,ei,,,,,,,,,,,,,,a,cd,d,d,,d,,,,c,,,,,,a,d,acd,d,,acd,,a,,a
,NET: Disagree,1467,596,863,209,291,262,226,214,265,500,488,479,195,60,146,130,125,154,252,146,260,514,953,367,510,290,205,94,877,590,789,666,1145,35,152,94,31,952,501,292,225,1315,121,986,437,1193,259,829,208,337,283,449,972,451,993,428
,,0.24,0.2,0.27,0.25,0.28,0.26,0.22,0.22,0.19,0.27,0.24,0.2,0.24,0.2,0.24,0.2,0.23,0.24,0.25,0.21,0.27,0.24,0.23,0.26,0.24,0.23,0.22,0.17,0.25,0.22,0.22,0.26,0.22,0.27,0.27,0.39,0.24,0.24,0.23,0.24,0.21,0.23,0.25,0.26,0.2,0.27,0.15,0.27,0.21,0.27,0.31,0.19,0.27,0.19,0.28,0.17
,,,,a,fi,defhi,efi,f,f,,defi,fi,,,,,,,,d,,bdh,,,deg,eg,e,e,,eg,e,,a,,,a,abc,,,,,,,,b,,b,,be,,be,abce,,b,,b,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
