Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,*%,*%,0.01,0.01,0.01,*%,0.01,0.01,0,0.01,0.01,*%,0.01,0,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
,,,,,,,,,,,,,,b,,,,af,abf,abf,,abf,b,,,,,,,,,a,,,,,,,,,,,,,,,,
,"Secondary school, high school, college, NVQ levels 1 to 3, etc.",4980,2378,2575,692,575,673,852,882,1307,1266,1525,2189,1793,3188,613,1584,1190,1044,549,2198,2783,4980,0,4472,77,277,86,56,3090,1830,1026,920,4504,385,2918,1845,3409,1490,2120,615,876,628,2141,2794,1979,2638,2114
,,0.55,0.55,0.56,0.59,0.39,0.47,0.59,0.63,0.64,0.48,0.53,0.64,0.58,0.54,0.31,0.53,0.66,0.76,0.66,0.44,0.69,0.97,0,0.59,0.46,0.39,0.28,0.35,0.54,0.58,0.58,0.6,0.56,0.54,0.53,0.59,0.53,0.63,0.48,0.44,0.49,0.49,0.63,0.53,0.59,0.53,0.58
,,,,,bcgh,,b,bcgh,abcdgh,abcdgh,b,bcg,abcdgh,b,,,af,abf,abcefg,abf,a,abcf,b,,bcde,d,d,,,,a,a,a,,,,a,,a,b,,b,b,abcd,,a,,a
,"University degree or equivalent professional qualification, NVQ level 4, etc.",2750,1302,1433,347,621,495,428,357,503,968,923,860,888,1863,861,1058,469,205,157,1919,831,0,2750,2192,58,287,135,71,1864,859,484,414,2479,222,1767,912,2091,639,1564,485,637,441,875,1674,991,1591,1075
,,0.31,0.3,0.31,0.3,0.42,0.35,0.3,0.25,0.25,0.36,0.32,0.25,0.29,0.32,0.43,0.36,0.26,0.15,0.19,0.39,0.21,0,0.73,0.29,0.34,0.4,0.45,0.44,0.33,0.27,0.27,0.27,0.31,0.31,0.32,0.29,0.32,0.27,0.35,0.35,0.36,0.35,0.26,0.32,0.29,0.32,0.3
,,,,,efi,acdefghi,adefi,efi,,,adefhi,efi,,,a,bcdefg,cdeg,deg,,d,bcdeg,d,,a,,a,a,ab,a,bcd,,,,,,b,,b,,e,e,e,e,,b,,b,
,"Higher university degree, doctorate, MBA, NVQ level 5, etc.",1024,505,513,111,258,226,136,119,174,369,362,293,303,721,520,291,104,64,46,810,214,0,1024,750,28,128,79,33,674,337,202,162,906,92,714,292,831,178,692,271,238,183,255,688,313,636,369
,,0.11,0.12,0.11,0.09,0.17,0.16,0.09,0.08,0.09,0.14,0.13,0.09,0.1,0.12,0.26,0.1,0.06,0.05,0.06,0.16,0.05,0,0.27,0.1,0.16,0.18,0.26,0.21,0.12,0.11,0.11,0.1,0.11,0.13,0.13,0.09,0.13,0.07,0.16,0.19,0.13,0.14,0.08,0.13,0.09,0.13,0.1
,,,,,,adefghi,adefhi,,,,adefi,adefi,,,a,bcdefg,cdeg,,,,bcdeg,,,a,,a,a,abc,a,,,,,,,b,,b,,ce,acde,e,e,,b,,b,
,Don't know,44,23,21,5,13,6,5,11,5,18,10,16,21,24,1,4,5,16,19,5,40,0,0,35,2,4,0,0,12,27,15,11,35,2,11,15,19,20,11,2,5,4,20,22,15,16,15
,,*%,0.01,*%,*%,0.01,*%,*%,0.01,*%,0.01,*%,*%,0.01,*%,*%,*%,*%,0.01,0.02,*%,0.01,0,0,*%,0.01,0.01,0,0,*%,0.01,0.01,0.01,*%,*%,*%,*%,*%,0.01,*%,*%,*%,*%,0.01,*%,*%,*%,*%
,,,,,,dfh,,,fh,,,,,,,,,a,abcf,abcfg,,abcf,,,,ad,,,,,a,a,a,,,,a,,a,,,,,ab,,,,
,Prefer not to say,31,22,9,10,5,7,2,4,2,16,9,6,14,16,2,7,4,3,15,10,21,0,0,18,1,9,1,0,15,9,6,2,28,1,20,5,20,10,14,8,3,4,11,16,13,20,11
,,*%,0.01,*%,0.01,*%,*%,*%,*%,*%,0.01,*%,*%,*%,*%,*%,*%,*%,*%,0.02,*%,0.01,0,0,*%,0.01,0.01,*%,0,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,0.01,*%,*%,*%,*%,*%,*%,*%
,,,b,,defhi,,i,,,,dfi,,,,,,,,,abcdfg,,af,,,,,a,,,,,,,,,,,,,,,,,,,,,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
