Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,,0.21,0.19,0.22,0.25,0.23,0.25,0.19,0.19,0.16,0.24,0.22,0.17,0.22,0.23,0.21,0.19,0.22,0.18,0.19,0.21,0.23,0.27,0.18,0.19,0.2,0.21,0.21,0.27,0.2,0.22,0.21,0.19,0.2,0.23,0.24,0.2,0.19,0.19,0.23,0.25,0.23,0.2,0.25,0.16,0.29,0.18,0.27,0.2,0.14,0.21,0.24,0.22,0.15,0.3,0.21,0.2
,,,,a,defi,defi,defhi,,,,defi,defi,,f,,,,,,,,dfg,b,,,,,,abcdfg,,af,,,,,,,,,a,a,a,,a,,a,,a,b,,b,ab,b,,a,,
,Not at all well,297,137,158,39,66,49,61,44,38,105,110,82,62,16,25,39,25,26,42,12,49,149,148,48,90,56,56,48,137,160,176,120,245,7,21,11,12,145,146,103,71,254,28,116,175,162,131,122,35,53,34,150,92,191,160,118
,,0.05,0.05,0.05,0.05,0.06,0.05,0.06,0.05,0.03,0.06,0.05,0.03,0.08,0.05,0.04,0.06,0.05,0.04,0.04,0.02,0.05,0.07,0.04,0.03,0.04,0.04,0.06,0.09,0.04,0.06,0.05,0.05,0.05,0.05,0.04,0.04,0.09,0.04,0.07,0.08,0.07,0.05,0.06,0.03,0.08,0.04,0.08,0.04,0.04,0.04,0.04,0.06,0.03,0.08,0.05,0.05
,,,,,f,fi,fi,fi,f,,fi,fi,,cefghi,h,h,h,h,h,h,,h,b,,,,,af,abcfg,,abf,,,,,,,,,a,a,a,,,,a,,a,,,,,abcd,,a,,
,Don't know,170,78,91,20,21,25,39,21,43,41,64,64,29,12,16,19,12,16,23,19,24,76,94,25,45,35,37,27,70,100,121,42,146,5,9,6,3,95,70,51,27,146,14,41,92,51,95,34,13,9,12,102,48,80,65,67
,,0.03,0.03,0.03,0.02,0.02,0.03,0.04,0.02,0.03,0.02,0.03,0.03,0.04,0.04,0.03,0.03,0.02,0.02,0.02,0.03,0.02,0.04,0.02,0.02,0.02,0.03,0.04,0.05,0.02,0.04,0.03,0.02,0.03,0.04,0.02,0.02,0.02,0.02,0.03,0.04,0.03,0.03,0.03,0.01,0.04,0.01,0.06,0.01,0.01,0.01,0.01,0.04,0.01,0.03,0.02,0.03
,,,,,,,,beg,,,,,,,,,,,,,,,b,,,,a,abf,abf,,abf,b,,,,,,,,,ad,,,,,a,,a,,,,,abcd,,a,,a
,NET: Well,4485,2219,2245,556,711,680,719,715,1105,1267,1398,1820,544,198,444,468,388,483,770,517,674,1360,3126,1087,1530,895,643,331,2617,1869,2516,1942,3716,89,394,179,91,2995,1441,752,720,4088,321,3043,1291,3446,995,2337,790,908,638,1590,2967,1390,2534,1799
,,0.72,0.74,0.7,0.68,0.68,0.68,0.71,0.74,0.79,0.68,0.7,0.77,0.67,0.67,0.73,0.72,0.72,0.76,0.75,0.74,0.7,0.63,0.77,0.76,0.73,0.72,0.69,0.6,0.74,0.68,0.7,0.74,0.72,0.68,0.71,0.74,0.7,0.75,0.67,0.62,0.68,0.73,0.66,0.8,0.59,0.77,0.6,0.75,0.81,0.74,0.71,0.68,0.82,0.58,0.73,0.72
,,,b,,,,,,abcgh,abcdegh,,,abcdgh,,,a,a,,abi,abi,abi,,,a,bcdeg,deg,eg,e,,deg,e,,a,,,,,,bcd,c,,c,b,,b,,b,,de,acde,e,,,b,,,
,NET: Not well,1586,710,866,246,309,299,249,224,258,556,548,482,243,84,152,160,142,141,234,161,269,721,865,314,512,312,253,196,826,760,941,626,1289,37,155,58,36,914,646,413,319,1389,151,722,816,979,579,738,177,312,249,655,621,907,888,629
,,0.25,0.24,0.27,0.3,0.3,0.3,0.25,0.23,0.18,0.3,0.27,0.2,0.3,0.28,0.25,0.25,0.26,0.22,0.23,0.23,0.28,0.33,0.21,0.22,0.25,0.25,0.27,0.35,0.24,0.28,0.26,0.24,0.25,0.29,0.28,0.24,0.28,0.23,0.3,0.34,0.3,0.25,0.31,0.19,0.37,0.22,0.35,0.24,0.18,0.25,0.28,0.28,0.17,0.38,0.25,0.25
,,,,a,defi,defi,defi,fi,fi,,defi,efi,,cdfgh,fg,,,,,,,fgh,b,,,,,af,abcdfg,,abf,b,,,,,,,,a,abd,a,,a,,a,,a,b,,b,ab,ab,,a,,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
