Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,,b,,,,,ag,abcgh,abcgh,,ag,abcgh,,a,d,d,d,,,d,,b,,bcd,,,,,bc,,,,,,,a,,a,,,b,b,abcd,,a,,a
,"Having access to natural, green spaces",5046,2474,2541,568,752,763,814,849,1300,1320,1578,2149,1531,3515,1190,1707,1008,725,417,2897,2150,2835,2183,4402,79,362,114,74,3252,1726,936,870,4521,437,3105,1774,3597,1380,2342,777,937,628,2029,2955,1920,2828,2026
,,0.56,0.57,0.55,0.48,0.51,0.53,0.56,0.61,0.64,0.5,0.55,0.62,0.49,0.6,0.59,0.58,0.56,0.53,0.5,0.58,0.54,0.55,0.58,0.58,0.47,0.51,0.38,0.47,0.57,0.55,0.53,0.56,0.56,0.62,0.56,0.57,0.56,0.58,0.53,0.55,0.53,0.49,0.6,0.56,0.57,0.57,0.56
,,,b,,,,ag,abg,abcdgh,abcdgh,,abg,abcdgh,,a,cdeg,deg,e,,,deg,,,a,bcd,d,d,,,c,,,c,,a,,,,,d,d,,,abcd,,,,
,Community activities that bring people together,4597,2064,2515,493,783,759,723,773,1066,1276,1482,1839,1492,3105,1107,1528,913,672,377,2635,1962,2537,2043,3880,84,349,172,94,2949,1603,902,816,4173,357,3061,1393,3701,847,2498,825,961,711,1432,2953,1501,2701,1752
,,0.51,0.48,0.55,0.42,0.53,0.53,0.5,0.55,0.52,0.48,0.52,0.53,0.48,0.53,0.55,0.52,0.5,0.49,0.45,0.53,0.49,0.49,0.54,0.51,0.5,0.49,0.57,0.59,0.52,0.51,0.51,0.53,0.52,0.5,0.55,0.45,0.57,0.36,0.56,0.59,0.54,0.56,0.42,0.56,0.45,0.54,0.48
,,,,a,,ag,ag,a,adgh,ag,a,ag,adg,,a,bcdeg,eg,e,,,deg,,,a,,,,ac,,,,,,,,b,,b,,e,ce,e,e,,b,,b,
,Providing welcoming communal spaces,3986,1849,2109,486,649,608,640,666,937,1135,1248,1603,1297,2689,946,1367,762,537,375,2312,1674,2164,1802,3436,74,277,130,60,2481,1466,833,746,3558,349,2440,1412,2902,1034,1941,619,801,521,1538,2401,1454,2284,1560
,,0.44,0.43,0.46,0.41,0.44,0.43,0.44,0.48,0.46,0.43,0.43,0.47,0.42,0.46,0.47,0.46,0.42,0.39,0.45,0.47,0.42,0.42,0.48,0.45,0.44,0.39,0.43,0.37,0.43,0.47,0.47,0.48,0.44,0.49,0.44,0.45,0.45,0.43,0.44,0.44,0.45,0.41,0.46,0.45,0.43,0.46,0.43
,,,,a,,,,,abcgh,a,,,abcgh,,a,cdg,cdg,,,d,cdg,,,a,c,,,,,,a,a,a,,a,,,,,,,d,,d,b,,b,
,Plenty of sports facilities and clubs for people to join,3369,1657,1694,498,637,573,509,462,690,1135,1082,1152,1160,2209,784,1154,692,478,261,1938,1431,1879,1480,2804,70,289,133,61,2221,1110,636,532,3048,272,2066,1189,2463,864,1738,566,694,478,1194,2018,1243,1898,1358
,,0.38,0.38,0.37,0.42,0.43,0.4,0.35,0.33,0.34,0.43,0.38,0.33,0.37,0.38,0.39,0.39,0.38,0.35,0.31,0.39,0.36,0.37,0.39,0.37,0.41,0.4,0.44,0.38,0.39,0.35,0.36,0.34,0.38,0.38,0.37,0.38,0.38,0.36,0.39,0.4,0.39,0.38,0.35,0.38,0.37,0.38,0.37
,,,,,defhi,defhi,defi,,,,defhi,efi,,,,deg,deg,e,,,deg,e,,a,,,,a,,bcd,,,,,,,,,,e,e,e,,,,,,
,Other,47,37,9,0,4,3,4,6,30,4,7,36,12,35,14,13,5,9,6,27,20,22,25,44,0,0,1,2,25,22,6,15,45,1,22,20,23,24,16,8,8,0,27,18,21,15,30
,,0.01,0.01,*%,0,*%,*%,*%,*%,0.01,*%,*%,0.01,*%,0.01,0.01,*%,*%,0.01,0.01,0.01,0.01,*%,0.01,0.01,0,0,*%,0.02,*%,0.01,*%,0.01,0.01,*%,*%,0.01,*%,0.01,*%,0.01,*%,0,0.01,*%,0.01,*%,0.01
,,,b,,,,,,a,abcdegh,,,abcdegh,,,,,,,,,,,,,,,,bc,,,,ac,,,,,,a,d,d,d,,ad,,,,a
,Don't know,123,54,67,21,16,28,26,9,24,36,54,32,63,60,21,31,16,19,36,52,70,81,35,98,2,16,3,3,67,50,45,21,99,12,32,62,32,69,29,9,10,10,70,26,55,36,43
,,0.01,0.01,0.01,0.02,0.01,0.02,0.02,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.04,0.01,0.02,0.02,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.02,0.03,0.01,0.01,0.02,0.01,0.02,*%,0.03,0.01,0.01,0.01,0.01,0.02,*%,0.02,0.01,0.01
,,,,,ei,,bei,ei,,,e,bei,,b,,,,,,abcdfg,,abcf,b,,,,,,,,,abd,,,,,a,,a,,,,,abcd,,a,,a
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
